ar	Relevant
- دفع الأموال في وديعة في وقت واحد مع تحويلها إلى شخص آخر;	0
السيدة ماري بلاماديالا، جمهورية مولدوفا (الجمارك واللوجستيات)	0
لا يجوز استخدام الترخيص الصادر لتصدير البضائع إلى دولة ما لتصديرها إلى دولة أخرى.	0
8. الحالة في ليبريا (22 كانون الثاني/يناير 1991؛ 25 آذار/مارس 2013).	0
12. الحالة في بوروندي (25 تشرين الأول/أكتوبر 1993؛ 5 تموز/يوليه 2012).	0
لا يوجد في أندورا ميناء ولا مطار ولا يمكن دخولها إلا عن طريق البر.	0
تم إغلاق موقع واحد هذا الشهر، وهناك 12 موقعاً آخر بانتظار الإغلاق. التوقعات	0
الحالة في قبرص (16 تموز/يوليه 1974؛ 13 حزيران/يونيه 2008)	0
32. الحالة في بوروندي (25 تشرين الأول/أكتوبر 1993؛ 26 آب/أغسطس 2008).	0
3. الحالة في قبرص (27 كانون الأول/ديسمبر 1963؛ 14 كانون الأول/ديسمبر 2010).	0
واتفاقية حقوق الطفل لعام 1989	0
صادرات النفط، أسعار فوب 2.9 2.9 2.9 3.0 3.8	0
تنتهي فترة ولاية مجلس الإدارة الحالي في أبريل 2012.	0
(2) مقر الإقامة الرسمي لرئيس الوزراء	0
تقرير الأمين العام عن بعثة الأمم المتحدة المتكاملة في تيمور - ليشتي (S/2012/43).	0
"عملاً بما قدمته المملكة العربية السعودية,"	0
وقد بدأ تسجيل الناخبين في 20 تشرين الثاني/نوفمبر 2004، بدعم لوجستي واسع النطاق حشدته عملية الأمم المتحدة في بوروندي، بما في ذلك نقل مواد التسجيل والمواد الانتخابية من بوجومبورا إلى جميع المقاطعات الـ 17.	0
"أتكنز هي الشركة الأم لمجموعة WS Atkins Limited، التي تضم عضوين هما WS Atkins Overseas Limited (""Overseas Limited"") و WS Atkins and Partners Overseas (""Partners Overseas"")."	0
جبل القمر، غرب دارفور، غرب دارفور، أكتوبر 2006	0
B. الممتلكات العقارية 47 - 56 11	0
وقد أعدّ فريق التفاوض، في جملة أمور، مقترحات مفصّلة بشأن اللامركزية وخطة للحكم المستقبلي لميتروفيتسا.	0
"استمر التسجيل من 23 أبريل إلى 29 مايو، وخلال هذه الفترة تمت إضافة 400,000 اسم إلى السجل الحالي، ليصل إجمالي عدد الناخبين المسجلين إلى 1.5 مليون ناخب."	0
تمتلك سريلانكا تسهيلات للبحث في البيانات باستخدام الوسائل الإلكترونية.	0
154. وقد استأجرت شركة إير نافيت للتو طائرة أخرى من طراز AN-12 مسجلة في بوروندي تحت رقم 9U-BHS بدلا من الطائرة AN-12 3C-AAG الثابتة في عنتيبي.	0
ثانيا - التطورات خلال الفترة المشمولة بالتقرير	0
"وبعد الاطلاع على مذكرة الأمانة العامة,"	0
43. عدم الانتشار (29 آذار/مارس 2006؛ 7 أيلول/سبتمبر 2011).	0
(و) الإمارات العربية المتحدة 43-44 15	0
:: يان إلياسون، نائب الأمين العام للأمم المتحدة	0
كان النصف الأول من شهر يناير/كانون الثاني 2014 هادئًا نسبيًا، قبل أن يتدهور الوضع، خاصة في بانغي، في النصف الثاني من الشهر.	0
سيتم استخدامها لفحص الحاويات ومجموعات الشاحنات والمقطورات.	0
:: شروط دخول الأجانب وإقامتهم	0
"إذ يتصرف بموجب الفصل السابع من ميثاق الأمم المتحدة,"	0
محمد ديلاف، ممول (حاوي: حبر جدير: عير: عبسي)	0
<<الجرائم المالية وغسل الأموال>> - البرنامج الدولي للمساعدة في التدريب على التحقيق الجنائي - ICITAP - وزارة العدل الأمريكية (03-07 آذار/مارس 2003.)	0
17. تم احتواء تفشي الإيبولا بسرعة في السنغال (حالة واحدة) ونيجيريا (20 حالة).	0
":: هدية من المعدات بقيمة 40,000 يورو"	0
الشروع في اليانصيب والمقامرة والحفاظ عليها;	0
المقرر عقدها يوم الجمعة، 20 حزيران/يونيه 2003، الساعة 30/10 صباحاً	0
"الحالة في أنغوﻻ )انظر S/25070/Add.4 و 10 و 17 و 22 و 22 و 23 و 28 و 37 و 44 و 50؛ S/1994/20/Add.5 و 10 و 21 و 25 و 31 و 35 و 38 و 38 و 42 و 43 و 48؛ S/1995/40/Add.5,  و 11 و 17 و 20 و 23 و 23 و 25 و 26 و 32 و 37 و 41 و 48 و 51 و 52؛ و S/1999/25/Add.1 و 2 و 7 و 17 و 19 و 29 و 33 و 40؛ و S/2000/40/Add.2 و 10 و 14 و 15 و 29؛ و S/2001/15/Add.4 و 8 و 16 و 38 و 42 و 46 و 51؛ وانظر أيضا S/19420/Add.51؛ و S/22110/Add.21؛ و S/23370/Add.12 و 27 و 37 و 40 و 43 و 48 و 51)."	0
"المدفوعات أو الإغاثة للغير - 689,655,655,689 دولار أمريكي"	0
وقد أصدرت حكومة ليبيريا ما لا يقل عن أربعة جوازات سفر، بما في ذلك جوازات سفر دبلوماسية، للأفراد المدرجين في القائمة.	0
17. يتم إرسال القائمة المحدثة بمجرد استلامها.	0
2-8 (ب) تنص المادة 180 على ما يلي:	0
"إذ يتصرف بموجب الفصل السابع من ميثاق الأمم المتحدة,"	0
بدأت المحاكمة في 26 فبراير 2010	0
تقرير الأمين العام عن بعثة الأمم المتحدة في جمهورية أفريقيا الوسطى وتشاد (S/2009/359).	0
3. داوود آغا جاني، رئيس برنامج تطوير الطاقة النووية السلمية (نطنز)	0
مرافق تقطير الشويخ - 834.837.837.834 دولار أمريكي	0
شهادة المستخدم النهائي قائمة حكومة ليبريا	0
قانون النقل البري عبر الحدود، 1998 (القانون رقم 4 لعام 1998).	0
وستخضع هاتان المسألتان المتبقيتان للأحكام الجديدة المتعلقة بالمسائل المعلقة التي أدرجتها اللجنة في مبادئها التوجيهية عملا بالفقرة 41 من القرار 1904 (2009).	0
أراد الجيش الإسرائيلي الاستيلاء على المنزل.	0
60. المسألة الهندية الباكستانية (6 كانون الثاني/يناير 1948؛ 5 تشرين الثاني/نوفمبر 1965).	0
أنتوني أوهيمنج بواما، مستشار البرامج القطرية، قسم غرب أفريقيا، نيويورك	0
المقرر عقدها يوم السبت 15 تموز/يوليه 2006، الساعة 45/15 بعد الظهر	0
المقرر عقدها يوم الأربعاء، 20 أيار/مايو 1998، الساعة 15/13	0
الحالة في كوت ديفوار (20 كانون الأول/ديسمبر 2002؛ 29 أيار/مايو 2009)	0
شعبة الخدمات القانونية والأنشطة الرقابية	0
بالإضافة إلى ذلك، توجد وحدة مراقبة متنقلة واحدة تُستخدم بشكل أساسي في الموانئ.	0
الحالة في سيراليون (انظر S/1995/40/Add.47؛ و S/1996/15/Add.6 و 11 و 48؛ و S/1997/40/Add.21 و 27 و 31 و 40 و 45؛ و S/1998/44/Add.8 و 11 و 15 و 20 و 20 و 22 و 28 و 50؛ و S/1999/25 و Add.1 و 9 و 18 و 22 و 32 و 32 و 41 و 48؛ و S/2000/40/Add.5 و 10 و 17 و 18 و 19 و 24 و 26 و 28 و 30 و 32)	0
علاوة على ذلك، لم تقدم شركة Sissa أي أدلة تدعم خسائرها.	0
27. ويعتمد نحو 80 في المائة من السكان على الزراعة في معيشتهم.	0
"الحالة في أنغوﻻ )انظر S/25070/Add.4 و 10 و 17 و 22 و 22 و 23 و 28 و 37 و 44 و 50؛ S/1994/20/Add.5 و 10 و 21 و 25 و 31 و 35 و 38 و 38 و 42 و 43 و 48؛ S/1995/40/Add.5,  و 11 و 17 و 20 و 20 و 23 و 25 و 25 و 26 و 32 و 37 و 41 و 48 و 51 و 52؛ و S/1999/25/Add.1 و 2 و 7 و 17 و 19 و 29 و 33 و 40؛ و S/2000/40/Add.2 و 10 و 14 و 15 و 29؛ و S/2001/15/Add.4 و 8 و 16 و 38 و 38 و 42 و 46 و 51؛ و S/2002/30/Add.6 و 12 و 15 و 16 و 19 و 28 و 31 و 32 و 41 و 49 و 50)."	0
سادس فلوريد اليورانيوم 6 (حوالي 3.4% من اليورانيوم-235) إلى ثاني أكسيد اليورانيوم 2	0
واعتبرت أيضًا أن محاكمة كاراديتش في صربيا والاهتمام الذي ستولده ستتيح لمراكز المعلومات في صربيا تجهيز وسائل الإعلام والتوعية بشكل أفضل لتغطية الحدث.	0
(ق.ق: 479 د.ع (21) - 30/3/2009)	0
يُعقد يوم الخميس 30 أغسطس 2012، الساعة 10 صباحًا.	0
بدأت المرحلة الأخيرة من العملية في المقاطعتين المتبقيتين في كيلاهون وكينيما في 15 و17 نوفمبر/تشرين الثاني على التوالي.	0
مع مراعاة معاهدة الاتحاد الأوروبي، ولا سيما المادة 15 منها;	0
ثانيا - تعاريف ومراحل غسل الأموال.	0
يتم توفير التحديثات المالية الشهرية على الموقع الإلكتروني للمرفق(www.irffi.org).	0
19 تشرين الثاني/نوفمبر 1999 القرار 1275 (1999)	0
جمهورية مقدونيا اليوغوسلافية السابقة (2 آذار/مارس 2001)	0
154. خالد أحمد مبارك مبارك الشرهان	0
وقد تحملت الحكومات أو المنظمات الراعية تكاليف سفر المشاركين وإقامتهم.	0
المقرر عقدها يوم الخميس، 25 نيسان/أبريل 2002، الساعة 30/10 صباحاً	0
2. الحالة في سيراليون.	0
"تم حفر أكثر من 7,000 خندق."	0
:: في 25 أكتوبر/تشرين الأول 2014، أرسل الهلال الأحمر العربي السوري 5000 طرد غذائي و 1600 سلة غذائية و 1600 سلة صحية مقدمة من الاتحاد الدولي لجمعيات الصليب الأحمر والهلال الأحمر إلى الرقة.	0
الاسم العائلي للشخص المعني: حسن اسم عائلة الشخص المعني: إسحاق حويلة	0
1. الاتفاقية الخاصة بالجرائم وبعض الأفعال الأخرى المرتكبة على متن الطائرات لعام 1963;	0
سيكون الموقع الجغرافي للقطاعات على النحو التالي:	0
2. الحالة في غينيا - بيساو.	0
بلجيكا الحكومة/البعثة الدائمة لدى الأمم المتحدة، خطوط بروكسل الجوية	0
يتم نشر المعلومات بانتظام من خلال المواقع الإلكترونية الحكومية والمنشورات والنشرات.	0
تقرير دولة الإمارات العربية المتحدة	0
58. كما ذُكر سابقاً، لا يوجد خيار من الخيارات مثالي.	0
D. الاستحواذ على الإمدادات 1. الاستحواذ على ساحة المعركة: طريقة النقل	0
V. فريق تفتيش الأنموفيك المشترك في بغداد.	0
تصدت قوات الدفاع الشعبي الأوغندية لهم ومضت قدمًا للاستيلاء على بلدة بونيا بأكملها.	0
22. شهادات إلغاء تسجيل الطائرات الصادرة عن وزارة النقل.	0
حلّقت طائرة غانية من طراز بوينج-707، تحمل رقم التسجيل 9G-LAD، فوق عدة أجواء بعد مغادرتها الشارقة وهبطت في مونروفيا على أنها الرحلة ACP 801.	0
الرئيس النائب لوك-أبولينير دوندون كونامابايي	0
ولهذا الوضع عواقب وخيمة على توقعات إيرادات هيئة التنمية الحرجية من قطاع قطع الأشجار واستراتيجية حكومة ليبريا للحد من الفقر، التي تضمنت توقعات بإيرادات قدرها 24 مليون دولار من هذا القطاع للسنة المالية 2008-2009، وما مجموعه 107 ملايين دولار للفترة من 2007-2011.	0
كما يجري التخطيط لاستبدال المطابخ ذات الجدران اللينة في مواقع الفرق التسعة بمطابخ ذات جدران صلبة خلال العامين المقبلين.	0
ستقدم الأمانة العامة قريباً جداً القائمة الموحدة بهذا الشكل.	0
179. ولا يزال يتعذر الوصول إلى العديد من المجتمعات الريفية عن طريق البر في معظم أوقات السنة.	0
ثانيا - لجنة مجلس الأمن المنشأة عملا بالقرار 1160 (1998)	0
يجب إجراء الفحص الطبي في موعد لا يتجاوز عشرة أيام بعد الفحص الطبي الأول.	0
الغرفة والطعام والغسيل والهاتف من 1 آب/أغسطس إلى 21 تشرين الثاني/نوفمبر 1990	0
الصورة 1: منزل عائلة السموني.	0
لم يحن الوقت بعد لاستبدال الإدارة الدولية لهذه المدرسة.	0
تقرير الأمين العام عن بعثة الأمم المتحدة في جمهورية أفريقيا الوسطى وتشاد (S/2009/535).	0
إدارات الأراضي والممتلكات التي تعمل بفعالية في جميع المناطق	0
الممثلون المناوبون للسويد في مجلس الأمن	0
السفير آغشين مهدييف (أذربيجان) الرئيس المشارك للبعثة	0
يتمثل موقف إريتريا من المناورات التي تجري في نيويورك فيما يلي:	0
ولكن لا أحد يندهش من أن هذا الأمر له وقع كبير ومألوف لدى الجميع.	0
"()انظر S/1996/15/Add.8 و S/1999/25/Add.31 و 44؛ وانظر أيضا S/22110/Add.38 و 47 و 50؛ S/23370/Add.1 و 5 و 7 و 14 و 16 و 19 و 21 و 23 و 23 و 24 و 26 و 28 و 29 و 31 و 32 و 35-37 و 40 و 43 و 45 و 46 و 49 و 50؛ S/25070/Add.1, و 4 و 7-13 و 15-19 و 21-23 و 24 و Corr.1 و 25 و 26 و 28-30 و 32-34 و 36 و 37 و 39-42 و 45 و 51؛ S/1994/20 و Add.4 و 6 و 8 و 10 و 12-17 و 19-27 و 31 و 34 و 37 و 38 و 40 و 44-47 و 49؛ S/1995/40 و Add.1, 2 و 5-8 و 12 و 14-19 و 22-24 و 26-33 و 35-37 و 39-41 و 44 و 46-50؛ S/1996/15/Add.1 و 2 و 4 و 4 و 6 و 7 و 13 و 18 و 20 و 21 و 26 و 28 و 30-32 و 37 و 39 و 40 و 45 و 47 و 49 و 50؛ S/1997/40/Add.2, و 4 و 6 و 9-12 و 14 و 16 و 16 و 18 و 19 و 21 و 23 و 28 و 34 و 37 و 42 و 47 و 48 و 50؛ و S/1998/44/Add.2 و 6 و 9 و 11 و 14 و 17 و 19 و 20 و 24 و 26 و 28 و 29 و 33 و 34 و 39 و 44 و 46؛ و S/1999/25/Add.19)."	0
"بحلول 31 يناير/كانون الثاني، كان 1,402 من أصحاب حقوق الملكية قد أدرجوا ممتلكاتهم في المخطط."	0
58. تقدم الدراسة الاستقصائية الاجتماعية - الاقتصادية عن الصومال (انظر S/2004/115 و Corr.1، الفقرة 44) أحدث التقديرات الوطنية لمختلف الإحصاءات الديمغرافية والاقتصادية والاجتماعية.	0
8. التقيت بالرئيس ساكاشفيلي، في 26 أيلول/سبتمبر، على هامش الجمعية العامة في نيويورك.	0
2. المجموعة الثانية: تحركت المجموعة الثانية المكونة من خمسة عشر مفتشا من فندق القناة ببغداد في الساعة 00/8. ووصلت في الساعة 30/10 إلى شركة مصافي الشمال/المصافي الصغيرة في منطقة الصينية في محافظة صلاح الدين.	0
سابعا - سابعاً. موجز التوصيات 339 72	0
ويحظر اﻷمر أيضا بيع أو توريد ما يلي من جانب شخص من الوﻻيات المتحدة أو من الوﻻيات المتحدة أو باستخدام سفن أو طائرات مسجلة في الوﻻيات المتحدة: (1) أي معدات تستخدم في التعدين؛ أو (2) المركبات الآلية أو المراكب المائية وقطع غيارها؛ أو (3) خدمات التعدين أو خدمات النقل البري أو المائي، بغض النظر عن منشأها، إلى إقليم أنغولا إلا من خلال نقطة دخول محددة.	0
أُودع صك التصديق في 13 ديسمبر 1938	0
قرار مجلس الأمن 1591 (2005)، الفقرة 3 (ج) من المنطوق	0
الوضع العام خطير للغاية.	0
البيان الختامي لمجموعة العمل من أجل سوريا	0
(أ) الحالة العامة في ليبريا;	0
ثالثًا. الإطار القانوني 16-24 16-24 16-24 20202020	0
المقرر عقدها يوم الأربعاء، 24 آذار/مارس 2004، الساعة 20/10 صباحاً	0
3. مشروع بشأن قضايا الرصد الإشعاعي;	0
ثانيا - ثالثاً - المطالبات 14-46 7	0
لم تكن هناك أي مؤشرات على أن إنتاج مادة التغذية للتخصيب بالطرد المركزي (UF6) تجاوز مستوى المختبر;	0
باختصار، تشمل المهام التي حددها فريق المراقبين العسكريين التابع للجماعة الاقتصادية لدول غرب أفريقيا لنفسه ما يلي:	0
المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية: معاهدة تسليم المجرمين	0
السيد خورخي كوراليس، مستشار، البعثة الدائمة لبنما	0
وعلاوة على ذلك، لا تتناول القاعدة 15 مكررا بمقتضى أحكامها الحالة التي لا يعاد فيها انتخاب قاضيين في نفس القضية.	0
جدول ملخص لوزارة الإعلام	0
عدم الانتشار (29 آذار/مارس 2006؛ 12 كانون الأول/ديسمبر 2013)	0
وقد نبهت الآلية المفوضية إلى أن كلا الشخصين مدرجان على قائمة كبار مسؤولي يونيتا.	0
أيد جميع أعضاء المجلس وقف الأعمال العدائية.	0
للأسف، هذا النمط ليس جديداً.	0
تنظيم نظم التحويلات المالية البديلة، بما في ذلك النظم المعروفة باسم الحوالة أو المشابهة لها؛ و	0
وعلى هذا الأساس، يتعلق 50 في المائة من مبلغ 500 1 يوان صيني بالأجور والمرتبات عن الفترة ما بين 2 آب/أغسطس و16 أيلول/سبتمبر 1990 (أي 750 يواناً صينياً)، وتتعلق نسبة ال50 في المائة المتبقية بالفترة ما بين 17 أيلول/سبتمبر و31 تشرين الأول/أكتوبر 1990 (أي 750 يواناً صينياً).	0
43. الحالة في غينيا - بيساو (6 تشرين الثاني/نوفمبر 1998؛ 26 آذار/مارس 2008).	0
تحدد الخطة ست مهام أساسية لمكتبي:	0
المقرر عقدها يوم الجمعة، 17 أيلول/سبتمبر 2004، الساعة 55/10 صباحاً	0
تسعى الحكومة للحصول على تمويل للبرنامج من ميزانيتها السنوية ومن دعم المانحين.	0
"ويترك الأمر لتقدير المؤسسة المالية للاحتفاظ بمثل هذا السجل حتى في حالة العمليات التي لا تنطوي على النقد."""	0
المقرر عقدها يوم الخميس، 14 حزيران/يونيه 2007، الساعة 12:15 ظهراً	0
"تم توفير المحاليل الوريدية لعلاج 3,333 شخصًا في مدينة الرقة."	0
9. يقرر أن تشمل أيضا ولاية فريق الخبراء المشار إليها في الفقرة 8 أعلاه المهام المبينة أدناه:	0
وقد صدرت آخر قائمة كاملة بالبنود (S/2009/10/Add.18) في 11 أيار/مايو 2009.	0
"وتمت تغطية تكاليف مكتب اللجنة في عام 2008، والتي بلغت 000 364 دولار من حساب ""التكاليف الإدارية والتشغيلية""."	0
B. تكاليف العمالة غير المنتجة ٤٩ - ٥٣ ٢١	0
الحالة في قبرص (انظر S/11185/Add.28 و 29 و 32 و 34 و 49؛ و S/11593/Add.7-10 و 23 و 24 و 49؛ و S/11935/Add.23 و 24 و 50؛ و S/12269/Add.24 و 35-37 و 50؛ و S/12520/Add.23 و 45 و 47 و 49؛ و S/13033/Add.23 و 49؛ و S/13737/Add.23 و 49؛ و S/14326/Add.22 و 50؛ و S/14840/Add.24 و 50؛ S/15560/Add.24 و 46 و 50؛ S/16270/Add.17 و 18 و 23 و 49؛ S/16880/Add.23 و 37 و 49؛ S/17725/Add.23 و 49؛ S/18570/Add.23 و 50؛ S/19420/Add.24 و 50؛ S/20370/Add.22 و 49؛ S/21100/Add.10 و 23 و 28 و 49 و 50؛ S/22110/Add.23 و 40 و 49 و 51؛ S/23370/Add.14 و 23 و 28 و 34 و 47 و 50؛ S/25070/Add.19 و 21 و 23 و 50؛ S/1994/20/Add.9 و 23 و 29 و 50؛ S/1995/40/Add.24 و 50؛ S/1996/15/Add.25 و 51؛ S/1997/40/Add.25 و 51؛ S/1998/44/Add.26 و 51؛ S/1999/25/Add.25 و 49؛ S/2000/40/Add.23 و 49؛ S/2001/15/Add.24 و 50؛ و S/2002/30/Add.23 و 39 و 47؛ و S/2003/40/Add.14 و 15 و 23 و 47؛ و S/2004/20/Add.13 و 16 و 17 و 23 و 42؛ و S/2005/15/Add.23؛ وانظر أيضا S/2001/15/Add.49؛ و S/2002/30/Add.22 و 46؛ و S/2003/40/Add.22 و 46؛ و S/2004/20/Add.23 و 40؛ و S/2005/15/Add.22)	0
وحتى الآن، تم تسليم ثمانية من المرافق أو المعسكرات التي أخلتها البعثة إلى الحكومة.	0
"إذ يتصرف بموجب الفصل السابع من ميثاق الأمم المتحدة,"	0
وكشف مسح للمستخدمين النهائيين في مارس/آذار 1999 وملاحظات الفحص الموضعي أن كمية الكيماويات الزراعية المتوفرة على مستوى المحافظات قد تضاعفت أكثر من الضعف.	0
قناة زفيرزادا الإذاعية والتلفزيونية الروسية، الصحفي فيدور إيفانيتش - 23 يناير 2012	0
39. تنطبق الاتفاقية العامة على اللجنة وأمانتها.	0
51. الحالة في ليبيا (22 شباط/فبراير 2011؛ 11 تشرين الثاني/نوفمبر 2014).	0
المرافعات الختامية في أبريل 2010. ومن المتوقع صدور الحكم في تشرين الأول/أكتوبر 2010.	0
وهي مؤشرات كمية ونوعية مثل:	0
سادسا - التعاون مع بعثة مراقبي اﻷمم المتحدة في جمهورية الكونغو الديمقراطية	0
مذكرة شفوية مؤرخة ٢٦ آذار/ مارس ١٩٩٨ موجهة إلى اﻷمين العام	0
عبء العمل في مكتب المدعي العام	0
فبدلاً من قافلة واحدة تضم حوالي 80 إلى 100 شاحنة يومياً، أصبحت منظمة التعاون الإسلامي منذ يناير 2011 تتعامل مع قافلة واحدة تضم حوالي 50 إلى 100 شاحنة أسبوعياً.	0
28. بعد 1 آذار/مارس 2009 بفترة وجيزة:	0
الوضع في الشرق الأوسط	0
- المرسومان الوزاريان 91/2000 (31/3/2000) و 133/2000 (2/6/2000)	0
لقد حاولنا جاهدين أن نكون قادرين على التصويت لصالح مشروع القرار من خلال إدخال لغة متوازنة من بيان وزراء خارجية الاتحاد الأوروبي.	0
السيد لوليشكي (المغرب) (تكلم بالفرنسية): اسمحوا لي أن أبدأ بتهنئة المملكة المتحدة على توليها رئاسة المجلس لشهر آذار/مارس.	0
4. اللجنة الشعبية العامة للنقل والمواصلات	0
14. عبد الرحمن سعد سعد مرزوق العتاتي	0
ويرد معيار الأدلة في الفقرات. 156-159، أعلاه.	0
ومع ذلك، وباعتبارها الجهة التي تحكم قطاع غزة فعليًا، فهي مسؤولة أيضًا عن الحفاظ على الحياة اليومية.	0
المقرر عقدها يوم الجمعة، 15 حزيران/يونيه 2007، الساعة 10 صباحاً	0
ومن الواضح أنه لا يمكن الحصول على كليهما على الفور. فهذا يتطلب قدراً كبيراً من الوقت والجهد والموارد ومخصصات الميزانية.	0
وفي اليوم نفسه، تعرض مسكنا سيلو دالين ديالو وجان ماري دوريه للنهب من قبل أفراد القبعات الحمر الذين سرقوا الأثاث والسيارات.	0
	0
:: منطقة الحدود الخضراء بالقرب من دير العشاير (الموقع التاسع)	0
(ب) النهج الذي يتبعه الفريق في التحقق	0
لم يوظف قاضي الإجراءات التمهيدية أو دائرة الاستئناف أي موظفين إضافيين، على الرغم من وجود أموال مخصصة في الميزانية لهذا الغرض.	0
لا يمكن للبنك فتح حساب أو التعامل مع مثل هذا العميل الذي يصر على عدم الكشف عن هويته أو الذي يعطي اسمًا مزيفًا.	0
يُعقد يوم الجمعة 19 سبتمبر 2014، الساعة 2 بعد الظهر.	0
2. الوضع في الشرق الأوسط	0
27 شباط/فبراير و15 نيسان/أبريل 2003	0
يتم وضع اسم الشخص وعنوانه في ملف منفصل.	0
الحلول المفضلة لدى الأطراف	0
41. وقد واجه البرنامج بعض العقبات الخطيرة.	0
:: نرمين مدين الراجحي، 4 سنوات	0
فلورنس ريتا آري إميل فرانسيس شورت	0
مخطط تنظيمي يصور الروابط المتعلقة بعصابة تشونغ تشون	0
الدنمارك وجمهورية تنزانيا المتحدة	0
المقرر عقدها يوم الخميس، 29 تموز/يوليه 2004، الساعة 30/11 صباحاً	0
لم تقدم MIE Consortium دليلاً على دفع تكاليف رحلة نوفمبر/تشرين الثاني.	0
"72. وعلى النحو المبين في الجدول 1، غادرت الرحلة الاتحاد الروسي في 20 كانون الثاني/يناير 2011، لكن طاقمها الجوي وضع الرمز ""ZZZZZ""، الذي يشير عادة إلى أن وجهة الطائرة غير مدرجة في سجل منظمة الطيران المدني الدولي للمطارات."	0
رئيس مجموعة الدول العربية	0
(و) البلد المضيف/البلدان المضيفة، بصفة مراقب، حسب الاقتضاء;	0
1 - قانون اتفاقية الأسلحة الكيميائية لعام 2000 2 - قانون أسلحة الدمار الشامل لعام 2005 (المادة 9) 3.	0
وكان هذا واضحًا في حالة جمهورية تنزانيا المتحدة، حيث لا يتم التحقق من قيمة الماس عند التصدير ويتم الإعلان عنها على أنها أقل بخمسة أضعاف، ولكن يتم الإعلان عنها بشكل صحيح عند الاستيراد إلى أنتويرب.	0
وقد نجحت هذه الآلية بالفعل في عكس الإخطار الموجه لموظفي وكالات الأمم المتحدة بمغادرة غرب دارفور.	0
b. حلقة خارجية يتراوح قطرها الخارجي بين 25 و100 مم؛ و	0
S/RES/941 (1994)، الفقرة 3 من المنطوق	0
ستعقد القمة الثالثة لدول أمريكا الجنوبية والدول العربية في ليما، 2011.	0
تولت هولندا الرئاسة الأولى للمدونة في الفترة 2002-2003.	0
F. تكاليف إعادة التشغيل 117-132 23	0
48. قناة Pervy Kanal الروسية - 15 تشرين الأول/أكتوبر 2011	0
تعتمد سان مارينو على اقتصاد مفتوح ومتنوع بشكل جيد.	0
رسالــة مؤرخــة ١١ تشرين اﻷول/أكتوبر ١٩٩٩ موجهة إلى رئيس مجلس اﻷمن من رئيس لجنة مجلس اﻷمن المنشأة عمﻻ بقرار مجلس اﻷمن ٨٦٤ )١٩٩٣( بشأن	0
على سبيل المثال، كان من الممكن الوصول إلى مناطق مثل مقاطعات بوجيهون وبونثي وبو في المقاطعة الجنوبية وكذلك أجزاء من مقاطعة كينيما في المقاطعة الشرقية.	0
ولم تعقد أي جلسة لتحديد الهوية في منطقة البعثة خﻻل اﻷسبوعين اللذين بدآ في ٦ و ٢٧ نيسان/أبريل ١٩٩٨.	0
(ب) عند تسديد المدفوعات بموجب الفقرة الفرعية (أ)، يسدد الأمين التنفيذي المدفوعات على أساس كل دفعة على حدة.	0
1-4 قانون الطوارئ (النظام العام ومنع الجريمة) لعام 1969;	0
الحالة في الصومال (17 مارس/آذار 1992؛ 24 أكتوبر/تشرين الأول 2011)	0
كما أنها لم تقدم أي دليل على وجود خطط داخلية لحجز طاقة إنتاجية محددة للطلبات المقدمة من السلمان.	0
أ.ك.أ: مركز البحوث الزراعية والطب النووي؛ مركز كراجي للبحوث الزراعية والطبية	0
"إذ يتصرف بموجب الفصل السابع من ميثاق الأمم المتحدة,"	0
ترك التحضير للبعثة الكثير مما هو مرغوب فيه.	0
انضم المغرب إلى هذه الاتفاقية في 28 ديسمبر 1995.	0
"إذ يتصرف بموجب الفصل السابع من ميثاق الأمم المتحدة، على النحو المبين في الفقرة 1 من الفقرة 7 من منطوق القرار 1542 (2004),"	0
وكان مارتين بيريز أيضاً منظماً لمحاولة اغتيال أخرى تم إجهاضها كان من المقرر أن تتم خلال قمة منتدى الكاريبي في جمهورية الدومينيكان في أغسطس 1998.	0
8. اتفاقية التبليغ المبكر عن وقوع حادث نووي;	0
"إذ يتصرف بموجب الفصل السابع من ميثاق الأمم المتحدة,"	0
ومن أجل التغلب على هذه العقبة، سبقت عملية التسجيل حملة تثقيف عامة مع جميع أصحاب المصلحة شرح فيها المسؤولون الغرض من عملية التسجيل.	0
2. مرفق إنتاج نظائر الموليبدينوم واليود والزينون المشعة (مرفق MIX)	0
2. فيما يتعلق بالتضاريس:	0
معظم الطرق عبارة عن مسارات رملية أو ترابية تصبح غير سالكة خلال هذه الفترة، مما يؤدي إلى قطع أجزاء كبيرة من الأراضي لفترات طويلة.	0
14. الحالة في سيراليون (27 تشرين الثاني/نوفمبر 1995؛ 16 تموز/يوليه 2009).	0
السيدة ليليانا ألفير، أمهات فوكوفار	0
44. كنيسة القديسة مريم، دوني نيروديملليي	0
الرئيس: سعادة السير جيريمي غرينستوك (المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية)	0
6. شكل مؤتمر القمة الأول لرؤساء دول وحكومات المؤتمر الدولي المعني بمنطقة البحيرات الكبرى، الذي عقد في دار السلام يومي 19 و 20 تشرين الثاني/نوفمبر 2004، نهاية المرحلة الأولى من عملية المؤتمر.	0
لجنة المتابعة للندوة الوطنية للمجتمع المدني	0
ستكون مدة تفويض الوحدة البلجيكية ستة أشهر.	0
