en_ar_GOOGLE	MatConf
258 - وكما ذكر أعلاه، فإن أحكاما مختلفة من قانون حقوق الإنسان والقانون الإنساني الدولي لها صلة بحماية المدنيين في الصراعات المسلحة.	0
وأعيد تحديد اختصاصها في آذار/مارس 2006 بموجب لائحة بعثة الأمم المتحدة للإدارة المؤقتة في كوسوفو 2006/50، التي كلفت لجنة كوسوفو بتسوية المطالبات المرتبطة مباشرة بالنزاع المسلح الذي وقع في الفترة ما بين 27 شباط/فبراير 1998 و20 حزيران/يونيه 1999 أو الناجمة عنه، فيما يتعلق بالممتلكات الخاصة غير المنقولة، بما في ذلك الممتلكات الزراعية والتجارية.	0
وتظل نصيحتي هي أن التحديات الأمنية المعقدة في الصومال لا يمكن معالجتها في حدود قدرات قوة حفظ السلام النموذجية التابعة للأمم المتحدة، وأن القوة المتعددة الجنسيات هي الأداة الصحيحة لتحقيق الاستقرار في مقديشو.	0
66 - لدى خمس دول تشريعات تجرم تمويل الإرهاب، كما توجد الآن قوانين لمكافحة غسل الأموال في تسع دول.	0
وإذ يضع في اعتباره مطالبة الشعب اللبناني بالكشف عن جميع المسؤولين عن التفجير الإرهابي الذي أودى بحياة رئيس الوزراء اللبناني الأسبق رفيق الحريري وآخرين ومحاسبتهم،	1
إنني أدين بشدة أي استخدام للمواد الكيميائية السامة في الصراع السوري من قبل أي طرف.	0
ويتضمن برنامج العمل اقتراحات ملموسة لتحسين التشريعات والضوابط الوطنية والمساعدة والتعاون الدوليين. ويدعو الدول إلى تلبية الاحتياجات الخاصة للأطفال المتأثرين بالصراعات المسلحة.	0
دخلت شاحنة الميتسوبيشي كانتر، التي استخدمت كحاملة قنابل، إلى لبنان قادمة من الجمهورية العربية السورية عبر حدود البقاع و&quot;الخط الساخن&quot; العسكري في 21 كانون الثاني/يناير 2005 الساعة 20/13. وكان يقودها عقيد سوري من الفرقة العاشرة بالجيش.	1
على سبيل المثال، أفاد سكان منطقة ناكتوكا في منطقة نيتيبي الفرعية أنه في 29 مايو/أيار، قامت مجموعة مكونة من حوالي 20 جنديًا إندونيسيًا بتفكيك مبنيين شيدتهما حكومة تيمور - ليشتي في هذه المنطقة التي لم يتم حلها جزئيًا.	1
وفي أماكن أخرى من المنطقة، على طول الخط الأزرق، هددت الانتهاكات بزعزعة الاستقرار الهش.	0
وتشمل هذه تمويل الحملات الانتخابية، والأنشطة الانتخابية، والنظام العام، والوصول إلى وسائل الإعلام، وإساءة استخدام الموارد الحكومية لأغراض سياسية.	0
وبحسب أقواله، فإنه كان في مكتبه عندما تم إبلاغه بالانفجار.	1
وقالت الشرطة إنها تبحث عن &quot;إنزا&quot;، وسألت الرجال عما إذا كانوا قد شاركوا في المسيرة.	1
وفي إندونيسيا، يبدو أن الجماعة الإسلامية قد ابتعدت عن الأجهزة المتفجرة المرتجلة الكبيرة المحمولة على المركبات، والتي تتكون من متفجرات تجارية أو مرتجلة (كلورات البوتاسيوم والكبريت ومسحوق الألومنيوم ممزوجة بمادة تمهيدية مثل مادة تي إن تي) كما استخدمت في تفجير بالي الأول في عام 2006. أكتوبر 2002، نحو نهج أكثر استهدافًا حيث يحمل الأفراد قنابل أصغر إلى المنطقة المستهدفة، كما رأينا في هجمات بالي الثانية في أكتوبر 2005.	1
(د) دعم أعمال أو أنشطة الأشخاص المدرجين في القائمة وغيرهم من الأفراد والجماعات والمؤسسات والكيانات المرتبطة بحركة الطالبان والتي تشكل تهديدا للسلام والاستقرار والأمن في أفغانستان؛	1
429) وأشارت الحكومة أيضاً إلى اعترافها بثلاث حالات تفجيرات خاطئة. وذكرت أنها عوضت ضحايا هبيلة وأم جوزين وتولو.	1
87 - وقد أدت هذه السيطرة المرقعة على البيئة البحرية الصومالية إلى خلق أو تعزيز ثلاثة مصادر دخل كبيرة للإدارات المحلية: (أ) تصدير كميات تجارية كبيرة من الفحم من الصومال، من بين سلع أخرى، (ب) الوصول الأجنبي غير المقيد إلى البحرية الصومالية. الموارد ومصائد الأسماك من قبل سفن الصيد الأجنبية و (ج) القرصنة واسعة النطاق. فحم	1
ودعمت وحدات الشرطة الخاصة جمارك البعثة وقدمت الدعم لأفرقة العمليات الخاصة التابعة لشرطة البعثة.	0
319- ومن الواضح أن التدمير الشامل للقرى على يد القوات الحكومية والجنجويد لم يكن مبرراً بالضرورة العسكرية.	1
وكانت هذه الحالات أيضًا موضوع تحقيقات أجرتها مجموعة تقصي الحقائق المشتركة، المكونة من الطرفين، بعثة مراقبي الأمم المتحدة في جورجيا وقوة حفظ السلام التابعة لرابطة الدول المستقلة، والمكلفة بتحديد ما إذا كانت حوادث العنف تشكل انتهاكات لاتفاق موسكو لعام 1994.	0
75 - دولة واحدة فقط من الدول الثماني في هذه المنطقة دون الإقليمية لديها تشريعات كافية تغطي جميع الجرائم الإرهابية ذات الصلة. وقد أصدرت أربع دول تشريعات لا تغطي سوى بعض الجرائم الإرهابية.	0
بالإضافة إلى ذلك، يقوم فريق متنقل بزيارة المجتمعات النائية، وخاصة مجتمعات الأقليات، التي قد لا يكون من السهل الوصول إليها إلى مراكز الموارد.	0
&quot;ويؤكد مجلس الأمن من جديد كذلك ضرورة مكافحة التهديدات التي يتعرض لها السلام والأمن الدوليان الناجمة عن الأعمال الإرهابية بجميع الوسائل، وفقا لميثاق الأمم المتحدة. ويذكر المجلس الدول بأنه يجب عليها أن تكفل عدم مراعاة أي تدابير تتخذها لمكافحة الإرهاب. الامتثال لجميع التزاماتها بموجب القانون الدولي، ولا سيما القانون الدولي لحقوق الإنسان وقانون اللاجئين والقانون الإنساني الدولي.	0
وفي بعض المناطق، توجد أدلة موثوقة على حدوث مضايقات وتهديدات بإعادة تجنيد الأطفال المفرج عنهم من الجماعات المسلحة، ولا يزال انعدام الأمن يعيق إعادة الإدماج.	1
52 - ولا تزال ادعاءات اغتصاب القُصَّر، بما في ذلك الفتيات الصغيرات، تشكل مسألة مثيرة للقلق الشديد. وقد شاركت البعثة بانتظام في اللجان الإقليمية المعنية بالعنف الجنسي كوسيلة لتعزيز الدعم المقدم للأطفال ضحايا الاغتصاب.	1
وإذ يؤكد المساهمة المستمرة في استقرار كوت ديفوار، ولا سيما في سياق الانتخابات الرئاسية المقررة، من خلال التدابير المفروضة بموجب القرارين 1572 (2004) و 1643 (2005)، ويؤكد أن هذه التدابير تهدف إلى دعم عملية السلام في كوت ديفوار ديفوار,	0
لقد واصلت حواري مع السلطات اللبنانية بشأن هذه المسألة وأتطلع إلى الوفاء بهذه الالتزامات في وقت مبكر.	0
أولئك الذين يكتسبون أكبر قدر من الخبرة الإرهابية العملياتية اليوم هم أصغر سنًا، ويتألفون في المقام الأول من أفراد في سن المراهقة وحتى أوائل الثلاثينيات.	1
وفي حين أن هذه المبادرة كانت استجابة لنمو الاتجار بالمخدرات والجريمة المنظمة عبر الوطنية في غرب أفريقيا، فإن وحدات الجريمة عبر الوطنية ستعمل كمراكز دمج لإنفاذ القانون لدعم القدرات التحليلية والتقنية الوطنية والإقليمية للتصدي للتهديدات عبر الوطنية.	0
&quot;ويعرب مجلس الأمن عن قلقه إزاء تزايد استخدام الإرهابيين ومناصريهم لتكنولوجيا الاتصالات بغرض نشر التطرف المفضي إلى الإرهاب، وتجنيد الآخرين وتحريضهم على ارتكاب أعمال إرهابية، بما في ذلك عن طريق الإنترنت، وتمويل وتسهيل سفر الإرهابيين والأنشطة اللاحقة التي يقومون بها المقاتلين الإرهابيين الأجانب.	0
o بتاريخ 8 تشرين الثاني/نوفمبر 2014، استهدفت قوات النظام مدينة الشيخ مسكين، مما أدى إلى مقتل 5 أشخاص، بينهم طفلان وامرأتان.	1
&quot;ويؤكد مجلس الأمن من جديد أهمية مبدأ عدم الإعادة القسرية، وحق اللاجئين في العودة الطوعية إلى سوريا، ويشجع البلدان المجاورة لسوريا على حماية جميع الأشخاص الفارين من العنف في سوريا، بما في ذلك الفلسطينيون.	0
24 - يحث الدول الأعضاء، استجابة للتقدم الواضح الذي أحرزته الأطراف في إعادة هيكلة مؤسساتها لإنفاذ القانون، على تكثيف جهودها لتوفير التدريب والمعدات وما يتصل بذلك من مساعدة للشرطة المحلية، على أساس التمويل الطوعي وبالتنسيق مع قوة الشرطة الدولية. القوات في البوسنة والهرسك؛	0
وإذ يعرب عن قلقه إزاء التقارير المستمرة عن انتهاكات حقوق الإنسان وانتهاكات القانون الإنساني الدولي، بما في ذلك ضد النساء والأطفال، بما في ذلك التقارير عن زيادة حوادث العنف الجنسي، ولا سيما تلك المنسوبة إلى رجال مسلحين، مشددا على أهمية التحقيق في هذه الانتهاكات والتجاوزات المزعومة التي ارتكبتها جميع الأطراف، بغض النظر عن وضعها أو انتماءاتها السياسية، بما في ذلك تلك التي حدثت طوال الأزمة [ذات الصلة]، بما في ذلك ... التأكيد من جديد على وجوب محاسبة المسؤولين عن هذه الانتهاكات والإشارة إلى التزامات [الكيان المعني] في هذا الصدد،	1
ويدل اختطاف قس فرنسي في الكاميرون على يد بوكو حرام وأنصار الإسلام، أثناء عملهما معاً في نوفمبر/تشرين الثاني 2013، على قدرة هاتين المجموعتين على العمل خارج حدود نيجيريا.	1
ألف - تجنيد الأطفال واستخدامهم من قبل القوات المسلحة والجماعات المسلحة 14 - قامت فرقة العمل النيبالية المعنية بالأطفال والنزاع المسلح، المنشأة بموجب أحكام قرار مجلس الأمن 1612 (2005)، برصد تجنيد الأطفال من قبل الجيش الماوي و والمنظمات التابعة للحزب الشيوعي النيبالي (الماوي) خلال حملة التجنيد التي أعقبت وقف إطلاق النار والتي بلغت ذروتها في تشرين الثاني/نوفمبر 2006.	1
وتشير معركة السيطرة على بيدوة إلى أن عناصر المعارضة نسقت جهودها للتغلب على قوات الحكومة الاتحادية الانتقالية.	1
وكان الاجتماع إلى حد كبير عبارة عن جلسة أسئلة وأجوبة، حيث ردت الترويكا على مداخلات أعضاء الفريق العامل.	0
27 - وتعرضت قوات الدفاع لتيمور - ليشتي لرد فعل شعبي واسع النطاق، ولا سيما من جانب منظمات المحاربين القدامى التي ظهرت إلى الوجود في عام 2001.	0
وإذ نرحب بإشراك المرأة في بعثات حفظ السلام في المهام المدنية والعسكرية ومهام الشرطة، والاعتراف بأن النساء والأطفال المتأثرين بالنزاعات المسلحة قد يشعرون بأمان أكبر عند العمل مع النساء والإبلاغ عن الانتهاكات في بعثات حفظ السلام، وأن وجود حفظة السلام من النساء قد يشجع للمرأة المحلية للمشاركة في القوات المسلحة وقوات الأمن الوطنية، مما يساعد على بناء قطاع أمني يسهل الوصول إليه ويستجيب للجميع، وخاصة النساء.	0
وشدد السيد صديقو على أنه حتى لو تعرضت حركة الشباب لانتكاسات عسكرية، فإنها لا تزال تحتفظ بأعداد كبيرة من مقاتليها ومعداتها، لا سيما في المناطق الريفية، ورأى أن هذا ربما كان يهدف إلى مواصلة قتال غير متكافئ طويل الأمد.	1
12 - وبالتعاون الوثيق مع اللجنة المنشأة عملا بالقرارين 1267 (1999) و 1540 (2004) ووفقا لولايتها، ستولي اللجنة اهتماما خاصا للدول التي لا تتوفر بشأنها معلومات عن تنفيذ القرار 1373 (2001). مناقشة أفضل السبل لمعالجة هذه القضية.	0
36 - في الجلسة الرسمية السابعة والأربعين، المعقودة في 20 حزيران/يونيه 2014، استمع الفريق العامل إلى إحاطة من المدعي العام للمحكمة الجنائية الدولية عن عمل المحكمة فيما يتعلق بالأطفال والنزاع المسلح.	0
11 - يوعز إلى اللجنة بالتعاون مع لجان الجزاءات الأخرى ذات الصلة التابعة لمجلس الأمن، ولا سيما تلك المنشأة عملا بالقرار 1988 (2011)؛ قائمة	0
وشدد الفريق على أن المهمة المباشرة هي نشر وثيقة الدوحة لضمان قبولها من جانب سكان دارفور وإقناع الجماعات المسلحة المتبقية بالتوقيع على الوثيقة.	0
لقد أعرب الأفارقة بوضوح شديد عن مخاوفهم بشأن الحالة في زيمبابوي.	0
وخلال شهر فبراير/شباط، تم الإبلاغ عن أكثر من 20 عملية سطو مسلح على جانب الطريق على طول محور غيغلو-دويكوي، في حين تم الإبلاغ عن 10 هجمات مسلحة في بانغولو. وفي 23 آذار/مارس 2008، قُتل جندي من قوات الدفاع والأمن في كوت ديفوار في دويكوي على يد قطاع طرق مسلحين مجهولي الهوية.	1
(ج) سوء معاملة أسرى الحرب الإريتريين؛	1
إن عدم الاستقرار الداخلي في كوسوفو من شأنه أن يزيد من صعوبة تحديد وتنفيذ وضع مستقبلي قابل للحياة.	1
ونعتقد أن الصومال يواجه تحديا مماثلا لتحدي عداء الماراثون، حيث أن صياغة الدستور يجب أن تنتهي بحلول 20 نيسان/أبريل وأن يتم اعتماده في 22 أيار/مايو.	0
13 - يحث الدول الأعضاء على تعزيز الوعي بقائمة الجزاءات المفروضة على تنظيم القاعدة على أوسع نطاق ممكن، بما في ذلك بين الوكالات المحلية المعنية والقطاع الخاص وعامة الجمهور لضمان التنفيذ الفعال للتدابير الواردة في الفقرة 1؛ ويشجع الدول الأعضاء على حث شركاتها وممتلكاتها وغيرها من السجلات العامة والخاصة ذات الصلة على فحص قواعد بياناتها المتاحة بانتظام، بما في ذلك، على سبيل المثال لا الحصر، تلك التي تحتوي على معلومات قانونية و/أو معلومات عن المستفيد الحقيقي، ومقارنتها بقائمة الجزاءات المفروضة على تنظيم القاعدة؛	0
ويجب أن يتحمل جميع القادة مسؤولية الانتهاكات الجسيمة التي يرتكبها المقاتلون الخاضعون لسيطرتهم.	1
وهذا سبب إضافي لتكثيف الجهود الرامية إلى فرض حظر سفر موجه بشكل جيد ومنفذ بشكل سليم على الأفراد المدرجين في القائمة، ولا سيما أولئك المرتبطين ارتباطا وثيقا بهذه الشبكات والتيسير.	1
8 - ورغم أن تنظيم القاعدة كمنظمة لم يتطور ولم يتمكن قادته الأساسيون من تركيز مؤيديهم على القضايا التنفيذية الرئيسية أو توجيههم نحو إجراءات محددة، فقد استمر تنظيم القاعدة كحركة في الازدهار، مستوحى من رسالة عامة مقاومة الظلم الفعلي أو المتصور.	1
ومع ذلك، فهذه ليست ممارسة بسيطة، لأسباب ليس أقلها أن الوكالات الوطنية التي عملت تقليديا في مجال مكافحة الإرهاب (مثل الشرطة ودوائر الهجرة والجمارك ووكالات الاستخبارات)، ليست بالضرورة الوكالات المسؤولة عن السياسات الرامية إلى مكافحة الإرهاب. في التصدي لجاذبية الأيديولوجيات المتطرفة والقائمة على الكراهية.	1
152 - وقد جذبت الحالة الموصوفة أعلاه الاهتمام، لكن الفريق لاحظ أمثلة أخرى غير مبلغ عنها لاستيراد مركبات للاستخدام العسكري.	1
وإذ يساورها بالغ القلق إزاء العدد المتزايد من الضحايا، بما في ذلك الأطفال، بسبب الأعمال الإرهابية بدافع التعصب أو التطرف في مناطق مختلفة من العالم،	1
عملت اللجنة لمدة عامين، حددت خلالها أكثر من 800 مكان احتجاز، وما يقدر بنحو 50 ألف حالة تعذيب و200 ألف حالة وفاة، وما يقدر بنحو 2 مليون نازح نتيجة التطهير العرقي، وأجرت تحقيقات موسعة في الاغتصاب المنهجي. بما في ذلك أكثر من 500 إفادة خطية من الضحايا الذين حددوا مرتكبيهم.	1
وقد ألغيت الرحلة ولم يتم تجنب الأزمة إلا بعد أن اتصل قائد قوة ليكورن، الجنرال إيراستورزا، هاتفيا برئيس أركان القوات المسلحة الوطنية لكوت ديفوار، الجنرال مانغو، ليبلغه أن مثل هذه الرحلة ستعتبر عملا عدائيا.	0
وتوجهت البعثة إلى دالوا برا، برفقة وحدة عسكرية إيفوارية.	0
وتؤكد حكومة العراق أنها تحترم التزاماتها بموجب قرارات مجلس الأمن التابع للأمم المتحدة، وتنتهج سياسات التعايش السلمي مع جيرانها بما يؤدي إلى أمن واستقرار المنطقة. وتتطلع حكومة العراق إلى اعتراف مجلس الأمن التابع للأمم المتحدة بحدوث تطورات إيجابية كبيرة في العراق؛ وأن الوضع في العراق يختلف اختلافاً جوهرياً عن الوضع الذي كان سائداً وقت اعتماد قرار مجلس الأمن التابع للأمم المتحدة رقم 661 (1990)؛ وأن الوقت قد حان لكي يستعيد العراق مكانته القانونية والدولية التي كان يتمتع بها قبل اتخاذ مجلس الأمن لذلك القرار والعقوبات اللاحقة التي فرضت عليه بموجب الفصل السابع من ميثاق الأمم المتحدة.	0
ومن المثير للاستغراب أيضاً أنه لم يتم القبض على أي عنصر تابع لما يسمى بالقوات الموازية ومحاكمته على هذه الجرائم.	0
وتواتر الهجمات آخذ في الارتفاع، بما في ذلك الهجمات بالصواريخ المدفعية، والمجندون كثيرون.	1
18 - يكرر التأكيد على أنه يجوز لبعثات الأمم المتحدة لحفظ السلام والبعثات السياسية الخاصة، إذا كلفها المجلس بذلك، أن تساعد في بناء قدرات الحكومات المضيفة، حسب الطلب، على تنفيذ الالتزامات بموجب الصكوك العالمية والإقليمية القائمة والتصدي للاتجار غير المشروع بالأسلحة الصغيرة. والأسلحة الخفيفة، بما في ذلك من خلال برامج جمع الأسلحة ونزع السلاح والتسريح وإعادة الإدماج، وتعزيز الأمن المادي وممارسات إدارة المخزونات، وقدرات حفظ السجلات والتعقب، وتطوير النظم الوطنية لمراقبة الصادرات والواردات، وتعزيز أمن الحدود، وتعزيز المؤسسات القضائية والشرطة وغيرها من قدرات إنفاذ القانون؛	0
&quot;ويشدد مجلس الأمن على المسؤولية الرئيسية التي تقع على عاتق حكومة جمهورية الكونغو الديمقراطية في تعزيز سلطة الدولة والحكم في شرق جمهورية الكونغو الديمقراطية، بما في ذلك من خلال الإصلاح الفعال لقطاع الأمن للسماح بإصلاح الجيش والشرطة، ووضع حد للإفلات من العقاب على انتهاكات حقوق الإنسان وانتهاكات القانون الدولي. والقانون الإنساني الدولي، ويحث حكومة جمهورية الكونغو الديمقراطية على معالجة قضايا الاستغلال غير القانوني للموارد الطبيعية وتهريبها.	0
وحارب موظفو السجن وقوات الأمن في بونتلاند المهاجمين بشجاعة وتمكنوا من منع الاستيلاء على السجن والهروب المحتمل لعناصر حركة الشباب، بما في ذلك خبير في الأجهزة المتفجرة المرتجلة ومنسق القنابل الانتحارية والقراصنة المسجونين وغيرهم.	1
يحث الدول وجميع الأطراف الأخرى في النزاع المسلح على بذل قصارى جهدها لمنع انتهاكات القانون الإنساني الدولي ضد المدنيين، بما في ذلك الصحفيين والإعلاميين والأفراد المرتبطين بهم.	0
ويجب الآن على الخلايا أو الفروع أو المجموعات المرتبطة بها أن تعمل بشكل مستقل وأن تمول أنشطتها بنفسها.	1
104 - إن تنظيم المواد المتاحة عادة والتي يمكن للإرهابي المدرب أن يصنع منها جهازا متفجرا هو مهمة أكثر صعوبة.	1
171 - ومن الواضح أن محطة الفاكهة في ميناء أبيدجان تمثل موقعا استراتيجيا لتفريغ البضائع والمعدات العسكرية وتتطلب زيادة رصد عملية الأمم المتحدة في كوت ديفوار.	0
&quot;ويشجع مجلس الأمن هيئات الأمم المتحدة ذات الصلة، ولا سيما المديرية التنفيذية لمكافحة الإرهاب، التي تعمل بالتعاون الوثيق في إطار فرقة العمل المعنية بالتنفيذ في مجال مكافحة الإرهاب، على تركيز المزيد من الاهتمام على القرار 1624 (2005) في حوارها مع الدول الأعضاء من أجل تطويره، وفقا لـ مع التزاماتها بموجب القانون الدولي، والاستراتيجيات التي تشمل مكافحة التحريض على الأعمال الإرهابية بدافع التطرف والتعصب، وتسهيل المساعدة التقنية لتنفيذها.	0
ومن أجل تسمية أشخاص معينين كمرتكبين مشتبه بهم، من الضروري تحديد الجرائم الدولية التي قد يتحملون المسؤولية عنها.	1
وحيثما كان ذلك مناسبا، فإن وجود صلة أقوى بين إصلاح قطاع الأمن ورفع حظر الأسلحة قد يوفر حافزا فعالا لنجاح هذا الإصلاح. وهذا مهم أيضًا من وجهة نظر منع تكرار الصراع في الحالات الهشة بعد انتهاء الصراع.	0
بالإضافة إلى ذلك، هناك سلسلة من الجماعات الفلسطينية المسلحة العاملة في البلاد داخل وخارج مخيمات اللاجئين.	1
ولذلك فإنني أدعو الجهات المانحة إلى ضمان استمرار تقديم المساعدة إلى المقاتلين السابقين المسرحين ومواصلة أنشطة إعادة الإدماج دون انقطاع.	0
وكان الغرض من الاجتماع الخاص هو اتخاذ الخطوة الأولى نحو تحسين الوعي الإقليمي بنظام الجزاءات المفروضة على تنظيم القاعدة وتشجيع المزيد من التعاون بين اللجنة وبلدان منطقة الساحل والمغرب العربي.	0
&quot;ويسلم مجلس الأمن بالحاجة إلى الرصد والإبلاغ بشكل منهجي عن التقدم المحرز في حماية المدنيين في الصراعات المسلحة.	0
ولضمان حمايته، اقتادته البعثة إلى مركز الشرطة. وهناك ألقي القبض عليه فيما بعد واتهمه قاضي التحقيق بالمشاركة في اختطاف السيد روش وقتله. وفي 31 أغسطس، تم نقله إلى ملحق السجن الوطني، حيث لا يزال السيد نبتون ووزير الداخلية السابق جوسيرم بريفير مسجونين، حيث تقوم البعثة بمراقبة احتجازهم وضمان الأمن.	1
وبالإضافة إلى ذلك، لا تزال المنطقة دون الإقليمية تواجه تحديات تتعلق بإنفاذ القانون وسيادة القانون واحترام حقوق الإنسان.	1
 تطبيق الإجراءات التأديبية العسكرية المناسبة والتمسك بمبدأ مسؤولية القيادة.	1
33 - واصلت البعثة توعية الموظفين بقواعد وأنظمة الأمم المتحدة ذات الصلة بمنع الاستغلال والانتهاك الجنسيين.	0
إن الهجوم الذي شنه النظام الإثيوبي اليوم يشكل استجابة خبيثة لنداءات إريتريا.	1
وبما أن حزب الله يحتفظ بعلاقات وثيقة مع عدد من الدول الإقليمية، ولا سيما مع جمهورية إيران الإسلامية كما اعترف بذلك علانية الأمين العام للميليشيا نفسه، فإنني أدعو هذه الدول إلى تشجيع تحويل الجماعة المسلحة إلى جماعة سياسية بحتة. هذا الطرف ونزع سلاحه، بما يتفق مع متطلبات اتفاق الطائف والقرار 1559 (2004)، بما يخدم السلام والاستقرار الإقليميين.	0
كانت الشاحنات الصغيرة مزودة بمدافع رشاشة من طراز DShK (مدافع رشاشة مثبتة على حامل ثلاثي الأرجل عيار 12.7 ملم) في الجزء الخلفي، وكان لدى إحداها نظام إطلاق صواريخ Hound الذي كان يستخدم لإطلاق الصواريخ على القرية وعبرها.	1
216 - وعلى الرغم من أن دول المنطقة دون الإقليمية قد اتخذت خطوات للحد من تعرضها لتنقل الإرهابيين وتسليحهم، لا يزال هناك خطر يتمثل في احتمال دخول العناصر الإرهابية ومؤيديها إلى أراضي تلك الدول بشكل غير قانوني وقد يتمكنون من شراء المواد اللازمة لشن هجوم إرهابي عن طريق وسيلة لشبكة إجرامية.	1
&quot;ويعرب مجلس الأمن عن بالغ قلقه من أن استمرار عدم الاستقرار وزيادة الفراغ الأمني في جمهورية أفريقيا الوسطى لا يزال يؤثر سلبا على عمليات مكافحة جيش الرب للمقاومة ويسهم في تعزيز جيش الرب للمقاومة في البلد.	0
إنشاء أنظمة لدعم العنف القائم على النوع الاجتماعي.	0
لقد دعونا شعبنا للانضمام إلى قوات الدفاع الشعبي. لقد استجابوا بالانضمام وبدأوا في تلقي الأوامر من الحكومة كجزء من الجهاز العسكري للدولة&quot;.	1
وفي الفترة من 1 حزيران/يونيه إلى 31 آب/أغسطس، تم جمع أو تسليم ما يقرب من 500 قطعة سلاح صغير، وأكثر من 189000 طلقة ذخيرة، و2368 قنبلة يدوية ولغمًا، وأكثر من 255 كجم من المتفجرات. الآفاق	1
فبدلاً من الشعار الشهير لكأس العالم 2014، حيث تمسك ثلاث أيادٍ منتصرة بالكرة الأرضية، وتشكل معًا الكأس المرموقة، يُظهر رسم كاريكاتوري للسلطة الفلسطينية &quot;كأسًا&quot; لثلاثة أيادي تحمل ثلاثة أشخاص رافعين أيديهم للأعلى في حالة استسلام.	0
وطلب رئيس الوزراء لاتورتو إلى المجلس الانتخابي المؤقت إعادة النظر في هذا الجدول الزمني، بدعم من البعثة، مع مراعاة احترام المطلب الدستوري المتمثل في أداء الرئيس اليمين في 7 شباط/فبراير 2006، وإجراء تغييرات إذا لزم الأمر.	0
إن هذا الهجوم، الذي وقع في يوم حفل إعادة تسعة من حفظة السلام التابعين لبعثة الأمم المتحدة المتكاملة المتعددة الأبعاد لتحقيق الاستقرار في مالي (مينوسما) من النيجر، وحضره هيرفي لادسوس، وكيل الأمين العام للأمم المتحدة لعمليات حفظ السلام، هو عمل استفزازي ارتكبه إرهابيون يسعون إلى زرع الخوف وبث الرعب في نفوسهم. فوضى في صفوف البعثة.	1
121 - استقر مقاتلو الحركة الوطنية لكوت ديفوار في مختلف المباني العامة.	1
أزهري حسين، أشهر صانع قنابل في الجماعة الإسلامية حتى وفاته في تشرين الثاني/نوفمبر 2005، قام، بالإضافة إلى عدد غير معروف من الطلاب العاديين، بتدريب عدة مدربين آخرين ما زالوا طلقاء وقادرين على نقل معارفهم إلى الخلايا في جميع أنحاء البلاد. جنوب شرق آسيا.	0
ووفقا للتقارير، لا يزال يتم انتهاك حظر الأسلحة الذي تفرضه الأمم المتحدة، كما زاد تدفق الأسلحة إلى البلاد.	1
كما زار مخيم اللاجئين بالعيون.	0
14 - يلاحظ تطور العلاقة بين الإرهاب وتكنولوجيات المعلومات والاتصالات، ولا سيما الإنترنت، واستخدام هذه التكنولوجيات لارتكاب أعمال إرهابية، وتسهيل ارتكاب هذه الأعمال من خلال استخدامها للتحريض على ارتكاب أعمال إرهابية أو تجنيدها أو تمويلها أو التخطيط لها، ويوجه المديرية التنفيذية للجنة مكافحة الإرهاب بمواصلة معالجة هذه القضية، بالتشاور مع الدول الأعضاء والمنظمات الدولية والإقليمية ودون الإقليمية والقطاع الخاص والمجتمع المدني، وتقديم المشورة إلى لجنة مكافحة الإرهاب بشأن النهج الأخرى؛	0
يدعو جميع الدول إلى اتخاذ خطوات عاجلة للتنفيذ الكامل للقرار 1373 (2001)، ومساعدة بعضها البعض في القيام بذلك، ويؤكد التزام الدول بحرمان الإرهابيين ومن يدعمون الإرهاب من الدعم المالي وجميع أشكال الدعم الأخرى والملاذ الآمن. ,	0
تلقى ثلاثون خريجًا من أول برنامج تدريبي متوسط الأجل مدته أربعة أسابيع لكبار مسؤولي البلديات تدريبًا في القانون والاقتصاد والمالية العامة وإدارة الموارد البشرية وحل النزاعات.	0
وإذ يقرر أن الحالة في الصومال لا تزال تشكل تهديدا للسلم والأمن الدوليين في المنطقة،	0
ولا بد من وقف وإلغاء الخطوات التي يمكن أن تقوض الثقة أو تضر بنتائج المفاوضات.	0
ويعتقد أن هذه الميليشيات تعمل في المقام الأول تحت هيكل الإدارة القبلية.	1
50- وفي إحدى الحوادث التي وقعت في يوبوغون، الساعة 15/6 صباحاً، بينما كان المتظاهرون يحاولون التجمع في الشارع، هددتهم سيارة جيب بها رجال يرتدون الزي الرسمي يتحدثون الإنجليزية، ولا يحملون أي شارات، بالقتل.	1
&#39;5` تشجيع جميع الدول، بموجب الفقرة 8 من القرار 1977 (2011)، على القيام، على أساس طوعي، بإعداد خطط عمل وطنية للتنفيذ، بمساعدة اللجنة المنشأة عملا بالقرار 1540 (2004)، حسب الاقتضاء، وتحديد أولوياتها وخطط تنفيذ الأحكام الرئيسية للقرار 1540 (2004)، وتقديم تلك الخطط إلى اللجنة؛	0
ويبدو أن مثل هذه الأنشطة الإجرامية لها تأثير مضاعف من خلال تغذية الإرهاب في أفريقيا والأنشطة الإجرامية التي تزدهر في مناطق أخرى من العالم.	0
ومع ذلك، تبدو لجنة الأمم المتحدة للتعويضات مثالاً استثنائياً حيث تمكن جميع أعضاء المجلس من التوصل إلى اتفاق، وربما الأهم من ذلك، إنشاء آلية لضمان الأموال اللازمة لدفع التعويضات نتيجة لقدرة الأمم المتحدة على السيطرة على صادرات العراق النفطية.	0
