en_ar_GOOGLE	VerConf
وتحث الولايات المتحدة السلطات في هايتي على الوفاء بتعهدها بملء جميع المناصب الستة الشاغرة في محكمة النقض العليا بحلول 3 تشرين الأول/أكتوبر 2011.	1
54 - وفي أعقاب انسحاب الجمهورية العربية السورية من لبنان، كان هذا هو الوقت الذي بدأت فيه للتو عملية إعادة تعريف العلاقة بين الجارتين القريبتين تاريخياً.	0
توصي اللجنة بمحاكمة الأشخاص التالية أسماؤهم فيما يتعلق بحيازة واستخدام ونقل أسلحة الشرطة الوطنية لتيمور - ليشتي بشكل غير قانوني في 8 مايو و/أو 21 مايو: روجيريو لوباتو، أوسيبيو سالسينيا، أنطونيو دا كروز، فيسنتي دا كونسيساو، المعروف أيضًا باسم راي لوس، ماتيوس. دوس سانتوس بيريرا، المعروف أيضًا باسم موركات، ولياندرو لوباتو، المعروف أيضًا باسم جراي هارانا، وأنطونيو لورديس، المعروف أيضًا باسم 55 عامًا، وماركوس دا سيلفا بيداد، المعروف أيضًا باسم لاباداي، وفرانسيسكو وسانتا كروز.	1
ولا يمكن للجنة أن تتفق مع موقف الحكومة القائل بأن الإحصاءات التي تمثل عمل اللجان تشير إلى معدل وقوع جريمة الاغتصاب أقل بكثير مما أفادت به مصادر مثل الأمم المتحدة والاتحاد الأفريقي ومنظمات وطنية ودولية أخرى.	1
وترى حكومتي أنها لا تتعارض مع القانون الدولي فحسب، بل إنها تقوض أيضا مفهوم سيادة القانون، الذي يشكل عنصرا رئيسيا في مكافحة الإرهاب.	1
وأعرب أعضاء المجلس عن قلقهم إزاء تزايد أعمال القرصنة والسطو المسلح البحري والتقارير التي تفيد باحتجاز الرهائن في خليج غينيا والأثر المدمر لهذه الأنشطة على الأمن والتجارة والأنشطة الاقتصادية في المنطقة دون الإقليمية.	0
60 - وكما أشرت سابقا (انظر S/2010/85، الفقرة 176)، ينبغي التعامل بحذر مع عملية إعادة تشكيل شرطة البعثة، مع الأخذ في الاعتبار، من بين عوامل أخرى، الحاجة إلى وجود كاف في جميع المقاطعات والوحدات لتوفير الخدمات. الرصد وإسداء المشورة والتدريب والتوجيه والدعم حسب ما هو مطلوب لمواصلة بناء القدرات والتطوير المؤسسي للشرطة الوطنية.	0
وتظل ولاية النيل الأزرق أيضًا مصدر قلق لنا.	1
يدين بشدة جميع انتهاكات القانون الدولي المنطبق المرتكبة ضد النساء والفتيات في حالات الصراعات المسلحة وحالات ما بعد الصراع، ويطالب جميع أطراف الصراعات بوقف هذه الأفعال بأثر فوري، ويؤكد مسؤولية جميع الدول عن وضع حد للإفلات من العقاب ومحاكمة المسؤولين عن جميع أشكال العنف المرتكبة ضد النساء والفتيات في النزاعات المسلحة، بما في ذلك الاغتصاب وغيره من أشكال العنف الجنسي.	1
خلال هذه الفترة، تم تعزيز قاعدة دعم اللجنة وتم تركيب برامج حاسوبية جديدة، مما جعل قاعدة البيانات أكثر تشغيلية.	0
28 - رابعا، يشكل تهديدا مباشرا لسلامة وأمن أفراد البعثة.	1
:: 14 آذار/مارس 2005، مظاهرة مضادة بقيادة مسيحية/سنية تطالب بانسحاب القوات السورية واعتقال رئيس جهاز الأمن والمخابرات.	1
o في 15 تشرين الثاني/نوفمبر 2014، أسقطت طائرات الهليكوبتر التابعة للنظام برميلا متفجرا على مسجد عمر بن الخطاب في حلب، مما أدى إلى إلحاق أضرار جسيمة بالمسجد.	0
ومن الصعب تحديد مقاييس نجاحها، كما أن المرونة الواضحة التي تتمتع بها المجموعات المستهدفة تثير تساؤلات حول تأثيرها وتسلط الضوء على أوجه القصور فيها.	1
يومي 3 و7 أكتوبر. وأصدر المجلس بيانات صحفية يدين فيها الهجمات الأخيرة على البعثة المتكاملة (SC/11587 وSC/11591).	1
75 - دولة واحدة فقط من الدول الثماني في هذه المنطقة دون الإقليمية لديها تشريعات كافية تغطي جميع الجرائم الإرهابية ذات الصلة. وقد أصدرت أربع دول تشريعات لا تغطي سوى بعض الجرائم الإرهابية.	0
وفي تقريره الأخير عن حماية المدنيين في النزاعات المسلحة (S/2012/376)، أشار الأمين العام إلى أن &quot;الحالة المزرية لحماية المدنيين لم تتغير إلا قليلاً&quot; وأن هناك حاجة واضحة لترجمة الالتزامات المعيارية إلى تحسينات ملموسة في حماية المدنيين على الأرض.	1
وكل هذا يتطلب معركة حازمة للغاية ضد الجهات الفاعلة غير الرسمية الراسخة، التي يشكل وجودها تهديدا وعقبة أمام الممارسة الكاملة لسيادة الدولة الأفغانية.	1
ونأمل أن يتصرف مجلس الأمن، في مواجهة هذا التهديد الواضح للسلم والأمن الدوليين، دون استخدام المعايير المزدوجة التي ميزت تصرفاته السابقة بشأن هذه المسألة، من أجل اعتماد مشروع القرار المطروح بشكل عاجل وحاسم. قدمته الجزائر نيابة عن أعضاء المجموعة العربية.	1
54 - واقترحت الدول &quot;المتشابهة في التفكير&quot; أن تغير اللجنة إجراءاتها في اتخاذ القرار للسماح بتصويت الأغلبية، بدلا من التصرف بتوافق الآراء، عند النظر في حذف اسم ما من القائمة بعد فترة استعراض، وهو ما تقترحه سيتم تخفيضها إلى عامين.	0
ومع ذلك، يلاحظ وفدي مع الأسف أن الحالة الأمنية لا تزال تثير القلق.	1
ومع ذلك، من بين جميع تدابير الشفافية المتعلقة بأنظمة الأسلحة، فإن التدابير المتعلقة بالأسلحة الصغيرة هي الأقل تطورا.	1
بناء الثقة وتعزيز الاستقرار من خلال تعزيز آليات الحقيقة والمصالحة.	0
وأسفرت تلك المجازر عن مقتل 393 شخصا، بينهم 93 طفلا و48 امرأة، بنسبة 36 في المائة من الضحايا، مما يدل على وجود سياسة متعمدة لاستهداف النساء والأطفال.	0
وأعرب أعضاء المجلس عن قلقهم البالغ إزاء الانتهاكات المروعة لحقوق الإنسان والجرائم ضد الإنسانية الواردة في التقرير.	1
82 - وفي إطار متابعة قرارات مجلس الأمن بشأن الأطفال المتأثرين بالصراعات المسلحة، ولا سيما القرار 1612 (2005)، أقيمت شراكة قوية بين الأمم المتحدة والمنظمة غير الحكومية NOVIB الصومالية للشروع في إعداد التقارير على مستوى المجتمعات المحلية. ورصد حقوق الطفل وانتهاكات حماية الطفل.	0
وتشارك في البعثة جميع الدول الأعضاء في الاتحاد الأوروبي البالغ عددها 25 دولة باستثناء دولة واحدة (420 ضابط شرطة) إلى جانب تسع دول مساهمة من خارج الاتحاد الأوروبي (52 ضابط شرطة).	0
27 - وبالإضافة إلى ذلك، قررت اللجنة أن قائمة الأصناف والمواد والمعدات والسلع والتكنولوجيا المتعلقة ببرامج القذائف التسيارية الواردة في مرفق التقرير السابق للجنة (S/2014/253) تحل محل القائمة السابقة (انظر S/2012/947) ويخضع للتدابير التي فرضها مجلس الأمن في الفقرات 8 (أ) و (ب) و (ج) من القرار 1718 (2006).	1
لقد ناشدنا المجلس في عدة مناسبات أن يتحرك لإجبار إسرائيل على وقف هجماتها العسكرية، وضمان حماية السكان المدنيين، ووقف التدابير العقابية غير القانونية التي تتسبب بها عمدا في حدوث كارثة إنسانية في قطاع غزة.	1
ويجب أن يكون المنظور الجنساني جزءًا من إصلاح وتدريب جميع قوات الأمن.	1
وتواصل القوة تحسين قدراتها على مكافحة الحشود والشغب لكي تكون أكثر استعدادا لمواجهة أي تجدد للعنف.	0
وفشلت مهاجمة رابعة في تفجير قنبلتها وتم اعتقالها بعد أيام قليلة.	0
&quot;ويعرب مجلس الأمن عن بالغ قلقه إزاء تزايد تمركز العناصر الإرهابية في منطقة الساحل، بما في ذلك تنظيم القاعدة في بلاد المغرب الإسلامي والجماعات المرتبطة به وغيرها من الجماعات المتطرفة، وعواقب ذلك على بلدان المنطقة وخارجها.	1
ويجري اتخاذ مثل هذه الإجراءات على الرغم من الموقف السلبي الواضح الذي اتخذه الممثل الخاص للأمين العام وباعتباره تحديا للأمم المتحدة ومجلس الأمن.	1
56 - ويجري اتخاذ خطوات لتعزيز دور فريق الأمم المتحدة القطري، بما في ذلك تعيين رئيس جديد لمكتب المنسق المقيم وتحديد موظفين إضافيين.	0
&quot;ويشعر مجلس الأمن بقلق خاص إزاء الهجمات التي يتعرض لها العاملون في المجال الإنساني، في انتهاك لقواعد القانون الدولي.	1
يقرر أن يؤذن لـ [قوة التنظيم الإقليمي] باتخاذ جميع التدابير اللازمة، في حدود إمكانياتها وقدراتها، للقيام بالمهام التالية، وفقا للاتفاق الذي سيتم التوصل إليه بين [المنظمة الإقليمية] والأمم المتحدة: ...	0
ومن دواعي القلق الكبير تصاعد اللهجة لدى كلا الجانبين، جمهورية السودان وجمهورية جنوب السودان.	1
إلا أن المكتب يرى أنه لا ينبغي الانتظار حتى نهاية الإجراءات القضائية في المحكمة ليحصل ضحايا الجرائم التي تتم محاكمتها على المساعدة.	0
لدى جميع الدول، باستثناء دولة واحدة، تشريعات لتنظيم المنظمات غير الربحية، ولكن دولة واحدة فقط هي التي أدخلت، ونفذت بشكل فعال، أحكاما قانونية لمنع تمويل الإرهاب من خلال المنظمات غير الربحية.	0
(ن) التنسيق والتعاون مع مركز التنسيق الوطني لمكافحة الإرهاب أو هيئة التنسيق المماثلة في بلد الزيارة، حيثما كان ذلك مناسبا؛	0
إنه لمن دواعي قلقي البالغ أن أبلغ عن ارتفاع حاد في الأعمال الإجرامية والهجمات ضد موظفي الأمم المتحدة والعاملين في المجال الإنساني.	1
وبالإضافة إلى ذلك، زار فريق غرب دارفور مخيمات اللاجئين في تشاد، وقام فريق جنوب دارفور بزيارة مركز الاحتجاز التابع للأمن الوطني في نيالا.	0
ويواصل القادة السياسيون وقادة المجتمع المدني في هايتي المطالبة بتوافق وطني في المجالات الرئيسية، مثل الميزانية الوطنية، والتعليم، وأولويات الإنعاش والتنمية، والانتخابات، والإصلاح الدستوري.	1
ويكرر مجلس الأمن ضرورة التركيز بشكل أقوى من جانب جميع الأطراف المعنية، بما في ذلك الحكومات ومجتمع المانحين، على الآثار الطويلة الأجل للصراعات المسلحة على الأطفال والعوائق التي تحول دون إعادة تأهيلهم وإعادة إدماجهم بشكل كامل في أسرهم ومجتمعاتهم المحلية، وذلك من خلال الوسائل الدولية: ومن بين أمور أخرى، تلبية الحاجة إلى توفير الرعاية الصحية المناسبة، وتعزيز تبادل المعلومات حول البرامج وأفضل الممارسات، وضمان توافر الموارد الكافية والتمويل والمساعدة التقنية لدعم الاستراتيجيات أو خطط العمل الوطنية في مجال حماية الطفل ورفاهه، والبرامج المجتمعية، مع مراعاة &quot;مبادئ باريس لحماية الأطفال من التجنيد غير القانوني من قبل القوات أو الجماعات المسلحة&quot;، بهدف ضمان استدامة ونجاح الاستجابة البرنامجية على المدى الطويل لإطلاق سراح الأطفال وإعادة تأهيلهم وإعادة إدماجهم جميع الأطفال المرتبطين بالقوات المسلحة والجماعات المسلحة.	0
إن مثل هذه الأفعال غير مقبولة على الإطلاق. ويجب على السلطة الفلسطينية أن تضع حدا لعمليات إطلاق النار هذه وأن تحاكم مرتكبيها.	1
وبعد أن أكد أعضاء المجلس من جديد إدانتهم لهذا الهجوم القاتل على اللاجئين العزل، أعربوا عن توقعهم أن يتلقوا تقريرا نهائيا عن التحقيق في القريب العاجل.	1
60 - ومع ذلك، فإن انتهاكات حقوق الأطفال، بما في ذلك العنف الجنسي، لا تزال تشكل مصدر قلق بالغ في جميع أنحاء البلاد.	0
(ب) تنفيذ جميع المسائل المعلقة على النحو المشار إليه في الفقرة 12 أعلاه، مع التذكير في هذا الصدد بأن التنفيذ المتزامن لعملية تحديد الهوية وتجميع القوات، على النحو المنصوص عليه في البرنامج الوطني لنزع السلاح والتسريح وإعادة الإدماج ومن شأن إعادة التأهيل الموقعة في ياموسوكرو في 14 أيار/مايو 2005 أن تعجل بتهيئة الظروف لإجراء انتخابات حرة ونزيهة ومفتوحة وشفافة؛	1
وشدد العديد من أعضاء المجلس على أن التنفيذ الكامل للقرار 2118 (2013) لم يتم إنجازه بعد وأن المجلس بحاجة إلى مواصلة الرصد اليقظة للجهود الرامية إلى القضاء على برنامج الأسلحة الكيميائية للجمهورية العربية السورية إلى حين الانتهاء من ذلك، فضلا عن القضاء على استخدام الأسلحة الكيميائية الذي يشكل انتهاكا لأحكام القرار 2118 (2013).	1
وإذ يقرر أن الحالة في المنطقة لا تزال تشكل تهديدا للسلم والأمن الدوليين،	1
&quot;ويسلط مجلس الأمن الضوء على أهمية توصيات فرقة العمل المعنية بالإجراءات المالية دعما لتنفيذ القرارين 2170 (2014) و 2178 (2014)، بما في ذلك توصيتها للدول بتنفيذ نظم الإقرار/الإفصاح عن النقدية فيما يتعلق بنقل الأموال الواردة والصادرة على حد سواء. العملة، وغيرها من التدابير لمعالجة التهديد المتمثل في قيام بعض المقاتلين الإرهابيين الأجانب والميسرين للعمل كحاملي أموال للمنظمات الإرهابية.	0
o في 28 تشرين الثاني/نوفمبر 2014، أطلقت طائرات النظام الحربية صاروخاً على المعبر المائي الذي يربط قريتي بولايل والصهباء في دير الزور، مما أدى إلى مقتل 5 أشخاص وإصابة 6 آخرين. سيارات الإسعاف	0
ورغم أهمية منع الإرهابيين من تنفيذ هجماتهم، فمن الواضح أنه لا يمكن هزيمة الإرهاب من خلال التدابير الأمنية وحدها، وأن العديد من أعضاء المجتمع الدولي يتطلعون إلى مجلس الأمن لاتخاذ تدابير تحد من الوسائل التي يمكن بها لتنظيم القاعدة أن يستغل هذه التدابير. تنشر رسالتها وكذلك تروج للبرامج التي تهدف إلى تقويضها.	1
49 - ولا تزال هناك تحديات كثيرة في مكافحة الإفلات من العقاب، لا سيما في ضوء القدرة المحدودة للسلطات القضائية المدنية والعسكرية على إجراء تحقيقات مستقلة وشاملة وتوفير الحماية للضحايا والشهود.	1
لتحديد ما إذا كان أحد الإدخالات في القائمة يفتقر إلى محددات الهوية، تطبق اللجنة في كثير من الأحيان المعايير التي يستخدمها الإنتربول، الذي يصدر إلى وكالات إنفاذ القانون الوطنية الإنتربول - نشرات خاصة لمجلس الأمن التابع للأمم المتحدة بشأن جميع الأفراد والكيانات المدرجة في القائمة والتي لديها ما لا يقل عن معرفين.	0
46 - منذ انتهاء الولاية الأخيرة، في منتصف آذار/مارس 2005، تدهورت العلاقة بين الحكومة الاتحادية الانتقالية والمعارضة بشكل خطير، مما يزيد من احتمال حدوث مواجهة عسكرية حادة بين الطرفين.	0
ومع ذلك، فإن المعلومات المتاحة لا تقدم صورة واضحة عن تنفيذ تدابير أمن الطيران أو النقل البحري أو أمن البضائع أو مراقبة الحدود أو برامج الإنفاذ المعمول بها لضمان عدم وقوع الأسلحة الصغيرة في أيدي أفراد غير مرخص لهم.	1
&quot;وفي سياق انتهاء ولاية البعثة في 31 كانون الأول/ديسمبر 2010، يشيد مجلس الأمن بمساهمة البعثة في توفير الأمن للاجئين والمشردين داخليا والمساعدة الإنسانية، دون المساس بالمسؤولية الأساسية لحكومة تشاد. الجهات الفاعلة في شرق تشاد ولجهودها الرامية إلى تعزيز قدرة المفرزة الأمنية المتكاملة التشادية.	0
وأخيرا، فإن الكثير من المعلومات المصدرية ذات الصلة بمصير السيد أبو عدس تشير إلى الجمهورية العربية السورية ومسؤولين سوريين، فضلا عن بعض المسؤولين اللبنانيين. وفي حين أنه لم يتم تأكيد سوى القليل من هذه المعلومات المصدرية بشكل مستقل، فمن المهم أنه لا توجد معلومات تشير إلى أي كيان آخر متورط في اختفائه أو أنه كان انتحاريًا.	0
15 - وبشكل عام، مع تركيز اهتمامها على بلغراد، لم تضع الجماعات السياسية لصرب كوسوفو سياسة واضحة بشأن عدد من القضايا الحاسمة، بما في ذلك مشاركة صرب كوسوفو في المستقبل في الهيكل التنظيمي المشترك.	1
ونحن نناشدهم بإلحاح زيادة دعمهم للمبادرات الجماعية التي ستتخذها دولنا، في إطار عملية نواكشوط، للتصدي للتهديد الذي يشكله الإرهاب والتطرف العنيف والجريمة المنظمة العابرة للحدود الوطنية على السلام والأمن الدوليين.	1
يؤكد أنه على استعداد تام لفرض تدابير محددة الهدف ضد الأشخاص ... الذين يعتزمون، من بين أمور أخرى،: ...	1
57 - بعد مرور ثلاث سنوات فقط على إنشائها، لا تزال قوة المفرزة الأمنية المتكاملة في مرحلة التكوين. لقد نجحت في إثبات قدرتها على إحداث تغيير في أمن السكان المعرضين للخطر في الشرق.	0
وهذا أمر غير مقبول ويتناقض حتى مع الحظر المعلن علناً على الألغام الأرضية من جانب القوات المناهضة للحكومة.	1
2 - يقرر أن تواصل المديرية التنفيذية للجنة مكافحة الإرهاب العمل كبعثة سياسية خاصة في إطار التوجيه السياسي للجنة مكافحة الإرهاب للفترة المنتهية في 31 كانون الأول/ديسمبر 2010، ويقرر كذلك إجراء استعراض مؤقت بحلول 30 حزيران/يونيه 2009، ودراسة شاملة لعمل المديرية التنفيذية للجنة مكافحة الإرهاب قبل 30 حزيران/يونيه 2009. انتهاء ولايتها؛	0
وسمعت فتيات أخريات يصرخن، واعتقدت أنهن تعرضن للاغتصاب أيضًا.	0
وصل وزير الداخلية لوباتو إلى المقر مرتديًا سترة واقية من الرصاص وفي حالة هياج شديد وهو يصرخ &quot;اقتلوهم جميعًا&quot;.	1
&quot;ويدين مجلس الأمن انتهاكات القانون الدولي لحقوق الإنسان والقانون الإنساني الدولي التي ارتكبها أفراد القوات المسلحة لجمهورية الكونغو الديمقراطية، بما في ذلك عمليات الاغتصاب الجماعي التي ارتكبت في مينوفا في 24 تشرين الثاني/نوفمبر 2012، ويهيب بحكومة جمهورية الكونغو الديمقراطية أن تقوم على وجه السرعة بإلقاء القبض على الأشخاص وتقديمهم إلى العدالة وتقديمهم إلى العدالة. ومحاسبة المسؤولين عن مثل هذه الانتهاكات، بغض النظر عن رتبهم العسكرية.	0
23 - وفي المقاطعات والوحدات التي استأنفت فيها الشرطة الوطنية بالفعل مسؤوليات الشرطة الأساسية، لعبت شرطة البعثة دورا حاسما في رصد وتتبع التقدم الذي تحرزه الشرطة الوطنية مع بقائها متاحة لتقديم المشورة والتوجيه وتقديم الدعم التشغيلي والحفاظ على قدرتها. وفي الحالات القصوى، استئناف إنفاذ القانون بشكل مؤقت، إذا لزم الأمر.	0
وقال الممثل الخاص للأمين العام إنه بسبب المجاعة، أصبحت الحالة الإنسانية في الصومال مزرية وتتسبب في الوفيات والتشريد على نطاق واسع.	0
4 - ووفقا للفقرة الفرعية 1 (ج) من القرار EC-M-33/DEC.1، طُلب من الجمهورية العربية السورية إكمال إزالة جميع مواد ومعدات الأسلحة الكيميائية في النصف الأول من عام 2014.	0
ولم يتم بعد إنشاء هيئة الرقابة، وهي المجلس الأعلى للنيابة العامة.	1
38 - يؤكد من جديد أنه ينبغي لفريق الرصد أن يعمم على اللجنة كل ستة أشهر قائمة بأسماء الأفراد المدرجين في قائمة الجزاءات المفروضة على تنظيم القاعدة الذين يُقال إنهم توفوا، إلى جانب تقييم المعلومات ذات الصلة مثل شهادة الوفاة، وإلى أقصى حد ممكن. ، وحالة وموقع الأصول المجمدة وأسماء أي أفراد أو كيانات سيكونون في وضع يسمح لهم بتلقي أي أصول غير مجمدة، ويوجه اللجنة إلى مراجعة هذه القوائم لتقرر ما إذا كانت لا تزال مناسبة، ويدعو اللجنة إلى إزالة القوائم الأفراد المتوفين، حيث تتوفر معلومات موثوقة بشأن الوفاة؛	0
ويطالب المجلس بالوقف الفوري لجميع الهجمات التي يشنها جيش الرب للمقاومة، ويحث جيش الرب للمقاومة على إطلاق سراح جميع المختطفين ونزع سلاحهم وتسريحهم.	1
إن تحليل التهديد الذي تشكله الجماعات الإرهابية في القارة الأفريقية يثير قلقا كبيرا؛ وسواء كان ذلك صوابا أم خطأ، فإنه يخلط بين التطرف السياسي والديني والأيديولوجي والجريمة المنظمة.	1
لقد أعرب الأفارقة بوضوح شديد عن مخاوفهم بشأن الحالة في زيمبابوي.	1
ويحث المجلس بعثة منظمة الأمم المتحدة لتحقيق الاستقرار في جمهورية الكونغو الديمقراطية، ومكتب الأمم المتحدة المتكامل لبناء السلام في جمهورية أفريقيا الوسطى، وبعثة الأمم المتحدة في جنوب السودان، وغيرها من الجهات الفاعلة التابعة للأمم المتحدة في المنطقة المتضررة من جيش الرب للمقاومة، على مواصلة العمل مع القوات الإقليمية والمنظمات غير الحكومية لتشجيع الانشقاقات ودعم جهود نزع السلاح والتسريح وإعادة الإدماج وإعادة التوطين وإعادة الإدماج في جميع أنحاء المنطقة المتضررة من جيش الرب للمقاومة.	0
ولذلك، ينبغي لهيئات مكافحة الإرهاب التابعة للأمم المتحدة أن تعالج أوجه القصور هذه بمزيد من الجدية والتفاني.	1
ولذلك فإن القيادة المركزية والسيطرة على عمليات القوات المسلحة أمر ضروري.	0
وتلاحظ اللجنة بقلق المخالفات التي حدثت في مخزونات الأسلحة لدى قوات الدفاع التيمورية على مدى عدة سنوات.	1
ويشكل رفض أذربيجان الدخول في مفاوضات مباشرة مع الممثلين المنتخبين لناغورني كاراباخ أحد العوائق الرئيسية أمام حل الصراع الذي أشار إليه ممثل أذربيجان.	1
وإذ يساوره بالغ القلق إزاء الأنشطة المسلحة وأعمال اللصوصية في [المنطقة] التي تهدد أمن السكان المدنيين، وسير العمليات الإنسانية في تلك المناطق واستقرار تلك البلدان، والتي تؤدي إلى انتهاكات خطيرة لحقوق الإنسان والقانون الإنساني الدولي.	1
66- وترتبط الغالبية العظمى من حالات الاختطاف والاختفاء القسري بالحرب الكورية وبالحركة المنظمة للأشخاص ذوي الأصل الكوري من اليابان التي بدأت في عام 1959.	0
ولا يمكن للدول أن تنتهك هذا الالتزام الأساسي دون أن تعاني من عواقب سلوكها المخالف للقانون.	1
وأعرب أيضا عن أن فشل البرلمان اللبناني في انتخاب رئيس جديد قد قوض استقرار لبنان وقدرته على الصمود منذ بداية النزاع في الجمهورية العربية السورية.	1
19 - وقد يسَّر البرنامج الوطني لإعادة الإدماج والتأهيل المجتمعي، الذي من المتوقع أن يستوعب مجموعة من المقاتلين السابقين يبلغ عددها 000 6 مقاتل، عملية تسجيل أفراد القوات الجديدة وتحديد سماتهم.	0
إننا نطرح مسألة العنف للتعبير عن نفاد صبرنا إزاء إيجاد حلول مرضية عاجلة للتحديات الهائلة التي تواجه وحدة المجتمع العراقي.	1
وقد طورت الدول آليات إقليمية لضمان بناء القدرات القانونية والمؤسسية المتماسكة في مجال مراقبة النظم المالية وإنفاذ القانون ومراقبة الحدود، وضمان التعاون والاهتمام بحقوق الإنسان وعدم ازدواجية الأنشطة.	0
ومن الواضح أن الفشل في ضمان المساءلة وتوفير التعويضات وتمكين المصالحة يمكن أن يعيق عملية السلام وحالة ما بعد الصراع، مما يخلق بالتالي تهديدا جديدا للسلام والأمن.	1
وإذ يساوره بالغ القلق من أن الجماعات الإرهابية التي تستفيد من الجريمة المنظمة عبر الوطنية قد تساهم في تقويض الدول المتضررة، وعلى وجه التحديد أمنها واستقرارها وحوكمتها وتنميتها الاجتماعية والاقتصادية،	1
إنشاء وحدة الشؤون الجنسانية والتنمية في المقر الرئيسي وشبكة لمراكز تنسيق الشؤون الجنسانية على المستويين القطري والإقليمي.	0
وذكر أن قيادة التجمع الكونغولي من أجل الديمقراطية قد استعادت سيطرتها، وأنها بصدد اعتقال معارضيها.	0
ووردت أنباء عن وقوع المزيد من حالات اغتصاب النساء خلال الهجمات التي وقعت حول مسكي وديسة وأم بارو في شمال دارفور؛ وأزوني، وكورنوي، ونيرتتي، ومكجر في غرب دارفور.	0
ويساورنا قلق بالغ إزاء الرفض العنيد لزعماء جماعات مثل حركة العدل والمساواة وحركة تحرير السودان للمشاركة في المحادثات.	1
18 - وستواصل اللجنة، بمساهمة المديرية التنفيذية وبالتعاون الوثيق، حسب الاقتضاء، مع مكتب الدعم التابع لفرقة العمل المعنية بالتنفيذ في مجال مكافحة الإرهاب، والكيانات ذات الصلة، وكذلك مع مقدمي المساعدة الثنائية والإقليمية الآخرين، القيام بما يلي: تقييم احتياجات المساعدة الفنية بهدف استكشاف سبل تسهيل تقديم المساعدة إلى الدول الأعضاء المعنية.	0
9 - وأعقب ذلك محادثات موانزا التي جرت في 14 أيار/مايو 2000 بين رئيسي رواندا وأوغندا، اللذين اتفقا أيضا على التجريد من السلاح.	0
61 - وتتمثل حماية المدنيين في شرق تشاد في ما هو أكثر من مجرد ضمان الأمن الجسدي للاجئين والمشردين والعاملين في المجال الإنساني، وتوفير الدعم اللوجستي والهياكل الصلبة للمفرزة الأمنية المتكاملة.	0
ولم تقم أي دولة بمراجعة قطاعها غير الربحي أو إجراء تقييم لمخاطر تمويل الإرهاب.	1
وتلاحظ اللجنة بقلق عدم وجود رقابة منهجية على أسلحة وذخائر الشرطة الوطنية.	1
وبالإضافة إلى ذلك، أصدرت أربع دول تشريعات تجرم توفير الملاذ الآمن للإرهابيين ومؤيديهم من قبل أفراد أو منظمات.	0
التقرير المتعلق بنتائج استعراض الأسماء المدرجة في القائمة الموحدة المبينة في الفقرة 25 من القرار 1822 (2008)، قيد النظر حاليا من قبل لجنة مجلس الأمن المنشأة عملا بالقرار 1267 (1999) بشأن تنظيم القاعدة وتنظيم القاعدة. حركة طالبان والأفراد والكيانات المرتبطة بها.	0
4 - وفي كوت ديفوار، أجرى الفريق اتصالات وثيقة مع الفروع السياسية والشرطية والعسكرية لعملية الأمم المتحدة في كوت ديفوار.	0
ويجب على المجلس أن يدعو إلى الوقف الفوري لجميع العمليات العسكرية في غزة وانسحاب قوات الاحتلال الإسرائيلية من تلك المنطقة.	1
وإذ تضع في اعتبارها مسؤوليتها الأساسية بموجب ميثاق الأمم المتحدة عن صون السلام والأمن الدوليين، وإذ تؤكد أهمية اتخاذ التدابير الرامية إلى منع نشوب الصراعات وحلها،	0
وأنشأت وزارة العدل خلية متخصصة في إعادة نشر العدالة والمؤسسات الإصلاحية، بمساعدة تقنية مقدمة من عملية الأمم المتحدة في كوت ديفوار، لتسهيل عملية إعادة نشر الشرطة ونظم العدالة والسجون.	0
وكان ابتكاره هو نقل الهدف من الدول الإسلامية إلى الغرب، وخاصة الولايات المتحدة الأمريكية؛ ومن خلال وصف إرهابه بأنه صراع بين الإسلام وأعدائه، تمكن من جمع عدة مجموعات متنوعة ومتنافسة في كثير من الأحيان تحت راية واحدة.	1
ونلاحظ المخاوف الأمنية التي تقول إسرائيل إنها تجبرها على مواصلة تلك الطلعات الجوية، وتحديدا الادعاءات المتعلقة بانتهاكات حظر الأسلحة المفروض عملا بالقرار 1701 (2006).	1
يحظر القانون الدولي أيضًا الهجمات العشوائية على المدنيين، أي أي هجوم على المناطق أو الأماكن التي يتواجد فيها مدنيون ومقاتلون على حد سواء، والذي لا يكون موجهًا إلى هدف عسكري محدد، أو يستخدم أساليب أو وسائل قتالية لا يمكن توجيهها إلى هدف عسكري محدد. هدف عسكري محدد.	0
وأجمع أعضاء المجلس على الإعراب عن قلقهم إزاء حالة عملية السلام وأعربوا عن أملهم في أن يؤدي الاجتماع القادم لفريق أصدقاء الأمين العام إلى دفع هذه العملية إلى الأمام. حالات أخرى	0
وإذ يؤكد أن الجزاءات أداة هامة بموجب ميثاق الأمم المتحدة في صون واستعادة السلام والأمن الدوليين، وإذ يشدد في هذا الصدد على ضرورة التنفيذ القوي للتدابير الواردة في الفقرة 1 من هذا القرار باعتبارها أداة هامة في مكافحة الإرهاب. النشاط الإرهابي،	1
وتمكنهم هذه التحالفات من المشاركة في جهود أوسع نطاقا تهدف إلى زعزعة استقرار القارة الأفريقية.	0
وفي نياكوندي، تم الإبلاغ عن مقتل أكثر من 2000 شخص وفر السكان إلى الغابة.	0
ويثير الوضع على الأرض القلق أيضاً من الناحية الإنسانية. ويؤكد الأمين العام أن العراق يعيش أزمة كبيرة، مبينا أن الوضع مستمر في التدهور.	1
