en_ar_DEEPL	VerCoop
▪ الطلب إلى البعثة أن تدعم الحكومة المضيفة في التصدي للعنف الجنسي بشكل صريح، وفي عمليات نزع السلاح والتسريح وإعادة الإدماج، وعمليات إصلاح قطاع الأمن ومبادرات إصلاح قطاع العدالة، وفي وضع وتنفيذ خطط عمل ملموسة ومحددة زمنيا لمكافحة العنف الجنسي المرتبط بالنزاع.	1
وعلاوة على ذلك، كان تبادل المعلومات بشأن التعاون بين الوكالات وأنشطة الإنفاذ وتخطيط التنفيذ الطوعي وبيانات الجدول الزمني من بين التدابير الأخرى المقترحة لتحسين فهم اللجنة لتدابير التنفيذ الوطنية وفقا للقرار 1540 (2004).	1
هذا هو جوهر التقاليد الإنسانية في كوت ديفوار: مجتمع يتمتع بروح ديمقراطية قوية ويتوق إلى سيادة القانون واحترام حقوق الإنسان للجميع، دون تمييز على أساس الجنسية أو الأصل.	1
وتود حكومة الجمهورية العربية السورية أن تعرب عن تقديرها للجهود التي تبذلها إدارة عمليات حفظ السلام ومسؤولو قوة الأمم المتحدة لمراقبة فض الاشتباك في الجولان السوري المحتل للحفاظ على الأمن والسلام في منطقة عمليات القوة، وفقا لولايتها. ومنذ إنشاء القوة في عام 1974، دأبت سوريا على دعم وتيسير عمل القوة واحترام ولايتها. كما حافظت على علاقات وثيقة مع مسؤولي قوة الأمم المتحدة لمراقبة فض الاشتباك وهيئة الأمم المتحدة لمراقبة الهدنة وإدارة عمليات حفظ السلام. وقد دأب الأمين العام في تقاريره السابقة على الإعراب عن تقديره لتعاون سوريا وجهودها الدؤوبة لضمان سلامة قوات قوة الأمم المتحدة لمراقبة فض الاشتباك واحترامها لولاية القوة.	1
295. وبالإضافة إلى ذلك، وبالنظر إلى الطابع التمييزي على أسس سياسية للقتل المنهجي والواسع النطاق للمدنيين، فإن هذه الأفعال قد ترقى إلى جريمة الاضطهاد بوصفها جريمة ضد الإنسانية.	0
وأجرى أيضا مناقشات مع محققين من المحكمة الخاصة لسيراليون وواصل الاجتماع بفريق الخبراء المنشأ عملا بالقرار 1533 (2004) بشأن تدفق الأسلحة إلى جمهورية الكونغو الديمقراطية.	1
Ø دعوة أطراف النزاع المسلح إلى اتخاذ التدابير المناسبة للامتناع عن جميع أشكال العنف الجنسي ومنعها وحماية جميع الأشخاص من جميع أشكال العنف الجنسي، بما في ذلك عن طريق:	1
الطلب إلى البلدان المساهمة بقوات وبأفراد شرطة أن تكفل توفير التدريب المناسب لزيادة وعي أفرادها المشاركين في بعثات الأمم المتحدة لحفظ السلام وغيرها من البعثات ذات الصلة التي يأذن بها مجلس الأمن لحماية المدنيين واستجابتهم للشواغل المتعلقة بالحماية.	1
يجوز لأمين المظالم الدخول في حوار مع هذه الدول لتحديد ما يلي:	1
وتم تسليم المركبات إلى راي لوس مع 31 زياً عسكرياً للشرطة الوطنية لتيمور - ليشتي في 23 أيار/مايو. وفي 24 أيار/مايو، شارك راي لوس ورجاله الذين كانوا يرتدون هذه البزات العسكرية التابعة لجيش التحرير الوطني في الهجوم على جنود القوات المسلحة التيمورية.	0
:: :: التعاون الوثيق مع الهيئات الفرعية الأخرى ذات الصلة التابعة للمجلس، ولا سيما لجنتي مجلس الأمن المنشأتين عملا بالقرارين 1267 (1999) و 1540 (2004)، وخبرائها، بما في ذلك تبادل المعلومات والزيارات والمساعدة التقنية، حسب الاقتضاء	1
ومع الأخذ في الاعتبار عودة الجماعات الإرهابية، اعتبر أن بعثة الأمم المتحدة المتكاملة المتعددة الأبعاد لتحقيق الاستقرار في مالي يجب أن يكون لديها جميع المعدات اللازمة للوفاء بولايتها وحماية سكان المنطقة الشمالية.	1
إن التدفق المستمر للمقاتلين غير السوريين إلى جبهة النصرة يثير القلق، وهو أمر تتشاركه مجموعة من السلطات الوطنية التي تتابع هذه المشكلة.	0
ورأى الأعضاء أنه ينبغي إعادة النظر في المحتوى والشكل الحاليين "للقائمة المرجعية" بهدف إعادة تصميمها، إذا لزم الأمر، وبعد ذلك استكشاف كفاءتها على أساس تجريبي.	1
ومن شأن ذلك أيضاً تعزيز التعاون الإقليمي في مجال مكافحة الإرهاب.	1
48. وواصل مكتب الأمم المتحدة المشترك لحقوق الإنسان تقديم الدعم لإنشاء وتشغيل العيادات القانونية التي تعالج قضايا العنف الجنسي؛ وقد بدأت تسع من هذه العيادات التي تديرها منظمات غير حكومية محلية عملها منذ كانون الثاني/يناير. وفي 21 آذار/مارس، بدأ مكتب الأمم المتحدة المشترك لحقوق الإنسان وشرطة البعثة، بالشراكة مع بعثة الشرطة التابعة للاتحاد الأوروبي، تدريب المدربين على تقنيات التحقيق في جرائم العنف الجنسي في الكونغو السفلى لمدة شهرين لفائدة 50 من ضباط الشرطة القضائية.	0
وإذ يهيب بالدول أن تتعاون تعاونا كاملا مع لجنة مكافحة الإرهاب المنشأة عملا بالقرار 1373 (2001)، بما في ذلك المديرية التنفيذية للجنة مكافحة الإرهاب المنشأة مؤخرا، و "لجنة الجزاءات المفروضة على تنظيم القاعدة/حركة طالبان" المنشأة عملا بالقرار 1267 (1999) وفريق الدعم التحليلي ورصد الجزاءات التابع لها، واللجنة المنشأة عملا بالقرار 1540 (2004)، وإذ يهيب كذلك بهذه الهيئات أن تعزز التعاون فيما بينها,	1
اتخذت جميع الدول الـ 18 التي قدمت تقارير عن استيراد وتصدير الأسلحة بعض الخطوات لتنظيم إنتاج وبيع ونقل الأسلحة والمتفجرات.	0
36. وفي غامبيا، احتجت جماعات المعارضة في غامبيا على سلطات الدولة بسبب عدم المساءلة عن انتهاكات حقوق الإنسان المزعومة. وفي 4 تشرين الثاني/نوفمبر، قدم رئيس أركان الدفاع السابق، الجنرال لانغ تامبا، وستة متهمين آخرين طعناً أمام المحكمة العليا في الحكم بإعدامهم بتهمة التآمر والخيانة، الذي أصدرته المحكمة العليا في تموز/يوليه 2010 وأيدته محكمة الاستئناف في تشرين الأول/أكتوبر 2012.	0
وشدد الاتحاد الأوروبي على أن إنشاء أي قوة عسكرية صومالية وطنية ينبغي أن يتم في إطار خطة وطنية للأمن وتحقيق الاستقرار وبما يتماشى مع بيان رئيس مجلس الأمن الصادر في 14 تموز/يوليه 2005.	1
ولم يتم الوفاء بهذا الموعد النهائي. ووقّع الرئيس غباغبو مرسوما في 20 شباط/فبراير 2008 يضفي الطابع الرسمي على إنشاء فريق عامل لوضع إطار العمل.	0
9. يطلب إلى الأمين العام أن يتخذ الترتيبات اللازمة لدعم عمل آلية الرصد، بوصفها من نفقات المنظمة وعن طريق صندوق استئماني للأمم المتحدة ينشأ لهذا الغرض، ويؤكد أن الأمين العام سينشئ هذا الصندوق الاستئماني، ويشجع الدول على المساهمة في الصندوق وعلى أن تساهم، عن طريق الأمين العام، بالأفراد والمعدات والخدمات لآلية الرصد؛ ويطلب كذلك إلى الأمين العام أن يبقي اللجنة المنشأة عملا بالقرار 1267 (1999) على علم بصورة منتظمة بالترتيبات المالية التي تدعم الآلية؛	1
إن تكتيكاتها هي التكتيكات الكلاسيكية للإرهاب: فرض التغيير السياسي من خلال القتل والترهيب. والقاعدة هي حركة تكفيرية تدعي أنها وحدها التي تعتنق تعاليم الإسلام الحقيقية، وتبرر عنفها بأنه واجب مقدس للدفاع عن كل من يخالفها الرأي وبالتالي فهو كافر ويجوز الاعتداء عليه.	0
وأشاروا إلى أن فشل إثيوبيا في السماح بالمضي قدماً في ترسيم الحدود بشكل كامل، فضلاً عن القيود المستمرة والمتزايدة على عمل بعثة الأمم المتحدة في إثيوبيا وإريتريا، أثار تساؤلات جدية حول جدوى البعثة على المدى الطويل.	0
1. يغطي هذا التقرير المقدم من لجنة مجلس الأمن المنشأة عملا بالقرار 1518 (2003) الفترة من 1 كانون الثاني/يناير إلى 31 كانون الأول/ديسمبر 2009.	1
ومن الثابت أنه ينبغي للجنة أن تضع في اعتبارها جميع أفضل الممارسات والمدونات والمعايير الدولية ذات الصلة بتنفيذ القرار 1373 (2001)، أثناء رصد تنفيذ الدول للقرار 1373 (2001).	1
ويشجع مجلس الأمن الأمم المتحدة والاتحاد الأفريقي والمؤتمر الدولي المعني بمنطقة البحيرات الكبرى والجماعة الإنمائية للجنوب الأفريقي والجماعة الإنمائية للجنوب الأفريقي وغيرها من المنظمات الدولية والإقليمية ذات الصلة على مواصلة العمل معاً، بمشاركة ودعم مستمرين من المجتمع الدولي، من أجل تنفيذ إطار عمل مجلس السلم والأمن.	1
احتفظت قوات الدفاع عن تيمور الشرقية ببعض سجلات الأسلحة التي تم تسليمها إلى 206 مدنيين مسلحين بهذه الطريقة.	0
73. هناك حاجة إلى إجراء تغييرات في العملية التي يتم من خلالها تقديم الأسباب، سواء في حالة الشطب من القائمة أو الإبقاء عليها، لضمان تقديمها في الوقت المناسب وتقديم محتوى موضوعي يعكس على النحو الصحيح تحليل المراجع المستقل واستنتاجاته.	1
34. يقرر استعراض تنفيذ التدابير المبينة في هذا القرار في غضون ثمانية عشر شهرا وإجراء التعديلات، حسب الاقتضاء، لدعم السلام والاستقرار في أفغانستان;	1
60. غير أن انتهاكات حقوق الطفل، بما في ذلك العنف الجنسي، لا تزال تشكل مصدر قلق بالغ في جميع أنحاء البلد.	0
4. من أجل زيادة تعزيز رصد تنفيذ القرارين 1373 (2001) و 1624 (2005) من جانب الدول الأعضاء، ستواصل المديرية التنفيذية تقييم جهود التنفيذ التي تبذلها هذه الدول، باستخدام أدوات التقييم المنقحة التي وضعتها اللجنة (الاستعراض العام لتقييم التنفيذ والدراسة الاستقصائية المفصلة للتنفيذ)؛ وتحديد التحديات والاحتياجات لجميع الدول الأعضاء والمناطق؛ وتيسير تقديم المساعدة التقنية المحددة الهدف في هذا الصدد.	0
وقد أدى التقارب المتزايد بين أساليب تمويل الإرهاب، خاصة على المستوى المحلي، والأنشطة الإجرامية الأخرى، إلى زيادة صعوبة التمييز بين أحدهما عن الآخر.	0
وأشير في هذا السياق إلى أنه، بالإضافة إلى المساهمة الحاسمة في مكافحة الحصانة في حد ذاتها، كان لإنشاء المجلس للمحاكم المخصصة أثر محفز على الصعيد الوطني: فوجود المحكمة الجنائية الدولية ليوغوسلافيا السابقة وعملها حفز على إنشاء محاكم وطنية لجرائم الحرب في البوسنة والهرسك وكرواتيا وصربيا؛ كما أدى وجود المحكمة الجنائية الدولية لرواندا إلى ممارسة ضغوط كبيرة لإصلاح نظام العدالة الرواندي.	0
أولاً، وفقاً لتقديرات الأمم المتحدة هناك 1.65 مليون نازح داخلياً في دارفور، وأكثر من 200,000 لاجئ من دارفور في تشاد المجاورة.	0
أدت أفعال بعض الجماعات العربية إلى التهجير القسري لتلك الجماعات غير العربية.	0
تم تدريب ما مجموعه 179 من ضباط الشرطة الوطنية (59 امرأة) و93 من ضباط شرطة بعثة الأمم المتحدة المتكاملة في تيمور - ليشتي (12 امرأة).	0
وأطلع الطرفان دوائرهما الانتخابية، بما في ذلك اللاجئون الماليون المقيمون في موريتانيا والنيجر، على محتوى الوثيقة.	1
3. تحثّ الدول الأعضاء على التصديق على الاتفاقيات الدولية ذات الصلة، مثل الاتفاقية الوحيدة للمخدرات لسنة 1961 بصيغتها المعدّلة ببروتوكول سنة 1972، واتفاقية المؤثرات العقلية لسنة 1971، واتفاقية الأمم المتحدة لمكافحة الاتجار غير المشروع في المخدرات والمؤثرات العقلية لسنة 1988، واتفاقية الأمم المتحدة لمكافحة الجريمة المنظمة عبر الوطنية لسنة 2000، والبروتوكولات الملحقة بها، واتفاقية الأمم المتحدة لمكافحة الفساد لسنة 2003، والاتفاقيات والبروتوكولات الدولية لمكافحة الإرهاب، والانضمام إليها وتنفيذها؛	1
▪ الطلب إلى البعثة أن تقوم، بالتعاون مع الكيانات ذات الصلة في فريق الأمم المتحدة القطري، بإنشاء وتنفيذ آلية للرصد والإبلاغ على الصعيد القطري بشأن الانتهاكات الجسيمة المرتكبة ضد الأطفال، عملا بالقرار 1612 (2005).	1
لا شيء يمكن أن يكون أكثر إلحاحًا في سيراليون من الحفاظ على السلام والأمن والاستقرار في البلاد.	1
وفي قضية أخرى، نظرت المحكمة مرة أخرى في العناصر المختلفة للهجوم الموجه ضد السكان المدنيين كجزء من تعريف الجرائم ضد الإنسانية.	1
ومع ذلك، فإن نظام العقوبات لا يستهدف صراحة هذا الجانب الحاسم من القدرة العسكرية، على الرغم من أنه مشمول على نطاق واسع في لوائح تصدير الأسلحة ومراقبتها الحالية التي اعتمدتها الدول الأعضاء والمؤسسات المتعددة الأطراف.	0
وحتى إذا تم الإبلاغ عن الحوادث إلى الشرطة أو غيرها من المسؤولين الحكوميين، لا يتم اتخاذ أي إجراء يذكر أو لا يتم اتخاذ أي إجراء لاعتقال الجناة.	0
ونتيجة لذلك يصبح المحتجز محتجزاً بمعزل عن العالم الخارجي، ويتجاوز احتجازه أحياناً فترة 12 شهراً، دون توجيه تهم إليه، ودون السماح له بالاتصال بمحامٍ، ودون المثول أمام المحكمة، ولا يسمح له بالزيارة.	0
واتخذت وحدات الشرطة الخاصة تدابير حماية خاصة في مناطق الأقليات، فضلا عن توفير الأمن للمناسبات الكبرى، والحماية الأساسية لمصهر الرصاص في زفيتشان، ومرافق بعثة الأمم المتحدة للإدارة المؤقتة في كوسوفو ومحكمة ميتروفيتشا التي يعمل بها موظفون دوليون.	0
وبناءً على موافقة اللجنة، قادت المديرية التنفيذية في أيلول/سبتمبر 2008 بعثة مشتركة بين اللجنة وفرقة العمل المعنية بالتنفيذ في مجال مكافحة الإرهاب إلى مدغشقر.	0
ويطلب المجلس من بعثة منظمة الأمم المتحدة في جمهورية الكونغو الديمقراطية مواصلة رصد التقارير المتعلقة بالعنف خارج نطاق القضاء وإبلاغ المجلس بها.	1
('2` نزع سلاح جميع الجماعات والميليشيات المسلحة في شرق جمهورية الكونغو الديمقراطية، باستخدام جميع الوسائل اللازمة؛	0
ومنذ يناير/كانون الثاني، تم تسريح 444 من مقاتلي القوات الديمقراطية لتحرير رواندا، من بينهم 259 رواندياً و185 كونغولياً.	0
34. ولا يزال وجود الجماعات الفلسطينية المسلحة خارج المخيمات يشكل تحديا لقدرة لبنان على ممارسة سيادته الكاملة على أراضيه.	0
... وإذ يشدد على أهمية التحقيق في [الانتهاكات المزعومة لحقوق الإنسان وانتهاكات القانون الإنساني الدولي]، بما في ذلك الانتهاكات التي وقعت خلال ... الأزمة، التي ارتكبتها جميع الأطراف، بغض النظر عن مركزها أو انتمائها السياسي، وإذ يؤكد من جديد على وجوب محاسبة المسؤولين عن هذه الانتهاكات وتقديمهم إلى العدالة بغض النظر عن انتماءاتهم السياسية، مع احترام حقوق المحتجزين ...، وإذ يحث الحكومة على زيادة وتسريع جهودها لمكافحة الإفلات من العقاب,	1
في جلسة مجلس الأمن 6066، المعقودة في 14 كانون الثاني/يناير 2009، فيما يتصل بنظر المجلس في البند المعنون "حماية المدنيين في النزاعات المسلحة"، أدلى رئيس مجلس الأمن بالبيان التالي باسم المجلس:	1
وتعهد المشاركون بدعم التوقيع على اتفاق سلام، ودعوا إلى تعزيز قدرات بعثة الأمم المتحدة المتكاملة المتعددة الأبعاد لتحقيق الاستقرار في مالي والتزموا بتعزيز التعاون الأمني الإقليمي لمكافحة الإرهاب.	0
ووفقًا لمحكمة العدل الدولية، فإن أحكام المادة 3 المشتركة بين اتفاقيات جنيف تشكل معيارًا أدنى ينطبق على أي نزاع مسلح، وتعكس ما أسمته المحكمة في عام 1949 [في قضية قناة كورفو] "الاعتبارات الإنسانية الأولية".	0
حث المنظمات الإنسانية والإنمائية على اتخاذ الإجراءات المناسبة لمنع الاستغلال والانتهاك الجنسيين من قبل موظفيها، بما في ذلك التدريب قبل الانتشار وفي مسرح العمليات والتوعية في الميدان، وفي حالة الجهات الفاعلة التابعة للأمم المتحدة، تعزيز وضمان امتثال الموظفين المدنيين في بعثات الأمم المتحدة لحفظ السلام وغيرها من البعثات ذات الصلة، بما في ذلك الموظفون المدنيون في بعثات الأمم المتحدة لحفظ السلام وغيرها من البعثات ذات الصلة، لنشرة الأمين العام بشأن التدابير الخاصة للحماية من الاستغلال والانتهاك الجنسيين (ST/SGB/2003/13).	1
(أ) بناء قدرات أنظمة مكافحة غسل الأموال ومكافحة تمويل الإرهاب لديها، مع التركيز بشكل خاص على وحدات الاستخبارات المالية، وتجميد أموال الإرهابيين وأصولهم، وتنظيم المنظمات الخيرية؛	0
"ويشدد المجلس على أهمية الملكية الوطنية والحوار البناء والشراكة بين السلطات الوطنية والمجتمع الدولي في المساعدة على تلبية الاحتياجات ذات الأولوية لبناء السلام والأسباب الكامنة وراء تكرار عدم الاستقرار.	0
ودعا المجلس أيضا كرواتيا وجمهورية يوغوسﻻفيا اﻻتحادية إلى التعاون التام مع البعثة وضمان سﻻمة المراقبين وحرية تنقلهم الكاملة وغير المقيدة.	0
ويدعو المجلس [الدولة المتضررة] إلى تطبيق الإجراءات المناسبة فوراً على مسألة حقوق الملكية ووقف جميع أشكال التمييز ضد [السكان من الأقليات] في تقديم الاستحقاقات الاجتماعية والمساعدة في إعادة الإعمار.	1
وأعرب أعضاء المجلس في ردودهم عن اعترافهم بالطابع المستهدف لجزاءات المجلس، وتطبيقها الواسع النطاق على مجموعة من التهديدات التي يتعرض لها السلم والأمن الدوليين، والتي تستلزم، في جملة أمور، مساعدة الدول في استعادة الاستقرار، وحماية السكان المدنيين في حالات النزاع، ومكافحة الإرهاب وانتشار أسلحة الدمار الشامل.	1
واعتمد مجلس الأمن القرار 1894 (2009) بشأن حماية المدنيين في النزاعات المسلحة، الذي دعا فيه إلى إعطاء الأولوية لأنشطة حماية المدنيين التي صدر بها تكليف في القرارات المتعلقة بتخصيص الموارد والقدرات، وطلب وضع مفهوم للعمليات والتخطيط والتدريب على نطاق البعثة بشأن حماية المدنيين.	1
15. يعرب عن استعداده للنظر في مدى ملاءمة وجدوى إنشاء مناطق أمنية مؤقتة وممرات آمنة لحماية المدنيين وإيصال المساعدة في الحالات التي تتسم بخطر الإبادة الجماعية والجرائم ضد الإنسانية وجرائم الحرب ضد السكان المدنيين;	1
وعقب المشاورات غير الرسمية، اتخذ المجلس بالإجماع، في 14 أيلول/سبتمبر، القرار 1560 (2004) الذي قدمه الوفد الألماني، والذي مدد بموجبه ولاية بعثة الأمم المتحدة في إثيوبيا وإريتريا حتى 15 آذار/مارس 2005، ووافق على التعديلات التي أدخلت على البعثة (بما في ذلك وجودها وعملياتها على النحو الذي أوصى به الأمين العام في تقريره، الفقرات 13-18). 13-18)، وطلب إلى الأمين العام أن يواصل رصد الحالة عن كثب وأن يستعرض ولاية البعثة في ضوء التقدم المحرز في عملية السلام والتغييرات التي أدخلت على البعثة.	1
وواصلت اللجنة أيضا تشجيع فريق الرصد على مواصلة تعزيز دوره في تعزيز قدرة الدول الأعضاء على التنفيذ الكامل لنظام الجزاءات التي فرضها مجلس الأمن على تنظيم القاعدة وما يرتبط به من أفراد وكيانات. وشجعت اللجنة في هذا الصدد التعاون بين فريق الرصد والمديرية التنفيذية للجنة المنشأة عملا بالقرار 1373 (2001) بشأن مكافحة الإرهاب، التي تعمل كجهة تكاملية في النظام لمبادرات بناء القدرات في إطار جزاءات المجلس.	1
وبطبيعة الحال، فإن أول استخدام للإحالة إلى مجلس الأمن بموجب نظام روما الأساسي (القرار 1593 (2005))، الذي أسفر عن إصدار مذكرات اعتقال بحق اثنين من المشتبه فيهم، كان نابعاً من توصية بالإحالة إلى مجلس الأمن قدمتها لجنة التحقيق الدولية بشأن دارفور.	0
"ويشدد مجلس الأمن على أهمية وجود استجابة دولية منسقة لأسباب الصراع، ويسلم بالحاجة إلى وضع استراتيجيات فعالة طويلة الأجل، ويؤكد ضرورة أن تتبع جميع أجهزة الأمم المتحدة ووكالاتها استراتيجيات وقائية وأن تتخذ إجراءات في مجالات اختصاص كل منها لمساعدة الدول الأعضاء والمنظمات الإقليمية ودون الإقليمية على القضاء على الفقر، وتعزيز التعاون والمساعدة الإنمائيين وتعزيز احترام حقوق الإنسان والحريات الأساسية.	1
المنهجية ومنهجية التوظيف الأولويات الاستراتيجية الأربع للبعثة هي: بناء المؤسسات والقدرات على مستوى الإدارة؛ ومكافحة الجريمة المنظمة والفساد؛ وتطوير الجدوى المالية والاستدامة؛ وتعزيز استقلالية الشرطة والمساءلة.	1
11. يشجع في هذا الصدد حكومة بوروندي على أن تقوم، بالتعاون مع جميع الشركاء الدوليين، بوضع استراتيجية لنزع السلاح والتسريح وإعادة الإدماج، وإرساء الأسس اللازمة لإعادة الإدماج الاجتماعي والاقتصادي المستدام للجنود المسرحين والمقاتلين السابقين واللاجئين العائدين والمشردين وغيرهم من الفئات الضعيفة المتضررة من النزاع، ولا سيما النساء والأطفال، وفقا لقرارات مجلس الأمن 1325 (2000) و 1612 (2005) و 1674 (2006) و 1820 (2008)؛	1
(أ) كفالة الحماية الفعالة للمدنيين، بمن فيهم العاملون في المجال الإنساني والمدافعون عن حقوق الإنسان، الذين يتعرضون لتهديد وشيك بالعنف الجسدي، ولا سيما العنف الصادر عن أي من الأطراف المشاركة في النزاع;	1
وبالتالي يجب على المجتمع الدولي أن يتخذ الإجراءات اللازمة لمنع إسرائيل من التمادي في سياستها التدميرية المؤسفة التي بدأتها في غزة، ويجب أن يؤكد المجتمع الدولي رفضه لكل هذه الممارسات الإسرائيلية التي تعد انتهاكاً للقانون الدولي والقانون الدولي الإنساني.	0
14. يدعو الأمين العام إلى أن يوجه انتباهه إلى الحالات التي يتعرض فيها اللاجئون والمشردون داخليا لخطر المضايقة أو التي تكون فيها مخيماتهم عرضة لتسلل العناصر المسلحة وحيثما تشكل هذه الحالات تهديدا للسلم والأمن الدوليين، ويعرب في هذا الصدد عن استعداده للنظر في هذه الحالات واتخاذ الخطوات المناسبة، عند الاقتضاء، للمساعدة في تهيئة بيئة آمنة للمدنيين المعرضين للخطر بسبب الصراعات، بما في ذلك تقديم الدعم للدول المعنية في هذا الصدد، ويشير في هذا الصدد إلى قراره 1208 (1998) المؤرخ 19 تشرين الثاني/نوفمبر 1998؛	0
17. تعترف بالمعايير الدولية الشاملة الواردة في التوصيات الأربعين المنقحة الصادرة عن فرقة العمل المعنية بالإجراءات المالية بشأن مكافحة غسل الأموال وتمويل الإرهاب والانتشار، وتشجع المديرية التنفيذية لمكافحة الإرهاب على العمل بشكل وثيق مع فرقة العمل المعنية بالإجراءات المالية، بما في ذلك في عملية التقييمات المتبادلة التي تجريها فرقة العمل المعنية بالإجراءات المالية، مع التركيز على التنفيذ الفعال لتوصيات مكافحة تمويل الإرهاب;	1
ووصف الرئيس بشكل قاطع الحادث المؤسف بأنه قبيح وغير مقبول، لأنه ينذر باحتمال وقوع أعمال عنف خلال الانتخابات المقبلة في عام 2012.	0
وقد تمكن خبراء الطب الشرعي التابعين للجنة من التحقق من أن بعض العسكريين قد دُفنوا في الخنادق التي كانت موجودة حول المعسكر، ودُفن جميع المدنيين في مقابر متعددة في مقبرة البلدة.	0
ويشدد المجلس على ضرورة أن تعمل الحكومة الجديدة، بمجرد تشكيلها، مع المجتمع الدولي وأن تستغل الفترة الانتقالية بشكل بنّاء لأغراض المصالحة والاستقرار وإعادة الإعمار.	1
دراسة حالة: الهجوم على مدرسة في طويلة بشمال دارفور	0
(أ) تم تجنيد أعداد كبيرة من الأطفال من قبل الجيش الماوي قبل توقيع اتفاق السلام الشامل مباشرة.	0
كما يعتقد العديد من خبراء مكافحة الإرهاب والمنظمات والوكالات الدولية أنه من المهم مراقبة الأنظمة والمكونات ذات الاستخدام المزدوج المتاحة تجارياً والتي يمكن استخدامها في الهجمات الإرهابية.	1
13 - تشجع الدول الأعضاء في الأمم المتحدة على التعاون في حل جميع المسائل المعلقة بغية اعتماد مشروع الاتفاقية الشاملة المتعلقة بالإرهاب الدولي ومشروع الاتفاقية الدولية لقمع أعمال الإرهاب النووي بتوافق الآراء؛	1
13. تلقت اللجنة، خلال الفترة المشمولة بالتقرير، 14 طلبا للإعفاء من حظر توريد الأسلحة بالنسبة للمعدات العسكرية غير الفتاكة عملا بالفقرة 3 من القرار 1356 (2001)، وطلب واحد للإعفاء من حظر توريد الأسلحة عملا بالفقرة 11 (ب) من القرار 1772 (2007)، وإخطارا عملا بالفقرة 6 من القرار 1744 (2007).	1
إنشاء آليات لرصد وسائل الإعلام لضمان الرصد الفعال والإبلاغ وتوثيق أي حوادث ومصادر ومحتويات تحرض على "إعلام الكراهية".	1
هذا تهديد حقيقي، وإن كان قد تم احتواؤه إلى حد كبير من خلال التعاون الوطني والثنائي والمتعدد الأطراف بعناية.	0
27. وعلاوة على ذلك، وضعت عدة دول تدابير مؤقتة تسمح لمسؤوليها بتنفيذ الجزاءات بموجب قائمة مجلس الأمن حتى قبل اكتمال عمليات التحقق الوطنية.	0
وأشارت إلى أنه من غير الواضح عدد الأرواح التي فقدت في الأيام العديدة من القتال، وذكرت أن مراقبي وقف إطلاق النار التابعين للهيئة الحكومية الدولية المعنية بالتنمية (إيغاد) قد ألقوا باللوم على المعارضة في بدء النزاع.	0
28. وبالنظر إلى الحالة السائدة، أعتقد أن البعثة لا تزال تؤدي دورا هاما في تحقيق الاستقرار ورصد وقف إطلاق النار على الأرض، وأود أن أوصي بتمديد ولايتها لفترة ستة أشهر أخرى، حتى 30 نيسان/أبريل 2006.	1
وتحدث الشاهدان اللذان شاركا في التحقيق، وهما السيد دونغيوك والسيدة لي، عن تجاربهما الشخصية في جمهورية كوريا الشعبية الديمقراطية قبل أن يهربا كلاجئين.	1
دعم المنظمات النسائية في المجتمعات التي يتم نشر قوات حفظ السلام فيها لزيادة الوعي بفيروس نقص المناعة البشرية/الإيدز وتعزيز استراتيجيات الوقاية المجتمعية.	1
ومع ذلك، لا تزال أفغانستان تواجه تحديات في سعيها لتحقيق الاستقرار والتنمية. ومن أهم هذه التحديات الوضع الأمني، وتدهور الوضع الإنساني، والتحديات المتعلقة بسيادة القانون وحقوق الإنسان، واستمرار العنف الذي أدى إلى سقوط ضحايا من المدنيين الذي لا يزال يتزايد.	0
وفي القرار 2122 (2013)، يعرب المجلس عن قلقه إزاء تفاقم ضعف المرأة في حالات النزاع المسلح وحالات ما بعد النزاع، ولا سيما فيما يتعلق بالتشريد القسري، نتيجة عدم المساواة في حقوق المواطنة والتطبيق المتحيز ضد المرأة لقوانين اللجوء، والعقبات التي تعترض تسجيل وثائق الهوية والحصول عليها والتي تحدث في العديد من الحالات.	0
