en_ar_GOOGLE	VerCoop
ولم تكن هناك سوى قوائم قليلة للأشخاص الذين يقدمون المعدات العسكرية أو التدريب للجماعات المدرجة في القائمة، ويوصي الفريق بأن تتخذ اللجنة تدابير إضافية لتوضيح نطاق حظر الأسلحة.	1
ويحث المجتمع الدولي على ضمان التمويل الكافي وفي الوقت المناسب لتلبية الاحتياجات الإنسانية في مختلف الأزمات، وذلك لتوفير المساعدة الإنسانية الكافية للتخفيف من معاناة السكان المدنيين، ولا سيما أولئك الذين يعيشون في المناطق المتضررة من الصراع المسلح أو الخارجة من حالة الصراع.	1
وفي القرار 1820 (2008)، يشجع المجلس الأمين العام على أن يقوم، بالتشاور مع النساء والمنظمات التي تقودها نساء، بوضع آليات فعالة لحماية النساء والفتيات في مخيمات اللاجئين والمشردين داخليا وما حولها، ولا سيما من الأشكال الجنسية وغيرها من الأشكال. من العنف القائم على النوع الاجتماعي.	1
أما بالنسبة لمقتل الجنود المحتجزين على يد المتمردين، فقد تلقت اللجنة تقارير، خاصة من الحكومة، تتعلق بعمليات إعدام الجنود المحتجزين التي نفذها المتمردون.	0
(ب) مواصلة تعزيز أمن الحدود عند نقاط الدخول وعلى طول الحدود المفتوحة من أجل منع وقمع حركة شحنات الإرهابيين وأسلحتهم/متفجراتهم، وكذلك العملات والصكوك القابلة للتداول لحاملها، وتنفيذ أفضل القواعد والمعايير الدولية المعمول بها من قبل الوكالات المتخصصة مثل منظمة الطيران المدني الدولي، والمنظمة البحرية الدولية، ومنظمة الجمارك العالمية؛	0
وستواصل اللجنة تركيزها على تعزيز توافق الآراء داخل المجتمع الدولي بشأن أهمية مكافحة الإرهاب، واتخاذ التدابير العملية الرامية إلى تعزيز قدرة الدول على مكافحة الإرهاب؛ المساعدة في تحديد ومعالجة المشاكل التي تواجهها الدول في تنفيذ قرار المجلس 1373 (2001)؛ والمساهمة في عملية زيادة عدد الدول الأطراف في الاتفاقيات والبروتوكولات الدولية ذات الصلة بمكافحة الإرهاب.	1
59 - تنفذ بعض دول هذه المنطقة استراتيجية الاتحاد الأوروبي لمكافحة التطرف والتجنيد للإرهاب لعام 2005، التي تهدف إلى &quot;تعطيل أنشطة الشبكات والأفراد الذين يجرون الناس إلى الإرهاب؛ وضمان تغليب أصوات الرأي العام على أصوات التطرف&quot;. [و] تعزيز الأمن والعدالة والديمقراطية وإتاحة الفرص للجميع بقوة أكبر&quot;.	0
وفي الوقت نفسه، وعلى الرغم من الوعود التي تحملها عملية التحول الديمقراطي، لا ينبغي للمرء أن ينسى أنها مرحلة مسؤولة للغاية في تاريخ الشرق الأوسط وتتطلب أعلى درجات اليقظة والعمل الشاق من أجل استبعاد الحسابات الخاطئة. وعدم القدرة على التنبؤ بمستقبل المنطقة.	0
3 - إن الإرهاب، في جذوره، يتعارض مع القيم الإنسانية الأساسية المنصوص عليها في ميثاق الأمم المتحدة والوثائق الأساسية لحقوق الإنسان.	0
&quot;ويطلب مجلس الأمن إلى الأمين العام أن يدعم الجهود الرامية إلى تعبئة الموارد اللازمة لتنفيذ نتائج مؤتمر قمة ياوندي، وتعزيز القدرات الوطنية والإقليمية، بالتشاور الوثيق مع دول خليج غينيا والمنظمات الإقليمية ذات الصلة والجهات الأخرى كيانات الأمم المتحدة.	1
36 - في الجلسة الرسمية السابعة والأربعين، المعقودة في 20 حزيران/يونيه 2014، استمع الفريق العامل إلى إحاطة من المدعي العام للمحكمة الجنائية الدولية عن عمل المحكمة فيما يتعلق بالأطفال والنزاع المسلح.	1
(د) تكفل اللجنة أن تكون أي تدابير تتخذها الدول الأعضاء لمكافحة الإرهاب متوافقة مع جميع التزاماتها بموجب القانون الدولي، ولا سيما القانون الدولي لحقوق الإنسان، وقانون اللاجئين، والقانون الإنساني؛	0
وكما هو موضح في المادة 7 (2) (د) من النظام الأساسي للمحكمة الجنائية الدولية، الذي يمكن الاعتماد عليه لتدوين القانون الدولي العرفي في هذا الشأن، فإن الترحيل أو النقل القسري للسكان يعني التهجير القسري للأشخاص المعنيين بالطرد أو بأي طريقة أخرى القيام بأعمال قسرية من المنطقة التي يتواجدون فيها بشكل قانوني، دون أسباب يسمح بها القانون الدولي.	0
وقد وضعت جميع الدول تشريعات وتدابير لتنظيم ومراقبة إنتاج وبيع ونقل الأسلحة والمتفجرات. ومع ذلك، فإن المعلومات المقدمة ليست كافية للسماح بتقييم مدى فعالية تنفيذها.	1
وفي هذا الصدد، يشيد المجلس بالجهود التي بذلتها حتى الآن جمهورية أفريقيا الوسطى وجمهورية الكونغو الديمقراطية وجمهورية جنوب السودان وأوغندا لإنهاء التهديد الذي يشكله جيش الرب للمقاومة، ويحث على بذل المزيد من الجهود. من هذه الدول، وكذلك من دول أخرى في المنطقة.	1
29 - افتتح الرئيس كوروما اللجنة الوطنية للشباب في 25 تشرين الثاني/نوفمبر 2011. ومن المتوقع أن تتولى اللجنة زمام المبادرة في تعزيز تنمية الشباب ومواءمتها، في إطار وزارة تشغيل الشباب والرياضة.	1
ويشكل سوء التغذية المزمن في مخيمات اللاجئين مشكلة صحية كبيرة، وتعتزم المفوضية وبرنامج الأغذية العالمي اتخاذ تدابير تصحيحية، بما في ذلك التغذية التكميلية للفئات الضعيفة.	1
97 - وفي الختام، أود أن أعرب عن تقديري للخدمة المتفانية التي قدمها ممثلي الخاص للسودان، هايلي منكيريوس، وكذلك لجميع الموظفين العسكريين وأفراد الشرطة والموظفين المدنيين العاملين في بعثة الأمم المتحدة في السودان.	1
92 - توصي لجنة التحقيق الدول ومنظمات المجتمع المدني بتعزيز فرص الحوار والتواصل بين الشعوب في مجالات مثل الثقافة والعلوم والرياضة والحكم الرشيد والتنمية الاقتصادية التي توفر لمواطني جمهورية كوريا الشعبية الديمقراطية فرص لتبادل المعلومات والتعرض للتجارب خارج وطنهم.	1
&quot;ويعرب مجلس الأمن عن تضامنه العميق مع جميع ضحايا الإرهاب وأسرهم، ويشدد على أهمية مساعدة ضحايا الإرهاب، وتزويدهم وأسرهم بالدعم للتغلب على خسارتهم وأحزانهم، ويسلم بالدور الهام الذي يلعبه الضحايا والناجون. وتضطلع الشبكات في مكافحة الإرهاب، بما في ذلك من خلال تبادل تجاربها بشجاعة والتحدث علناً ضد الأفكار العنيفة والمتطرفة، وترحب في هذا الصدد بالجهود والأنشطة ذات الصلة التي تبذلها الدول الأعضاء ومنظومة الأمم المتحدة وتشجعها، بما في ذلك فرقة العمل المعنية بالتنفيذ في مجال مكافحة الإرهاب. (فرقة العمل المعنية بالتنفيذ في مجال مكافحة الإرهاب).	1
39 - ومن بين الصكوك الإقليمية، صدقت كوت ديفوار على الميثاق الأفريقي لحقوق الإنسان والشعوب (1992) ووقعت على النظام الأساسي المنشئ للمحكمة الأفريقية لحقوق الإنسان والشعوب.	1
&quot;ويكرر مجلس الأمن أيضا الإعراب عن قلقه البالغ إزاء عواقب عدم الاستقرار في شمال مالي على منطقة الساحل وخارجها، ويشدد على ضرورة الاستجابة بسرعة لهذه الأزمة من خلال اتباع نهج شامل واستراتيجي من أجل ضمان السلامة الإقليمية لجمهورية الكونغو الديمقراطية. مالي واستعادة استقرارها ومنع المزيد من زعزعة استقرار دول الساحل.	0
90 - تؤكد الفقرة 4 من القرار 1624 (2005) أنه &quot;يجب على الدول أن تكفل امتثال أي تدابير تتخذها لتنفيذ الفقرات 1 و 2 و 3 من هذا القرار لجميع التزاماتها بموجب القانون الدولي، ولا سيما القانون الدولي لحقوق الإنسان، وقانون اللاجئين&quot;. والقانون الإنساني&quot;.	1
وأشارت حركة العدل والمساواة إلى أن عدم اغتصاب أي امرأة عربية وعدم تدمير أي قرية عربية دليل على أن الحكومة تستهدف القبائل الأفريقية على وجه التحديد.	0
ثامنا. حظر السفر 116 - لا يزال فريق الرصد يعتبر حظر السفر تدبيرا جزائيا هاما ضد تنظيم القاعدة وحركة الطالبان، لكنه يلاحظ البراعة التي يبديها الإرهابيون الذين يحاولون عبور الحدود الوطنية دون أن يتم اكتشافهم.	0
صندوق الأمم المتحدة الإنمائي للمرأة وصندوق الأمم المتحدة للسكان تعزيز الاستراتيجيات في البلدان الخارجة من الصراع لمعالجة الأبعاد الجنسانية لإعادة الإعمار من خلال تقييمات الاحتياجات وآليات الانتقال.	1
باختصار، الاغتصاب هو أي اعتداء جسدي ذي طبيعة جنسية يتم دون موافقة الضحية، أي بالقوة أو الإكراه، كالخوف من العنف أو الإكراه أو الاحتجاز أو استغلال بيئة قسرية.	0
8 - وبالتعاون الوثيق مع اللجنتين المنشأتين عملا بالقرارين 1267 (1999) و 1540 (2004) ووفقا لولايتها، ستولي اللجنة اهتماما خاصا للدول التي تتأخر في تقديم المعلومات ذات الصلة إليها، وتناقش أفضل السبل لذلك. لمعالجة هذه المسألة.	0
وتحقيقا لهذه الغاية، حددت الإدارة عدة معايير تعتبر حاسمة بالنسبة لهذه العملية. وشمل ذلك إنشاء لجان الجمعية الإلزامية الثلاث - المعنية بالسياسات والمالية، والمجتمعات المحلية، والوساطة.	0
إن تعزيز حماية المدنيين في النزاعات المسلحة يقع في صميم عمل مجلس الأمن التابع للأمم المتحدة من أجل صون السلام والأمن.	1
وإذ يلاحظ مع بالغ القلق تزايد أعمال العنف، وتصاعد القتال بين القبائل، فضلا عن استمرار العنف الجنسي والجنساني والإفلات من العقاب، وإذ يكرر الإعراب عن قلقه العميق إزاء الهجمات على العاملين في المجال الإنساني وحفظة السلام، وأمن المدنيين، ويدعو إلى إلى جميع الأطراف في دارفور أن توقف الأعمال الهجومية فوراً وأن تمتنع عن شن المزيد من الهجمات العنيفة التي تؤدي إلى تدهور حالة المساعدات الإنسانية وتقييد وصول المساعدات الإنسانية إلى السكان المحتاجين،	0
تم الإدلاء ببيانات افتتاحية باسم وزارة الخارجية الاتحادية لألمانيا، ورئيس اللجنة المنشأة عملا بالقرار 1540 (2004)، ومكتب شؤون نزع السلاح التابع للأمانة العامة للأمم المتحدة، والمفوضية الأوروبية، ووزارة خارجية الولايات المتحدة، المكتب الاتحادي للشؤون الاقتصادية ومراقبة الصادرات.	1
18 - وناقش الفريق في تقريره الرابع عشر خطر الهجمات التي تشنها حركة الشباب ضد الحكومات الإقليمية والمجتمع الدولي (S/2013/467، الفقرة 10)، وهي الجماعة التابعة لتنظيم القاعدة في شرق أفريقيا والتي يوجد مقرها في الصومال.	0
التعاون مع لجنة مكافحة الإرهاب واللجنة المنشأة عملا بالقرار 1540 (2004)	1
لقد مُنعنا من مجرد إدانة العنف وتأييد الخطة السلمية التي وضعها جيران سوريا.	0
ويبدو أن التدابير الرامية إلى مساعدة أولئك الذين قُتل أفراد من أسرهم، واعتراف السلطات الحكومية بمسؤوليتها وتوضيح الخطوات التي ينبغي اتخاذها لتجنب تكرار الانتهاكات، ذات أهمية رئيسية للمجتمع.	1
وفي حين أكد مجلس الأمن أن العقوبات المالية تنطبق أيضا على توفير استضافة الإنترنت والخدمات ذات الصلة، فإن الإرهابيين والجماعات الإرهابية قادرون على استخدام خدمات الإنترنت على نطاق واسع.	0
2. عقد هذا الاجتماع تنفيذا لقرار رئيسي الدولتين، رئيس الجمهورية الجزائرية الديمقراطية الشعبية فخامة السيد عبد العزيز بوتفليقة، ورئيس جمهورية مالي فخامة السيد إبراهيم بوبكر كيتا. ، لإنشاء هذه الآلية كأداة استراتيجية لمتابعة وتنفيذ أي تدابير يرى الطرفان أنها من شأنها أن تعزز التوصل إلى حل سلمي ودائم لمشاكل شمال مالي.	1
اعتمد الإنتربول، في جمعيته العامة الرابعة والسبعين، في أيلول/سبتمبر 2005، القرار AG-2005-RES-05 بشأن التعاون بين الأمم المتحدة والإنتربول، الذي ينص على إنشاء إشعار خاص للأفراد المدرجين في القائمة الموحدة التي يمكن للإنتربول إصدارها بناء على طلب من الأمم المتحدة. ومن شأن ذلك أن ينبه الدول إلى أن بعض الأفراد هم المستهدفون بجزاءات الأمم المتحدة.	0
23 - ولم تتم عملية إعادة نشر موظفي العدالة والسجون على قدم وساق مع تجديد البنية التحتية بسبب استمرار المخاوف بشأن أمنهم في مناطق شمال مالي الخاضعة لسيطرة الجماعات المسلحة، فضلا عن المعدات المفقودة.	0
13 - وقرر المفوضون أنه من أجل التوصية &quot;بتدابير لضمان المساءلة عن الجرائم والانتهاكات الخطيرة لحقوق الإنسان التي يُزعم أنها ارتكبت خلال الفترة المذكورة أعلاه، مع الأخذ في الاعتبار أن حكومة تيمور - ليشتي ترى أن نظام العدالة المحلي، الذي &quot;يجب أن تكون مشاركة القضاة والمدعين العامين ومحامي الدفاع الدوليين، السبيل الرئيسي للمساءلة عن هذه الجرائم والانتهاكات المزعومة&quot;، وسيتعين عليهم إجراء تقييم أولي لنظام العدالة المحلي الحالي في تيمور - ليشتي.	1
ومع ذلك، ظلت التوترات الطائفية مرتفعة في بعض المناطق، مما أدى إلى تأجيج العديد من الهجمات.	0
22 - عملا بالفقرة 11 من القرار 1963 (2010)، عقدت اللجنة، بمساعدة مديريتها التنفيذية، اجتماعا خاصا في 28 أيلول/سبتمبر 2011 للاحتفال بالذكرى السنوية العاشرة لاتخاذ القرار 1373 (2001) وإنشاء الأمم المتحدة. اللجنة.	1
وأجمع أعضاء المجلس على الإعراب عن قلقهم إزاء حالة عملية السلام وأعربوا عن أملهم في أن يؤدي الاجتماع القادم لفريق أصدقاء الأمين العام إلى دفع هذه العملية إلى الأمام. حالات أخرى	1
والتزموا بتوحيد الجهود في الحرب ضد بوكو حرام، وتعهدوا بالانتهاء من إنشاء مقر قوة العمل المشتركة المتعددة الجنسيات بحلول 20 تشرين الثاني/نوفمبر في نيجيريا، ونشر وحدة تتألف كل منها من 700 جندي داخل الحدود الوطنية.	0
في جلسة مجلس الأمن 5903، المعقودة في 2 حزيران/يونيه 2008، فيما يتصل بنظر المجلس في البند المعنون &quot;التهديدات التي يتعرض لها السلام والأمن الدوليان نتيجة للأعمال الإرهابية&quot;، أدلى رئيس مجلس الأمن بالبيان التالي باسم المجلس:	1
لقد كانت هذه مسألة حساسة، حيث كان هناك انعدام للثقة بين بعض ضباط الشرطة في مواقع مختلفة.	0
2 - ومن المؤسف أنه منذ تقريري السابق إلى المجلس، لم يتحقق سوى تقدم محدود نحو تنفيذ أحكام اتفاق بريتوريا بشأن عملية السلام في كوت ديفوار (S/2005/270، المرفق الأول) المؤرخ 6 نيسان/أبريل 2005. واتسعت الفجوة الكبيرة بين مواقف الطرفين.	0
وعلاوة على ذلك، اتفق المشاركون على تكثيف الضغط من أجل نزع سلاح الميليشيات العاملة في شرق جمهورية الكونغو الديمقراطية والتفاوض بشأن معاهدات ثنائية لتسليم المجرمين فيما يتعلق ببقايا زعماء الميليشيات.	1
وينبغي أن يكون منع التطرف والتطرف بين الشباب، على وجه الخصوص، من مجالات التدخل ذات الأولوية.	1
ويساورنا القلق من أن الوضع الأمني لا يزال يمثل مشكلة.	0
57 - ومع ذلك، تظل الحقيقة هي أن تمويل الإرهاب لا يتبع أي نمط واضح، وخاصة بالنسبة للخلايا المحلية التي تجمع الأموال لدعم أنشطتها الخاصة.	0
ويشجع المجلس الدول المجاورة على التعاون مع قوة العمل الإقليمية التابعة للاتحاد الأفريقي من أجل إنهاء التهديد الذي يشكله جيش الرب للمقاومة.	1
إن إنشاء محاكم مختلطة قد تكون قادرة على الاعتماد على النظام القانوني الوطني من شأنه أن يثير مشاكل خطيرة، لا سيما فيما يتعلق بقانون الإجراءات الجنائية السوداني لعام 1991.	0
30 - يشجع الدول على تقديم طلبات شطب أسماء الأفراد الذين تأكدت وفاتهم رسميا، لا سيما في حالة عدم تحديد أصول، والكيانات المبلغ عنها أو المؤكدة أنها لم تعد موجودة، مع اتخاذ جميع التدابير المعقولة في الوقت نفسه لضمان عدم وجود أي أصول. الأصول التي كانت مملوكة لهؤلاء الأفراد أو الكيانات لم يتم أو لن يتم نقلها أو توزيعها على الأفراد والجماعات والمؤسسات والكيانات الأخرى المدرجة في قائمة الجزاءات المفروضة على تنظيم القاعدة؛	0
o في 7 تشرين الثاني/نوفمبر 2014، قصفت قوات النظام بالقرب من مسجد طيبة القديم في ريف دمشق، مما أدى إلى إصابة 14 مدنيا كانوا يخرجون من المسجد بعد صلاة الجمعة.	0
ويُزعم أن القوات العسكرية في بعض الدول ارتكبت عمليات قتل بإجراءات موجزة أو خارج نطاق القضاء، في انتهاك لقوانين الحرب وقانون حقوق الإنسان.	0
1 - يعرب عن تصميمه على اتخاذ الخطوات المناسبة لمواصلة تطوير التعاون بين الأمم المتحدة والمنظمات الإقليمية ودون الإقليمية في صون السلام والأمن الدوليين، بما يتفق مع الفصل الثامن من ميثاق الأمم المتحدة، ويدعو المنظمات الإقليمية ودون الإقليمية التي لديها القدرة على منع الصراعات أو حفظ السلام لوضع هذه القدرات في إطار نظام الأمم المتحدة للترتيبات الاحتياطية؛	0
وفي ختام المؤتمر، تم اعتماد إعلانات بشأن المجالات المواضيعية الرئيسية، مثل الحوكمة السياسية والاقتصادية؛ تنمية القطاع الخاص؛ إدارة الموارد الطبيعية؛ ودعم الشتات السيراليوني؛ مسئولية؛ وأطر استغلال الموارد الطبيعية وتخصيص موارد الدولة.	1
لا تزال تيمور - ليشتي تواجه تحديات كبيرة في الحد من الفقر وخلق فرص العمل، ولا سيما لسكانها الشباب.	0
25 - تهيب بجميع الدول أن تدير استخدام اليورانيوم العالي التخصيب للأغراض المدنية وأن تخفضه إلى أقصى حد ممكن تقنيا واقتصاديا، بما في ذلك عن طريق العمل على تحويل مفاعلات البحوث وعمليات إنتاج النظائر المشعة إلى استخدام وقود اليورانيوم المنخفض التخصيب والأهداف؛	1
وإذ يرحب بزيادة تمثيل المرأة في البرلمان، ويشيد بالسلطات [الوطنية] ويؤكد الحاجة إلى زيادة دورها في صنع القرار فيما يتعلق بمنع النزاعات وحلها،	1
وإذ يدعو الدول إلى العمل معا على وجه السرعة لمنع وقمع أعمال الإرهاب النووي، بما في ذلك من خلال زيادة التعاون والتنفيذ الكامل للاتفاقيات الدولية ذات الصلة، ومن خلال التدابير المناسبة لتعزيز الإطار القانوني القائم بهدف ضمان محاكمة مرتكبي جرائم الإرهاب النووي. ويخضعون للمساءلة بشكل فعال،	1
وهذا أمر مهم لتعزيز قدرة البعثة على توفير حماية حقيقية للسكان المدنيين الكونغوليين، ضحايا كارثة إنسانية واضحة، كما أكد السيد دوس، والانتهاكات الجماعية لحقوق الإنسان، ولا سيما أعمال العنف الموجهة ضد النساء والأطفال. .	0
الأرقام غير مؤكدة، لكن الأدلة المعروضة على اللجنة تشير إلى أن ما يصل إلى تسعة أشخاص قتلوا وأصيب ثلاثة آخرون بأسلحة نارية نتيجة لهذا العنف.	0
5. يؤكد أن المتطلبات الواردة في الفقرة 1 (أ) أعلاه تنطبق على الموارد المالية والاقتصادية بجميع أنواعها، بما في ذلك، على سبيل المثال لا الحصر، تلك المستخدمة لتوفير استضافة الإنترنت أو الخدمات ذات الصلة، المستخدمة لدعم المدرجين في هذه القائمة، وكذلك الأفراد أو الجماعات أو المؤسسات أو الكيانات الأخرى المرتبطة بحركة طالبان والتي تشكل تهديدًا للسلام والاستقرار والأمن في أفغانستان؛	1
2 - يقرر أن تواصل المديرية التنفيذية للجنة مكافحة الإرهاب العمل كبعثة سياسية خاصة بموجب توجيهات السياسة العامة للجنة مكافحة الإرهاب للفترة المنتهية في 31 كانون الأول/ديسمبر 2017، ويقرر كذلك إجراء استعراض مؤقت بحلول 31 كانون الأول/ديسمبر 2015؛	0
 توجيه الهجمات ضد المباني والمواد والوحدات الطبية ووسائل النقل والأفراد الذين يستخدمون الشارات المميزة لاتفاقيات جنيف بما يتوافق مع القانون الدولي.	0
(ب) معالجة أوجه القصور في تجريم تمويل الإرهاب وتجميد أصول الإرهابيين، وتعزيز رصد القطاع غير الربحي ونظم التحويلات البديلة؛	0
وفي الوقت نفسه، فإن العناصر الحاسمة الأخرى في عملية بناء المؤسسات هذه هي تعزيز سيادة القانون من خلال تعزيز كفاءة النظام القضائي وحياده وعمله بشكل عام، وتعزيز مؤسسات إنفاذ القانون من أجل كبح الجريمة المنظمة والعنف العرقي وتحقيق العدالة. جميع المجرمين إلى العدالة.	0
(ج) التعاون الوثيق من أجل التنفيذ الكامل للجزاءات المفروضة على الإرهابيين والمرتبطين بهم، ولا سيما تنظيم القاعدة وحركة الطالبان والمرتبطين بهما، على النحو المبين في القرارات 1267 (1999)، و 1390 (2002)، و 1455 (2003)، لاتخاذ إجراءات عاجلة واتخاذ الإجراءات اللازمة لحرمانهم من الوصول إلى الموارد المالية التي يحتاجون إليها لتنفيذ أعمالهم، والتعاون بشكل كامل مع فريق الرصد المنشأ عملا بالقرار 1363 (2001)؛	0
وفي مشاورات مغلقة، أطلع المبعوث الخاص المجلس على أولوياته ومشاوراته الأولية وأفكاره بشأن سبل المضي قدما. وقال إن بيان جنيف الصادر في 30 حزيران/يونيه 2014 لا يزال سارياً، وإنه قد وضع معايير عامة للتوصل إلى حل عن طريق التفاوض في المستقبل.	1
ثالثا. معلومات أساسية 17 - شهدت الأشهر الماضية صدور العديد من التقارير والتوصيات المؤثرة المتعلقة بالجزاءات المتعلقة بالإرهاب، بما في ذلك خطاب الأمين العام بمناسبة الذكرى السنوية للهجمات الإرهابية التي وقعت في 11 آذار/مارس 2004 في مدريد وتقريره اللاحق المعنون &quot;في جو من الحرية أفسح: نحو التنمية والأمن وحقوق الإنسان للجميع&quot; (A/59/2005 و Add.1-3).	1
وإذ يعرب عن تضامنه العميق مع ضحايا الإرهاب وأسرهم، ويشدد على أهمية مساعدة ضحايا الإرهاب وتقديم الدعم لهم ولأسرهم للتغلب على خسارتهم وحزنهم، ويسلم بالدور الهام الذي تلعبه شبكات الضحايا والناجين في مكافحة الإرهاب. الإرهاب، بما في ذلك من خلال التحدث بشجاعة ضد الأيديولوجيات العنيفة والمتطرفة، وفي هذا الصدد، يرحب ويشجع جهود وأنشطة الدول الأعضاء ومنظومة الأمم المتحدة، بما في ذلك فرقة العمل المعنية بالتنفيذ في مجال مكافحة الإرهاب في هذا المجال،	1
وكما هو مبين أعلاه، فقد تم اتخاذ قرار في هذه الدورة فيما يتعلق بدفع التعويضات.	1
وتعكس هذه الدعوة والتعاون الذي تلقاه المقرر الخاص خلال زيارته التزام حكومة بوركينا فاسو بضمان أن تكون جهودها لمكافحة الإرهاب متوافقة مع القوانين والمعايير الدولية لحقوق الإنسان.	1
وأخبروا اللجنة أن الشرطة استُهدفت بالفعل خلال الهجمات على القرى، لكنهم ألقوا اللوم بشكل رئيسي على الجنجويد في هذه الأعمال.	0
تنفيذ سياسة المساواة بين الجنسين وتمكين النساء والفتيات.	0
64- وسألت البعثة الأفراد العسكريين الحكوميين عن التقارير التي تفيد بمقتل حوالي 70 شخصاً، معظمهم من المسلمين، على يد الجنود الحكوميين بعد استعادتهم للمدينة.	0
&quot;ويعرب مجلس الأمن عن استعداده للنظر في توصيات محددة صادرة عن فريقه العامل المعني بالأطفال والنزاع المسلح بشأن الانتهاكات والاعتداءات التي ترتكبها الأطراف المدرجة في مرفقات تقارير الأمين العام ضد الأطفال، حيثما وقعت، وذلك بهدف النظر في اتخاذ إجراءات بشأنها عليها، دون الحكم مسبقا أو ضمنا على قرار من جانب مجلس الأمن بشأن ما إذا كان ينبغي إدراج حالة ما في جدول أعماله أم لا.	1
وقد بدأ ذلك بإنشاء المجلس للمحكمتين المخصصتين ليوغوسلافيا السابقة في عام 1993، ثم بعد ذلك بعام لرواندا.	0
ومع ذلك، لا يزال النظام يعاني من انتكاسات في المحاكم، وإن كان ذلك قبل أن تتمكن اللجنة من إثبات فعالية عملية أمين المظالم.	0
وإذ يؤكد أن تطوير وصيانة نظم عدالة جنائية عادلة وفعالة ينبغي أن يشكل أساسا أساسيا لأي استراتيجية لمكافحة الإرهاب والجريمة المنظمة عبر الوطنية،	0
&#39;5` مواصلة الحوار وتبادل المعلومات مع جهات الاتصال أو المنسقين المعينين بشأن المسائل المتعلقة بمساهمتهم في تنفيذ القرار 1540 (2004)؛	1
في يوم الانفجار، تم استجواب 10 أشخاص، وعلى مدار الشهرين التاليين، تمت مقابلة ما يقرب من 40 شخصًا.	0
ومن بين الاجتماعات التي حضرتها مؤتمران أدىا إلى تقديم طلب محدد إلى مكتب الأمم المتحدة المعني بالمخدرات والجريمة لتنظيم حلقات عمل بشأن إعداد التقارير لدول من أفريقيا ومنطقة البحر الكاريبي/أمريكا اللاتينية التي تدين بتقديم تقارير إلى واحدة أو أكثر من لجان مجلس الأمن الثلاث المعنية بمكافحة الإرهاب .	1
وأخيرا، نحن بحاجة إلى دمج مشاركة الضحايا وتعويضهم في أعمال هذه المحاكم في المستقبل.	1
توجد قوانين لتنظيم المنظمات الخيرية والمنظمات غير الربحية، ولكن لم تقم جميع الدول بمراجعة أطرها القانونية لمنع إساءة استخدام القطاع غير الربحي لغرض تمويل الإرهاب.	0
وستظل القوات التي تتألف منها القوة المتعددة الجنسيات ملتزمة بالعمل بشكل متسق مع التزاماتها بموجب القانون الدولي، بما في ذلك قانون النزاعات المسلحة.	1
ولا تنفذ أي دولة تدابير كافية لحماية المنظمات غير الربحية من تمويل الإرهاب.	0
&quot;ويشجع مجلس الأمن استمرار مشاركة المنظمات الإقليمية ودون الإقليمية ذات الصلة في تسوية المنازعات بالوسائل السلمية، حسب الاقتضاء، بوسائل منها منع نشوب الصراعات وبناء الثقة وجهود الوساطة، ويشدد على أهمية الاستفادة من القدرات الحالية والمحتملة للمنظمات الإقليمية ودون الإقليمية المنظمات دون الإقليمية في هذا الصدد.	1
وخلصت ورشة العمل التي عقدت لمناقشة الإنترنت في القمة الدولية للديمقراطية والإرهاب والأمن، التي عقدت في مدريد في الفترة من 8 إلى 11 مارس 2005، إلى أن الإنترنت يجب أن تظل خالية من أي تنظيم أو تدخل آخر، مما يسمح للنقاش المفتوح بدحر أفكار الإرهاب. التطرف.	1
وهذا هو جوهر التقاليد الإنسانية لكوت ديفوار: مجتمع يتمتع بروح ديمقراطية قوية ويتوق إلى سيادة القانون واحترام حقوق الإنسان للجميع، دون تمييز على أساس الجنسية أو الأصل.	1
وفي 12 نوفمبر/تشرين الثاني، وقع تفجير انتحاري آخر في مدرسة في كونتاجورا بولاية النيجر، مما أدى إلى إصابة العشرات. وفي 25 نوفمبر/تشرين الثاني، قتلت انتحاريتان مراهقتان أكثر من 45 شخصاً في سوق مايدوغوري. وفي 27 نوفمبر/تشرين الثاني، أدى انفجار قنبلة في منطقة مارابا-موبي في ولاية أداماوا إلى مقتل ما لا يقل عن 40 شخصاً. تعرض مسجد كانو المركزي لهجوم في 28 نوفمبر/تشرين الثاني، مما أسفر عن مقتل ما لا يقل عن 120 شخصًا وإصابة أكثر من 270 آخرين.	0
لقد أثبتت شبكة الإنترنت أنها أداة إرهابية قيمة بسبب التحديات التقنية والقانونية الكبيرة التي تنطوي عليها مراقبة وتنظيم محتواها.	0
مقتل ضابط وإصابة ضابط بجروح خطيرة.	0
وقد صاحبت التطورات الأخيرة في العديد من دول المنطقة دون الإقليمية تغييرات في الهياكل الأمنية.	0
وبحسب هذه المصادر، فإن عمليات اغتصاب الضحايا الأفراد كانت في كثير من الأحيان متعددة، حيث قام بها أكثر من رجل، وكانت مصحوبة بأشكال أخرى من العنف الشديد، بما في ذلك الضرب والجلد.	0
وإنني أحث أطراف اتفاق السلام الشامل والمجتمع الدولي على تقديم تعاونهم الكامل مع اللجنة المستقلة التي أنشأتها بناء على طلب الأطراف.	0
(أ) ضمان الحماية الفعالة للمدنيين، بمن فيهم العاملون في مجال تقديم المساعدة الإنسانية والمدافعون عن حقوق الإنسان، المعرضين لخطر وشيك بالعنف الجسدي، ولا سيما العنف الصادر عن أي من الأطراف المشاركة في النزاع؛	1
