en_ar_TRANSFORMERS	MatCoop
212- وقد أدركت اللجنة أثناء التحقيق الذي أجرته أهمية نظام العدالة التقليدي في تيمور - ليشتي وكذلك مثال الشكل المعدل للعدالة التقليدية المنصوص عليه من خلال عملية المصالحة المجتمعية التي تقوم بها لجنة الاستقبال والحقيقة والمصالحة فيما يتعلق بالجرائم الجنائية "الأقل خطورة".	1
وينبغي أن تكون القوات والشرطة على استعداد أفضل للمشاركة في مهام الحماية، بما في ذلك منع العنف الجنسي المرتبط بالنزاعات.	1
”ويشدد مجلس الأمن على أن للمنظمات الإقليمية ودون الإقليمية دورا هاما في التصدي للاتجار غير المشروع بالأسلحة الصغيرة والأسلحة الخفيفة، وعلى ضرورة أن تراعي في ولايات عمليات حفظ السلام، عند الاقتضاء، الصكوك الإقليمية التي تمكن الدول من تحديد وتعقب الأسلحة الصغيرة والأسلحة الخفيفة غير المشروعة.	0
وفي الفترة من 3 إلى 8 تموز/يوليه، نظمت البعثة دورة تدريبية عن موضوع ”المرأة والقيادة“ للمرشحات المحتملات في الانتخابات المقبلة، وفي 25 آب/أغسطس، أطلقت البعثة، بالاشتراك مع منظمة غير حكومية محلية، برنامجا إذاعيا أسبوعيا بهدف زيادة وعي المرشحات والناخبات على حد سواء.	1
ولا توجد لدى معظم الدول تشريعات محلية للاجئين، ولم تصدق على اتفاقية اللاجئين لعام 1951 سوى ثلاث دول.	1
وأنشأت وزارة العدل خلية متخصصة لإعادة نشر العدالة والإصلاحيات، بمساعدة تقنية مقدمة من عملية الأمم المتحدة في كوت ديفوار، لتيسير عملية إعادة نشر نظم الشرطة والعدالة والسجون.	1
9 - يطلب إلى الأمين العام أن يواصل تقديم تقارير منتظمة، مرة كل ثلاثة أشهر على الأقل، عن الحالة في جمهورية الكونغو الديمقراطية وعن أنشطة بعثة منظمة الأمم المتحدة في جمهورية الكونغو الديمقراطية، وأن يقدم إلى مجلس الأمن، على نفس النحو المنتظم، معلومات مستكملة محددة عن الحالة العسكرية؛	1
ومن الناحية العملية، توصلت اللجنتان إلى استنتاجات بشأن حقوق الملكية العقارية لأغراض الرد بدلاً من منح التعويض، تمشياً مع الإرادة السياسية المتمثلة في خصخصة عودة الأشخاص الذين شردوا نتيجة للتمييز الإثني والأعمال العدائية إلى مواطنهم الأصلية بدلاً من الحلول الدائمة الأخرى.	1
وفي حين أن زيادة التعاون الدولي في مجالات إنفاذ القانون والاستخبارات والواجهات الدبلوماسية، وتحسين نظم مراقبة الحدود في الدول الأعضاء، جعلت جميعها سفر الإرهابيين أكثر صعوبة، فإن مفتاح النجاح في تنفيذ نظام الجزاءات هو مقدار التفاصيل الدقيقة المدرجة في القائمة الموحدة.	1
وتصفها القوات الجوية لكوت ديفوار رسميا بأنها طائرات ”استطلاع“، رغم أن الفريق لاحظ أن طائرة واحدة لديها نقاط صلابة تضاف تحت جناحيها، وقد تم تكييفها لمحاولة حمل ذخائر غير محددة من جانب منظمة حلف شمال الأطلسي لأغراض العمل العسكري.	0
مستشار للشؤون الجنسانية مقره في مكتب الدعم الإقليمي لشرق أفريقيا والجنوب الأفريقي التابع لبرنامج الأمم المتحدة المشترك المعني بفيروس نقص المناعة البشرية/الإيدز، يقدم المشورة في مجال السياسات والمشورة التقنية من أجل تعميم مراعاة قضايا المرأة وفيروس نقص المناعة البشرية/الإيدز في البرامج الوطنية لمكافحة الإيدز.	1
وأي تحسن في الإجراءات القانونية الواجبة يقلل من مخاطر اتخاذ قرار سلبي قد يعقّد التنفيذ.	1
2 - يقرر أن تتخذ جميع الدول التدابير التالية فيما يتعلق بأسامة بن لادن وأعضاء منظمة القاعدة وحركة الطالبان وسائر من يرتبط بهم من أفراد وجماعات ومؤسسات وكيانات، على النحو المشار إليه في القائمة المنشأة عملا بالقرارين 1267 (1999) و 1333 (2000) التي ستستكملها بانتظام اللجنة المنشأة عملا بالقرار 1267 (1999) المشار إليها فيما يلي بـ ”اللجنة“؛	1
وقتل ستة رجال ودفنوا في قبور واحدة.	0
:: بتاريخ 5 تشرين الثاني/نوفمبر 2014 قامت الطائرات الحربية النظامية بتنفيذ 5 غارات جوية استهدفت بلدة الكنصفرة في إدلب.	0
ونظرا لسرعة التحقيق، أرسلنا برقيتنا رقم 2065 المؤرخة 14 شباط/فبراير 2005 إلى قيادة وحدة الشرطة الإقليمية وإلى قادة وحدات الشرطة التي طلبنا فيها إجراء جميع التحقيقات اللازمة في إطار اختصاص كل وحدة فيما يتعلق بالجثث التي نقلت إلى المستشفيات في كل منطقة، بغية السماح لأقاربهم بالتعرف على هوياتهم وإبلاغي على النحو الواجب، وبذلك أتمكن من الحصول على موافقة السلطات المختصة على إعادة تلك الجثث إلى أقاربهم.	1
وعلاوة على ذلك، فإن اللجوء القسري إلى مكان الإقامة والعمل الذي تحدده الدولة مدفوع إلى حد كبير بالتمييز القائم على الأغنيات.	0
ونتيجة لذلك، تحسنت الحالة الأمنية في ميتروفيتشا تحسنا كبيرا، وكذلك الحال بالنسبة لتوفير الخدمات القضائية وخدمات الاحتجاز، إلا أنه لم يحرز سوى تقدم ضئيل، أو لم يحرز أي تقدم على الإطلاق، في عودة المشردين من صرب كوسوفو وألبان كوسوفو إلى ديارهم على جانبي نهر إيبار.	1
ويتعين على الدول أيضا أن تمنع من يمولون الأعمال الإرهابية أو يدبرونها أو ييسرونها أو يرتكبونها من استخدام أقاليم كل منها في تلك الأغراض ضد دول أخرى أو ضد مواطنيها (الفقرة 2 (د)).	1
ويسّرت مبادرة مع المركز الأفريقي بشأن تعزيز استخدام بلدان الساحل لقواعد البيانات الدولية من أجل تعزيز التنسيق وتبادل المعلومات والتعاون بين الشرطة وسلطات الحدود.	1
وعلاوة على ذلك، يلزم إجراء مزيد من البحوث لبيان أن هذه البرامج تسفر عن نتائج حقيقية وإيجابية فيما يتعلق باحتمال قيام هؤلاء الأفراد بارتكاب المزيد من الأعمال الإرهابية أو تحريض الآخرين على ارتكاب تلك الأعمال.	1
وإذ يشدد على أن الجزاءات أداة هامة بموجب ميثاق الأمم المتحدة في صون السلام والأمن الدوليين وإعادتهما إلى نصابه، وإذ يؤكد في هذا الصدد ضرورة التنفيذ الصارم للتدابير الواردة في الفقرة 1 من هذا القرار بوصفها أداة هامة في مكافحة النشاط الإرهابي،	0
42 - وزادت عملية الأمم المتحدة في كوت ديفوار من جهودها الرامية إلى توعية الجمهور الإيفواري بولاية البعثة وأهدافها في محاولة للتصدي لآثار الحملة الحالية الرامية إلى تشويه سمعة عملية الأمم المتحدة.	1
رفضت UDI كلاهما في لحظة ولادة ميّتة.	0
وفي هذا الصدد، يشجع المجلس البلدان المتضررة من جيش الرب للمقاومة التي لم تضع بعد إجراءات عمل موحدة لاستقبال أطفال جيش الرب للمقاومة وتسليمهم إلى الجهات الفاعلة المدنية المعنية بحماية الأطفال على أن تفعل ذلك.	0
يقرر تعزيز ولاية [البعثة] واستكمالها على النحو التالي: تعزيز حقوق الإنسان وحمايتها: - المساعدة على تعزيز قدرات النظام القضائي، بما في ذلك آليات العدالة الانتقالية، والمؤسسات الوطنية لحقوق الإنسان، والمساعدة في جهود المصالحة الوطنية؛	1
أجهزة إنفاذ القانون: إنشاء وحدات لمكافحة الإرهاب	1
36 - يشجع جميع الدول الأعضاء، ولا سيما الدول التي تقترح الإدراج في القائمة ودول الإقامة أو الجنسية، على أن تقدم إلى اللجنة معلومات إضافية عن هوية الأفراد والجماعات والمؤسسات والكيانات المدرجة أسماؤهم في القائمة ومعلومات أخرى مشفوعة بالوثائق الداعمة لها، بما في ذلك آخر المستجدات المتعلقة بالمركز التشغيلي للكيانات والجماعات والمؤسسات المدرجة أسماؤها في القائمة، وحركة الأفراد المدرجة أسماؤهم في القائمة أو سجنهم أو وفاتهم، وغير ذلك من الأحداث الهامة، متى توافرت تلك المعلومات؛	0
22 - يسلم أيضا بضرورة وضع توجيهات تنفيذية شاملة بشأن مهام بعثات حفظ السلام ومسؤولياتها في تنفيذ الولايات المتعلقة بحماية المدنيين، ويطلب إلى الأمين العام أن يضع، بالتشاور الوثيق مع الدول الأعضاء، بما فيها البلدان المساهمة بقوات وبأفراد شرطة وغيرها من الجهات الفاعلة المعنية، مفهوما تشغيليا لحماية المدنيين، وأن يقدم تقريرا عن التقدم المحرز؛	1
زاي-5 وضع وتقديم برامج لدعم الضحايا تراعي الفوارق بين الجنسين، بما في ذلك برامج المساعدة القانونية وحماية الشهود.	1
وعلى وجه الخصوص، وجدت اللجنة أن القوات الحكومية والميليشيات شنت هجمات عشوائية شملت قتل المدنيين والتعذيب والاختفاء القسري وتدمير القرى والاغتصاب وغيره من أشكال العنف الجنسي والنهب والتشريد القسري في جميع أنحاء دارفور.	0
يدين إدانة تامة استمرار أشكال التمييز والعنف ضد النساء والفتيات، ولا سيما العنف الرامي إلى منع الفتيات من الالتحاق بالمدارس...	0
إن حكومتي تعترف بالعديد من عبارات الإدانة والسخط التي تولدت عن هذا العمل الوحشي، ونقدر بشكل خاص رد فعل مجلس الأمن السريع على هذه الجريمة الشنيعة.	0
ورغم أن اللجنة لا تقبل أن رئيس الوزراء السابق أصدر تعليمات إلى راي لوس في الاجتماع المعقود في 8 أيار/مايو "بإنهاء" خصومه السياسيين، فإن اللجنة مقتنعة، استنادا إلى جميع المعلومات المعروضة عليها، بوجود شبهة معقولة بأن رئيس الوزراء السابق كان على الأقل على علم بتوزيع أسلحة الشرطة الوطنية على المدنيين.	0
ولا تعتبر محكمة دولية مناسبة بالنظر إلى أن الجرائم قيد النظر تتعارض مع القانون المحلي.	0
وقد قام عدد قليل جدا من الدول بتحديث إطارها القانوني بشكل شامل ليشمل قوانين محددة لمكافحة الإرهاب.	1
وفي تلك المناسبة، قدم أيضا معلومات مستكملة عن التهديد الذي يشكله المقاتلون الإرهابيون الأجانب المرتبطون بالتنظيم الإسلامي في العراق والشام وجبهة النصرة، عملا بالفقرة 26 من القرار 2178 (2014).	0
وتجري البعثة مناقشات مع بعض قادة المقاتلين الروانديين ومع الحكومة الانتقالية بشأن الطرائق التقنية للعودة إلى الوطن، وقد أعلنت عن القرار الذي اتخذته حكومة رواندا بعدم مقاضاة أي مقاتل عائد كان عمره 14 سنة أو أقل وقت الإبادة الجماعية التي وقعت في عام 1994.	0
وفي هذا الصدد، نعرب عن استعدادنا الكامل، بالتشاور مع الأمم المتحدة، للإسهام في تعزيز البعثة المتكاملة، ولا سيما من خلال إنشاء قوة تدخل سريع في إطار البعثة المتكاملة ذات قواعد ووسائل اشتباك قوية، على غرار نموذج لواء التدخل التابع لبعثة منظمة الأمم المتحدة لتحقيق الاستقرار في جمهورية الكونغو الديمقراطية، الذي سينشر من داخل البلدان المساهمة في شمال مالي للإسهام في مكافحة الجماعات الإرهابية والإجرامية المسلحة وتيسير الإنجاز الناجح لجهود تحقيق الاستقرار في ذلك الجزء من البلد.	1
في 18 تشرين الثاني/نوفمبر 2014، أسقطت مروحيات النظام السوري برميلاً من القنابل على طريق كفر حمرة - هريتان، مما أسفر عن مقتل 16 شخصاً، من بينهم 5 أطفال و 3 نساء و 1 من المسعفين.	0
وينبغي للدول أن تكفل احترام حقوق الإنسان احتراماً كاملاً في تنفيذ تشريعات مكافحة الإرهاب.	0
وفي يوم الانفجار، استُجوب 10 أشخاص، وخلال الشهرين القادمين، أجريت مقابلات مع نحو 40 شخصا.	1
(أ) التماس سبل تكثيف وتعجيل تبادل المعلومات العملية، ولا سيما فيما يتعلق بأعمال أو تحركات الإرهابيين أو الشبكات الإرهابية؛ ووثائق السفر المزورة أو المزيفة؛ والاتجار بالأسلحة أو المتفجرات أو المواد الحساسة؛ واستخدام الجماعات الإرهابية لتكنولوجيات الاتصالات؛ والخطر الذي تشكله حيازة الجماعات الإرهابية لأسلحة الدمار الشامل؛	1
وسنت جميع الدول قوانين لمراقبة صنع الأسلحة الصغيرة والذخيرة وحيازتها وحيازتها وحيازتها وبيعها ونقلها ونقلها والإمداد بها، ولكن هذه القوانين لا تتضمن أحكاما واضحة بشأن السمسرة في الأسلحة أو عبور الأسلحة أو حظر الأسلحة الذي يفرضه مجلس الأمن.	1
14 - يقرر أن تتخذ الدول الأعضاء، من أجل منع تنظيم القاعدة وغيره من الأفراد والجماعات والمؤسسات والكيانات المرتبطة به من الحصول على جميع أنواع المتفجرات، سواء كانت متفجرات عسكرية أو مدنية أو مرتجلة، وكذلك المواد الخام والمكونات التي يمكن استخدامها في صنع الأجهزة المتفجرة المرتجلة أو الأسلحة غير التقليدية، بما في ذلك (على سبيل المثال لا الحصر) المكونات الكيميائية أو الأسلاك التفجيرية أو السموم، أو مناولتها أو تخزينها أو استخدامها أو السعي إلى الحصول عليها، التدابير المناسبة لتعزيز ممارسة رعاياها والأشخاص الخاضعين لولايتها القضائية والشركات المنشأة في أراضيها أو الخاضعة لولايتها والتي تشارك في إنتاج تلك المواد وبيعها وتوريدها وشرائها ونقلها وتخزينها، بوسائل منها إصدار الممارسات الجيدة، ويشجع كذلك الدول الأعضاء على تبادل المعلومات وإقامة الشراكات ووضع استراتيجيات وقدرات وطنية لمكافحة الأجهزة المتفجرة المرتجلة؛	1
ووقعت أيضا 51 اتفاقا مع وحدات الاستخبارات المالية في الدول الأجنبية لتبادل المعلومات بشأن المعاملات المتصلة بتمويل الإرهاب.	1
2 - يقرر أن تواصل المديرية التنفيذية للجنة مكافحة الإرهاب العمل كبعثة سياسية خاصة في إطار التوجيه السياسي للجنة مكافحة الإرهاب للفترة المنتهية في 31 كانون الأول/ديسمبر 2017، ويقرر كذلك إجراء استعراض مؤقت بحلول 31 كانون الأول/ديسمبر 2015؛	1
24 - وفي 13 آذار/مارس، وعقب اتخاذ مجلس الأمن القرار 2136 (2014) في 30 كانون الثاني/يناير، عيّن الأمين العام ستة أفراد للعمل في فريق الخبراء، حتى 1 شباط/فبراير 2015، من ذوي الخبرة في مجال الأسلحة، والجماعات المسلحة، والجمارك/الطيران، والمالية، والموارد الطبيعية، والمسائل الإقليمية (انظر S/2014/183).	1
29- وصمم المكتب، بالتعاون مع جامعة سيشيل وخبراء من المركز، منهجاً دراسياً لموظفي الشرطة وخفر السواحل وغيرهم من موظفي إنفاذ القانون المشاركين في التحقيق في جرائم القرصنة والجرائم البحرية.	1
وفي الإطار المؤسسي الذي وضعه الاتحاد الأفريقي لمكافحة الإرهاب، أُسند دور رئيسي إلى المفوضية وإلى مجلس السلام والأمن في تنسيق الجهود المبذولة في جميع أنحاء القارة.	1
تقديم المساعدة التقنية لصياغة وإنفاذ تشريعات مناهضة لخطاب الكراهية.	1
وقد جرّمت عدة دول التجنيد بغرض ارتكاب أعمال إرهابية.	0
وقُتل ضابط من شرطة تيمور - ليشتي الوطنية وأصيب ضابطان بجروح.	0
وإذ يرحب مجلس الأمن بالتقدم الذي أحرزته حكومتا العراق والكويت نحو حل المسائل المعلقة بين البلدين، وإذ يشجعهما على مواصلة التعاون بينهما، فإنه يدعو العراق إلى الإسراع بالوفاء بالتزاماته المتبقية بموجب قرارات مجلس الأمن ذات الصلة الواردة في الفصل السابع من الميثاق والمتعلقة بالحالة بين العراق والكويت.	1
77 - ويعتقد الفريق أنه ينبغي لجميع الدول، كحد أدنى، أن تكفل قيام تجار المعادن الثمينة والأحجار الكريمة باتخاذ تدابير لمنع غسل الأموال وتمويل الإرهاب بما يتفق مع متطلبات فرقة العمل المعنية بالإجراءات المالية.	1
وفي حين أن الوصول إلى قاعدة البيانات يقتصر في الوقت الحاضر على وكالات إنفاذ القانون، فمن الواضح أن هذه القاعدة ذات قيمة متزايدة نظراً لأن عدداً أكبر من البلدان يقدم معلومات.	1
وبالإضافة إلى ذلك، سنّت أربع دول تشريعات تجرّم توفير ملاذ آمن للإرهابيين ومؤيديهم من جانب أفراد أو منظمات.	1
95 - وبالنظر إلى النمط المستمر لانتهاكات حقوق الإنسان في كوت ديفوار على مدى السنوات الماضية، قد يرغب المجتمع الدولي أيضا في النظر في الحاجة إلى إنشاء آلية مستقلة لحقوق الإنسان تابعة للجنة الأمم المتحدة لحقوق الإنسان (مقرر خاص قطري أو خبير مستقل)، يمكن أن تناط بها مهمة تقديم تقارير، إلى الجمعية العامة أيضا، عن التقدم المحرز في التنفيذ الفعال للمعايير الدولية لحقوق الإنسان، وترجمتها إلى ممارسات على الصعيد الوطني، فضلا عن وضع حد للإفلات من العقاب وكفالة سيادة القانون في كوت ديفوار.	0
وسترسي تدابير مكافحة الإرهاب التي يعتمدها المجتمع الدولي على الصعيدين الوطني والإقليمي وفقا لمبادرات الأمم المتحدة ذات الصلة أسس نظام عالمي لمواجهة التحديات والتهديدات الجديدة تحت رعاية الأمم المتحدة.	1
”ويحيط مجلس الأمن علما مع الاهتمام بالاقتراح الهام المقدم من الأمين العام بإنشاء لجنة لبناء السلام، ويشاطر الأمين العام هدف تحسين قدرة الأمم المتحدة على التنسيق مع الجهات المانحة والبلدان المساهمة بقوات وأداء أنشطة بناء السلام، ولا سيما منذ بداية عمليات حفظ السلام مرورا بتحقيق الاستقرار والتعمير والتنمية.	1
وقد أعرب العديد من القادة الدوليين، بمن فيهم رؤساء الدول، وممثلو الأمم المتحدة، وأغلبية أعضاء مجلس الأمن، بوضوح عن معارضتهم لهذه الأنواع من قافلة السفن إلى غزة خلال العام الماضي، مشددين على ضرورة عدم نقل الإمدادات الإنسانية إلى المنطقة إلا من خلال القنوات القائمة.	0
باسم لجنة مجلس الأمن المنشأة عملا بالقرار 1540 (2004)، ووفقا للفقرة 8 من قرار مجلس الأمن 1810 (2008)، أقدم طيه تقريرا عن نظر اللجنة في استعراض شامل لحالة تنفيذ القرار 1540 (2004) (انظر المرفق).	0
وعلينا أن نعترف بقلقنا البالغ إزاء الحالة الراهنة في أفغانستان.	0
وقد التزمت الدول الموقعة في الإعلان بوضع حد لتجنيد الأطفال واستخدامهم من قبل الجماعات والقوات المسلحة.	1
وبينما نظرت اللجنة في جميع الأحداث ذات الصلة بالصراع الحالي في دارفور، فقد ركزت بصفة خاصة على الحوادث التي وقعت منذ شباط/فبراير 2003، عندما زاد حجم الحوادث وحدتها واتساقها بشكل ملحوظ، حتى منتصف كانون الثاني/يناير 2005، قبل أن يُطلب إلى اللجنة مباشرة تقديم تقريرها.	1
وإذ يشدد على استمرار إسهام التدابير المفروضة بموجب القرارين 1572 (2004) و 1643 (2005) في استقرار كوت ديفوار، ولا سيما في سياق الانتخابات الرئاسية المقررة، وإذ يؤكد أن هذه التدابير تهدف إلى دعم عملية السلام في كوت ديفوار،	1
86 - ينبغي لدول المنطقة دون الإقليمية القيام بما يلي: (أ) إعادة النظر في قوانينها الجنائية من أجل كفالة تجريم التجنيد في الأعمال الإرهابية والجماعات الإرهابية تجريما كافيا؛	1
وفي 11 تشرين الثاني/نوفمبر، اتخذ المجلس، بتصويت بأغلبية 14 صوتا مؤيدا وامتناع عضو واحد عن التصويت، القرار 2183 (2014)، الذي مدد فيه ولاية قوة تحقيق الاستقرار المتعددة الجنسيات في البوسنة والهرسك لمدة 12 شهرا أخرى.	1
ولا يسعني أن أشدد بقوة على الخطر الذي يشكله عدم وجود طائرات هليكوبتر عسكرية على الفعالية التشغيلية للقوة.	0
وقدمت الورقة، التي أعدها الفريق العامل المعني بالعائدين بمساهمة من مفوضية الأمم المتحدة لشؤون اللاجئين، إلى دول اللجوء الرئيسية، وفي الورقة، دعت بعثة الأمم المتحدة للإدارة المؤقتة في كوسوفو إلى وقف اختياري لعمليات الإعادة القسرية والمستحثة خلال أشهر الشتاء.	1
ولم تضع جميع الدول مبدأ " إما التسليم وإما المحاكمة " في القانون المحلي وفقا لأحكام الصكوك الدولية لمكافحة الإرهاب.	1
وقد أُجبرت جماعات أخرى على ذلك بسبب الضوابط الفعالة والحاجة إلى تجنب الكشف عن المنتجات التي يمكن الحصول عليها بسهولة أكبر عن طريق تكييفها مع الأجهزة المرتجلة وتكييفها.	0
55 - ولتحسين الدعم اللوجستي الذي تقدمه البعثة إلى الوحدات العسكرية وأفراد الشرطة المنتشرين في أصعب البيئات في مالي، عينت البعثة موظفي دعم مدنيين لتيسير التخطيط اللوجستي والإبلاغ عن بعض الوحدات العسكرية المنتشرة في كيدال وتيساليت.	1
ولدى جميع الدول سياسة لمكافحة الإرهاب، وتبدي الأغلبية العظمى وعيا بتنظيم القاعدة وحركة الطالبان، رغم أن العديد منها قد لا يكون محور تركيزها الرئيسي على القائمة الموحدة.	1
600 - وفي ضوء هذا النظام القانوني الدولي، يجب النظر إلى التزام السودان بدفع تعويضات عن جميع الجرائم التي ارتكبها في دارفور وكلاؤه وموظفوه أو أجهزته القائمة بحكم الواقع.	0
وخلال هذه الفترة تم تعزيز قاعدة دعم اللجنة وتركيب برامج حاسوبية جديدة، مما جعل قاعدة البيانات أكثر تشغيلا.	1
13 - أنشأ الأمين العام اللجنتين التنفيذيتين للسلام والأمن والشؤون الإنسانية لتزويد المسؤولين التنفيذيين على أعلى المستويات بمنتدى لمناقشة وصياغة استراتيجيات لمنع نشوب الصراعات المسلحة وحالات الطوارئ الإنسانية والتصدي لها.	1
يشير إلى الاستنتاجات التي أيدها الفريق العامل التابع لمجلس الأمن المعني بالأطفال والنزاع المسلح في [البلد المتأثر]...، ويدعو جميع الأطراف إلى وضع حد للانتهاكات والاعتداءات الجسيمة المرتكبة ضد الأطفال في [البلد المتأثر]، ويحث... الحكومة على وضع وتنفيذ خطة عمل ملموسة محددة زمنيا لوقف تجنيد الأطفال واستخدامهم، ويطلب إلى الأمين العام أن يواصل حواره مع... الحكومة في هذا الصدد، ويكرر طلبه إلى الأمين العام أن يعزز عنصر حماية الطفل في [البعثة] وأن يكفل استمرار رصد حالة الأطفال في [البلد المتضرر] والإبلاغ عنها؛	0
وإذ يؤكد من جديد التزامه بالتسوية السياسية للصراعات في يوغوسلافيا السابقة، حفاظا على سيادة جميع الدول هناك وسلامتها الإقليمية داخل حدودها المعترف بها دوليا،	0
16 - وفي محاولة لاحتواء فيروس إيبولا، أغلقت بعض بلدان غرب أفريقيا حدودها وأوقفت الرحلات الجوية التجارية إلى الدول الثلاث الأكثر تضررا، وهي غينيا وليبريا وسيراليون، وفرضت كوت ديفوار قيودا على الطيران من وإلى الدول الثلاث في 10 آب/أغسطس، أعقبها إغلاق للحدود البرية في 22 آب/أغسطس.	1
وبصرف النظر عن المواجهات المتفرقة بين المتظاهرين والشرطة، لم يُبلغ عن وقوع أي عنف.	0
وتمكن خبراء الطب الشرعي التابعون للجنة من التحقق من أن بعض العسكريين دُفنوا في الخنادق الموجودة حول المخيم العسكري، وأن جميع المدنيين دُفنوا في مقابر متعددة في البلدة.	0
وبعد ذلك، ظل هؤلاء الضباط تحت قيادته وتم تسليحهم بأسلحة من طراز ستير.	0
64 - ومنذ عام 1950، تقوم جمهورية كوريا الشعبية الديمقراطية بالاختطاف المنهجي للأشخاص من بلدان أخرى، على نطاق واسع وكمسألة تتعلق بسياسة الدولة، وبمنع إعادتهم إلى أوطانهم، وما يتبع ذلك من اختفاء قسري.	0
ويجب على الخلايا أو المناطق الفرعية أو الجماعات المرتبطة بها أن تعمل الآن باستقلالية وأن تمول أنشطتها بنفسها.	0
17 - شهدت الأشهر الماضية إصدار مختلف التقارير والتوصيات المؤثرة المتصلة بالجزاءات المفروضة على الإرهاب، بما في ذلك خطاب الأمين العام بمناسبة الذكرى السنوية للهجمات الإرهابية التي وقعت في مدريد في 11 آذار/مارس 2004، وتقريره اللاحق المعنون ”في جو من الحرية أفسح: صوب تحقيق التنمية والأمن وحقوق الإنسان للجميع“ (A/59/2005 و Add.1-3).	0
13 - وتكرر اللجنة التأكيد على أنه يتعين على الدول أن تكفل امتثال أي تدابير تتخذها لمكافحة الإرهاب لجميع التزاماتها بموجب القانون الدولي، وأن تتخذ هذه التدابير وفقا للقانون الدولي، ولا سيما قانون حقوق الإنسان وقانون اللاجئين والقانون الإنساني.	0
وسيمكن التقدم المحرز في هذا المجال مراكز الأمن العام في جمهورية صربسكا وإدارة الشرطة في اتحاد وزارة الداخلية في البوسنة والهرسك من العمل باستخدام منهجية مالية محسنة في العام المقبل.	1
وأدى ذلك إلى أن يقرر مجلس الأمن، في قراره 1556 (2004)، أن الصراع في السودان يشكل تهديدا للسلام والأمن الدوليين والاستقرار في المنطقة، وأن يدعو الحكومة بموجب الفصل السابع من ميثاق الأمم المتحدة إلى الوفاء فورا بالالتزامات المتعهد بها في البيان المشترك.	0
وسيحدد الأمين العام بدء الاستعراض الشامل ووتيرته ومدته على أساس المشاورات التي يجريها المبعوث الخاص، مع مراعاة الحالة على أرض الواقع.	1
وضع مبادئ توجيهية جنسانية لنزع السلاح والتسريح وإعادة الإدماج؛ وتوفير ترتيبات أمنية لمواقع نزع السلاح داخل مناطق نزع السلاح والتسريح وإعادة الإدماج، مع إيلاء اهتمام خاص لاحتياجات المرأة؛ وتنظيم اجتماعات مع المقاتلات السابقات والمرتبطات بالقوات المقاتلة لتقييم احتياجات وآليات إعادة الإدماج.	1
ويبدو أن تعاريف بعض الدول للإرهاب غامضة أو فضفاضة أكثر مما ينبغي وينبغي مواءمتها مع المعايير الدولية.	0
وتدرس الأمم المتحدة أفضل السبل لتعزيز قدرات بعثات الأمم المتحدة السياسية الخاصة وعمليات حفظ السلام وأفرقة الأمم المتحدة القطرية في مجال مكافحة الإرهاب.	0
39 - ومن بين الصكوك الإقليمية، صدقت كوت ديفوار على الميثاق الأفريقي لحقوق الإنسان والشعوب (1992) ووقعت على النظام الأساسي لإنشاء المحكمة الأفريقية لحقوق الإنسان والشعوب.	0
10 - يوعز إلى المديرية التنفيذية بإتاحة المعلومات الواردة في الدراسات الاستقصائية والتقييمات الوطنية لمكافحة الإرهاب، عند موافقة الدول الأعضاء المعنية عليها، ويشير كذلك على المديرية التنفيذية بإتاحة المعلومات عن القدرات الإقليمية لمكافحة الإرهاب، عند موافقة لجنة مكافحة الإرهاب عليها، حسب الاقتضاء؛	0
2 - يدعو إلى اتخاذ إجراءات دولية فعالة لمنع التدفق غير المشروع للأسلحة الصغيرة إلى مناطق الصراع.	0
10 - وستولي اللجنة، بالتعاون الوثيق مع لجنتي مجلس الأمن المنشأتين عملا بالقرارين 1267 (1999) و 1540 (2004)، ووفقا لولايتها، اهتماما خاصا للدول التي لا تتوافر لديها معلومات عن تنفيذ القرار 1373 (2001)، وستناقش أفضل السبل لمعالجة هذه المسألة.	1
وأفاد أيضا بأن قوة الأمم المتحدة لمراقبة فض الاشتباك لا تزال تراقب الاشتباكات العنيفة بين القوات المسلحة السورية وأفراد المعارضة المسلحين، فضلا عن الغارات الجوية التي تشنها القوات المسلحة السورية داخل المنطقة الفاصلة والمنطقة المحدودة السلاح.	0
وأدى هذا التعاون إلى وضع وتنفيذ حلول عملية فيما يتعلق بالتنسيق البحري والتشغيلي والمسائل القانونية والقضائية، وتدابير الحماية الذاتية لصناعة النقل البحري، والدبلوماسية العامة، وتعطيل مشاريع القرصنة غير المشروعة على الشاطئ.	1
وقُيِّم الدعم اللوجستي المقدم إلى القوات المسلحة لجمهورية الكونغو الديمقراطية، وفقا لسياسة بذل العناية الواجبة في مراعاة حقوق الإنسان، للعمليات المشتركة على أنه ضروري للقيام بعمليات عسكرية فعالة والحفاظ على إرادة القوات المسلحة لجمهورية الكونغو الديمقراطية في القتال والتعاون مع البعثة.	1
في جلسة مجلس الأمن 6066، المعقودة في 14 كانون الثاني/يناير 2009، أدلى رئيس مجلس الأمن باسم المجلس بالبيان التالي فيما يتصل بنظر المجلس في البند المعنون "حماية المدنيين في الصراعات المسلحة":	0
وفي حين أن تدابير مكافحة القرصنة لا تزال فعالة، يجب على المجتمع الدولي أن يواصل دعم الحكومة الصومالية في جهودها الرامية إلى الوفاء بالتزاماتها، على النحو المبين في رؤية عام 2016 واتفاق الصومال.	1
