en_es_TRANSFORMERS	VerCoop
Una vez más tenemos que afirmar que la violencia que ha estallado en el distrito de Gali es consecuencia lógica de la situación cada vez más grave de violaciones manifiestas de los derechos de la población pacífica por parte del régimen abjasio, instigando el contrabando de armas y drogas.	0
En nombre del Comité del Consejo de Seguridad establecido en virtud de la resolución 1373 (2001) relativa a la lucha contra el terrorismo, tengo el honor de presentar al Consejo de Seguridad el informe del Comité para su examen amplio de la labor del Comité y su Dirección Ejecutiva de 2011 a 2013 (véase el anexo).	0
Pide al Secretario General que siga prestando asistencia al Gobierno [del país afectado] en el desarrollo de las instituciones de seguridad de transición, incluidas la fuerza de policía [nacional] y la fuerza de seguridad nacional, y que siga apoyando al Gobierno [del país afectado] en la elaboración de una estrategia nacional de seguridad que refleje el respeto del estado de derecho y la protección de los derechos humanos, incluidos los planes de desarme, desmovilización y reintegración, la capacidad judicial y penitenciaria, así como el marco jurídico y normativo para el funcionamiento de sus fuerzas de seguridad, incluidos los mecanismos de gobernanza, investigación de antecedentes y supervisión.	1
En algunos Estados, las definiciones vagas o demasiado amplias de los delitos de terrorismo siguen planteando un problema para la aplicación efectiva de la resolución 1373 (2001).	0
d) Mantener el diálogo e intercambiar información con los puntos de contacto o coordinadores designados sobre cuestiones relacionadas con sus contribuciones a la aplicación de la resolución 1540 (2004);	1
Estas cifras no tienen en cuenta la probable participación de grupos o personas incluidos en la Lista en ataques de los que grupos no incluidos en la Lista reivindicaron su responsabilidad, por ejemplo, Tehrik-e-Taliban en el Pakistán o Al-Shabaab en Somalia.	0
Condeno enérgicamente cualquier uso de sustancias químicas tóxicas en el conflicto sirio, por cualquier parte.	0
11. Las dos partes subrayaron la importancia de llevar a cabo esa nueva fase junto con los asociados regionales e internacionales que invitaban a apoyar sus esfuerzos, que se ajustarían estrictamente a los objetivos establecidos por la comunidad internacional para preservar la integridad territorial y la soberanía de Malí y reforzar su unidad nacional.	1
El grupo separatista de parlamentarios ha rechazado el proceso de Garowe y ha aprobado una moción para adelantar las elecciones presidenciales de julio a 30 de abril de este año.	0
20. En Indonesia, muchos de los implicados en ataques anteriores han sido enjuiciados con éxito y, en los últimos años, la aplicación conjunta ha sido eclipsada por grupos como el JAT y el Muyahidin Indonesia Timur (MIT) (no incluido en la lista), encabezados por un ex miembro de la aplicación conjunta y el JAT.	0
El General Moges concluyó su presentación advirtiendo que, con la llegada de la estación seca, el riesgo de que se reanudaran las hostilidades había aumentado, y por esa razón la UNISFA había aumentado sus patrullas, pero subrayó que sin diálogo no sería posible evitar que la situación se deteriorara en algún momento.	0
428. La Comisión pidió reiteradamente al Gobierno que proporcionara información sobre las medidas judiciales adoptadas para enjuiciar a los autores de los presuntos delitos cometidos en Darfur.	0
Otro Estado destacó la importancia de un enfoque basado en la comunidad, señalando que las familias bien informadas, las comunidades locales y las instituciones locales eran las defensas más eficaces contra las ideologías extremistas violentas.	1
7. Destaca la importancia de asegurar que el Comité siga funcionando eficazmente durante la consolidación de la estructura de apoyo del Comité en la Dirección Ejecutiva del Comité contra el Terrorismo y, a este respecto, decide que el Comité siga funcionando con su actual estructura de apoyo hasta que el Comité, en consulta con el Secretario General, determine que la Dirección Ejecutiva del Comité contra el Terrorismo está en funcionamiento;	1
Los miembros del Consejo subrayaron además que el pueblo y el Gobierno de Haití tenían la responsabilidad última de la reconciliación nacional, el mantenimiento de un entorno seguro y estable, la administración de justicia y la reconstrucción de su país.	1
El Gobierno ha declarado en repetidas ocasiones que se ha ordenado a los comandantes militares que no bombardeen.	0
El Consejo de Seguridad acoge con beneplácito la conclusión de un proceso de registro pacífico para el referéndum del Sudán Meridional en el Sudán, y alienta a las partes a que continúen este impulso hacia la celebración de referendos pacíficos y creíbles el 9 de enero de 2011 que reflejen la voluntad del pueblo.	1
El 9 de abril de 2013, el Comité se reunió con representantes del Departamento de Asuntos Políticos, el Departamento de Operaciones de Mantenimiento de la Paz, el Equipo de Vigilancia, la Dirección Ejecutiva del Comité establecido en virtud de la resolución 1373 (2001) relativa a la lucha contra el terrorismo y el Equipo Especial sobre la Ejecución de la Lucha contra el Terrorismo.	1
Aunque la mayoría de las partes interesadas de Côte d'Ivoire, entre ellas el Presidente Gbagbo y el Primer Ministro Soro, dieron una respuesta positiva sobre las operaciones de los tribunales móviles, el partido de la oposición Rassemblement des républicains se quejó de que muchos ciudadanos de Côte d'Ivoire no habían podido acceder a los tribunales móviles, en particular en el oeste, debido a la presencia de milicias, aunque éstas estuvieran inactivas.	0
El 20 de noviembre, la Ministra de Relaciones Exteriores de Australia, Julie Bishop, presidió una reunión informativa sobre el tema "Operaciones de mantenimiento de la paz: el papel de la policía en el mantenimiento de la paz y la consolidación de la paz después de los conflictos", que fue la primera reunión dedicada al Consejo sobre cuestiones policiales.	1
Observando con preocupación la constante amenaza que representan para la paz y la seguridad internacionales Al-Qaida y otras personas, grupos, empresas y entidades asociados con ella, reafirmando su determinación de hacer frente a todos los aspectos de esa amenaza, y considerando las deliberaciones del Comité establecido en virtud de la resolución 1267 (1999) sobre la recomendación formulada por el Equipo de Vigilancia establecido en virtud de la resolución 1267 (1999) en su 11o informe al Comité establecido en virtud de la resolución 1267 (1999) de que los Estados Miembros traten de manera diferente a los talibanes incluidos en la Lista y a las personas y entidades de Al-Qaida y sus afiliados,	1
El Consejo de Seguridad reafirma el principio de no devolución de los refugiados, enunciado en los instrumentos pertinentes del derecho internacional, acoge con beneplácito los esfuerzos realizados recientemente por los países vecinos [el Estado afectado] para apoyar la repatriación voluntaria de los refugiados en condiciones de seguridad y dignidad, e insta a los Estados de acogida a que sigan proporcionando protección internacional a [los] refugiados que la necesiten.	1
2. Reitera que la responsabilidad primordial de seguir aplicando con éxito el Acuerdo de Paz recae en las propias autoridades de Bosnia y Herzegovina y que la voluntad constante de la comunidad internacional y de los principales donantes de asumir la carga política, militar y económica de las actividades de aplicación y reconstrucción estará determinada por el cumplimiento y la participación activa de todas las autoridades de Bosnia y Herzegovina en la aplicación del Acuerdo de Paz y la reconstrucción de la sociedad civil, en particular en plena cooperación con el Tribunal Internacional para la ex Yugoslavia, en el fortalecimiento de las instituciones conjuntas y en la facilitación del regreso de los refugiados y las personas desplazadas;	1
En general, Al-Qaida y sus afiliados siguen siendo operadores de bajo costo, en particular cuando se trata de planes internacionales de ataque.	0
23. La Autoridad reafirma su determinación de continuar la lucha contra los efectos adversos del cambio climático.	1
El 12 de noviembre se produjo otro atentado suicida con bombas en una escuela de Kontagora (Estado del Níger), en el que resultaron heridas decenas de personas; el 25 de noviembre, dos adolescentes suicidas con bombas mataron a más de 45 personas en el mercado de Maiduguri; el 27 de noviembre, una explosión de bomba en la zona de Maraba-Mubi en el estado de Adamawa causó la muerte de por lo menos 40 personas; el 28 de noviembre, la mezquita central de Kano fue atacada, causando la muerte de por lo menos 120 personas e hiriendo a más de 270 personas.	0
Toda la evidencia concreta encontrada en el sitio fue entregada más tarde a la ISF (General Hisham Aouar) y al conocimiento del General Azar había algunos fragmentos de metal y un arma.	0
En la Declaración, además de reafirmar la importancia de avanzar rápidamente hacia la celebración de elecciones en octubre, las partes convinieron en que el desmantelamiento y el desarme de las milicias debían concluir para el 20 de agosto, y en que la Troika, integrada por la ONUCI, la Oficina del Primer Ministro de Côte d'Ivoire y la Mediación de la Unión Africana, determinaría las medidas adicionales necesarias para acelerar el proceso.	0
El Consejo de Seguridad apoya las conversaciones entre las seis partes y pide que se reanuden cuanto antes con miras a lograr la desnuclearización verificable de la península de Corea de manera pacífica y a mantener la paz y la estabilidad en la península de Corea y en el Asia nororiental.	1
Sin embargo, Bin Laden ha sido capaz de aprovechar las comunicaciones modernas para apelar a muchos musulmanes como un líder espiritual que de alguna manera hace que la violencia parezca gloriosa y un deber más que el terrorismo que es.	0
Nada puede ser más urgente en Sierra Leona que el mantenimiento de la paz, la seguridad y la estabilidad en el país.	1
Alentando, en este contexto, a las partes a que demuestren una mayor voluntad política hacia una solución, incluso ampliando sus deliberaciones sobre las propuestas de cada una de ellas,	1
Los miembros del Consejo también reconocen la necesidad de establecer una oficina integrada de las Naciones Unidas en la República Centroafricana, como se subraya en las conclusiones formuladas por una delegación de la Comisión de Consolidación de la Paz tras su reciente visita al país.	0
... insta a las autoridades [nacionales] a que adopten todas las medidas necesarias para proteger los derechos humanos, poner fin a la impunidad, iniciar investigaciones para identificar a los autores de esos actos y llevarlos ante la justicia y adoptar medidas para proteger a los testigos a fin de garantizar el debido proceso; los insta a que adopten medidas para mitigar el clima de temor resultante de las restricciones a la libertad de expresión y de reunión;	1
El Gobierno del Líbano también me ha informado de que las Fuerzas Armadas Libanesas han aumentado aún más su presencia, han erigido nuevos puestos de control y han reforzado los controles en torno a posiciones de grupos armados palestinos con sede en la República Árabe Siria, al sur de Beirut y en el valle de Beqaa. El 7 de octubre, el ejército libanés realizó incursiones contra puestos ocupados por grupos armados palestinos con sede en Siria en el valle de Beqaa, durante las cuales se incautaron armas.	1
El Consejo de Seguridad reconoce la importancia de un enfoque amplio, coherente y orientado a la acción, incluso en la planificación temprana, de la protección de los civiles en situaciones de conflicto armado.	1
La MINUSMA pondrá en marcha una revisión de su concepto de Misión a principios de 2015, que orientará la revisión de los conceptos complementarios de los componentes militar, de policía y de apoyo que detallan y apoyan la aplicación del concepto de Misión.	1
e) Las personas que operan en la República Democrática del Congo y cometen graves violaciones del derecho internacional dirigidas contra niños o mujeres en situaciones de conflicto armado, incluidos asesinatos y mutilaciones, violencia sexual, secuestros y desplazamientos forzados;	0
Además, los nombres mal identificados ponen en peligro la aplicación de las sanciones a las personas equivocadas.	0
43. Otras fuentes de financiación siguen siendo importantes, como el producto de actividades delictivas transnacionales organizadas, como el contrabando y la trata de personas.	0
a) Alentar a los Estados a que fortalezcan la capacidad de sus regímenes de lucha contra el blanqueo de dinero y la financiación del terrorismo, prestando especial atención a la reglamentación de sistemas alternativos de envío de remesas y organizaciones benéficas;	1
Más violencia ocurre en el mercado de Comoro. Un civil muere, ocho personas sufren heridas de arma de fuego, cuatro personas sufren otras heridas graves.	0
5. Pide al Grupo de Supervisión que informe al Comité establecido en virtud de la resolución 1267 (1999), incluso mediante reuniones informativas con expertos del mecanismo de vigilancia sobre la labor del mecanismo de vigilancia establecido en el párrafo 3 supra, y pide también al Equipo de Apoyo a la Aplicación de las Sanciones que informe por lo menos una vez al mes al Grupo de Supervisión;	1
Sin embargo, el hecho sigue siendo que la financiación del terrorismo no sigue una pauta clara, en particular para las células locales que recaudan dinero para apoyar sus propias actividades.	0
- Dado que los terroristas y sus partidarios explotan la inestabilidad y la intolerancia para justificar sus actos criminales, el Consejo de Seguridad está decidido a contrarrestarlos contribuyendo a la solución pacífica de las controversias y trabajando para crear un clima de tolerancia y respeto mutuos;	0
En esa reunión, las partes acordaron una mayor cooperación en las cuestiones del estudio ferroviario y el regreso de los refugiados y los desplazados internos.	1
"El Consejo de Seguridad acoge con satisfacción el establecimiento de un mecanismo nacional de supervisión por el Presidente Joseph Kabila de la República Democrática del Congo, tal como se solicita en el Marco PSC y en la Resolución 2098 (2013), y pide al Presidente de la República Democrática del Congo que garantice la transparencia y la inclusión en este mecanismo.	1
De conformidad con la orientación normativa del Comité en materia de derechos humanos y lucha contra el terrorismo, la Dirección Ejecutiva incorpora los derechos humanos en su estrategia de comunicaciones, destacando que los Estados deben velar por que sus medidas de lucha contra el terrorismo cumplan las obligaciones que les incumben en virtud del derecho internacional.	1
En la práctica, no se declaró la mayoría de las transferencias de esas armas a Côte d'Ivoire.	0
Estudio de caso: ataque a una escuela en Tawila, Darfur septentrional	0
s) La prohibición de los castigos colectivos;	0
Me complace observar que el Consejo reconoció la importancia de aumentar la coordinación y el intercambio de información entre los agentes que participan en la vigilancia del embargo de armas.	1
También acordamos que las partes deberían restablecer un diálogo genuino y muy necesario y proceder, sin demora, al desmantelamiento de las milicias, el desarme, la desmovilización y la reintegración de los combatientes y la organización de elecciones libres, limpias y dignas de crédito.	1
En la actualidad no está claro cuándo se podría llegar a un acuerdo sobre la reestructuración de la policía que permita el inicio de las negociaciones, pero la Unión Europea está dispuesta a ayudar en nuevas negociaciones una vez que se alcance un acuerdo que satisfaga las condiciones de la Comisión Europea.	1
5. Subraya el hecho de que la crisis de Côte d'Ivoire sólo puede resolverse mediante el diálogo y las consultas, con el apoyo de la comunidad internacional, e insta a las partes a que actúen con la máxima moderación y se abstengan de recurrir a la fuerza y a la acción unilateral, lo que no puede sino complicar aún más la búsqueda de una solución;	1
El Comité acoge con beneplácito la labor de la Dirección Ejecutiva de seguir cooperando estrechamente con los expertos de los comités del Consejo de Seguridad establecidos en virtud de la resolución 1540 (2004) y de las resoluciones 1267 (1999) y 1989 (2011), incluso mediante el intercambio periódico de información, el intercambio de informes sobre las misiones y la preparación de documentos conjuntos y declaraciones conjuntas de los presidentes de los comités al Consejo.	0
1. Encomia los esfuerzos constantes de la Unión Africana, en particular el Presidente Olusegun Obasanjo de Nigeria, Presidente de la Unión Africana, y el Presidente Thabo Mbeki de la República de Sudáfrica, Mediador de la Unión Africana, la Comunidad Económica de los Estados de África Occidental (CEDEAO) y los dirigentes de la región para promover la paz y la estabilidad en Côte d'Ivoire, y reitera su pleno apoyo a esos esfuerzos;	1
Condeno en los términos más enérgicos los reprobables ataques dirigidos contra personas que apoyan al pueblo somalí en sus esfuerzos por combatir la delincuencia organizada que está obstaculizando el desarrollo de su país.	0
Muchos Estados también invierten en programas sociales para comprender mejor y prevenir la radicalización y el posible reclutamiento para el terrorismo, y todos han participado, en cierta medida, en el diálogo contra el terrorismo.	1
Los principales elementos de la declaración del Encargado de Negocios, así como el intercambio de opiniones entre los miembros del Grupo de Trabajo, se reflejan en el resumen que figura en las conclusiones pertinentes (S/AC.51/2014/2).	1
El Consejo de Seguridad espera con interés las conclusiones y recomendaciones de la misión.	1
El Consejo de Seguridad exhorta a las partes somalíes a que aprovechen los progresos logrados y concluyan rápidamente la Conferencia de Reconciliación Nacional de Somalia con una solución duradera e inclusiva del conflicto en Somalia mediante el establecimiento de un gobierno de transición viable.	1
4. Los sistemas de armas improvisadas pueden construirse a partir de diversos componentes para cometer actos terroristas.	0
La comunidad internacional ha dedicado enormes esfuerzos a tratar de resolver el problema de la presencia de grupos armados en la República Democrática del Congo.	0
Recordando que hizo suyo el Acuerdo firmado por las fuerzas políticas de Côte d'Ivoire en Linas-Marcoussis el 24 de enero de 2003 (S/2003/99) (Acuerdo de Linas-Marcoussis), aprobado por la Conferencia de Jefes de Estado sobre Côte d'Ivoire, celebrada en París los días 25 y 26 de enero de 2003, el Acuerdo firmado en Accra el 30 de julio de 2004 (Acuerdo de Accra III) y el Acuerdo firmado en Pretoria el 6 de abril de 2005 (Acuerdo de Pretoria),	1
Nos preocupa que la situación de seguridad siga siendo problemática.	0
Por lo tanto, le insto a que se esfuerce por aplicar el Capítulo VII de la Carta de las Naciones Unidas de conformidad con el Acuerdo de Argel, que fue bendecido con su firma, ya que Etiopía ha mantenido y sigue manteniendo su posición intransigente durante casi dos años.	1
Los días 22 y 23 de julio se informó nuevamente de enfrentamientos en Elwak entre los mismos clanes, que causaron 32 muertos y heridas a más de 60 personas.	0
Por consiguiente, los órganos de las Naciones Unidas encargados de la lucha contra el terrorismo deben abordar esas deficiencias con mayor seriedad y dedicación.	0
El número total de combatientes extranjeros muertos o capturados y de dirigentes y facilitadores vinculados a Al-Qaida ha disminuido desde el último informe sobre esa cuestión (S/2012/971).	0
Los principales elementos de la declaración del Representante Permanente, así como el intercambio de opiniones entre los miembros del Grupo de Trabajo, se reflejan en el resumen que figura en las conclusiones pertinentes (S/AC.51/2014/3).	1
En nombre del Comité del Consejo de Seguridad establecido en virtud de la resolución 1540 (2004), tengo el honor de informarle de que el Comité ha acordado celebrar una sesión pública, como se prevé en su informe sobre las modalidades para examinar un examen amplio del estado de la aplicación de la resolución 1540 (2004) de conformidad con el párrafo 8 de la resolución 1810 (2008) (S/2009/170).	1
Este Estado señaló que utilizaba los medios de comunicación y los programas específicos para promover la tolerancia y el diálogo entre todas las religiones y nacionalidades étnicas y que muchos de sus Estados constitutivos habían establecido comités o grupos interconfesionales integrados por diferentes dirigentes religiosos para promover la comprensión y la tolerancia.	0
El Consejo observa además con preocupación que, según se informa, los ataques del Ejército de Resistencia del Señor en la República Centroafricana han tenido lugar en zonas fuera de la principal zona de operaciones del Equipo de Tareas Regional de la Unión Africana.	0
Observando que algunas partes en los conflictos armados han respondido a su llamamiento para que preparen y apliquen planes de acción concretos con plazos determinados a fin de poner fin al reclutamiento y la utilización de niños en violación del derecho internacional aplicable;	0
Es por ello que Grecia había insistido en la necesidad de aclarar, en el sexto párrafo del preámbulo -- en el que el Consejo insta a "progreso hacia la reanudación de las negociaciones para una solución global" -- que debería reafirmarse que esas negociaciones tienen que tener lugar entre las dos comunidades.	0
El 24 de julio de 2008, el Comité celebró un intercambio de opiniones con el Representante Especial del Secretario General para Somalia, Sr. Ahmedou Ould-Abdallah, en relación con la solicitud formulada por el Consejo en los párrafos 6 y 7 de la resolución 1814 (2008).	1
Por consiguiente, el cambio climático no sólo exacerba las amenazas existentes a la paz y la seguridad internacionales, sino que también es una amenaza a la paz y la seguridad internacionales por derecho propio.	0
En la reunión también se examinaron los medios de aumentar la presión sobre los grupos armados extranjeros y las medidas que debían adoptar a ese respecto los Estados participantes, la Unión Africana y el Consejo de Seguridad.	0
217. La Comisión, por ejemplo, alentaría el establecimiento de un programa nacional de reparación, lo que no equivaldría simplemente a una indemnización monetaria, sino que debería estudiarse la gama de medidas necesarias, como el reconocimiento de los hechos ilícitos, la indemnización por daños económicamente evaluables, la divulgación pública completa de los hechos en cuestión (incluso mediante la difusión del presente informe), el establecimiento de programas de rehabilitación y las sanciones administrativas contra las personas que son responsables en las instituciones.	1
El propósito de esta práctica era reducir las posibles pérdidas de armas en las operaciones del equipo de tareas naval.	0
No debemos subestimar la amenaza que plantean en el Afganistán las actividades desestabilizadoras de los talibanes y Al-Qaida.	0
Tras las consultas, el Presidente del Consejo emitió un comunicado de prensa en el que los miembros del Consejo exhortaron a las autoridades de Côte d'Ivoire y a todas las partes interesadas a que pusieran fin a los obstáculos a la libertad de circulación de las fuerzas imparciales e instaron a todas las partes a que demostraran responsabilidad y moderación para que la próxima campaña electoral se celebrara en un ambiente pacífico y según lo previsto.	1
El proceso de examen ha dado lugar a la confirmación de la inclusión en la lista de todas las personas que, si bien no figuran únicamente sobre esta base, son conocidas principalmente por su función de justificación ideológica de la violencia relacionada con Al-Qaida a nuevos reclutas o a un público más amplio, a pesar de que las propias sanciones tienen poco o ningún efecto en su instrumento fundamental: la capacidad de comunicarse y persuadir a través de Internet.	0
Condena el uso de [canal de televisión nacional] y otros medios de comunicación para incitar a la discriminación, la hostilidad, el odio y la violencia, incluso contra [la Misión de las Naciones Unidas pertinente], así como los actos de intimidación y violencia contra periodistas, y pide que se levanten todas las restricciones impuestas al ejercicio del derecho a la libertad de expresión en [el país afectado];	0
153. La subregión ha avanzado considerablemente en el cumplimiento de la resolución 1373 (2001), en particular en la lucha contra la financiación del terrorismo y en la adopción de medidas relativas al control portuario y aeroportuario.	0
7. Reafirma que es esencial poner fin a la impunidad para que una sociedad en conflicto o que se recupera de un conflicto pueda hacer frente a los abusos cometidos en el pasado contra civiles afectados por conflictos armados e impedir que en el futuro se cometan tales abusos, señala a la atención toda la gama de mecanismos de justicia y reconciliación que han de considerarse, incluidos los tribunales y cortes penales nacionales, internacionales y "mixtos" y las comisiones de la verdad y la reconciliación, y observa que esos mecanismos pueden promover no sólo la responsabilidad individual por delitos graves, sino también la paz, la verdad, la reconciliación y los derechos de las víctimas;	1
La resolución por la que se autorizaba el establecimiento de la UNMISET fue aprobada por unanimidad como resolución 1410 (2002) el 17 de mayo.	1
El Consejo considera que el fortalecimiento de las actividades relacionadas con el estado de derecho es fundamental en las estrategias de consolidación de la paz en las sociedades que salen de un conflicto y destaca el papel de la Comisión de Consolidación de la Paz a este respecto.	1
n) Celebrar consultas con los servicios de inteligencia y seguridad de los Estados Miembros, incluso por conducto de foros regionales, a fin de facilitar el intercambio de información y reforzar la aplicación de las medidas;	1
Significa que los secesionistas siguen haciendo caso omiso flagrante del derecho internacional, rechazando los principios universales de la Carta de las Naciones Unidas.	0
b) Tipifiquen como delito el suministro o la recaudación intencionales, por cualquier medio, directa o indirectamente, de fondos por sus nacionales o en sus territorios con la intención de que esos fondos se utilicen, o a sabiendas de que se utilizarán, para perpetrar actos terroristas;	0
En particular, la Comisión determinó que las fuerzas gubernamentales y las milicias habían llevado a cabo ataques indiscriminados, entre ellos asesinatos de civiles, torturas, desapariciones forzadas, destrucción de aldeas, violaciones y otras formas de violencia sexual, saqueos y desplazamientos forzados, en todo Darfur.	0
Exhorta a todas las partes en los conflictos armados a que respeten el carácter civil y humanitario de los campamentos y asentamientos de refugiados y tengan en cuenta las necesidades particulares de las mujeres y las niñas, incluso en su diseño.	1
Según se informa, el bosque está siendo vigilado por el ejército nacional.	0
El Consejo de Seguridad toma nota con reconocimiento de las medidas iniciales adoptadas rápidamente por el Gobierno de Rwanda para hacer frente a esta situación y alienta al Gobierno de Rwanda a que siga colaborando con las Naciones Unidas y las organizaciones internacionales pertinentes a fin de asegurar que esos combatientes sean desmovilizados permanentemente y sean tratados de conformidad con el derecho internacional pertinente, prestando especial atención a los niños y las mujeres entre ellos.	1
También abordará la investigación de los actos terroristas y la persecución de sus autores, con el fin de llevar a los terroristas y a sus partidarios ante la justicia.	1
En el párrafo 7 de su resolución 1535 (2004), el Consejo de Seguridad subrayó que, para asegurar que el Comité contra el Terrorismo siguiera funcionando eficazmente durante la consolidación de la estructura de apoyo del Comité en la Dirección Ejecutiva, el Comité seguiría funcionando con su actual estructura de apoyo hasta que el Comité, en consulta con el Secretario General, determinara que la Dirección Ejecutiva estaba en funcionamiento.	1
601. Por consiguiente, se propone establecer una comisión internacional de indemnización, integrada por 15 miembros, 10 nombrados por el Secretario General y 5 nombrados por un órgano independiente del Sudán.	1
El Comité recomienda encarecidamente que los Estados Miembros establezcan esos órganos nacionales para coordinar y debatir las cuestiones relacionadas con la lucha contra el terrorismo.	1
Se ha creado un equipo ampliado de asesores de la MPUE para prestar apoyo y asesoramiento especializado en cuestiones policiales.	0
La Dirección Ejecutiva también ha establecido relaciones particularmente estrechas con algunas organizaciones regionales y subregionales, en particular la Comunidad del Caribe y el Comité Interamericano contra el Terrorismo en las Américas, el Centro Africano de Estudios e Investigaciones sobre el Terrorismo, la Unión Africana, la Comunidad Económica de los Estados del África Occidental, el Programa de fomento de la capacidad de la Autoridad Intergubernamental para el Desarrollo contra el Terrorismo y la Comunidad del África Meridional para el Desarrollo en África; en Europa, el Consejo de Europa, la Unión Europea y la Organización para la Seguridad y la Cooperación en Europa; el Foro de las Islas del Pacífico en el Pacífico; y el Banco Asiático de Desarrollo y la Asociación de Naciones del Asia Sudoriental en Asia.	0
Muchas personas fueron sometidas al trato más horrible, y muchas fueron ejecutadas sumariamente.	0
Espero que esta medida positiva ayude a crear un clima propicio para poner fin al estancamiento actual y allanar el camino para el tan esperado progreso hacia una solución política justa, duradera y mutuamente aceptable del conflicto.	0
118. La Comisión recomienda que se realicen nuevas investigaciones para determinar cuáles de los siguientes hombres del Mayor Reinado estaban presentes en Fatu Ahi: Moisés Ramos, Plácido Ribeiro Gonçalves, Deolindo Barros, António Savio, Filomeno Soares Menezes, Francisco de Augusto, Gilson José António da Silva, Joaninho Maria Guterres, Joaquim Barreto, José Gomes, Natalino Borges Pereira, André da Costa Pinto Martinho Almeida, Albilio da Costa de Jesus, Francisco Ximenes Alves, Filsberto Garcia, Darío da Silva Leong, Nelson Galucho y Nixon Galucho.	1
Se está desarrollando una comprensión genuina de los desafíos que enfrenta cada país.	0
Pedir a los países que aportan contingentes y fuerzas de policía que velen por que se imparta capacitación adecuada para aumentar la conciencia y la capacidad de respuesta a los problemas de protección de su personal que participa en las operaciones de mantenimiento de la paz de las Naciones Unidas y otras misiones pertinentes autorizadas por el Consejo de Seguridad para proteger a los civiles.	1
El Consejo de Seguridad reafirma su preocupación por la alarmante situación en la región del Sahel y su compromiso de hacer frente a los complejos problemas políticos y de seguridad de esta región que están relacionados con cuestiones humanitarias y de desarrollo, así como con los efectos adversos de los cambios climáticos y ecológicos.	1
A este respecto, es significativo que el Consejo de Seguridad, en su resolución 1963 (2010), alienta a la Dirección Ejecutiva del Comité contra el Terrorismo a que examine con los Estados Miembros, con su consentimiento, la posible elaboración de estrategias nacionales amplias e integradas de lucha contra el terrorismo que incluyan la atención a los factores que conducen a las actividades terroristas, de conformidad con las obligaciones que les incumben en virtud del derecho internacional. También es pertinente la importancia que el Consejo, en su resolución 1963 (2010), asigna a la función que pueden desempeñar las organizaciones regionales y subregionales en la lucha contra el terrorismo, en particular aumentando la capacidad de los Estados Miembros para aplicar plenamente la resolución 1373 (2001) y facilitando la prestación de asistencia técnica.	1
Los actos de algunos grupos árabes provocaron el desplazamiento forzoso de esos grupos no árabes.	0
68. El asesinato de dos expertos de la UNODC el 7 de abril de 2014, durante una misión de lucha contra la piratería en Somalia, fue un recordatorio aleccionador de los riesgos a que se enfrentaba el personal de las Naciones Unidas en su labor para mejorar la vida de los demás.	0
También observaron que la mayor disponibilidad de información sobre los efectos perjudiciales de la piratería había dado lugar a cambios positivos en antiguos focos de piratería.	1
Del patrón de daños está claro que fue una explosión de una carga de explosivos altos.	0
El secuestro de niños con fines militares que caracterizó el período de conflicto ha disminuido considerablemente durante el período que se examina.	0
Durante esas detenciones, las víctimas fueron a menudo objeto de malos tratos, sus pertenencias robadas, sus casas destruidas y, en algunos casos, fueron ejecutadas sumariamente.	0
Reafirma que poner fin a la impunidad es esencial para que una sociedad en conflicto o que se recupera de un conflicto pueda hacer frente a los abusos cometidos en el pasado contra civiles afectados por un conflicto armado e impedir que en el futuro se cometan tales abusos	0
38. Reafirma que el Equipo de Vigilancia debe distribuir al Comité cada seis meses una lista de las personas incluidas en la Lista relativa a las sanciones contra Al-Qaida que presuntamente hayan fallecido, junto con una evaluación de la información pertinente, como la certificación del fallecimiento y, en la medida de lo posible, el estado y la ubicación de los activos congelados y los nombres de las personas o entidades que estén en condiciones de recibir activos no congelados, encomienda al Comité que examine esas listas para decidir si siguen siendo apropiadas, y exhorta al Comité a que elimine las listas de personas fallecidas, cuando se disponga de información fidedigna sobre el fallecimiento;	1
En Somalia, desde principios de 2007, muchos de los atentados con bombas y atentados suicidas que siguen las prácticas de los grupos asociados con Al-Qaida en el Iraq o el Afganistán han sido reivindicados por el movimiento Al-Shabaab, que no figura en la lista.	0
Según se informa, Al-Shabaab también ha podido obtener el apoyo de otras redes terroristas internacionales.	1
Instar a los órganos regionales o subregionales pertinentes a que elaboren y apliquen políticas, actividades y actividades de promoción en beneficio de los civiles afectados por los conflictos armados.	1
Los miembros del Consejo subrayaron que la MINUEE se había establecido por invitación de ambas partes y que estaba dispuesta a ayudarlas a aplicar los Acuerdos de Argel.	1
El Ministerio de Justicia ha establecido una célula especializada en justicia y redespliegue penitenciario, con asistencia técnica de la ONUCI, para facilitar el proceso de redespliegue de los sistemas policial, judicial y penitenciario.	0
Las milicias siguen atacando, alegando que no forman parte de ningún acuerdo, y el Gobierno no las ha detenido.	0
Como señaló un tercer orador, sin una colaboración comprometida entre los miembros permanentes y los elegidos, el Consejo se encontraría continuamente en un punto muerto dado que las resoluciones requieren nueve votos para ser aprobadas.	1
Para concluir, los desafíos que enfrenta el Afganistán son enormes, pero estamos progresando.	0
La UE destacó que la creación de cualquier fuerza militar nacional somalí debería tener lugar en el marco de un plan nacional de seguridad y estabilización y de conformidad con la declaración del Presidente del Consejo de Seguridad de 14 de julio de 2005.	1
Las asociaciones más estrechas o mejor organizadas entre afiliados podrían aumentar la amenaza que plantean.	1
