en_es_GOOGLE	VerConf
&quot;El Consejo de Seguridad expresa su profunda preocupación por las tensiones en los estados del Nilo Azul y Kordofán del Sur.	1
Condena enérgicamente el reclutamiento y la utilización de niños soldados por las partes en conflictos armados en violación de las obligaciones internacionales que les son aplicables, el asesinato y la mutilación de niños, la violación y otros actos de violencia sexual cometidos principalmente contra niñas, el secuestro y el desplazamiento forzado y la denegación del acceso humanitario a los niños , ataques contra escuelas y hospitales, así como trata, trabajo forzoso y todas las formas de esclavitud y todas las demás violaciones y abusos cometidos contra niños afectados por conflictos armados.	1
Lamentablemente, esas advertencias no fueron atendidas.	1
- también se debe impedir que los terroristas utilicen otras actividades delictivas como la delincuencia organizada transnacional, las drogas ilícitas y el tráfico de drogas, el blanqueo de dinero y el tráfico ilícito de armas;	0
Estos cubren el financiamiento de campañas, las actividades electorales y el orden público, el acceso a los medios de comunicación y el uso indebido de recursos gubernamentales con fines políticos.	1
Si bien la UNAMA y la Comisión Electoral Independiente hasta ahora han dependido de observadores civiles para disipar los conflictos, ese mecanismo podría no ser suficiente para hacer frente a las amenazas más graves.	1
236. No se ha contado el número exacto de aldeas quemadas y destruidas, pero varias fuentes han estimado el alcance de la destrucción mediante relatos verbales, inspecciones de lugares y otras pruebas.	0
La Comisión considera que los crímenes de violencia sexual cometidos en Darfur pueden equivaler a violación como crimen de lesa humanidad o esclavitud sexual como crimen de lesa humanidad.	0
Los informes de abuso sufrido por mujeres incluyen, entre otros, violaciones.	0
En todo Kosovo, la responsabilidad de sus operaciones ha sido transferida al KPS, con la policía internacional en una función de vigilancia.	0
10. Para contrarrestar esa amenaza, exhorta a todos los Estados, de conformidad con sus autoridades jurídicas y legislaciones nacionales y de conformidad con el derecho internacional, a que adopten medidas de cooperación para prevenir el tráfico ilícito de armas nucleares, químicas o biológicas, sus sistemas vectores, y materiales relacionados;	1
19. Durante el período que abarca el informe se recibieron varios informes sobre presuntas actividades militares indonesias en las zonas fronterizas no resueltas de Oecussi.	0
408. En lo que respecta al derecho internacional humanitario, el artículo 3 común a los Convenios de Ginebra prohíbe los actos de violencia contra la vida y las personas, incluidos los tratos crueles y la tortura, la toma de rehenes y los atentados contra la dignidad personal, en particular los tratos humillantes y degradantes.	0
Los Estados deben abstenerse de inhibir a los actores humanitarios en sus esfuerzos por involucrarse con grupos armados no estatales con fines humanitarios, incluida la realización de actividades destinadas a promover el respeto del derecho internacional humanitario.	1
En Wadi Haggam robaron armas a la policía.	0
Timor-Leste sigue enfrentando importantes desafíos para reducir la pobreza y crear oportunidades de empleo, en particular para su población juvenil.	1
El Comité se esfuerza por garantizar que la Lista sea dinámica y responda a la evolución de la amenaza que plantea Al-Qaida.	1
Nos preocupa especialmente la proliferación incontrolada de armas en Libia y más allá de sus fronteras como resultado del conflicto.	1
Los desafíos que enfrenta el país requieren que los líderes haitianos forjen un vínculo común.	1
Nos preocupa que la situación de seguridad siga siendo problemática.	1
Esto es inaceptable y debe ser condenado categóricamente, en particular por el Consejo de Seguridad, utilizando los medios que tiene a su disposición.	1
El Consejo de Seguridad está particularmente preocupado por la retirada del estatuto de refugiado y el consiguiente fin de la asistencia a muchos refugiados del [Estado vecino]... Las decisiones del [Estado afectado] a este respecto pueden dar lugar al regreso involuntario de decenas de miles de personas a una zona que no es segura ni está preparada para recibirlas.	1
La falta de participación en esas instituciones impedirá el progreso en cuestiones concretas de administración pública y no hará nada para mejorar la imagen internacional de Kosovo.	1
Instamos a Israel a que cumpla con sus obligaciones con respecto al pueblo de los territorios ocupados.	1
Al mismo tiempo, una vez en funcionamiento, estos Tribunales carecen de sus propios mecanismos de aplicación y necesitan el compromiso y el apoyo continuos del Consejo.	0
Aliento al Gobierno del Iraq a que adopte rápidamente nuevas medidas prácticas para cumplir sus obligaciones en virtud del párrafo 14 de la resolución 1284 (1999) del Consejo de Seguridad.	0
Durante este período llevó a cabo investigaciones en lugares específicos, como campamentos de desplazados internos y aldeas destruidas, así como con contactos del ELS y funcionarios gubernamentales.	0
&quot;El Consejo de Seguridad, subrayando que la paz y la seguridad en el mundo son indivisibles y teniendo en cuenta la interconexión e interdependencia del mundo, reafirma que el terrorismo en todas sus formas y manifestaciones constituye una de las amenazas más graves a la paz y la seguridad internacionales y que Cualquier acto de terrorismo es criminal e injustificable, independientemente de sus motivaciones, cuándo y quién lo cometa.	1
El concepto multiétnico de Kosovo y Metohija propuesto en el informe ha sido prácticamente abandonado, lo que resulta particularmente evidente en el establecimiento del sistema judicial en Kosovo y Metohija (párr. 57).	1
19. Condena en los términos más enérgicos todas las formas de violencia sexual y de otra índole cometidas contra civiles en conflictos armados, en particular mujeres y niños, y se compromete a garantizar que todas las operaciones de apoyo a la paz empleen todas las medidas viables para prevenir esa violencia y abordar sus efectos cuando sea necesario. se lleva a cabo;	1
Nada puede ser más urgente en Sierra Leona que el mantenimiento de la paz, la seguridad y la estabilidad en el país.	0
90. En el párrafo 4 de la resolución 1624 (2005) se destaca que &quot;los Estados deben garantizar que cualquier medida que adopten para aplicar los párrafos 1, 2 y 3 de esta resolución cumpla con todas sus obligaciones en virtud del derecho internacional, en particular el derecho internacional de los derechos humanos, el derecho de los refugiados y el derecho humanitario&quot;.	0
Este fue el tercer cohete lanzado desde Gaza hacia Israel desde el verano.	0
Condenando todos los ataques contra el personal humanitario y de mantenimiento de la paz de las Naciones Unidas, independientemente de sus autores, y destacando que los responsables de tales ataques deben ser llevados ante la justicia.	1
Los miembros de la comisión destacaron que la historia demostraba que los Estados que cometían crímenes tan atroces contra su propio pueblo eran una fuente perpetua de inestabilidad e inseguridad para sus vecinos.	1
Los Países Bajos reservaron más de 400 millones de euros para apoyar un plan de acción de cuatro años, iniciado en 2007, para prevenir la radicalización.	0
56. Es alentador que se hayan logrado avances constantes en las cuatro esferas prioritarias del mandato de la UNMIT, incluidas iniciativas de diálogo sobre cuestiones nacionales críticas, nuevos avances en la reanudación de las responsabilidades policiales primarias por parte de la PNTL, la promulgación del paquete legislativo de seguridad nacional, el Plan de Desarrollo Estratégico Plan y el Plan Estratégico del Sector Justicia para Timor-Leste.	1
Realizar y apoyar intercambios periódicos de información entre el Comité y el Comité del Consejo de Seguridad sobre las sanciones contra los talibanes, Al Qaeda y las personas y organizaciones asociadas con ellos, establecido en virtud de las resoluciones del Consejo de Seguridad 1267 (1999), 1333 (2000) y 1390. (2002), es de importancia oportuna.	0
&quot;El Consejo de Seguridad considera que las sanciones son una herramienta importante para luchar contra el terrorismo y subraya la importancia de una aplicación rápida y eficaz de las resoluciones pertinentes, en particular las resoluciones 1267 (1999) y 1989 (2011) del Consejo de Seguridad como instrumento clave en la lucha contra el terrorismo. .	1
23. En los distritos y unidades donde la policía nacional ya ha asumido sus responsabilidades policiales primarias, la policía de la UNMIT desempeñó un papel crucial en la vigilancia y el seguimiento de los progresos de la policía nacional, al tiempo que permaneció disponible para asesorar, orientar y brindar apoyo operacional y mantener la capacidad, in extremis, para reanudar la aplicación provisional de la ley, si fuera necesario.	0
103. Es evidente que los terroristas utilizarán las armas más fiables y eficaces que puedan obtener.	0
El Gobierno y el equipo de las Naciones Unidas en el país, con aportaciones del Banco Mundial, prepararon un folleto sobre los Objetivos, en el que se esboza la situación actual de Timor-Leste y se exponen las implicaciones políticas para el logro de metas e indicadores.	0
El nuevo Gobierno democrático del Pakistán ha heredado desafíos políticos, económicos y de seguridad imponentes.	1
Despliegue de policía civil internacional calificada y bien capacitada como componente de las operaciones de mantenimiento de la paz, para mejorar la capacidad de las Naciones Unidas y ayudar al Estado anfitrión en la aplicación de la ley. (referencia publicitaria)	0
El Consejo destacó que la reforma de los sectores de defensa y seguridad, la lucha contra la impunidad y la lucha contra el tráfico ilícito de drogas seguían siendo sectores prioritarios para la consolidación de la paz en Guinea-Bissau, e instó a las fuerzas armadas de Guinea-Bissau a respetar el gobierno y la supervisión civiles. .	0
&quot;El Consejo de Seguridad condena las violaciones del derecho internacional humanitario y de los derechos humanos cometidas por miembros de las FARDC, incluidas las violaciones masivas cometidas en Minova el 24 de noviembre de 2012, y pide al gobierno de la República Democrática del Congo que detenga rápidamente, lleve ante la justicia y exigir responsabilidades a los responsables de tales violaciones, independientemente de su rango militar.	0
Los miembros del Consejo expresaron grave preocupación por las horribles violaciones de derechos humanos y crímenes de lesa humanidad descritos en el informe.	1
Todos los comandantes deben ser considerados responsables de las violaciones graves cometidas por los combatientes bajo su control.	0
En segundo lugar, incluso si se puede demostrar tal motivo legítimo, el solicitante de asilo está sujeto a las excepciones de exclusión previstas en el artículo 1F, que privan a los culpables de actos atroces y delitos comunes graves de la protección internacional de los refugiados y garantizan que dichas personas no abusen de sus derechos. la institución del asilo para evitar ser considerados legalmente responsables de sus actos.	1
Profundamente preocupada por la frecuencia de los actos de violencia en muchas partes del mundo contra periodistas, profesionales de los medios de comunicación y personal asociado en conflictos armados, en particular ataques deliberados en violación del derecho internacional humanitario,	0
Estos abusos ocurrieron entre agosto de 2002 y enero de 2003.	1
Tenemos que reconocer nuestra gran preocupación por la situación actual en Afganistán.	1
Establecimiento de mecanismos de seguimiento de los medios para garantizar un seguimiento, notificación y documentación eficaces de cualquier incidente, origen y contenido que incite a los &quot;medios de odio&quot;.	0
Queda por ver si puede unirse con los extremistas de Nigeria en una alianza eficaz.	0
Mientras nos disponemos a debatir los desafíos de desarrollo que enfrenta el Afganistán, el reciente incidente pone de relieve el sombrío panorama relacionado con la situación de seguridad.	1
Existirá el riesgo de que la atención se centre en el estatus en detrimento de las normas.	1
El informe del Equipo examina por qué muchos Estados todavía no reconocen todo el potencial del régimen de sanciones.	1
También nos preocupa el resurgimiento de los casos de cólera, aunque la tasa de mortalidad parece estar disminuyendo lentamente.	1
Subrayando que un obstáculo importante para una paz duradera en los Kivus es la presencia y las actividades de grupos armados ilegales en territorio congoleño, incluidas las Fuerzas Democráticas de Liberación de Ruanda (FDLR), como se reconoce en su resolución 1804 (2008), que representan uno de los causas principales del conflicto en la región,	0
27. Además, varios Estados han establecido medidas provisionales que permiten a sus funcionarios aplicar sanciones incluidas en una lista del Consejo de Seguridad incluso antes de que se hayan completado los procesos de validación nacional.	0
El objetivo del esfuerzo era mejorar la seguridad en la región, fortalecer la Alianza del Valle de Juba y reconciliar al General &quot;Morgan&quot; y la Alianza, que han estado luchando por territorios en el Valle de Juba durante varios años.	0
Condené tales restricciones a la libertad de movimiento del personal de mantenimiento de la paz de las Naciones Unidas.	1
Todos los Estados han adoptado algunas medidas para regular la producción, venta y transferencia de armas y explosivos.	0
19. En Libia, el colapso del control estatal tras la caída del régimen de Gadafi en 2011, junto con un control fronterizo ineficaz y un arsenal de armas, llevaron al desarrollo de un importante mercado de armas ilícitas en el país que alimentó el conflicto interno existente. así como en la región del gran Sahel.	0
Se han creado en respuesta a denuncias de violaciones del derecho internacional humanitario y de los derechos humanos en contextos de conflicto, así como en situaciones de altos niveles de violencia, a menudo, pero no exclusivamente, relacionadas con procesos electorales o políticos, que implican graves violaciones del derecho de los derechos humanos.	1
La policía de la KFOR y la UNMIK cooperaron en la gestión de la seguridad de los principales eventos públicos, contrarrestando la violencia política y proporcionando medidas de seguridad especiales para las comunidades minoritarias amenazadas.	0
Describió como dramática la brecha entre los avances logrados en la construcción del Estado palestino y el persistente y profundo estancamiento en la vía política.	1
Las principales facciones palestinas en el Líbano expresaron preocupación por los incidentes y se desvincularon de Fatah al-Islam.	1
44. Es igualmente claro que muchas de las matanzas de estos dos días no tuvieron lugar en la calle sino en las viviendas de posibles manifestantes o incluso de civiles inocentes atacados por las fuerzas de seguridad simplemente por su nombre, origen o grupo comunitario. .	0
Los intentos infructuosos de Aiman Muhammad Rabi al-Zawahiri de mediar en los conflictos internos entre Al-Qaida y Jabhat al-Nusra (una filial de Al-Qaida en el Iraq), así como las persistentes luchas internas dentro de Al-Shabaab, señalan los límites de Al- La autoridad de Zawahiri.	0
Las tensiones siguen siendo elevadas, especialmente en el noreste de Katanga, donde se han producido varios enfrentamientos entre unidades de las FARDC y grupos Mayi-Mayi. Los días 10 y 11 de agosto, las FARDC intercambiaron disparos con un grupo Mayi-Mayi cerca de la mina de oro de Lunga, a unos 200 kilómetros de Kalemie, y tomaron el control de la zona.	0
La Comisión considera que los casos de tortura pueden, por lo tanto, constituir un crimen de lesa humanidad y, dada la naturaleza discriminatoria de los ataques, también pueden implicar el delito de persecución como crimen de lesa humanidad.	1
En este sentido, la solicitud del Primer Ministro Soro de que la ONUCI publique informes públicos periódicos sobre los medios de comunicación de Costa de Marfil podría contribuir a frenar tendencias peligrosas en los medios que podrían incitar a la violencia relacionada con las elecciones.	1
La conclusión de que las autoridades gubernamentales, directamente o a través de las milicias bajo su control, no han aplicado ni aplicado ninguna política genocida en Darfur no debe interpretarse en modo alguno como un menoscabo de la gravedad de los crímenes perpetrados en esa región.	1
23. Como se señaló anteriormente, la Dirección Ejecutiva también ha establecido relaciones particularmente sólidas con ciertas organizaciones regionales y subregionales, incluidas, entre otras, la Comunidad del Caribe y el Comité Interamericano contra el Terrorismo de la Organización de los Estados Americanos, en las Américas; el Centro Africano de Estudios e Investigaciones sobre el Terrorismo, la Unión Africana, el Grupo de Lucha contra el Blanqueo de Dinero de África Oriental y Meridional, la Comunidad Económica de los Estados de África Occidental (CEDEAO), el Programa de Creación de Capacidades contra el Terrorismo de la IGAD (ICPAT), el Grupo de Acción Intergubernamental contra el Lavado de Dinero en África Occidental y la Comunidad de Desarrollo de África Austral, en África; el Comité de Expertos sobre la Evaluación de Medidas contra el Blanqueo de Dinero y la Financiación del Terrorismo, el Consejo de Europa, la Unión Europea, Eurojust, la Organización para la Seguridad y la Cooperación en Europa, la Organización de Cooperación de Shanghai y la Comunidad de Estados Independientes , en Europa; el Foro de las Islas del Pacífico, en el Pacífico; y el Banco Asiático de Desarrollo, la Asociación de Naciones del Sudeste Asiático y la Asociación del Sur de Asia para la Cooperación Regional, en Asia.	0
Todo esto requiere una lucha muy decidida contra actores informales arraigados, cuya existencia es una amenaza y un obstáculo para el pleno ejercicio de la soberanía por parte del Estado afgano.	1
Para que los Estados puedan patrullar adecuadamente vastas costas, deben cooperar mediante el intercambio de información y la vigilancia entre sus guardacostas, armadas y administraciones aduaneras.	0
Las habilidades y métodos técnicos están pasando cada vez más de un afiliado de Al-Qaida a otro, lo que respalda un nivel de innovación que aumenta la amenaza.	1
192. Varios informes y los medios de comunicación afirman tener pruebas convincentes de que algunas zonas han sido atacadas específicamente debido a la proximidad al lugar de actividad rebelde, pero, más importante aún, a la composición étnica de la población que habita esas zonas.	0
Tenemos una confianza razonable en que estos grupos no podrán socavar el proceso electoral a nivel nacional.	1
Francia condena enérgicamente esos ataques y pide a todas las partes que actúen con la máxima moderación.	1
Las medidas antiterroristas adoptadas por la comunidad internacional a nivel nacional y regional de conformidad con las iniciativas pertinentes de las Naciones Unidas sentarán las bases de un sistema global para contrarrestar nuevos desafíos y amenazas bajo los auspicios de las Naciones Unidas.	0
6. Exige que todos los Estados y partes en conflictos armados apliquen plenamente todas las decisiones pertinentes del Consejo de Seguridad y, en este sentido, cooperen plenamente con las misiones de mantenimiento de la paz de las Naciones Unidas y los equipos en los países en el seguimiento y la implementación de estas resoluciones;	0
Condenar y pedir el cese inmediato de las incitaciones a la violencia contra civiles en situaciones de conflicto armado.	1
La célula también ha trabajado para mejorar la capacidad de navegación y las habilidades cartográficas tanto del personal civil como de los observadores militares y continúa promoviendo el uso de la tecnología SIG como herramienta de toma de decisiones.	0
Así lo demuestran los recientes incidentes de indisciplina del DIS, en particular el presunto asesinato de un civil a manos de un comandante del DIS en Farchana el 22 de marzo.	1
En otros lugares, los controles efectivos y la necesidad de evadir la detección han obligado a los grupos a adaptar e improvisar dispositivos a partir de productos que se obtienen más fácilmente.	0
&quot;El Consejo de Seguridad condena enérgicamente los ataques deliberados contra civiles por parte de combatientes en conflictos armados y exige que todos los interesados pongan fin a esas violaciones del derecho internacional humanitario y de los derechos humanos.	1
c) Alentar a los Estados a mejorar la seguridad fronteriza en los puntos de entrada para impedir el movimiento transfronterizo ilegal de personas, cargamentos y armas/explosivos, así como el transporte físico transfronterizo de moneda y otros instrumentos al portador. Sudamerica	0
C. Impugnaciones jurídicas a las sanciones 50. El Equipo tiene conocimiento de 15 demandas presentadas en todo el mundo en las que se impugna la aplicación por los Estados Miembros de algún aspecto de las sanciones de las Naciones Unidas contra Al-Qaida y los talibanes.	0
1. Condena el extremismo violento, que puede conducir al terrorismo, la violencia sectaria y la comisión de actos terroristas por combatientes terroristas extranjeros, y exige que todos los combatientes terroristas extranjeros se desarmen y pongan fin a todos los actos terroristas y a la participación en conflictos armados;	1
Esta rápida asistencia fue invaluable, ya que permitió a los investigadores analizar rápidamente llamadas telefónicas específicas de suscriptores y establecer patrones de comunicación entre grupos particulares de suscriptores.	0
Rumania subraya una vez más que cualquier acto terrorista es inaceptable y debe ser condenado.	1
Aunque el Gobierno logró algunos avances según el plan de acción, a saber, el despliegue de fuerzas policiales, no cumplió su compromiso de permanecer fuera de las zonas bajo control de los movimientos armados.	0
Nos preocupa que el éxito de las elecciones presidenciales corra el riesgo de verse erosionado por la falta de progresos en el establecimiento del Gobierno.	1
Sin embargo, el Grupo de Supervisión observa que la falta de un gobierno central establecido en Somalia y la elevada amenaza actual de hostilidades generalizadas han retrasado gravemente, si no han suspendido por el momento, importantes esfuerzos de creación de capacidad en todo el país.	1
El Presidente Al-Bashir tenía la intención de que su promesa del 19 de junio de 2004 de desarmar a los Janjaweed se aplicara sólo a los bandidos, no a las Fuerzas de Defensa Popular, la policía popular u otros miembros de tribus armados por el Estado para luchar contra los rebeldes.	0
Primero, han creado una emergencia humanitaria en curso que amenaza la paz y la estabilidad de Haití.	1
163. Se ha presentado a la Comisión un informe coherente y completo sobre las conclusiones y resultados de la investigación de la escena del crimen.	0
La situación sobre el terreno es preocupante también en términos humanitarios. El Secretario General confirma que Irak está atravesando una crisis importante y afirma que la situación continúa deteriorándose.	1
Varios detenidos bajo custodia de las autoridades marroquíes iniciaron una huelga de hambre desde principios de agosto hasta el 29 de septiembre.	0
Sin embargo, sin un alto grado de transparencia –lo que socavaría una de sus principales ventajas– es poco probable que un mecanismo así satisfaga los llamados a una revisión judicial efectiva e independiente.	1
El Comité también siguió alentando al Equipo de Vigilancia a seguir intensificando su papel en el fortalecimiento de la capacidad de los Estados Miembros para aplicar plenamente el régimen de sanciones del Consejo de Seguridad contra Al-Qaida y las personas y entidades asociadas. A este respecto, el Comité alentó la cooperación entre el Equipo de Vigilancia y la Dirección Ejecutiva del Comité establecido en virtud de la resolución 1373 (2001) relativa a la lucha contra el terrorismo, que sirve como integrador de sistemas para iniciativas de creación de capacidad dentro del marco de sanciones del Consejo.	0
No hubo necesidad militar para la destrucción y devastación causada.	0
Ambas partes en el Acuerdo General de Paz designaron puntos focales para los niños y los conflictos armados.	0
Más allá de sus consecuencias inmediatas, el ataque contra Aro Sharow y las aldeas cercanas es motivo de grave preocupación porque puede indicar el inicio de ataques deliberados contra poblaciones de desplazados internos por parte de las milicias y la incapacidad o falta de voluntad de las fuerzas gubernamentales para brindar protección efectiva a los campamentos y aldeas donde residen los desplazados internos.	1
105. El Gobierno tiene el mandato de diseñar y ejecutar la política general del país.	0
Israel también debe abstenerse de acciones unilaterales en Jerusalén que alteren el status quo o socaven la confianza.	1
82. Las recomendaciones prioritarias son: a) Promover la adopción por todos los Estados de marcos jurídicos antiterroristas integrales y coherentes que faciliten la aplicación de estrategias antiterroristas jurídicamente sólidas y coherentes;	0
343. La Comisión entrevistó a varios testigos presenciales que confirmaron que, tras los ataques conjuntos de soldados gubernamentales y Janjaweed en la zona, hasta 30.000 personas fueron confinadas en Kailek, Darfur Meridional, durante unos 50 días.	0
1. En su declaración presidencial de 4 de septiembre (PRST/2008/33), el Consejo de Seguridad pidió al Secretario General que identificara y se pusiera en contacto con Estados que pudieran aportar los recursos financieros, el personal, el equipo y los servicios necesarios para una fuerza multinacional para Somalia.	0
Tras la adopción de la resolución 2100 (2013) del Consejo de Seguridad por la que se establece la MINUSMA con apoyo a la preservación cultural como parte de su mandato, la UNESCO ha seguido trabajando con socios de las Naciones Unidas para integrar la salvaguardia del patrimonio cultural en las operaciones de mantenimiento de la paz y los esfuerzos de recuperación.	0
Durante el conflicto actual, los soldados del Gobierno masacraron a personas en Monoko-Zohi, y recientemente hubo informes de fosas comunes en Man y Danané atribuibles a las fuerzas del Gobierno.	0
Era necesario trabajar más para concienciar a todos los Estados Miembros de que las sanciones de las Naciones Unidas son de apoyo, no punitivas; brindar asistencia a los Estados Miembros que implementan las sanciones de las Naciones Unidas; y tener más en cuenta los derechos de las personas, entidades y Estados miembros designados para medidas específicas.	0
&quot;El Consejo de Seguridad insta a los Estados de la Región a que sigan ayudándose mutuamente, en la mayor medida posible, en la prevención, investigación, enjuiciamiento y castigo de los actos de tráfico de drogas y la delincuencia organizada transnacional conexa, y a llevar ante la justicia a quienes financiar, planificar, apoyar o cometer tales actos, de conformidad con el derecho internacional.	0
Destaca que todos los responsables de violaciones y abusos de los derechos humanos deben rendir cuentas, y subraya la necesidad de una investigación exhaustiva, independiente e imparcial, coherente con las normas internacionales, sobre los presuntos abusos y violaciones de los derechos humanos, para evitar la impunidad y garantizar la plena rendición de cuentas;	1
118. Algunas otras circunstancias que deben tenerse en cuenta respecto de la fase de planificación del crimen son las medidas de vigilancia contra el Sr. Hariri emprendidas por las Fuerzas de Seguridad Internas y las escuchas telefónicas del Sr. Hariri por parte del Servicio de Inteligencia Militar (véase la sección titulada &quot;Escuchas telefónicas de Hariri&quot; ).	0
Los miembros del Consejo acogieron con beneplácito los esfuerzos del Gobierno para combatir al Ejército de Resistencia del Señor (LRA), así como la iniciativa de cooperación regional de la Unión Africana para la eliminación del LRA y el nombramiento de un enviado especial de la Unión Africana para coordinar la iniciativa.	0
Reiterando la necesidad de que todos los Estados y no Estados partes en conflictos cumplan plenamente sus obligaciones en virtud del derecho internacional aplicable, incluida la prohibición de todas las formas de violencia sexual,	0
En la tercera reunión tripartita de Angola, la República Democrática del Congo y ACNUR, celebrada en Luanda los días 28 y 29 de marzo, se llegó a un acuerdo sobre la creación de un grupo de trabajo para discutir el retorno de unos 80.000 refugiados angoleños que viven en la República Democrática del Congo.	0
Insto a los donantes a que examinen opciones para apoyar los esfuerzos de desarme, desmovilización y reintegración del Sudán en el período posterior al referendo.	0
Si bien la amenaza que plantea Al-Qaida como organización terrorista mundial ha disminuido, la amenaza que plantean sus afiliados y sus ideas contagiosas persiste.	1
Estaban armados y todos nos apuntaban con sus armas.	0
&quot;El Consejo de Seguridad reconoce la intención expresada por representantes de ambas organizaciones de cooperar en una amplia agenda de interés mutuo, formulando respuestas conjuntas adecuadas, cuando corresponda, a las crisis humanitarias, promoviendo los derechos humanos, la libertad de expresión, la seguridad alimentaria, la protección del medio ambiente y la lucha contra el terrorismo y el tráfico ilícito de drogas y armas, al tiempo que reitera la necesidad de garantizar que todos los esfuerzos de las Naciones Unidas para restablecer la paz y la seguridad también respeten y promuevan el Estado de derecho.	0
Los africanos han dejado muy claras sus preocupaciones respecto a la situación en Zimbabwe.	1
A petición del Banco Central de Somalia, la UNODC elaboró un proyecto de reglamento para combatir el blanqueo de dinero y la financiación del terrorismo, que se entregó al Banco en agosto de 2014.	0
&quot;El Consejo de Seguridad expresa profunda preocupación por la amenaza directa que la actividad de los grupos armados plantea para la seguridad de la población civil y la realización de operaciones humanitarias.	1
Al igual que otros oradores que nos precedieron, y de conformidad con la declaración formulada por el Alto Representante Ashton, condenamos el acto que provocó la muerte del Sr. Dzeković y heridas a varias otras personas durante las protestas en Mitrovica Norte el 2 de julio.	1
El Equipo recuerda a los Estados que, a pesar de las sugerencias en contrario del Panel de Alto Nivel sobre las Amenazas, los Desafíos y el Cambio (A/59/565, párr. 152) y otros, el Comité ha establecido desde hace tiempo criterios tanto para la inclusión como para la eliminación de -listado.	1
Trece celdas contenían dos detenidos cada una, mientras que siete celdas tenían sólo un detenido cada una.	1
▪ Dirigir ataques contra edificios, material, unidades y transportes médicos y personal utilizando los emblemas distintivos de los Convenios de Ginebra de conformidad con el derecho internacional;	0
Sr. Presidente: Nos decepcionó que, a pesar de sus esfuerzos y los de muchos otros, el Consejo no pudiera condenar ese atroz ataque terrorista.	1
Esas medidas se están adoptando a pesar de la posición negativa claramente articulada adoptada por el Representante Especial del Secretario General y como un desafío a las Naciones Unidas y al Consejo de Seguridad.	1
:: Las reuniones consultivas celebradas con varios asociados que reconocieron la importancia del programa de inversiones prioritarias y expresaron su compromiso de apoyar al G-5 del Sahel en lo que respecta a la financiación del programa y el establecimiento de la secretaría permanente, incluido el Consejo Mundial Banco Africano de Desarrollo, Banco Islámico de Desarrollo, fondos y bancos árabes, la Unión Europea y las Naciones Unidas. Estos socios elogiaron la energía del G-5 del Sahel y el fuerte liderazgo de los Jefes de Estado, como lo demuestra su excelente enfoque para abordar los principales desafíos en el Sahel, particularmente en las áreas de seguridad y desarrollo.	0
Si las misiones no cumplen con sus responsabilidades de protección de los civiles, socavan otras tareas que tal vez se les haya encomendado, por no hablar de la pérdida de vidas y el sufrimiento que se derivan.	1
19. Los grupos extremistas también atacaron a contratistas civiles que operaban para la MINUSMA. El 12 de octubre, elementos armados detuvieron un camión contratado y destruyeron la carga claramente marcada, dejando al conductor ileso. El 6 de noviembre, el camión de un contratista civil chocó contra un artefacto explosivo a 40 kilómetros al sur de Almoustarat (región de Gao), hiriendo a tres personas. El 8 de noviembre, dos camiones civiles contratados por la MINUSMA fueron detenidos por elementos armados, que robaron a los conductores y amenazaron con quemar sus camiones si continuaban trabajando para la MINUSMA.	0
La intención de restringir su movimiento no puede constituir ni constituirá una solución definitiva al problema.	0
Expresando preocupación por las continuas amenazas que plantean la transferencia ilícita, la acumulación desestabilizadora y el uso indebido de armas pequeñas y ligeras para la seguridad del personal de mantenimiento de la paz de las Naciones Unidas y su eficacia en la implementación de los mandatos de mantenimiento de la paz...	1
Sin embargo, las tensiones entre comunidades han seguido siendo elevadas en algunas zonas, lo que ha provocado varios ataques.	0
También sugiero al Consejo de Seguridad que autorice al Secretario General a brindar toda la asistencia que considere necesaria a la comisión trilateral establecida por los Gobiernos hermanos de Honduras, El Salvador y Nicaragua, para permitir la negociación y el funcionamiento del régimen de cosoberanía en del Golfo de Fonseca, con miras al desarrollo social, económico y ambiental integral del Golfo.	0
He condenado el ataque terrorista contra la embajada de la India en Kabul.	1
Estados Unidos insta a las Naciones Unidas y a la PNH a redoblar los esfuerzos de investigación.	1
Uso terrorista de Internet para instrucción sobre explosivos	0
La impunidad de oficiales de tan alto rango es inaceptable e impide que las comunidades que emergen de un conflicto se recuperen de manera sostenible.	1
Recordando la Declaración Presidencial del Consejo de Seguridad (S/PRST/2011/9) de 2 de mayo de 2011, en la que se señala que Usama bin Laden ya no podrá perpetrar actos de terrorismo,	1
429. El Gobierno citó también su reconocimiento de tres casos de atentados con bombas por error. Afirmó que indemnizó a las víctimas de Habila, Umm Gozin y Tulo.	0
La comisión internacional estaría compuesta por un panel de tres personalidades eminentes que tendrían la experiencia adecuada y una reputación de probidad e imparcialidad.	0
Los miembros del Consejo de Seguridad también condenaron los continuos ataques contra las fuerzas de seguridad yemeníes en Hadramawt el 9 de octubre, así como en Bayda el 8 de octubre, que tenían como objetivo socavar la estabilidad de Yemen.	1
Sin embargo, de todas las medidas de transparencia sobre sistemas de armas, las relativas a armas pequeñas son las menos desarrolladas.	1
19. El establecimiento del grupo sobre la resolución 1624 (2005) y los aspectos de derechos humanos de la lucha contra el terrorismo permitirá, en primer lugar, que la Dirección Ejecutiva contribuya al examen por el Comité de cómo podría ayudar a los Estados Miembros a abordar cuestiones como la incitación a el terrorismo y los diálogos interculturales planteados en la resolución 1624 (2005).	0
