en_es_GOOGLE	VerCoop
El 3 de mayo, por invitación del Presidente del Consejo Económico y Social, el Presidente del Consejo asistió a la reunión de alto nivel del Consejo Económico y Social para evaluar la labor de sus grupos asesores especiales sobre países que salen de un conflicto ( Burundi y Guinea-Bissau).	1
d) Mantener el diálogo e intercambiar información con los puntos de contacto o coordinadores designados sobre cuestiones relacionadas con sus contribuciones a la aplicación de la resolución 1540 (2004);	1
57. Las pruebas demuestran que, además del civil asesinado en Rai Kotu, otros dos civiles murieron durante la noche.	0
Se cambió a un formato de panel en el que representantes del Gobierno Federal de Somalia y autoridades regionales de lucha contra la piratería entablaron un debate con organismos de las Naciones Unidas y la Unión Europea y Oceans Beyond Piracy.	1
106. El Equipo ha consultado al Grupo de Supervisión para Somalia, que afirmó en su informe de 9 de marzo de 2005 (S/2005/153) que se había violado el embargo de armas mediante el suministro de armas, explosivos, material conexo y entrenamiento militar a Al -Itihaad Al-Islamiya, entidad de la Lista Consolidada.	1
:: Examinar y proponer cómo actualizar el régimen de presentación de informes y tener en cuenta la recomendación del Documento Final de la Cumbre Mundial 2005 (véase la resolución A/60/1 de la Asamblea General) sobre la consolidación de los requisitos de presentación de informes en cooperación con otros órganos subsidiarios del Consejo de Seguridad relacionados con la lucha contra el terrorismo. Concejo.	0
Una vez que se haya determinado el estatus futuro, una presencia internacional -militar y civil- requerirá los recursos necesarios para gestionar la implementación del acuerdo de manera estable y ordenada.	0
Acoge con beneplácito el compromiso expresado por los Estados de luchar contra el flagelo del terrorismo internacional, incluso durante el debate plenario de la Asamblea General del 1 al 5 de octubre de 2001, pide a todos los Estados que pasen a ser partes lo antes posible en los convenios y protocolos internacionales pertinentes relacionados con el terrorismo, y anima a los Estados miembros a seguir trabajando en este ámbito,	1
Se le pidió que colaborara en la filmación de la retirada de la caravana el 14 de febrero de 2005 durante la reunión con el juez de instrucción, pero no se mencionó nada más sobre la retirada de los vehículos de la comitiva de la escena del crimen.	1
Unidades especiales de policía aplicaron medidas especiales de protección en zonas de comunidades minoritarias, además de brindar seguridad para eventos importantes, protección esencial para la fundición de plomo de Zvecan, las instalaciones de la UNMIK y el tribunal de Mitrovica, con personal internacional.	0
Sin embargo, es importante recordar que más allá de esas medidas de fomento de la confianza, el Gobierno de Côte d&#39;Ivoire sigue siendo responsable de la seguridad de sus ciudadanos. El 6 de septiembre, en Abiyán, el Ministro de Administración Territorial, Issa Diakite, fue atacado por un grupo de Jóvenes Patriotas.	0
Haciendo hincapié en que un regreso amplio y coordinado de los refugiados y personas desplazadas en toda la región sigue siendo crucial para una paz duradera,	1
También abordaría la investigación de actos terroristas y la persecución de sus perpetradores, con el fin de llevar a los terroristas y a quienes los apoyan ante la justicia.	1
La misión evaluó la preparación institucional, técnica, de seguridad, jurídica y política para las elecciones. Identificó áreas de apoyo y pidió una mayor participación de las mujeres y los jóvenes, una mayor transparencia institucional y mecanismos para la prevención de conflictos políticos y electorales.	1
Insto a todos los dirigentes somalíes a que adopten las medidas necesarias para reconciliar sus diferencias.	1
12. Subraya que el TNP reconoce en el artículo IV el derecho inalienable de las Partes en el Tratado a desarrollar la investigación, la producción y el uso de la energía nuclear con fines pacíficos sin discriminación y de conformidad con los artículos I y II, y recuerda en este contexto el artículo III del TNP y el artículo II del Estatuto del OIEA;	1
El Presidente Abbas y el Primer Ministro Seniora discutieron además el establecimiento de un diálogo libanés-palestino sobre el bienestar social y económico, la seguridad y la representación de los refugiados palestinos en el Líbano.	1
El Consejo de Seguridad reitera su petición al Secretario General de que incluya en sus informes sobre situaciones específicas de países información más amplia y detallada sobre la protección de los civiles en los conflictos armados.	1
Además, en principio, el establecimiento de una línea jerárquica entre la Oficina del Ombudsman y la Secretaría sobre cuestiones sustantivas representa una incursión directa y significativa en la independencia de la Oficina, tanto en términos de percepción como en la práctica.	1
b) Continuar trabajando en estrecha coordinación y cooperación con INTERPOL, Estados y organizaciones donantes para facilitar asistencia técnica destinada a desarrollar las capacidades de los organismos encargados de hacer cumplir la ley y en la entrega de equipos e instalaciones a los Estados necesitados;	0
Por lo tanto, instamos a los miembros del Consejo y al Grupo de Amigos a tener una opinión favorable de estas recomendaciones del Secretario General.	0
En mayo de 2000, Turabi encabezó una escisión del gobernante Congreso Nacional, estableciendo de hecho un nuevo partido llamado Congreso Popular.	0
Las armas fueron confiscadas por el oficial de armas del buque estadounidense y posteriormente entregadas a las autoridades yemeníes.	0
El establecimiento de la Célula Conjunta de Análisis de la Misión ha permitido a la MINUSTAH aumentar considerablemente su capacidad para analizar e intercambiar información en toda la Misión. Sin embargo, la MINUSTAH siguió careciendo de acceso a inteligencia táctica fiable.	0
Reiterando su pleno apoyo a los esfuerzos por alcanzar una solución amplia e inclusiva al conflicto de Darfur, y teniendo presente el Acuerdo de Paz de Darfur, la necesidad de concluir el proceso político y poner fin a la violencia y los abusos en Darfur,	1
74. Se lograron avances significativos en el actual programa de trabajo para aumentar la concienciación entre los parlamentarios, a través de los eventos celebrados en Ginebra con la UIP y en San Petersburgo (Federación de Rusia) con parlamentarios de los países de la CEI.	1
Se debe brindar apoyo al proceso de reforma del sector de la justicia, en estrecha colaboración con el equipo de las Naciones Unidas en el país. También se debe apoyar el establecimiento y fortalecimiento de mecanismos de rendición de cuentas dentro de las fuerzas de seguridad y defensa.	1
&quot;El Consejo de Seguridad insta a los Estados de la Región a que sigan ayudándose mutuamente, en la mayor medida posible, en la prevención, investigación, enjuiciamiento y castigo de los actos de tráfico de drogas y la delincuencia organizada transnacional conexa, y a llevar ante la justicia a quienes financiar, planificar, apoyar o cometer tales actos, de conformidad con el derecho internacional.	1
Toda privación de libertad debe realizarse de conformidad con lo dispuesto en el artículo 9: no debe ser arbitraria; debe basarse en las causales y procedimientos establecidos por la ley; debe facilitarse información sobre los motivos de la detención; y debe estar disponible el control judicial de la detención, así como una indemnización en caso de incumplimiento.	1
91. Los actos de tortura están prohibidos por muchas convenciones, incluido el artículo 7 del Pacto Internacional de Derechos Civiles y Políticos, el artículo 2 de la Convención contra la Tortura y Otros Tratos o Penas Crueles, Inhumanos o Degradantes y el artículo 5 de la Carta Africana de Derechos Humanos. y Derechos de los Pueblos.	0
202. Una cuestión clave en relación con la facilitación de una investigación y enjuiciamiento apropiados de conductas delictivas es garantizar que las personas con información relevante estén dispuestas a presentarse ante las autoridades y, cuando corresponda, a testificar ante los tribunales.	0
Uganda valora la paz y cree que la inestabilidad actual en la región de los Grandes Lagos desincentiva el desarrollo.	1
También ha llegado el momento de que Belgrado abandone su posición negativa respecto de la participación de los serbios de Kosovo.	1
Ahora se debe conceder alta prioridad al desafío de establecer administraciones locales y regionales en las regiones recuperadas de Al-Shabaab.	0
&quot;El Consejo de Seguridad insta a las partes somalíes a aprovechar los avances logrados y concluir rápidamente la Conferencia de Reconciliación Nacional de Somalia con una solución duradera e inclusiva al conflicto en Somalia mediante el establecimiento de un gobierno de transición viable.	1
Ha establecido campos de entrenamiento militar en la zona del gran Mogadiscio, incluidos Laanta Buuro y Hiilweyne, y ha enviado a esos campos armas obtenidas en BAM.	0
Expresando el deseo de unificar sus fuerzas y promover la armonía intercomunitaria dentro de todos los componentes de la sociedad del Azawad;	0
Los autores de actos terroristas han sido detenidos y posteriormente llevados ante la justicia en varias jurisdicciones.	0
El Secretario General y su Coordinador Especial para el Líbano han emitido declaraciones condenando enérgicamente las acciones criminales de Fatah al-Islam como ataques a la estabilidad y la soberanía del Líbano.	0
Establecimiento y asistencia de medios de comunicación e información locales e internacionales, en apoyo de las operaciones de paz.	0
La UNMIS sigue intercambiando informes urgentes y otra información vital con la UNAMID sobre las restricciones de vuelos del Gobierno del Sudán por los enfrentamientos en Darfur Meridional y el JEM y las Fuerzas Armadas del Sudán.	1
i) Mejorar su cooperación con organizaciones internacionales, regionales y subregionales y desarrollar formas de operar con esas organizaciones caso por caso, reflejando la variación en la capacidad y el mandato de cada organización, incluidos intercambios a nivel de trabajo, sesiones informativas para y del Comité, y mejores acuerdos para el intercambio de información;	1
&quot;El Consejo de Seguridad acoge con satisfacción los importantes esfuerzos continuos de la Unión Africana y las organizaciones subregionales, de conformidad con las resoluciones y decisiones del Consejo de Seguridad, para resolver conflictos, promover los derechos humanos, la democracia, el estado de derecho y el orden constitucional en África.	1
Primero, han creado una emergencia humanitaria en curso que amenaza la paz y la estabilidad de Haití.	0
Dijo que el EIIL y todas las demás partes en el conflicto estaban matando e hiriendo a personas y destruyendo aldeas, pueblos y ciudades con impunidad.	0
Mientras estuvo allí, también se reunió con representantes del Frente de Liberación de Ogadén (OLF) y del ONLF. Algunos eran dirigentes de milicias que llegaron a Dhusamareeb en aviones procedentes del Estado en cuestión en abril de 2005.	1
Un informe ampliamente citado de junio de 2005 del International Crisis Group según el cual un helicóptero destruido en Yamoussoukro por los franceses el 6 de noviembre de 2004 era guineano es incorrecto, como lo demostró la auditoría del Grupo.	0
En la resolución, el Consejo afirmó que la autorización se aplica sólo con respecto a la situación en Somalia y que no afectará los derechos u obligaciones o responsabilidades de los Estados miembros según el derecho internacional, incluido cualquier derecho u obligación bajo la Convención de las Naciones Unidas sobre la Derecho del Mar, incluido el principio general de jurisdicción exclusiva de un Estado del pabellón sobre sus buques en alta mar, con respecto a cualquier otra situación, subrayó en particular que no se considerará que la resolución establece el derecho internacional consuetudinario y señaló que tal la autorización no se concedió hasta que se recibió la carta de 8 de octubre de 2014 en la que se transmitía la solicitud del Presidente de la República Federal de Somalia.	1
o El 7 de noviembre de 2014, las fuerzas del régimen arrojaron un cilindro explosivo sobre el hospital Walid en el barrio de Al Waer de Homs, dañando gravemente el hospital.	0
32. Acoge con satisfacción las reuniones informativas periódicas del Gobierno de Afganistán sobre el contenido de la lista, así como sobre el impacto de las sanciones selectivas para disuadir las amenazas a la paz, la estabilidad y la seguridad de Afganistán y apoyar la reconciliación liderada por los afganos;	1
Muchos hombres fueron arrestados y llevados a la comisaría.	0
35. El 5 de septiembre de 2011, la Comisión de Registro de Partidos Políticos convocó un taller de reforma jurídica, durante el cual los participantes examinaron el mandato de la Comisión y recomendaron, entre otras cosas, revisiones de la Ley de Partidos Políticos de 2002 a fin de otorgar a la Comisión autoridad legal para hacer cumplir la Código de conducta de los partidos políticos.	1
Destacar la importancia de poner fin a la impunidad por violaciones del derecho internacional humanitario aplicable y de las normas de derechos humanos como parte de un enfoque integral para buscar la paz, la justicia, la verdad y la reconciliación nacional sostenibles.	0
La Ley Uniforme de la UEMOA sobre la lucha contra la financiación del terrorismo prevé la congelación administrativa de los activos terroristas.	0
2. Lamentablemente, desde mi presentación anterior al Consejo, ha habido sólo avances limitados en la aplicación de las disposiciones del Acuerdo de Pretoria sobre el proceso de paz en Côte d&#39;Ivoire (S/2005/270, anexo I) de 6 de abril de 2005. y la importante brecha entre las posiciones de los partidos se ha ampliado.	0
167. Todos los Estados de la subregión han promulgado leyes de inmigración y pasaportes para regular la seguridad de los documentos de inmigración y de viaje y han establecido procedimientos para establecer la verdadera identidad de las personas antes de la expedición de los documentos de identidad.	0
En la 7109ª sesión del Consejo de Seguridad, celebrada el 12 de febrero de 2014, en relación con el examen por el Consejo del tema titulado &quot;Protección de los civiles en los conflictos armados&quot;, el Presidente del Consejo de Seguridad formuló la siguiente declaración en nombre del Consejo:	1
10. Las medidas adoptadas por los Estados abarcan las actividades prohibidas por agentes no estatales, enumeradas en el párrafo 2 de la resolución 1540 (2004), en relación con las armas nucleares, químicas y biológicas y sus sistemas vectores, y los controles de los materiales conexos, de conformidad con el párrafo 3 de la resolución.	0
En la 6897ª sesión del Consejo de Seguridad, celebrada el 20 de diciembre de 2012, en relación con el examen por el Consejo del tema titulado &quot;Consolidación de la paz después de los conflictos&quot;, el Presidente del Consejo formuló la siguiente declaración en nombre del Consejo:	1
Destacando la importancia del Acuerdo de Paz de Arusha para la solución pacífica del conflicto en Ruanda y la necesidad de que todas las partes vuelvan a comprometerse a su plena aplicación,	1
La estrategia también apunta a ampliar el círculo de donantes incluyendo países en los que se han desarrollado enfoques o sistemas antiterroristas particularmente efectivos.	0
23. Las operaciones conjuntas o paralelas de la MONUC y las FARDC, incluidas las misiones de dominación de zonas y de acordonamiento y búsqueda, así como las patrullas diurnas y nocturnas, han dado como resultado una mejora de la situación de seguridad en Kivu del Sur. Unos 1.000 soldados, incluidos dos batallones de las FARDC, participaron en una de esas operaciones del 6 al 9 de septiembre en la zona del parque Kahuzi Beiga, que es una zona de concentración de las FDLR.	0
[D]alcanzando la importancia de desarmar, desmovilizar, reasentar o repatriar permanentemente, según corresponda, y reintegrar a los grupos armados [nacionales] y extranjeros para la estabilización a largo plazo del [país afectado], y de la contribución hecha por los socios internacionales en este campo.	1
22. Solicita al Gobierno de la República Democrática del Congo que, con el apoyo de la comunidad internacional y de la MONUC, elabore y aplique con carácter de urgencia una estrategia integral de reforma del sector de la seguridad nacional, basada incluso en los resultados de la Mesa Redonda sobre Sector de Seguridad celebrada en febrero de 2008, con el fin de establecer organizaciones de seguridad profesionales en los ámbitos de la defensa, la policía y la administración de justicia que protejan a los civiles, estén bien administradas y actúen de conformidad con la Constitución y con el respeto del estado de derecho, derechos humanos y el derecho internacional humanitario e insta al Gobierno congoleño a garantizar la sostenibilidad del apoyo prestado por sus socios en este ámbito, en particular dando prioridad a la reforma de la administración y las estructuras de mando de las FARDC y de todas sus demás fuerzas de seguridad, y reitera su Pide a las autoridades congoleñas que establezcan un mecanismo de investigación que tenga en cuenta, a la hora de seleccionar candidatos para puestos oficiales, incluidos puestos clave en las fuerzas armadas, la policía nacional y otros servicios de seguridad, las acciones pasadas de los candidatos en términos de respeto del Derecho internacional humanitario. y derechos humanos;	1
La única cuestión en la que coinciden los participantes es que no hubo discusión sobre armas.	1
Reitera su llamamiento a las autoridades [nacionales] para que pongan fin a la impunidad, incluso llevando ante la justicia sin demora a los autores de graves violaciones de los derechos humanos y del derecho internacional humanitario, y que tengan en cuenta a la hora de seleccionar candidatos para cargos oficiales, incluidos puestos clave en las fuerzas armadas, la policía nacional y otros servicios de seguridad, las acciones pasadas de los candidatos en términos de respeto al derecho internacional humanitario y a los derechos humanos.	0
Sin embargo, el sistema de justicia penal en al menos cinco Estados podría mejorarse para llevar a los terroristas ante la justicia de manera más efectiva.	0
Reafirmando la necesidad de combatir por todos los medios, de conformidad con la Carta de las Naciones Unidas, las amenazas a la paz y la seguridad internacionales causadas por actos terroristas,	0
Se espera que el debate sobre la cuestión en la Asamblea General proporcione un importante impulso adicional al establecimiento de un sistema mundial eficaz para contrarrestar nuevas amenazas y desafíos, en interés de todos los miembros de la comunidad internacional.	1
Pero dependiendo del éxito de los esfuerzos antiterroristas y antinarcóticos en Afganistán, con el tiempo deberían dejar de tener mucha influencia.	0
Financiación &quot;El Consejo de Seguridad expresa su profunda preocupación por el hecho de que los yacimientos petrolíferos y la infraestructura conexa controlados por el EIIL, el FAN y potencialmente otras personas, grupos, empresas y entidades asociados con Al-Qaida estén generando una parte importante de los ingresos de los grupos, que sustentan su reclutamiento. esfuerzos y fortalecer su capacidad operativa para organizar y llevar a cabo ataques terroristas.	0
Los ataques en el Afganistán muestran cada vez más la influencia de los métodos de Al-Qaida en el Iraq: los atentados suicidas con bombas y las decapitaciones son cada vez más habituales, y las pruebas se muestran en la televisión.	0
El terrorismo debe entenderse en primer lugar como un delito, injustificable bajo cualquier circunstancia. Sin embargo, también es una manifestación de agravios, articulados de manera inhumana, aborrecible e inaceptable.	1
Muchas personas murieron y más de 100 resultaron heridas.	0
Exhorta a los Estados que aún no lo hayan hecho a que consideren la posibilidad de ratificar los principales instrumentos del derecho internacional humanitario, de los derechos humanos y del derecho de los refugiados, y a que adopten medidas legislativas, judiciales y administrativas apropiadas para aplicar esos instrumentos a nivel nacional, recurriendo a la asistencia técnica, según corresponda, de organizaciones internacionales pertinentes, incluido el Comité Internacional de la Cruz Roja y órganos de las Naciones Unidas.	1
&quot;El Consejo de Seguridad reconoce y alienta aún más los esfuerzos de la Liga de los Estados Árabes para contribuir a los esfuerzos colectivos encaminados a resolver pacíficamente los conflictos en el Oriente Medio, así como a promover respuestas internacionales a las transformaciones experimentadas en la región, al tiempo que reafirma su firme compromiso con la soberanía, independencia, unidad e integridad territorial de los países de la región y a los propósitos y principios de la Carta.	1
2. Dirige los comités de sanciones establecidos por el Consejo de Seguridad, incluidos los establecidos en virtud de las resoluciones 1718 (2006), 1636 (2005), 1591 (2005), 1572 (2004), 1533 (2004), 1521 (2005), 1518 ( 2003), 1267 (1999), 1132 (1997), 918 (1994) y 751 (1992) para revisar sus directrices en consecuencia;	1
Sin embargo, hay otros que no son buscados por ninguna agencia encargada de hacer cumplir la ley, que tal vez no tengan fácil acceso a documentos falsos de calidad suficiente para sobrevivir a un escrutinio minucioso y que, en cualquier caso, pueden calcular que la cantidad limitada de detalles personales registrados sobre ellos en la Lista hace que sea razonablemente seguro que podrán pasar por los puestos fronterizos utilizando sus documentos auténticos sin ser detectados.	0
Pide el pleno respeto de los derechos humanos y las libertades fundamentales y del derecho internacional humanitario en todo [el país afectado], observa con preocupación las restricciones a la libertad de los medios de comunicación y los ataques contra periodistas.	1
Alienta [a la misión] y al equipo de las Naciones Unidas en el país a que sigan ayudando al Gobierno a impedir el reclutamiento de refugiados y niños por grupos armados y a mantener el carácter civil de los campamentos de refugiados y los lugares de desplazados internos, en coordinación con [las fuerzas de seguridad nacionales ] y la comunidad humanitaria.	0
Se acordó que Somalia, la región y la comunidad internacional debían centrarse más en el desarrollo de capacidades contra la piratería y maximizar los logros alcanzados por las fuerzas navales.	1
En particular, se pide a la Dirección Ejecutiva que aliente a los Estados a desarrollar estrategias para contrarrestar la incitación a actos terroristas motivados por el extremismo y la intolerancia.	1
Además de renovar la esperanza para el pueblo de la República, estos cambios han brindado a la UNMIK una nueva oportunidad para mejorar sus consultas con las autoridades federales y entablar un diálogo constructivo sobre cuestiones de interés mutuo.	1
En tercer lugar, en muchas situaciones, el Consejo de Seguridad ha reconocido graves violaciones de los derechos humanos y del derecho internacional humanitario como posibles amenazas a la paz y la seguridad.	0
El Consejo considera que la mejora de las actividades relativas al Estado de derecho es crucial en las estrategias de consolidación de la paz en las sociedades que salen de un conflicto y destaca el papel de la Comisión de Consolidación de la Paz a este respecto.	1
Instando al Gobierno de Sudán, al Movimiento por la Liberación y la Justicia (LJM) y al Movimiento por la Justicia y la Igualdad-Mohamed Bashar (JEM-Bashar) a cumplir los compromisos asumidos en el DDPD, e instando a todas las partes, en particular a otros movimientos armados que no lo han hecho firmó el DDPD, a comprometerse inmediatamente y sin condiciones previas y a hacer todos los esfuerzos posibles para alcanzar un acuerdo de paz global sobre la base del DDPD, y a acordar un alto el fuego permanente sin más demora,	1
&quot;El Consejo de Seguridad condena en los términos más enérgicos los ataques terroristas ocurridos en Argel el 11 de diciembre de 2007 cerca del Tribunal Supremo y de las oficinas de las Naciones Unidas, que causaron numerosos muertos y heridos, y expresa su más sentido pésame y condolencias a las víctimas de este acto atroz del terrorismo y sus familias, y al pueblo y al Gobierno de Argelia.	0
Como se indicó anteriormente, en esta sesión se tomó una decisión con respecto al pago de premios.	1
1. Siria destaca una vez más la iniciativa que lanzó hace más de 20 años de celebrar una conferencia internacional bajo los auspicios de las Naciones Unidas para definir el terrorismo y establecer una distinción entre él y la lucha de los pueblos contra la ocupación extranjera.	1
Al 13 de octubre de 2014, 37 marinos seguían siendo rehenes de piratas somalíes.	0
Por último, es necesario abordar la cuestión de las circunstancias en las que una operación de mantenimiento de la paz está autorizada a utilizar la fuerza, desde la autodefensa hasta la imposición de la paz y un mantenimiento de la paz sólido, y cómo encaja en la implementación del mandato de protección de los civiles de la operación.	1
Se debe alentar a todas las partes interesadas relevantes a aprovechar la ocasión para crear conciencia sobre la resolución y promover su implementación efectiva y universal en el contexto de eventos planificados o especiales, con el objetivo de mejorar su implementación.	1
Tras las consultas, el Presidente del Consejo pronunció un comunicado de prensa en el que los miembros del Consejo pidieron a las autoridades de Côte d&#39;Ivoire y a todas las partes interesadas que pusieran fin a los impedimentos a la libertad de circulación de las fuerzas imparciales e instaron a todas las partes a demostrar responsabilidad y moderación para que la próxima campaña electoral se desarrolle en un ambiente pacífico y según lo previsto.	1
Aparte de enfrentamientos esporádicos entre manifestantes y la policía, no se informó de violencia.	0
El asesinato intencional de un combatiente detenido constituye un crimen de guerra.	0
La nota del Ministerio de Asuntos Exteriores de Rusia contiene una propuesta para que los Estados miembros de la Commonwealth adopten medidas análogas y se retiren del régimen de restricciones contra Abjasia, establecido en 1996.	1
4. Exhorta a los grupos armados de oposición sirios y a los elementos pertinentes a que respeten las disposiciones pertinentes del Entendimiento Preliminar;	1
Tras una minuciosa investigación, el Gobierno de los Estados Unidos determinó que Ahmed Abu Khattalah fue una figura clave en esos ataques armados.	0
Si el infractor ha destruido, dañado, transferido, inutilizado o utilizado, en particular agotado o gastado, cualquier bien que podría estar sujeto a decomiso según la Sección 70, párrafos 1 y 2, o si el infractor ha impedido de otro modo la confiscación de dichos bienes. bienes, el tribunal podrá ordenar el decomiso de los fondos hasta la cantidad correspondiente al valor de dichos bienes; El tribunal puede estimar el valor de los bienes que podrían estar sujetos a decomiso.	0
&quot;El Consejo de Seguridad reitera su enérgica condena de todas las violaciones del derecho internacional aplicable y exige que las partes en un conflicto armado cumplan estrictamente las obligaciones que les corresponden en virtud del derecho internacional humanitario, de los derechos humanos y de los refugiados, así como que apliquen todas las decisiones pertinentes del Consejo de Seguridad.	0
b) Seguir mejorando la seguridad fronteriza en los puntos de entrada y a lo largo de las fronteras abiertas a fin de prevenir y reprimir el movimiento a través de las fronteras de cargamentos terroristas y armas/explosivos, así como moneda e instrumentos negociables al portador, y aplicar los mejores códigos y normas internacionales establecidos por organismos especializados como la OACI, la OMI y la OMA;	0
Los miembros del Consejo pidieron a todos los Estados de la región que hicieran todos los esfuerzos posibles para mejorar la situación, en particular tomando medidas para impedir que individuos y grupos armados utilicen sus territorios para preparar y cometer ataques contra países vecinos.	1
139. Uno de esos grupos es el Movimiento Nacional para la Reforma y el Desarrollo (NMRD). El 6 de junio, el NMRD publicó un manifiesto en el que afirmaba que no era parte en el acuerdo de alto el fuego concertado entre el Gobierno, el SLM/A y el JEM en abril, y que iba a luchar contra el Gobierno.	0
Desde entonces, su número se ha duplicado a 16, además de su Asesor Especial, y se están reclutando más observadores y Voluntarios de las Naciones Unidas.	0
91. El Equipo de Vigilancia tiene el mandato de estudiar e informar sobre la naturaleza cambiante de la amenaza, incluso mediante el diálogo con académicos y órganos académicos pertinentes.	1
A finales de septiembre, la MINURCAT completó la remodelación de la prisión de Iriba, que mejoró tanto las condiciones de detención de los reclusos como la seguridad de la prisión.	0
Tengo el honor de transmitir adjunto el informe del Comité del Consejo de Seguridad establecido en virtud de la resolución 2048 (2012) relativa a Guinea-Bissau, que contiene una reseña de las actividades del Comité entre el 1 de enero y el 31 de diciembre de 2014.	1
12. Exhorta al Comité a que, en cooperación con el Comité establecido en virtud de la resolución 1373 (el &quot;Comité contra el Terrorismo&quot; o &quot;CTC&quot;), informe al Consejo sobre las medidas adicionales específicas que los Estados podrían adoptar para aplicar las medidas descritas en el párrafo 1 arriba;	1
Se espera que en octubre se despliegue una octava unidad de policía constituida de Nigeria.	0
Avances en la eliminación del programa sirio de armas químicas	0
Se comparte constantemente información sobre las operaciones marroquíes de remoción de minas con el Centro de Coordinación de Actividades relativas a las Minas.	1
Ha capacitado a más de 20 organizaciones de derechos humanos en técnicas de monitoreo y se ha asociado con una organización no gubernamental nacional para facilitar la producción y difusión de materiales de concientización a más de 30.000 personas y organizaciones de la sociedad civil, con el apoyo financiero de la Oficina del Alto Comisionado de las Naciones Unidas. de Derechos Humanos y la Embajada de Canadá.	0
32. Hasta la fecha, el Consejo no ha solicitado que el Secretario General le informe sobre sus esfuerzos, como se le invitó a hacer en declaraciones presidenciales en 2009 y 2010, para incorporar la cuestión del tráfico de drogas como un factor en la prevención de conflictos. estrategias, análisis de conflictos, evaluación y planificación integradas de misiones y apoyo a la consolidación de la paz.	1
122. Con el fin de mejorar la capacidad de los funcionarios encargados de hacer cumplir la ley en el Asia meridional para luchar contra el terrorismo y los delitos conexos y, al mismo tiempo, fortalecer la cooperación regional y el intercambio de información entre el personal encargado de hacer cumplir la ley, la Dirección Ejecutiva del Comité contra el Terrorismo ha facilitó una serie de talleres (que comenzaron en noviembre de 2009) destinados a reunir a funcionarios encargados de hacer cumplir la ley, principalmente agentes de policía y fiscales, para compartir experiencias, lecciones aprendidas y mejores prácticas en el manejo de casos relacionados con crímenes internacionales y terrorismo.	0
65. En julio concluyó la planificación integrada para guiar la participación y las operaciones de las Naciones Unidas en apoyo de la ejecución del mandato antes y después del período del referendo, y tanto la UNMIS como el equipo de las Naciones Unidas en el país establecieron estructuras para coordinar las prioridades identificadas.	0
El Alto Representante/Representante Especial dejó claro que, debido a que las autoridades de la República Srpska y el Ministerio del Interior de la República Srpska en particular no arrestaron a personas acusadas de crímenes de guerra y a que Bosnia y Herzegovina no se unieron a la Asociación de la OTAN para la Paz, la Comisión tendría la tarea de elaborar recomendaciones para establecer una estructura policial única y eficaz para toda Bosnia y Herzegovina.	0
Los hombres de estos vehículos y los soldados en la calle dispararon contra los vehículos policiales e hirieron a un oficial de la PNTL en las piernas.	0
130. El viaje puso de relieve los problemas que afrontan los países en el proceso de establecimiento de marcos jurídicos e institucionales para luchar contra el terrorismo en un clima político, social y económico inestable.	1
El ataque de septiembre de 2013 al centro comercial Westgate en Nairobi demuestra las capacidades de Al-Shabaab incluso después de haber perdido terreno en Somalia.	0
103. Es evidente que los terroristas utilizarán las armas más fiables y eficaces que puedan obtener.	0
:: Proporcionar, previa solicitud, información a los Estados Miembros y las organizaciones internacionales para ayudarlos a hacer ofertas más efectivas o, cuando corresponda, solicitudes de asistencia, respectivamente, para cumplir las obligaciones dimanantes de las resoluciones 1540 (2004), 1673 (2006) y 1810 (2008). ), utilizando la matriz como herramienta de referencia para facilitar la asistencia técnica	0
Destacar la necesidad de excluir y rechazar cualquier forma de amnistía por genocidio, crímenes de lesa humanidad, crímenes de guerra u otras violaciones graves de los derechos humanos en los procesos de resolución de conflictos, y garantizar que ninguna amnistía concedida anteriormente sea un impedimento. a ser procesado ante cualquier tribunal creado o asistido por las Naciones Unidas.	1
En agosto de 2005, el Grupo, acompañado por personal de la ONUCI, visitó el puerto autónomo de Abidján, Grand Lahou, Fresco, Sassandra, Monogaga, Grand Bereby, el puerto autónomo de San Pedro y Tabou. En todos estos lugares, el Grupo examinó puertos y embarcaderos y discutió la implementación del embargo con las autoridades y empresas pertinentes y con la ONUCI.	1
a) Reitera su llamamiento a las partes en conflictos armados enumeradas en los anexos del informe del Secretario General sobre los niños y los conflictos armados que aún no lo hayan hecho a que preparen y apliquen, sin más demora, planes de acción para poner fin al reclutamiento y la utilización de niños en violación del derecho internacional aplicable;	1
El Consejo alienta el establecimiento o el refuerzo, cuando proceda, de mecanismos subregionales o regionales de cooperación, coordinación e intercambio de información, en particular cooperación aduanera transfronteriza y redes para el intercambio de información, con vistas a prevenir, combatir y erradicar el comercio ilícito de pequeñas mercancías armas y armas ligeras a través de las fronteras.	1
Recordando que hizo suyo el Acuerdo firmado por las fuerzas políticas de Côte d&#39;Ivoire en Linas-Marcoussis el 24 de enero de 2003 (S/2003/99) (el Acuerdo de Linas-Marcoussis), aprobado por la Conferencia de Jefes de Estado de Côte d&#39;Ivoire, celebrada en París los días 25 y 26 de enero de 2003, el Acuerdo firmado en Accra el 30 de julio de 2004 (Acuerdo de Accra III) y el Acuerdo firmado en Pretoria el 6 de abril de 2005 (Acuerdo de Pretoria),	1
