en_es_GOOGLE	MatCoop
5. Subraya que la crisis en Costa de Marfil sólo puede resolverse mediante el diálogo y la consulta, con el apoyo de la comunidad internacional. El Consejo insta a las partes a que muestren la máxima moderación y se abstengan de cualquier uso de la fuerza y de medidas unilaterales, que sólo pueden complicar aún más la búsqueda de una solución;	0
&quot;El Consejo de Seguridad es consciente de la necesidad de seguir explorando con organizaciones y acuerdos internacionales, regionales y subregionales el intercambio de experiencias y lecciones aprendidas en las esferas abarcadas por la resolución 1540 (2004), y la disponibilidad de programas que puedan facilitar la aplicación de la resolución y áreas en las que pueden brindar asistencia, incluso mediante la designación de un punto de contacto o coordinador para la implementación de la resolución 1540 (2004).	0
La mayoría cuenta con medidas adecuadas para la represión del reclutamiento terrorista.	1
Estas medidas incluirán una mayor labor para aumentar la capacidad del Comité, incluso mediante una mayor cooperación con el Comité de Sanciones contra Al-Qaeda y los talibanes establecido en virtud de la resolución 1267 (1999) y el Comité establecido en virtud de la resolución 1540 (2004).	1
El Acuerdo de 12 de diciembre también prevé la pronta liberación y repatriación de los prisioneros de guerra y de todas las demás personas detenidas como resultado del conflicto armado.	1
Esto ha provocado graves tensiones con las comunidades locales, así como amenazas contra la MONUC por parte de algunos ex comandantes militares del CNDP ahora integrados en las FARDC.	0
Dio comisiones rogatorias y estipuló el tipo de medidas a llevar a cabo, especialmente la preservación de la escena del crimen.	1
&quot;El Consejo de Seguridad reafirma su firme compromiso con la soberanía, la independencia, la unidad y la integridad territorial de Siria y todos los demás Estados afectados por el conflicto sirio, y con los propósitos y principios de la Carta de las Naciones Unidas.	0
Oceans Beyond Piracy, una organización no gubernamental, estimó que en 2013 se habían gastado 3.200 millones de dólares para combatir la piratería, y que la comunidad internacional había gastado unos 139 millones de dólares por cada ataque.	1
Los dos testigos que participaron en la investigación, el Sr. Donghyuk y la Sra. Lee, hablaron de sus experiencias personales en la República Popular Democrática de Corea antes de escapar como refugiados.	0
El Consejo de Seguridad insta a la CEDEAO y a sus Estados miembros, así como a sus socios internacionales, a que presten más apoyo a la ECOMIB a este respecto y sigan coordinando nuevos esfuerzos internacionales para apoyar la paz, la estabilidad, el Estado de derecho y la lucha contra la impunidad en Guinea-Bissau. .	1
En ese sentido, pensamos que las acciones destructivas encaminadas a obtener beneficios políticos unilaterales deben condenarse categóricamente.	0
112. La coordinación entre las entidades de las Naciones Unidas en la prestación de asistencia antiterrorista es fundamental para evitar la duplicación, mejorar la eficacia en la prestación de asistencia y asegurar una asignación más racional de los recursos.	1
Los avances en esta esfera permitirán que los centros de seguridad pública de la República Srpska y la administración de policía del Ministerio del Interior de la Federación de Bosnia y Herzegovina funcionen utilizando una metodología fiscal mejorada el próximo año.	1
Realizar y apoyar intercambios periódicos de información entre el Comité y el Comité del Consejo de Seguridad sobre las sanciones contra los talibanes, Al Qaeda y las personas y organizaciones asociadas con ellos, establecido en virtud de las resoluciones del Consejo de Seguridad 1267 (1999), 1333 (2000) y 1390. (2002), es de importancia oportuna.	1
De hecho, en el derecho penal internacional la noción de empresa criminal conjunta adquiere mayor importancia que en la mayoría de los sistemas jurídicos nacionales, ya que la mayoría de los crímenes internacionales (crímenes contra la humanidad, genocidio y la mayoría de los crímenes de guerra) son delitos cuyo resultado penal final sólo puede lograrse mediante la participación de muchas personas.	0
En septiembre se produjeron brechas por ambas partes, ataques y contraataques, venganzas y represalias.	0
En otro caso, los Janjaweed atacaron la aldea de Mallaga en octubre de 2004. Dieciocho hombres murieron y cuatro hombres y dos mujeres resultaron heridos.	0
La policía dijo que estaban buscando a &quot;Enza&quot; y preguntó a los hombres si habían participado en la marcha.	0
5. El Coordinador realizó tres visitas a la región (en febrero, abril y mayo) que coincidieron con las reuniones del Subcomité Técnico y la Comisión Tripartita. El 9 de febrero de 2011 fue recibido por el Viceprimer Ministro y Ministro de Relaciones Exteriores de Kuwait, Jeque Mohammed Al-Sabah Al-Salem Al-Sabah, quien indicó que el espíritu de cooperación emergente entre el Iraq y Kuwait debía traducirse en medidas prácticas y orientadas a la obtención de resultados para la solución de las cuestiones pendientes, incluidos los expedientes de las personas y los bienes desaparecidos.	0
La mayoría de los conflictos actuales se libran principalmente con armas pequeñas y ligeras.	0
También señala el creciente problema en Afganistán y la zona fronteriza entre Afganistán y Pakistán, y una amenaza continua en el norte de África, sin reducción de la actividad en otros lugares.	0
De hecho, muchas de las leyes vigentes en el Sudán hoy contravienen las normas básicas de derechos humanos.	0
&quot;El Consejo de Seguridad atribuye gran importancia al papel de la Organización de la Unidad Africana y acoge con satisfacción su decisión de establecer el Grupo Internacional de Personalidades Eminentes encargado de investigar el genocidio en Rwanda y los acontecimientos circundantes (S/1998/461).	1
Acogiendo con beneplácito el establecimiento de la Oficina del Ombudsman de conformidad con la resolución 1904 (2009) y la mejora del mandato del Ombudsman en las resoluciones 1989 (2011) y 2083 (2012), observando la importante contribución de la Oficina del Ombudsman al brindar mayor equidad y transparencia, y recordando el firme compromiso del Consejo de Seguridad de garantizar que la Oficina del Ombudsman pueda seguir desempeñando su función con eficacia, de conformidad con su mandato,	0
Condeno enérgicamente cualquier uso de productos químicos tóxicos en el conflicto sirio, por parte de cualquiera de las partes.	0
Gestión de riesgos biológicos y resolución 1540 (2004) del Consejo de Seguridad	1
Nuestras conclusiones sobre una explosión en la superficie o bajo tierra se basan en los siguientes exámenes:	1
Decide por la presente, habiendo recibido la solicitud de [el Estado afectado], establecer un tribunal internacional con el único propósito de procesar a los responsables de genocidio y otras violaciones graves del derecho internacional humanitario cometidos en el territorio [del Estado afectado] y a los ciudadanos [ del Estado afectado] responsable del genocidio y otras violaciones similares cometidas en el territorio de Estados vecinos entre [fechas]...	1
Esto era importante porque el Consejo, con sus acciones, crea obligaciones según el derecho internacional y, por lo tanto, debería poder hacerlas cumplir.	1
c) Impedir el suministro, la venta y la transferencia, directos o indirectos, a estas personas, grupos, empresas y entidades desde sus territorios o por sus nacionales fuera de sus territorios, o utilizando buques o aeronaves de su pabellón, de armas y material conexo de todo tipo. incluyendo armas y municiones, vehículos y equipos militares, equipos paramilitares y repuestos para los mismos y asesoramiento, asistencia o entrenamiento técnico relacionado con actividades militares;	1
:: Evaluación de los avances en el proceso de consolidación de la paz antes del examen de decisiones sobre la reducción y/o la transición de una forma de participación de las Naciones Unidas a otra, que podría incluir: a) el nivel de apoyo y compromiso de la comunidad internacional; b) formas de mejorar la capacidad de los equipos de las Naciones Unidas en los países para que puedan seguir apoyando los esfuerzos de consolidación de la paz a largo plazo en los países incluidos en el programa; yc) oportunidades y riesgos específicos de cada país para la consolidación de la paz.	1
La resolución 1373 (2001) del Consejo de Seguridad ya impone obligaciones a los Estados de adoptar determinadas medidas para reprimir el terrorismo y el reclutamiento de miembros de grupos terroristas, impedir el movimiento de terroristas y llevar a los terroristas ante la justicia.	1
Acogiendo con beneplácito el papel de la Unión Africana en los esfuerzos por solucionar los conflictos en el continente africano y expresando su apoyo a las iniciativas de paz llevadas a cabo por la Unión Africana y a través de organizaciones subregionales,	0
Enver Hoxhaj, de Kosovo, dijo que la independencia de Kosovo era un hecho no negociable y que las instituciones de Kosovo estaban abiertas a todos aquellos que buscaban un cambio político por medios institucionales, incluidos los políticos serbios de Kosovo en el norte de Kosovo.	0
106. El 21 de febrero de 2005, la ONUCI acordó permitir que la FACI realizara dos pruebas en tierra de una hora de duración de motores y sistemas el último miércoles de cada mes para su Mi-24P (TU-VHO), a condición de que estuviera desarmado, fuera de su hangar en la base aérea de Abidján y bajo la observación de la ONUCI.	0
Sin embargo, aumentar el carácter inclusivo del proceso de paz con respecto a las partes beligerantes sigue siendo un elemento importante para una solución duradera del conflicto.	1
Se han cumplido los requisitos para la retirada de las tropas y los activos militares sirios, así como para la celebración de elecciones legislativas libres y creíbles.	1
Dijeron que después de los combates había muchos cadáveres de soldados del Gobierno y del MPCI que habían sido enterrados en una fosa común.	0
El Consejo destaca la necesidad de que el nuevo gobierno, una vez formado, interactúe con la comunidad internacional y utilice el período de transición de manera constructiva con fines de reconciliación, estabilidad y reconstrucción.	0
Insto a las partes en el Acuerdo General de Paz y a la comunidad internacional a que brinden su máxima cooperación al panel independiente que establecí a solicitud de las partes.	1
217. La Comisión, por ejemplo, alentaría el establecimiento de un programa nacional de reparaciones. Esto no equivaldría simplemente a una compensación monetaria. En lugar de ello, se debería considerar la gama de medidas necesarias, incluido el reconocimiento de las irregularidades, la compensación por daños económicamente evaluables, la divulgación pública completa de los hechos en cuestión (incluso mediante la difusión de este informe), el establecimiento de programas de rehabilitación y sanciones administrativas. contra personas dentro de las instituciones que tienen responsabilidad.	0
Si el infractor ha destruido, dañado, transferido, inutilizado o utilizado, en particular agotado o gastado, cualquier bien que podría estar sujeto a decomiso según la Sección 70, párrafos 1 y 2, o si el infractor ha impedido de otro modo la confiscación de dichos bienes. bienes, el tribunal podrá ordenar el decomiso de los fondos hasta la cantidad correspondiente al valor de dichos bienes; El tribunal puede estimar el valor de los bienes que podrían estar sujetos a decomiso.	0
3. En la Declaración, además de reafirmar la importancia de avanzar rápidamente hacia la celebración de elecciones en octubre, las partes acordaron que el desmantelamiento y el desarme de las milicias deberían completarse antes del 20 de agosto, y que la Troika, integrada por la ONUCI, la Oficina del Primer Ministro de Côte d&#39;Ivoire y la Mediación de la Unión Africana, determinaría qué medidas adicionales eran necesarias para acelerar el proceso.	1
Al mismo tiempo, el movimiento de resistencia clandestino se expandió por todo el país y se restableció un movimiento popular. El 30 de agosto de 1999, el 78 por ciento de la población timorense votó a favor de la emancipación de la administración indonesia en la Consulta Popular patrocinada por las Naciones Unidas.	0
También señaló que los actos de terrorismo se definían como delitos comunes y se trataban con arreglo a procedimientos penales estándar, en lugar de normas especiales o tribunales especiales.	0
Los camiones transportaban fuerzas armadas del Gobierno y luego se utilizaron para transportar propiedades saqueadas de la aldea.	1
Para seguir informando al Consejo de Seguridad y a los posibles socios bilaterales sobre la amenaza a la seguridad en la región de Vakaga, he desplegado un equipo para que lleve a cabo un examen del entorno de seguridad predominante y una evaluación de las amenazas, y compartiré sus principales conclusiones con el Consejo de Seguridad. Concejo.	1
o El 27 de noviembre de 2014, aviones de combate del régimen atacaron la escuela Dar al-Salam en la ciudad de Raqqa y destruyeron parcialmente uno de los edificios escolares.	0
5. También se lograron importantes avances en el establecimiento de asambleas municipales operativas. El 11 de noviembre, más de 800 miembros de las nuevas asambleas prestaron juramento.	1
El Consejo de Seguridad toma nota de la publicación del &quot;Memorando de Rabat sobre buenas prácticas para una lucha eficaz contra el terrorismo en el sector de la justicia penal&quot;; &quot;Memorando de Roma sobre buenas prácticas para la rehabilitación y reintegración de delincuentes extremistas violentos&quot;; y &quot;Memorando de Argel sobre buenas prácticas para prevenir y negar los beneficios del secuestro para pedir rescate por terroristas&quot;.	1
86. Las conclusiones de la investigación australiana revelaron: a) el grupo viajaba a Jeddah como parte de una peregrinación religiosa; b) en ninguna de las muestras tomadas se detectaron residuos comunes de explosivos orgánicos o inorgánicos ni residuos posteriores a la explosión; y (c) ninguna persona entrevistada por las autoridades australianas con respecto a esta investigación tenía participación ni conocimiento alguno de su participación en el asesinato de Hariri. V. La investigación de la Comisión	1
Si bien nos complace observar que se han registrado unos 10 millones de votantes afganos, nos sigue preocupando que no se haya registrado un registro suficiente en las zonas meridional y sudoriental del Afganistán, principalmente por motivos de seguridad.	0
En octubre de 1980, la FACI puso en servicio seis aviones ligeros de ataque y entrenamiento Dassault/Dornier Alpha Jet CI.	0
Reconociendo la importancia de las comunidades locales, el sector privado, la sociedad civil y los medios de comunicación para aumentar la conciencia sobre las amenazas del terrorismo y abordarlas más eficazmente,	1
80. Cuatro Estados cuentan con leyes integrales contra el terrorismo.	1
Este es un paso adelante esencial, ya que la responsabilidad de la implementación se delega al nivel donde se prestan los servicios policiales, lo que a su vez maximiza el principio de propiedad local.	1
Profundamente preocupada por la frecuencia de los actos de violencia en muchas partes del mundo contra periodistas, profesionales de los medios de comunicación y personal asociado en conflictos armados, en particular ataques deliberados en violación del derecho internacional humanitario,	0
211. Todos los Estados de esta subregión han establecido unidades operativas de inteligencia financiera, aunque algunos todavía están trabajando para mejorar la capacidad.	1
Habiéndose reunido en Argel a instancias de Argelia en un esfuerzo continuo por alinear más estrechamente las posiciones de los movimientos armados en el norte de Malí a fin de crear todas las condiciones para el éxito de las futuras negociaciones con el Gobierno de Malí;	1
47. Además del espectacular aumento de las corrientes de armas hacia Somalia, ambas partes también están distribuyendo muy activamente armas y municiones a sus milicias, equipando a los milicianos con equipo de combate individual, obteniendo y almacenando alimentos, medicinas, combustible y otros artículos de primera necesidad para participar en operaciones sostenidas. combate, organizándose en estructuras de estilo militar, intensificando el reclutamiento y entrenamiento de milicias y diseñando estrategias y planes para derrotar militarmente al otro lado.	0
En consecuencia, en consulta con el Comité del Consejo de Seguridad establecido en virtud de la resolución 1718 (2006), deseo informarle que he nombrado al Sr. George López (Estados Unidos de América, experto en finanzas) y al Sr. Takehiro Yamamoto (Japón, experto sobre cuestiones nucleares), para formar parte del Grupo de Expertos y llevar a cabo las tareas especificadas en el párrafo 26 de la resolución.	1
Desarrollar directrices prácticas para incorporar la perspectiva de género en los procesos de reconstrucción sostenible en entornos posteriores a una crisis y directrices integrales para referencia sobre el terreno; abordar el género y la administración de tierras y bienes en situaciones posteriores a conflictos; Desarrollar un conjunto de herramientas para proporcionar una base conceptual sobre cuestiones de género en relación con los programas de gobernanza en un entorno posconflicto.	1
v) Alentar a todos los Estados, de conformidad con el párrafo 8 de la resolución 1977 (2011), a preparar voluntariamente planes de acción nacionales de aplicación, con la asistencia del Comité establecido en virtud de la resolución 1540 (2004), según proceda, definiendo sus prioridades y planes para implementar las disposiciones clave de la resolución 1540 (2004), y presentar esos planes al Comité;	1
El objetivo del esfuerzo era mejorar la seguridad en la región, fortalecer la Alianza del Valle de Juba y reconciliar al General &quot;Morgan&quot; y la Alianza, que han estado luchando por territorios en el Valle de Juba durante varios años.	1
El Equipo ya está estableciendo contacto con las oficinas regionales de la Oficina de Asuntos de Desarme para mejorar el intercambio de información (en particular sobre la gestión de existencias de municiones, que resultó ser un problema en el caso de Libia).	1
Los procedimientos de asilo están protegidos contra abusos por parte de terroristas en siete Estados y parcialmente en uno.	1
Por lo tanto, los Estados de Asia central se enfrentan a una grave amenaza terrorista transnacional que requiere respuestas regionales concertadas y coordinadas.	0
También abordó los peligrosos brotes de violencia en el Líbano entre las Fuerzas Armadas Libanesas y los pistoleros de Fatah al-Islam alrededor de los campos de refugiados palestinos.	0
h) Participar activamente y apoyar todas las actividades pertinentes en el marco de la Estrategia global de las Naciones Unidas contra el terrorismo, incluso dentro del Equipo Especial sobre la Ejecución de la Lucha contra el Terrorismo, establecido para asegurar la coordinación y coherencia generales de las iniciativas antiterroristas del sistema de las Naciones Unidas, en particular a través de sus grupos de trabajo pertinentes;	1
c) Continuar trabajando con organizaciones y Estados internacionales y regionales para promover un mayor acceso y conectividad entre los organismos encargados de hacer cumplir la ley a las bases de datos nacionales e internacionales sobre delitos y lucha contra el terrorismo en los puestos de control fronterizos de entrada y salida. E. Cooperación internacional	1
Se debe brindar apoyo al proceso de reforma del sector de la justicia, en estrecha colaboración con el equipo de las Naciones Unidas en el país. También se debe apoyar el establecimiento y fortalecimiento de mecanismos de rendición de cuentas dentro de las fuerzas de seguridad y defensa.	0
B. Normas vinculantes para los rebeldes 172. El SLM/A y el JEM, como todos los insurgentes que han alcanzado un cierto umbral de organización, estabilidad y control efectivo del territorio, poseen personalidad jurídica internacional y, por lo tanto, están sujetos a las normas pertinentes del derecho internacional consuetudinario en materia de derechos internos. conflictos armados antes mencionados. Probablemente lo mismo sea cierto también para el NMRD.	0
12. Durante el período que abarca el informe, el Gobierno del Chad y el ACNUR continuaron ejecutando programas para sensibilizar a los refugiados y personas desplazadas sobre el carácter civil de los campamentos. El 12 de septiembre, en el campo de refugiados de Goz Amer, cerca de Goz Beida (región de Dar Sila), el DIS detuvo a 11 personas sospechosas de haber llevado a cabo actividades de reclutamiento en el campo para un grupo armado durante los últimos meses.	1
20. Desde mi informe (véase S/2007/619, párr. 25), el Real Ejército de Marruecos ha seguido denunciando un gran número de presuntas violaciones del acuerdo militar Nº 1 por parte del Frente Polisario en relación con la presencia de personas y vehículos en la franja de protección.	0
La amenaza de Al-Qaida y los talibanes	0
66. En un esfuerzo por contrarrestar el aumento de los delitos cometidos en el mar, la Organización Marítima de África Occidental y Central (MOWCA), con la asistencia de la OMI, está mejorando la cooperación entre los organismos encargados de hacer cumplir la ley mediante el establecimiento de una red de unidades de guardacostas.	1
Los incidentes relacionados con municiones de racimo lanzadas por la OTAN disminuyeron drásticamente como resultado de un cambio de estrategia que aumentó considerablemente la velocidad con la que se eliminaban las unidades de bombas de racimo, de fácil acceso.	0
Sin embargo, como escuchó el Consejo en una sesión informativa el 31 de enero, los informes de bombardeos continúan hasta el momento y el caso más reciente está siendo investigado por los observadores de la Unión Africana.	0
3. El Comité seguirá aplicando un enfoque más estratégico y transparente a su trabajo y tratará de aumentar la visibilidad de su trabajo dentro de las Naciones Unidas y la comunidad antiterrorista en general.	1
82. Las recomendaciones prioritarias son: a) Promover la adopción por todos los Estados de marcos jurídicos antiterroristas integrales y coherentes que faciliten la aplicación de estrategias antiterroristas jurídicamente sólidas y coherentes;	1
Exhortó a los dirigentes somalíes a intensificar sus esfuerzos para aplicar la hoja de ruta y respetar el plazo de transición de agosto de 2012.	1
Contrarrestar los discursos terroristas y el extremismo violento	0
Para garantizar la rendición de cuentas por los crímenes cometidos durante los acontecimientos recientes, es vital que las investigaciones, los procesamientos y los juicios se lleven a cabo, y se vea que se llevan a cabo, de manera imparcial y libre de cualquier interferencia política.	1
Si bien algunos tardan en responder al Comité, un número cada vez mayor está dispuesto a participar en su trabajo, ya sea presentando nombres o promoviendo ideas para nuevas áreas donde las sanciones u otras acciones del Consejo de Seguridad podrían ayudar a detener el flujo de reclutas y reducir la probabilidad. de nuevos ataques por parte de Al-Qaida y terroristas relacionados con los talibanes.	1
La comunidad internacional necesitará fuerza para llevar adelante el proceso del estatuto.	0
Reunión de expertos de la convención sobre armas biológicas	0
También se han denunciado incidentes de confinamiento de la población civil, acompañados de ejecuciones arbitrarias, así como muertes de civiles como resultado de ataques aéreos indiscriminados por parte de las fuerzas gubernamentales.	0
En situaciones de conflicto armado, según el derecho internacional humanitario la responsabilidad principal de proteger y satisfacer las necesidades de los civiles recae en la parte bajo cuyo control se encuentran.	1
a) Evaluar la evolución de los riesgos y amenazas;	0
49. La ONUCI siguió impartiendo capacitación sobre sensibilización en materia de género para el personal militar, la policía de las Naciones Unidas y el personal civil, incluso mediante la transmisión semanal de mensajes de sensibilización sobre diversas cuestiones relacionadas con el género.	1
Decidió regresar inmediatamente a Timor-Leste. El 29 de abril de 2006, alrededor de las cuatro de la tarde, asistió a una reunión en la residencia del Primer Ministro con todos los que habían estado presentes a las seis de la tarde del día anterior. Se tomó la decisión de retirar las fuerzas de las F-FDTL de la ciudad a las afueras de Dili, pero continuar las patrullas conjuntas de la Policía Militar y la PNTL dentro de la ciudad.	1
A medida que el sistema de las Naciones Unidas y sus socios pasan de la respuesta humanitaria a las intervenciones de recuperación y desarrollo, se desarrollará una estrategia de salida para la Oficina de Coordinación de Asuntos Humanitarios en el país.	1
c) Impedir el suministro, la venta o la transferencia directa o indirecta a estas personas, grupos, empresas y entidades desde sus territorios o por sus nacionales fuera de sus territorios, o utilizando buques o aeronaves de su pabellón, de armas y material conexo de todo tipo. incluyendo armas y municiones, vehículos y equipos militares, equipos paramilitares y repuestos para los mismos, y asesoramiento, asistencia o entrenamiento técnico relacionado con actividades militares;	1
Los miembros del Consejo alentaron a las autoridades de Burundi a realizar mayores esfuerzos para crear las condiciones necesarias para elecciones inclusivas mediante un diálogo constructivo, un espacio político abierto, el fin de la violencia por motivos políticos y la lucha contra la impunidad, de conformidad con la resolución 2137 (2014).	1
Las acciones de la PNTL fueron denunciadas públicamente por ser duras y faltas de respeto hacia un destacado veterano de la resistencia.	0
65. En julio concluyó la planificación integrada para guiar la participación y las operaciones de las Naciones Unidas en apoyo de la ejecución del mandato antes y después del período del referendo, y tanto la UNMIS como el equipo de las Naciones Unidas en el país establecieron estructuras para coordinar las prioridades identificadas.	1
197. La mayoría de los Estados de la subregión han promulgado leyes que regulan la importación y exportación de armas.	1
57. La misión recopiló información según la cual los escuadrones de la muerte están integrados por elementos cercanos al Gobierno, la Guardia Presidencial y una milicia tribal del grupo étnico del Presidente.	1
Además, la obligación internacional debía considerarse cumplida en cualquier momento en que, tras la celebración de un tratado de paz, el Estado responsable hubiera acordado pagar al otro Estado o Estados reparaciones de guerra o indemnización por los daños causados a los nacionales del adversario, independientemente de si alguna vez se realizó el pago real.	1
Se han establecido en gran medida mecanismos de rendición de cuentas para abordar las irregularidades y garantizar que se sigan la legislación y los procedimientos establecidos. Sin embargo, no ofrecen una protección adecuada.	1
El proyecto será ejecutado por la Oficina de las Naciones Unidas de Servicios para Proyectos y lo ejecutarán los municipios de las regiones de Pristina y Gnjilane.	1
173. Sin embargo, la Comisión observa que hubo deficiencias en la preparación y el enfoque de la UNOTIL ante esta intervención.	0
La comisión internacional estaría compuesta por un panel de tres personalidades eminentes que tendrían la experiencia adecuada y una reputación de probidad e imparcialidad.	1
564. De conformidad con el comentario hecho anteriormente sobre la estructura de los grupos rebeldes, la Comisión ha reunido suficiente material confiable para señalar a cuatro personas que ocupan puestos de importancia dentro de los diferentes grupos rebeldes y que pueden ser sospechosas de ser responsables de no haber evitado a sabiendas o reprimir la perpetración de crímenes por parte de los rebeldes.	1
Fomento de la capacidad de los Estados para prevenir la proliferación y responder a los ataques con armas de destrucción masiva	1
&quot;1. La ayuda fue suministrada a petición del Gobierno legítimo electo, que ha recibido el respaldo internacional; &quot;2. Su objetivo era mejorar las capacidades de la fuerza policial y reforzar la seguridad para que el Presidente pueda trasladarse a Mogadishu, la capital, para desempeñar sus funciones oficiales. Esto no puede suceder a menos que las bandas armadas sean desarmadas en favor del Gobierno legítimo; &quot;3. La tarea de desarmar a esas bandas y consolidar el control de la autoridad legítima es una condición sine qua non para combatir los focos terroristas en Somalia. Es compatible con las políticas adoptadas por los Estados de todo el mundo en la lucha contra el terrorismo y garantizará que no surja ningún nuevo talibán en Somalia.	1
195. Reconociendo la importancia de la subregión como zona de &quot;tránsito&quot;, la mayoría de los Estados han promulgado leyes sobre asilo, movimiento de viajeros y prevención y represión del movimiento transfronterizo de terroristas.	1
Aún está sin resolver la cuestión del despliegue total del componente de policía civil de la UNOMIG, por mandato del Consejo de Seguridad.	1
a) Abstenerse de brindar cualquier forma de apoyo, activo o pasivo, a entidades o personas involucradas en actos terroristas, incluso reprimiendo el reclutamiento de miembros de grupos terroristas y eliminando el suministro de armas a terroristas;	0
Se informó que se infligía sistemáticamente a los detenidos sufrimientos físicos y mentales como castigo por su presunta afiliación o apoyo a los rebeldes, y con el fin de obtener información o confesiones.	0
Si bien el acceso a la base de datos está actualmente limitado a los organismos encargados de hacer cumplir la ley, es evidente que su valor va en aumento a medida que más países proporcionan información.	1
El Gobierno y el equipo de las Naciones Unidas en el país, con aportaciones del Banco Mundial, prepararon un folleto sobre los Objetivos, en el que se esboza la situación actual de Timor-Leste y se exponen las implicaciones políticas para el logro de metas e indicadores.	1
Durante el período que abarca el informe, más de 300 miembros de grupos armados de oposición chadianos regresaron del Sudán al Chad.	1
Recordando sus resoluciones anteriores sobre el terrorismo internacional y la amenaza que representa para el Afganistán, en particular sus resoluciones 1267 (1999), 1333 (2000), 1363 (2001), 1373 (2001), 1390 (2002), 1452 (2002), 1455. (2003), 1526 (2004), 1566 (2004), 1617 (2005), 1624 (2005), 1699 (2006), 1730 (2006), 1735 (2006), 1822 (2008), 1904 (2009), 1988 (2011), 1989 (2011), y las declaraciones pertinentes de su Presidente,	0
El 12 de noviembre, el Consejo aprobó por unanimidad la resolución 2184 (2014), en la que renovó por 12 meses más la autorización a los Estados y organizaciones regionales para combatir la piratería frente a las costas de Somalia. La resolución destacó la necesidad de una respuesta integral a la piratería, que incluya abordar sus causas subyacentes; pidió la liberación inmediata e incondicional de todos los rehenes en poder de piratas somalíes; e instó a los Estados a garantizar que las actividades de lucha contra la piratería tuvieran en cuenta la necesidad de proteger a las mujeres y las niñas, en particular, de la explotación.	1
(b) monitorear e informar sobre la situación de los derechos humanos, en cooperación con la Oficina del Alto Comisionado de las Naciones Unidas para los Derechos Humanos, incluida la situación de los refugiados retornados y las personas desplazadas.	1
56. Todos los Estados excepto uno han adoptado algunas medidas para establecer un marco jurídico integral de lucha contra el terrorismo que incorpore los delitos relacionados con el terrorismo.	1
i) Facilitar la investigación en aquellas áreas de las tres resoluciones que requieren un examen más detenido, incluido el análisis de tendencias y metodologías relacionadas con el terrorismo en entornos globales y regionales y el análisis de medidas antiterroristas;	1
Hasta la fecha, la información recibida tiende a confirmar su opinión de que proporcionar ejemplos de financiación del terrorismo puede tener más desventajas que permitir que banqueros experimentados confíen en sus conocimientos y su instinto para detectar lo que parece extraño.	1
Recuerda, en particular, la obligación de distinguir entre población civil y combatientes, y la prohibición de ataques indiscriminados y contra civiles y bienes de carácter civil, así como la prohibición del uso de armas químicas y del empleo de armas, proyectiles y materiales y métodos de guerra que sean de naturaleza tal que causen daños superfluos o sufrimientos innecesarios.	1
39. Para ello, los Jefes de Estado y de Gobierno coinciden en la necesidad de revisar los textos legales vigentes, en particular el Protocolo relativo al Mecanismo de Prevención, Gestión, Resolución, Mantenimiento de la Paz y Seguridad de Conflictos, y el Protocolo Suplementario sobre Democracia y Buen Gobierno, con el fin de reflejar las mejores prácticas respecto de los mandatos presidenciales.	0
d) Mantener el diálogo e intercambiar información con los puntos de contacto o coordinadores designados sobre cuestiones relacionadas con sus contribuciones a la aplicación de la resolución 1540 (2004);	0
22. Recuerda la solicitud, formulada en la resolución 2178 (2014), al Equipo de Apoyo Analítico y Vigilancia de las Sanciones, de que, en estrecha cooperación con todos los órganos pertinentes de las Naciones Unidas contra el terrorismo, informe al Comité de conformidad con las resoluciones 1267 (1999) y 1989 ( 2011) en un plazo de 180 días, sobre la amenaza que plantean los combatientes terroristas extranjeros reclutados por el EIIL, el FAN y todos los grupos, empresas y entidades asociados con Al-Qaida o que se unen a ellos, y reitera que este informe también debe centrarse en las tendencias relacionadas con las actividades terroristas extranjeras. que los combatientes se unan a todos los grupos terroristas incluidos en la Lista 1267 de sanciones contra Al-Qaida y trabajen con ellos, y deberían incluir una exposición oral al Comité y un informe del Comité al Consejo de Seguridad en la próxima reunión informativa periódica sobre la lucha contra el terrorismo sobre quienes operan en África.	1
También recomienda que el Gobierno de Nepal se comprometa claramente con la reintegración de los niños asociados con fuerzas y grupos armados, y que mejore la protección jurídica de los niños penalizando el reclutamiento de niños y enjuiciando a los violadores de los derechos de los niños.	0
148. La comunidad internacional es cada vez más consciente de los problemas que plantea el uso terrorista de Internet y se han iniciado debates sobre posibles medidas para abordarlos.	1
Además, el modo y el patrón de los vuelos aéreos que precedieron a los ataques no pueden interpretarse en modo alguno como señales de advertencia, ya que claramente formaban parte del ataque.	0
Las principales facciones palestinas en el Líbano expresaron preocupación por los incidentes y se desvincularon de Fatah al-Islam.	0
En resumen, la violación es cualquier invasión física de naturaleza sexual perpetrada sin el consentimiento de la víctima, es decir, mediante fuerza o coerción, como la causada por miedo a la violencia, coacción, detención o aprovechando un entorno coercitivo.	0
94. El Comité y la Interpol apenas han comenzado el proceso de creación y publicación de avisos para cada una de las personas pertinentes incluidas en las listas de las Naciones Unidas.	1
90. No obstante, los Estados del Foro de las Islas del Pacífico han logrado importantes avances en la aplicación de diversas medidas antiterroristas de conformidad con la resolución 1373 (2001).	1
