en_es_TRANSFORMERS	MatConf
Los frecuentes enfrentamientos entre las tropas de las FARDC y los grupos armados que operan en la zona han causado numerosas víctimas civiles.	1
De conformidad con la resolución 2129 (2013), el Comité, con la asistencia de la Dirección Ejecutiva, seguirá colaborando estrechamente con los Estados Miembros, incluso durante las visitas a los países, en la elaboración de estrategias amplias e integradas de lucha contra el terrorismo y en la determinación de las prácticas, los elementos y las buenas normas disponibles.	0
Consciente de la exigencia del pueblo libanés de que se identifique a todos los responsables del atentado terrorista con bomba que mató al ex Primer Ministro del Líbano, Rafiq Hariri, y a otros, y se les haga rendir cuentas de sus actos,	1
El Comité también ha acordado sustituir el sistema actual de números, que cambia cada vez que se añade a una persona o entidad a la lista, por un número de referencia permanente.	0
La proximidad de la frontera con el Pakistán ofrece a esas fuerzas mano de obra, material y refugio.	1
Pedir a los Estados y a las organizaciones regionales y subregionales que adopten medidas para frenar y reducir el tráfico ilícito de armas pequeñas y armas ligeras, como la recogida y destrucción voluntarias; la gestión eficaz de las existencias; los embargos de armas; las sanciones; y las medidas jurídicas contra los agentes empresariales, las personas y las entidades que participan en esas actividades.	0
A este respecto, se ha llegado a un acuerdo con las partes sobre la posibilidad de revisar los acuerdos militares a fin de responder mejor a las realidades sobre el terreno.	0
El 4 de septiembre, el Ejército de Resistencia del Señor habría atacado aldeas de Bodo y Nahua en Ecuatoria Occidental, matando a ocho y secuestrando a dos niños, uno de los cuales más tarde escapó.	1
Si bien puede resultar poco práctico autorizar a todos los contingentes a realizar operaciones ofensivas selectivas para neutralizar a los grupos armados, se necesitan medidas urgentes para asegurar una contribución más activa de las brigadas marco a las actividades en el contexto de la neutralización de los grupos armados y la protección de los civiles.	1
En general, el fortalecimiento de la cooperación internacional y el intercambio de información y la elaboración de respuestas nacionales amplias e integradas pueden ser una de las formas más eficaces de combatir y prevenir la incitación.	0
En la actualidad, todos los Estados han tipificado como delito en su derecho interno la provisión de refugio a los terroristas y sus partidarios y el uso de sus territorios para cometer o preparar actos terroristas contra otros Estados o sus ciudadanos.	1
De los muertos, 363 fueron asesinados por las fuerzas del régimen, incluidos 82 niños y 48 mujeres, y 17 personas fueron asesinadas por el ISIS.	1
Ningún testigo ocular informó de que se habían lanzado octavillas, o de que se habían dado advertencias por radio o por conducto de los jefes tribales, o de que aviones habían volado a baja altura sobre aldeas para advertir a los civiles de un ataque inminente.	0
Además, el PNUD y la UNIPSIL ayudaron a preparar módulos de capacitación para la policía sobre una serie de cuestiones, incluida la ley electoral y las normas aplicables de profesionalidad en el desempeño de sus funciones.	0
36. La responsabilidad política de los que planearon la marcha, a pesar de la prohibición y del clima tenso creado por el trazado de una "zona roja" y la movilización y utilización del ejército y las declaraciones de la máxima autoridad del Estado, también debe ser enfatizada claramente.	1
El 22 de septiembre, la UNOMIG y la fuerza de mantenimiento de la paz de la CEI realizaron una patrulla conjunta en el bajo valle de Kodori controlado por Abjasia e informaron de que la situación allí era tranquila.	0
Reiterando la necesidad de velar por que el actual régimen de sanciones contribuya eficazmente a los esfuerzos en curso por combatir la insurgencia y apoye la labor del Gobierno del Afganistán para promover la reconciliación a fin de lograr la paz, la estabilidad y la seguridad en el Afganistán,	0
Registro: Orden de investigación dictada por el primer juez de instrucción del tribunal militar de Beirut No 23/2005, de 14 de febrero de 2005.	0
Alienta a los países que aportan contingentes y fuerzas de policía a que, en consulta con el Secretario General, consideren las medidas que podrían adoptar para aumentar la conciencia y la capacidad de respuesta de su personal que participa en las operaciones de mantenimiento de la paz de las Naciones Unidas a fin de proteger a los civiles, incluidos las mujeres y los niños, y prevenir la violencia sexual contra las mujeres y las niñas en situaciones de conflicto y posteriores a los conflictos, incluido, siempre que sea posible, el despliegue de un mayor porcentaje de mujeres encargadas del mantenimiento de la paz o de la policía;	0
Más tarde declaró que el General Assef Shawkat había obligado al Sr. Abu Adass a grabar la cinta en Damasco aproximadamente 15 días antes del asesinato.	1
Si bien las zonas de libre circulación como la Comunidad Económica de los Estados de África Occidental (CEDEAO) favorecen el crecimiento económico y las oportunidades, las personas incluidas en la Lista pueden desplazarse dentro de esos espacios con pocas o ninguna restricción, habida cuenta de la ausencia de puestos de control sistemáticos.	0
Recordando en este contexto que el asesinato de miembros de un grupo étnico con la intención de destruirlo, total o parcialmente, constituye un delito punible con arreglo al derecho internacional,	1
Se están llevando a cabo investigaciones penales complejas de la piratería y de las redes delictivas implicadas en la piratería, con especial atención a los dirigentes, los financiadores y los organizadores.	0
Se denunciaron nuevas violaciones de mujeres durante los ataques en torno a Miski, Disa y Umm Baru en Darfur septentrional; y Azeoni, Kornoi, Nertete y Mukjar en Darfur occidental.	1
El régimen fue modificado en las resoluciones 1333 (2000) y 1390 (2002) para imponer tres medidas selectivas (congelación de activos, prohibición de viajar y embargo de armas) contra personas y entidades asociadas con los talibanes y Al-Qaida.	1
A fin de preservar la soberanía y la independencia de los Estados y de mantener la seguridad, la paz y la estabilidad internacionales, Siria exhorta a las Naciones Unidas y a sus órganos encargados de luchar contra el terrorismo y su financiación, incluidos el Consejo de Seguridad y su comité subsidiario especializado, así como el Consejo de Derechos Humanos, a que nieguen a los terroristas y a quienes los apoyan toda encubrimiento de sus prácticas destructivas.	0
Del 25 de noviembre al 10 de diciembre, mi Representante Especial se sumó a mi campaña anual "Unidos para poner fin a la violencia contra la mujer", haciendo especial hincapié en los países en conflicto.	0
Exhorta a las partes en los conflictos armados a que asuman y cumplan compromisos concretos y con plazos determinados para combatir la violencia sexual, que deberían incluir, entre otras cosas, la emisión de órdenes claras por medio de cadenas de mando que prohíban la violencia sexual y la prohibición de la violencia sexual en los códigos de conducta, manuales militares sobre el terreno o equivalentes; y exhorta además a esas partes a que asuman y cumplan compromisos concretos sobre la investigación oportuna de los presuntos abusos a fin de que los autores rindan cuentas de sus actos;	0
Belarús, la Federación de Rusia y Ucrania han establecido dependencias de inteligencia financiera plenamente operativas; en 2010, Belarús y Ucrania aprobaron enmiendas a sus leyes contra el blanqueo de dinero y la financiación del terrorismo relativas a la identificación de los clientes, la diligencia debida con respecto a los clientes, el mantenimiento de registros, la determinación de la propiedad efectiva y las transacciones sospechosas, y también ampliaron los criterios de supervisión para enviar dinero a través del sistema postal estatal.	0
Los miembros del Consejo dijeron que las Naciones Unidas debían desempeñar un papel rector en la respuesta internacional a las necesidades de Libia después del conflicto.	0
En resumen, aunque los ataques de las milicias contra civiles no tuvieron lugar a la escala masiva o sistemática observada en los meses anteriores al comunicado conjunto, estos ataques han continuado y se han intensificado últimamente.	1
Los principales elementos de su declaración, así como el intercambio de opiniones entre los miembros del Grupo de Trabajo, se reflejan en el resumen que figura en las conclusiones pertinentes (S/AC.51/2013/3).	0
c) Impedir el suministro, la venta o la transferencia, directos o indirectos, a esas personas, grupos, empresas y entidades desde su territorio o por sus nacionales fuera de su territorio, o utilizando buques o aeronaves de su pabellón, de armas y material conexo de todo tipo, incluidas armas y municiones, vehículos y equipo militar, equipo paramilitar y piezas de repuesto para los mencionados artículos, y asesoramiento técnico, asistencia o adiestramiento en relación con actividades militares;	0
Si bien se espera que las medidas descritas en el presente informe aumenten la capacidad de la Misión para vigilar el cumplimiento del acuerdo, sigue siendo responsabilidad de las partes velar por que sus fuerzas militares y de seguridad no cometan violaciones.	0
El 24 de noviembre, en el Salón, el Consejo recibió un informe de 90 días de duración del Presidente del Comité del Consejo de Seguridad establecido en virtud de la resolución 1591 (2005) relativa al Sudán, Embajadora Maria Cristina Perceval (Argentina), quien informó al Consejo sobre las actividades del Comité durante el período que abarca el informe, incluida la colaboración con los Estados Miembros de la región, a fin de determinar las lagunas de información y comunicar las necesidades de creación de capacidad para promover la aplicación de las sanciones.	0
37. En el marco del Plan de Estabilización y Reconstrucción y la Estrategia de Apoyo, se entregaron a las autoridades nacionales ocho instalaciones estatales, entre ellas instalaciones policiales y administrativas en los territorios de Masisi y Rutshuru, en Kivu del Norte; instalaciones policiales, administrativas y judiciales, en Walungu, Kivu del Sur; y un centro de capacitación náutica para la policía fronteriza en el distrito de Ituri.	0
Incluso si se denuncian incidentes a la policía u otros funcionarios del Gobierno, se adoptan pocas o ninguna medida para detener a los autores.	1
Durante el debate, las partes convinieron en la necesidad de volver a confirmar, a la luz del cambio de liderazgo de ambas partes en los dos últimos años, su compromiso con la no reanudación de las hostilidades y con el regreso seguro y digno de los desplazados internos y los refugiados, en primer lugar al distrito de Gali en sus antiguas fronteras, como se afirma en la Declaración de Yalta de las partes georgiana y abjasia (véanse S/2001/242, anexo, y S/2001/401, párr. 6).	0
También se señaló que, dado que la Corte Penal Internacional carecía de mecanismos de ejecución, era importante que el Consejo siguiera participando en las situaciones que remitieba a la Corte y adoptara medidas para promover la cooperación de las partes pertinentes con la Corte.	0
Elaborar un plan de acción departamental en materia de género para integrar las perspectivas de género en sus actividades de prevención de conflictos, establecimiento y consolidación de la paz.	0
Sin embargo, dependiendo del éxito de los esfuerzos de lucha contra el terrorismo y contra los estupefacientes en el Afganistán, con el tiempo deberían dejar de tener mucha influencia.	1
Las mujeres y los niños representaban el 22% de las víctimas mortales.	1
Este Consejo no debe permitir que esa estrategia sea recompensada abordando la respuesta al terrorismo en lugar del propio terrorismo, sino que debe ser rechazada y no apaciguada.	0
85. Desde la imposición de medidas del Consejo de Seguridad a Côte d'Ivoire, el Gobierno ha restringido la adquisición de armas y municiones, debido a un intenso programa de adquisiciones previo al embargo y al uso limitado de armas y municiones durante el breve período de intenso conflicto armado de 2004.	1
El rápido deterioro de la economía, exacerbado por la continuación del conflicto, también es motivo de preocupación.	1
Además, los días 12 y 31 de agosto la policía georgiana detuvo camiones de la fuerza de mantenimiento de la paz de la CEI que transportaban mercancías desde el lado abjasio de la línea de cesación del fuego.	1
120. En octubre de 2002, el Presidente de la República pidió que se pusiera fin a la destrucción de barrios de chabolas.	1
En agosto de 2005, en el aeropuerto de Abidján, el Grupo observó que tres nuevos vehículos Mitsubishi L-200 4x4 matriculados en las FACI circulaban por la base militar que transportaba personal y equipo.	1
En su informe preliminar, la Comisión expuso las similitudes y las diferencias en los mandatos, señalando en particular que, si bien había identificado algunas violaciones que le habían llevado a concluir que se habían cometido crímenes internacionales en Libia, la función de la Corte Penal Internacional era evaluar la responsabilidad penal individual.	0
Cuando se haya determinado el estatuto, se espera que la UE desempeñe un papel más destacado, en particular en lo que respecta a la policía y la justicia y en el seguimiento y apoyo del proceso de normalización.	0
A fin de seguir informando al Consejo de Seguridad y a los posibles asociados bilaterales de la amenaza a la seguridad en la región de Vakaga, he desplegado un equipo para que realice un examen del entorno de seguridad imperante y una evaluación de las amenazas, y compartiré sus principales conclusiones con el Consejo de Seguridad.	0
Posteriormente, los fiscales neerlandeses trataron de prohibir y disolver la organización y liberar al Estado cualquier saldo crediticio de la cuenta bancaria de la organización, pero el tribunal dictaminó que el Gobierno no había demostrado que la sucursal neerlandesa de Al-Haramain, separada de la organización internacional, hubiera apoyado el terrorismo. Los fiscales neerlandeses dijeron que tenían previsto apelar la decisión del tribunal, así como solicitar más información sobre Al-Haramain y Al-Aqil de los Estados Unidos.	0
La Comisión observa con preocupación la falta de control sistemático de las armas y municiones de la PNTL.	0
No estaba estacionado completamente en línea a juzgar por cómo la fuerza de la explosión actuó en el vehículo Ford rojo, que era muy probable que se estacionó directamente en frente de la Mitsubishi.	1
El Consejo de Seguridad toma nota de las consecuencias perjudiciales de la proliferación de armas, en particular armas pequeñas, para la seguridad de los civiles, incluidos los refugiados y otras poblaciones vulnerables.	1
En los últimos años, los Estados de la subregión (por ejemplo, Bosnia y Herzegovina, Bulgaria y Serbia) han ratificado algunos de los instrumentos más recientes de lucha contra el terrorismo.	0
Aparte de los enfrentamientos esporádicos entre los manifestantes y la policía, no se denunciaron actos de violencia.	1
Los tres Estados visitados han desempeñado un papel activo en la creación de organismos especializados en la lucha contra el terrorismo y/o unidades de policía y en asegurar que esas unidades reciban la capacitación y los instrumentos necesarios para desempeñar sus funciones en una serie de esferas relacionadas con la lucha contra el terrorismo.	0
Nos preocupa el deterioro de los niveles de vida de la población como resultado de las dificultades a las que se enfrentó el país en 2008, en particular como resultado de la crisis alimentaria mundial y los daños causados por los huracanes que azotaron la isla.	0
El grupo separatista de parlamentarios ha rechazado el proceso de Garowe y ha aprobado una moción para adelantar las elecciones presidenciales de julio a 30 de abril de este año.	0
E. Detención arbitraria, tortura, ejecuciones y campamentos de prisioneros	1
La MPUE ha descentralizado sus funciones de enlace a fin de mejorar la coordinación a nivel local, mientras que los trabajos preparatorios previos a la llegada de la EUFOR facilitaron el proceso de transición.	0
En cumplimiento de esos objetivos, la MINUSTAH documentó casos generalizados de detenciones ilegales, malos tratos y detención preventiva prolongada.	0
Esto en sí mismo presenta un nuevo conjunto de desafíos, como la elaboración de nuevos enfoques para combatir la incitación y el extremismo violento, y teniendo en cuenta la relación entre la seguridad y el desarrollo.	0
El Presidente informó al Consejo de que, durante las consultas del Comité, el Grupo de Supervisión había presentado un informe sobre sus conclusiones relativas a la recuperación de activos somalíes en el extranjero y había examinado la cuestión de las interdicciones de carbón vegetal y armas por las fuerzas marítimas internacionales en alta mar y en las aguas territoriales de Somalia.	0
Los Emiratos Árabes Unidos y Jordania han introducido una serie de mejoras importantes en las políticas y programas de seguridad de la aviación y en la aplicación de controles de seguridad a nivel de los aeropuertos.	0
29. Por lo tanto, habida cuenta de la amenaza percibida por la manifestación para el régimen y el orden público, las autoridades superiores del Estado indicaron que, aunque no hubiera habido un decreto que prohibiera las manifestaciones públicas, no habrían permitido ni tolerado la marcha prevista.	1
Sin embargo, dado que el delito no era obra de particulares sino de un grupo sofisticado, parece que el fraude, la corrupción y el blanqueo de dinero también podrían haber sido motivos para que las personas participaran en la operación.	1
Además, la Comisión considera que el hecho de que la violación y otras formas de violencia sexual se hayan llevado a cabo principalmente contra tres tribus "africanas" es indicativo de la intención discriminatoria de los autores.	1
Este uso de explosivos caseros demuestra la adaptabilidad de los terroristas relacionados con Al-Qaida en los países que aplican eficazmente el embargo de armas.	1
A pesar de los indicios de fortalecimiento de los mecanismos disciplinarios internos de la policía nacional, los progresos fueron lentos en llevar ante los tribunales a los miembros de los servicios de seguridad responsables de las violaciones.	0
En su informe, el Secretario General señala algunas mejoras en todas esas esferas, salvo la cuestión central de la reforma del gobierno local y, en particular, la descentralización, donde no se han logrado progresos.	0
600. A la luz de esta normativa jurídica internacional, debe considerarse la obligación del Sudán de pagar una indemnización por todos los crímenes perpetrados en Darfur por sus agentes y funcionarios u órganos de facto.	1
Sin embargo, ambas partes siguieron absteniéndose de tratar directamente entre sí, y todos los contactos conocidos entre las dos fuerzas armadas adoptaron la forma de reuniones y comunicaciones escritas con la MINURSO.	0
El Consejo de Seguridad reitera su más enérgica condena de la profanación, el daño y la destrucción de lugares de importancia sagrada, histórica y cultural, especialmente pero no exclusivamente los declarados Patrimonio de la Humanidad por la UNESCO, incluso en la ciudad de Tombuctú.	0
El Consejo de Seguridad subraya la necesidad de que los Estados Miembros en situaciones posteriores a conflictos, en consulta con, entre otras cosas, la sociedad civil, incluidas las organizaciones de mujeres, aborden las necesidades y prioridades específicas de las mujeres y las niñas en sus estrategias nacionales para mejorar sus condiciones socioeconómicas, su participación en actividades generadoras de ingresos y su acceso a la educación y a los servicios básicos.	0
45. Tras la llegada de tropas leales al Presidente Yusuf y su despliegue al sur de Jawhar, a principios de septiembre se informó de que el Ministro de Comercio, Muse Sudi Yallahow, había enviado varios "técnicos" para fortalecer sus fuerzas en Balad, al sur de Jawhar.	1
El Comité nacional recomendó que se establecieran comités de investigación judicial encargados de las siguientes denuncias: ejecuciones extrajudiciales; la captura por grupos árabes de dos aldeas de la tribu fur en la localidad de Kas; y los incidentes de muerte e incendio de algunos de los heridos en hospitales de las aldeas de Buram, Meleit y Kelebs.	1
La Comisión verificó la presencia de dos fosas en la aldea, una con los cuerpos de dos hombres y otra con los cuerpos de siete hombres, todos los cuales murieron durante el ataque.	1
Pide al Secretario General y a los organismos competentes de las Naciones Unidas que, entre otras cosas, mediante consultas con las mujeres y las organizaciones dirigidas por mujeres, según proceda, establezcan mecanismos eficaces para brindar protección contra la violencia, en particular la violencia sexual, a las mujeres y las niñas en los campamentos de refugiados y desplazados internos administrados por las Naciones Unidas y en sus alrededores, así como en todos los procesos de desarme, desmovilización y reintegración, y en las actividades de reforma de la justicia y el sector de la seguridad con la asistencia de las Naciones Unidas;	0
- Reunir, evaluar, supervisar y presentar informes sobre la aplicación de las medidas y formular recomendaciones al respecto; llevar a cabo estudios de casos, según proceda; y estudiar a fondo cualesquiera otras cuestiones pertinentes que indique el Comité;	0
188. Los testimonios de numerosos incidentes publicados en esos informes indican que las fuerzas asaltantes llevan uniforme, pero distinguen entre los uniformes que llevan los militares regulares y los Janjaweed.	1
Las tensiones siguen siendo elevadas, especialmente en el noreste de Katanga, donde se han producido varios enfrentamientos entre unidades de las FARDC y grupos Mayi-Mayi. Los días 10 y 11 de agosto, las FARDC intercambiaron disparos con un grupo Mayi-Mayi cerca de la mina de oro de Lunga, a unos 200 kilómetros de Kalemie, y tomaron el control de la zona.	1
De conformidad con su mandato, en el informe se establecen los hechos y circunstancias pertinentes a los incidentes ocurridos los días 28 y 29 de abril y 23 a 25 de mayo y otros acontecimientos o cuestiones conexos que contribuyeron a la crisis; se aclara la responsabilidad por los hechos y se recomiendan medidas de rendición de cuentas.	0
Hay que prestar especial atención al gran número de elecciones previstas hasta 2013 en la región, que, si bien es un acontecimiento positivo, ofrece la posibilidad de aumentar las tensiones que conducen a la reanudación de la violencia y la inestabilidad.	1
177. Los tribunales y estructuras establecidos en virtud de la Constitución siguen desarrollándose y el sistema sigue dependiendo en gran medida del personal internacional que desempeña funciones de línea.	0
Profundamente preocupada porque los grupos terroristas que se benefician de la delincuencia organizada transnacional pueden contribuir a socavar la seguridad, la estabilidad, la gobernanza y el desarrollo social y económico de los Estados afectados,	0
:: Relaciones con otras partes de las Naciones Unidas, incluidos el Secretario General y su Oficina, y los demás órganos subsidiarios del Consejo de Seguridad que actúan en la esfera de la lucha contra el terrorismo	0
Entrenamiento y reclutamiento militares como parte del embargo de armas	1
Así pues, la mayoría de las violaciones de los derechos humanos ocurridas en estos dos días pueden caracterizarse como una masacre en la que las unidades de las fuerzas de seguridad y las fuerzas paralelas, actuando en coordinación o colusión con ellas, cometieron repetidas ejecuciones sumarias, torturas, desapariciones y detenciones arbitrarias.	1
Documentar las mejores prácticas sobre cuestiones temáticas y esferas funcionales; realizar exámenes teóricos y talleres sobre las mejores prácticas; establecer una red electrónica de aprendizaje e intercambio de información entre los asesores en cuestiones de género.	0
Sólo el imperio de la ley, respaldado por fuerzas iraquíes bien capacitadas, apoyadas por una infraestructura y una economía prósperas y impulsadas por un proceso electoral libre y justo puede derrotar a quienes desean desestabilizar el país.	0
49. Durante el período de hambruna se utilizó el adoctrinamiento ideológico para mantener el régimen, a costa de agravar gravemente el hambre y el hambre.	1
Si bien el Equipo y muchos Estados consideran que el término "armas y material conexo de todo tipo" (resolución 1735 (2006), párr. 1 c)) se aplica por igual a los explosivos militares, civiles e improvisados, algunos han señalado que sería imposible prohibir el suministro de explosivos civiles o materiales para bombas caseras.	1
El Representante Especial dijo que los recientes logros territoriales con respecto al EIIL demostraban que la estrategia, con apoyo militar internacional, estaba progresando.	1
Elaborar y aplicar una declaración de política en materia de género, una política amplia en materia de género y un plan de acción para la incorporación de la perspectiva de género en todo el departamento con objetivos, actividades, indicadores y calendarios para cada esfera funcional.	0
Alentando, en este contexto, a las partes a que demuestren una mayor voluntad política hacia una solución, incluso ampliando sus deliberaciones sobre las propuestas de cada una de ellas,	0
Al hacerlo, introduce el concepto de trabajar para lograr resultados cuantificables sobre el nexo entre las armas pequeñas y el desarrollo.	0
Tal como se establece en la jurisprudencia pertinente, la responsabilidad por un crimen distinto del convenido en el plan común sólo se plantea si, en las circunstancias del caso, era previsible que ese crimen pudiera ser perpetrado por uno u otros miembros del grupo y el acusado asumiera voluntariamente ese riesgo.	1
b) si el rehén es una persona menor de 18 años,	1
No había necesidad militar de la destrucción y la devastación causadas.	1
Por ejemplo, la Comisión determinó que en numerosas ocasiones las víctimas y los miembros de las autoridades utilizaban el término Janjaweed para describir a determinados hombres que habían nombrado líderes de ataques contra aldeas en las que se mataba a civiles y se cometían violaciones.	1
No obstante, el régimen sigue sufriendo reveses en los tribunales, aunque antes de que el Comité pueda demostrar la eficacia del proceso del Ombudsman.	0
El Consejo de Seguridad está profundamente preocupado por el deterioro de la situación de la seguridad en la República Centroafricana, especialmente a raíz de los ataques contra las ciudades de Birao, Ouanda-Djalle y Sam Ouandja.	1
Varias otras mujeres de las aldeas de los alrededores de Tawila también fueron llevadas a este campamento por los Janjaweed después de su secuestro tras los ataques contra sus aldeas.	1
Esta rápida asistencia fue inestimable, ya que permitió a los investigadores analizar rápidamente las llamadas telefónicas específicas de los abonados y establecer pautas de comunicación entre determinados grupos de abonados.	0
Por ejemplo, a los Estados de la región del Sáhara les ha resultado difícil hacer frente a los campamentos móviles de adiestramiento de terroristas dirigidos por Al-Qaida en el Magreb Islámico (QE.T.14.01).	1
También exhortaron a las Forces nouvelles a que comenzaran lo antes posible, antes del 15 de octubre, sin condiciones previas, el proceso de desmovilización, desarme y reintegración, que acordaron en Accra, y subrayaron que todos los grupos paramilitares y de milicias también debían ser desarmados.	0
El Consejo de Seguridad reconoce la importante función de buenos oficios del Secretario General y alienta al Secretario General a que siga utilizando la mediación con la mayor frecuencia posible para ayudar a resolver los conflictos por medios pacíficos, trabajando en coordinación y en estrecha colaboración con las organizaciones regionales y subregionales pertinentes a ese respecto, según proceda.	0
También se prohibió la participación activa de veteranos de guerra en futuras ceremonias y se está reescribiendo el libro de reglas para futuras ceremonias.	1
El Consejo de Seguridad recuerda las resoluciones 1267 (1999) y 1989 (2011), 1373 (2001), 1540 (2004) y 1624 (2005), así como otros instrumentos internacionales de lucha contra el terrorismo aplicables, destaca la necesidad de que se apliquen plenamente, reitera su llamamiento a los Estados para que consideren la posibilidad de hacerse partes lo antes posible en todos los convenios y protocolos internacionales pertinentes y cumplan plenamente las obligaciones que les incumben en virtud de los instrumentos en los que son partes, y toma nota de la recomendación del Comité Especial establecido en virtud de la resolución 51/210 de la Asamblea General, observando que se necesitaba más tiempo para lograr progresos sustantivos en las cuestiones pendientes, y decide recomendar que la Sexta Comisión, en su sexagésimo noveno período de sesiones de la Asamblea General, establezca un grupo de trabajo con miras a finalizar el proceso relativo al proyecto de convención amplia sobre el terrorismo internacional.	0
Un Estado señaló que había ampliado la base sobre la que se podía incluir a las organizaciones terroristas en su Código Penal para incluir a las organizaciones que abogaban por la comisión de un acto terrorista.	1
Los partidos y sus alas juveniles incitan a los niños a participar en manifestaciones en las que existe el riesgo de violencia, y la policía a veces responde con fuerza excesiva.	1
Otros soldados de las F-FDTL fueron enviados al antiguo edificio de las FPK y se les dijo que estuvieran listos.	1
En todos esos debates, me sentí alentado a encontrar una convergencia de opiniones: todos nos maravillamos de la manera en que Liberia ha logrado tanto desde el final de los combates en 2003, pero todos nos dimos cuenta plenamente de lo impresionantes que siguen siendo los desafíos a los que se enfrenta Liberia y de que, en última instancia, no damos nada por sentado.	0
Aunque Al-Qaida como organización no se ha desarrollado y sus principales dirigentes no han podido centrar a sus partidarios en cuestiones operacionales fundamentales ni orientarlos hacia la adopción de medidas concretas, Al-Qaida como movimiento ha seguido prosperando, inspirado en un mensaje general de resistencia a la injusticia real o percibida.	1
Se ha observado que en algunos casos, debido a la urgencia y la particularidad que se perciben de las amenazas terroristas, las investigaciones y las respuestas de las fuerzas nacionales de seguridad y de orden público en la lucha contra el terrorismo pueden haber estado desvinculadas de las consideraciones de derechos humanos en comparación con las situaciones habituales de policía criminal, lo que ha dado lugar a importantes lagunas.	1
Este es un aspecto importante porque ha aumentado considerablemente el nivel de frustración y odio de la población a la que va dirigido, incluidos los partidarios o presuntos partidarios de los partidos de oposición y los grupos comunitarios, con respecto a la policía y las fuerzas de seguridad.	0
Su instrucción a sus seguidores es atacar donde puedan, cuando puedan.	1
Como tal, la ciudad de Kabul representa un entorno rico en objetivos potenciales, y se han producido varios ataques contra instalaciones militares y embajadas occidentales.	1
Se han concertado acuerdos técnicos entre la Interpol de Sarajevo y la entidad y los organismos estatales encargados de hacer cumplir la ley, que permiten a esas fuerzas de policía acceder directamente a la base de datos de la Interpol.	0
Así pues, el Gobierno se encuentra en la etapa final de la publicación de directrices militares para impedir el uso militar de las escuelas, y está preparando una estrategia global sobre los niños y los conflictos armados para sus fuerzas armadas.	1
A través de sus tres grupos de trabajo, sobre la estrategia marítima, el marco jurídico y la pesca, el Mecanismo ha venido apoyando, con financiación del Reino Unido, a los centros de coordinación de la lucha contra la piratería en el Gobierno Federal y en cada región.	0
Según su declaración, estaba en su oficina cuando fue alertado sobre la explosión.	1
Al-Qaida dispone de fondos considerables en el Iraq, y otros grupos han logrado recaudar fondos mediante la delincuencia o donaciones.	1
En el norte de África y en la región del Sahel y el Sáhara, han aumentado los efectos de las ideologías extremistas de los grupos armados, incluida la Al-Qaida en el Magreb Islámico.	1
En consecuencia, las transacciones sospechosas de financiar actos terroristas se someterán al mismo sistema de denuncia y suspensión que las sospechosas de blanqueo de dinero.	0
Se hundió en mal tiempo cerca de la costa somalí en julio de 2013 tras un fallo mecánico y los miembros sobrevivientes de la tripulación habían sido retenidos en tierra por piratas.	1
Además, los programas de sanciones de las Naciones Unidas no han exigido que sus objetivos hayan sido condenados por un tribunal.	1
Entre las 13.15 y las 13.30 horas, el Teniente Coronel Ahmed Al-Assir le informó de la explosión y de que la caravana del Sr. Hariri había sido el objetivo.	0
Los militares dispararon morteros contra civiles desarmados.	1
En otras palabras, las poblaciones que sobreviven a los ataques contra las aldeas no mueren directamente en un esfuerzo por erradicar al grupo, sino que se ven obligadas a abandonar sus hogares y vivir juntas en zonas seleccionadas por el Gobierno.	1
76. Prosiguieron los esfuerzos para reclutar a miembros de las comunidades minoritarias en el Cuerpo de Protección de Kosovo.	0
Reconociendo la valiosa contribución que hacen a la protección de los niños en los conflictos armados el Representante Especial del Secretario General para la cuestión de los niños y los conflictos armados y el Grupo de Trabajo del Consejo de Seguridad sobre los niños y los conflictos armados, incluidas sus conclusiones y recomendaciones formuladas de conformidad con la resolución 1612 (2005), y recordando la resolución 1882 (2009), que tiene por objeto fortalecer la protección de los niños en situaciones de conflicto armado,	0
Se utilizan ampliamente en los conflictos interestatales y son las armas preferidas en las guerras civiles y para el terrorismo, la delincuencia organizada y la guerra de pandillas.	1
Hubo un breve intercambio de opiniones, durante el cual un miembro del Consejo expresó sus opiniones sobre la FNUOS y un país que aportaba contingentes formuló algunas preguntas al Departamento de Operaciones de Mantenimiento de la Paz.	0
En informes recientes sobre ex combatientes que murieron de enfermedades y hambre en el campamento de Kotakoli se subraya la necesidad de que el Gobierno proporcione los recursos necesarios para hacer frente a las malas condiciones en los lugares previos al desarme, la desmovilización y la reintegración, incluso mediante la aportación de su contribución prometida de 10 millones de dólares al nuevo plan.	0
83. Los combatientes del MPCI facilitaron a la misión información sobre la existencia de otras fosas comunes en las zonas de combate, a saber, cinco fosas comunes, tres de ellas en Man y dos en Danané, a 72 kilómetros de Man.	0
Observando la labor del Foro Mundial contra el Terrorismo, en particular su publicación de varios documentos marco y buenas prácticas, en particular en las esferas de la lucha contra el extremismo violento, la justicia penal, el secuestro para obtener rescates, la prestación de apoyo a las víctimas del terrorismo y la policía orientada a la comunidad, a fin de complementar la labor de las entidades pertinentes de las Naciones Unidas de lucha contra el terrorismo en esas esferas, y alentando a la Dirección Ejecutiva del Comité contra el Terrorismo a que prosiga su interacción con el GCTF, en su labor con los Estados Miembros para promover la plena aplicación de las resoluciones 1373 (2001) y 1624 (2005),	0
