en_es_DEEP	MatCoop
15. Los observadores militares de la UNOMIG continuaron desempeñando las tareas que se les habían encomendado realizando patrullas terrestres diarias y estableciendo enlaces con las autoridades locales y coordinando con la fuerza colectiva de mantenimiento de la paz de la Comunidad de Estados Independientes (CEI), así como con los organismos encargados de hacer cumplir la ley de ambas partes.	1
"El Consejo de Seguridad alienta a los gobiernos nacionales, las Naciones Unidas y las organizaciones regionales y subregionales a ampliar y profundizar el conjunto de conocimientos especializados civiles para la consolidación de la paz inmediatamente después de un conflicto, incluidos los de países con experiencia pertinente en la consolidación de la paz después de un conflicto o en la transición democrática, dando prestar especial atención a la movilización de capacidades de los países en desarrollo y de las mujeres, como algo vital para el éxito de las iniciativas de consolidación de la paz de las Naciones Unidas.	1
18. Estas tendencias se manifiestan en varias situaciones de conflicto contemporáneas que figuran en el programa del Consejo.	0
La reducción gradual y gradual de la policía de la UNMIT comenzó en abril, con la reducción de un total de 22 agentes de policía en mayo.	1
12. El Comité llevará a cabo debates temáticos sobre el fortalecimiento de los esfuerzos para limitar la movilidad de los terroristas con la participación de expertos de todas las organizaciones técnicas internacionales pertinentes antes de la quinta reunión especial.	1
12. En estrecha cooperación con el Comité establecido en virtud de las resoluciones 1267 (1999) y 1540 (2004) y de conformidad con su mandato, el Comité prestará especial atención a los Estados respecto de los cuales falta información sobre la aplicación de la resolución 1373 (2001) y discutir la mejor manera de abordar el problema.	0
Continuaron los esfuerzos para incorporar la representación de las minorías en toda la plantilla de los departamentos administrativos.	1
La mayoría de la gente en la región rechaza con razón un simple retorno al status quo ante, ya que no se puede esperar que una tregua basada en un resultado tan limitado dure.	0
El informe abarca los acontecimientos ocurridos desde mi informe anterior sobre la MINURCAT, de fecha 30 de julio de 2010 (S/2010/409), en relación con la situación humanitaria y de seguridad en el este del Chad y el noreste de la República Centroafricana; avances hacia el cumplimiento de las tareas y parámetros establecidos en los párrafos 2 y 3 de la resolución 1923 (2010) del Consejo de Seguridad; y la implementación del mandato de la MINURCAT, incluidos los preparativos para su retirada.	1
Durante el período electoral se esperan nuevas actividades desestabilizadoras en esta región.	0
Condena enérgicamente el reclutamiento y la utilización de niños soldados por las partes en conflictos armados en violación de las obligaciones internacionales que les son aplicables, el asesinato y la mutilación de niños, la violación y otros actos de violencia sexual cometidos principalmente contra niñas, el secuestro y el desplazamiento forzado y la denegación del acceso humanitario a los niños , ataques contra escuelas y hospitales, así como trata, trabajo forzoso y todas las formas de esclavitud y todas las demás violaciones y abusos cometidos contra niños afectados por conflictos armados.	0
El Coordinador Humanitario ha pedido asistencia humanitaria de emergencia para ayudar a las 20.000 familias a sobrevivir el invierno.	1
Después de visitar Angola y la República Democrática del Congo, mi Representante Especial sobre la violencia sexual en los conflictos, Margot Wallström, emitió una declaración el 16 de marzo en la que pedía a ambos países que investigaran las denuncias de violencia sexual en relación con las expulsiones y que adoptaran medidas prácticas para prevenir tales crímenes.	0
En la práctica, la mayoría de las transferencias de ese tipo de armas a Côte d'Ivoire no fueron declaradas.	0
28. El Comité reconoce que sólo ha dado los primeros pasos para alcanzar este objetivo, debido principalmente al retraso en la dotación de personal de la Dirección Ejecutiva.	1
Reitero que el personal de las Naciones Unidas nunca debe ser amenazado ni sancionado por realizar su trabajo, que se basa en la Carta de las Naciones Unidas y, en este caso, por mandato del Consejo de Seguridad.	0
10. Pide además al grupo de trabajo establecido en virtud del párrafo 9 que considere la posibilidad de establecer un fondo internacional para compensar a las víctimas de actos terroristas y a sus familias, que podría financiarse mediante contribuciones voluntarias, que podrían consistir en parte en activos incautados a organizaciones terroristas. , sus miembros y patrocinadores, y presentar sus recomendaciones al Consejo;	1
b) Impedir la entrada en su territorio o el tránsito por él de dichas personas, sin que en ningún caso lo dispuesto en este párrafo obligue a ningún Estado a denegar la entrada o exigir la salida de su territorio de sus propios nacionales, y este párrafo no se aplicará cuando la entrada o el tránsito sean necesarios para el cumplimiento de un proceso judicial o el Comité determine únicamente caso por caso que la entrada o el tránsito están justificados;	0
Reiterando la obligación de los Estados Miembros de prevenir y reprimir la financiación de actos terroristas y tipificar como delito la provisión o recaudación intencional, por cualquier medio, directa o indirectamente, de fondos por parte de sus nacionales o en sus territorios con la intención de que los fondos sean utilizados , o sabiendo que van a ser utilizados, para llevar a cabo actos terroristas,	0
46. ​​La Misión siguió coordinando el apoyo a la implementación de la estrategia nacional sobre violencia sexual y de género, en virtud de la cual se están ejecutando cinco programas en las áreas de prevención y protección, lucha contra la impunidad, asistencia multisectorial, reforma del sector de la seguridad y datos y cartografía. que se está aplicando en el distrito de Ituri y en Kivu del Sur.	1
317. La Comisión no encontró información ni pruebas que indicaran que los grupos rebeldes sean responsables de causar una destrucción generalizada.	1
Exhortar a las partes en un conflicto armado a que cumplan estrictamente el derecho internacional humanitario, el derecho de los derechos humanos y el derecho de los refugiados aplicables, incluso en lo que respecta a:	0
En mi calidad de representante del actual Presidente de la Unión Africana, tengo el honor de remitirle adjunto el comunicado sobre Côte d'Ivoire emitido por la 40ª reunión del Consejo de Paz y Seguridad de la Unión Africana a nivel de Jefes de Estado. y Gobierno, celebrada en Addis Abeba el 6 de octubre de 2005.	1
11. Expresa su disposición a estudiar la forma en que los mandatos de mantenimiento de la paz podrían abordar mejor las repercusiones negativas de los conflictos armados sobre los civiles;	0
Creemos que la cuestión del fortalecimiento de la legitimidad del Gobierno es crucial, porque se establece una relación de causa y efecto entre esa legitimidad y la eliminación de la resistencia de los actores y redes informales que caracterizan la naturaleza del poder en el Afganistán.	0
Esta lucha por el poder se manifiesta de diversas maneras y apunta a apelar a las diversas fuerzas sociales dentro de la sociedad civil y a la opinión pública para obtener apoyo o influencia popular adicional.	1
Luego, los edificios restantes fueron destruidos mediante incendios.	0
A partir de dicha fecha, esa decisión estableció una prohibición de los vínculos comerciales, económicos, financieros, de transporte y de otro tipo con Abjasia a nivel estatal.	0
También ha llegado el momento de que Belgrado abandone su posición negativa respecto de la participación de los serbios de Kosovo.	0
La policía, situada en las afueras del campamento, no mostró ningún interés en enfrentarse a los Janjaweed.	1
Además, la obligación internacional debía considerarse cumplida cada vez que, después de la celebración de un tratado de paz, el Estado responsable había acordado pagar al otro Estado o a los otros Estados reparaciones de guerra o una indemnización por los daños causados ​​a los nacionales del adversario, independientemente de que el pago efectivo se hubiera efectuado alguna vez.	1
Exhortando a la comunidad internacional, en particular a los países de la región y a los vecinos del Iraq, a que apoyen al pueblo iraquí en su búsqueda de la paz, la estabilidad, la seguridad, la democracia y la prosperidad, dando la bienvenida a las Conferencias Ampliadas de Vecinos celebradas en Sharm El-Sheikh, Estambul y Kuwait y su papel en el apoyo a los esfuerzos del Gobierno del Iraq por lograr la seguridad y la estabilidad en el Iraq, y los resultados positivos de los mismos en la paz y la seguridad regionales e internacionales, acogiendo con satisfacción también el hecho de que la Conferencia Ampliada de Vecinos, celebrada en Kuwait el 22 de abril 2008 aprobó los términos de referencia del mecanismo de apoyo, y observando que la implementación exitosa de esta resolución contribuirá a la estabilidad regional,	0
Acogiendo con beneplácito el establecimiento de la Oficina del Ombudsman de conformidad con la resolución 1904 (2009) y la mejora de su mandato en la resolución 1989 (2011), tomando nota de la importante contribución de la Oficina del Ombudsman al brindar mayor equidad y transparencia, recordando la firme decisión del Consejo de Seguridad compromiso de garantizar que la Oficina del Ombudsman pueda seguir desempeñando su función con eficacia, de conformidad con su mandato, y recordando también la Declaración Presidencial del Consejo de Seguridad (S/PRST/2011/5) de 28 de febrero de 2011,	1
96. La subregión ha alcanzado un nivel razonable de ratificación de los instrumentos internacionales contra el terrorismo.	1
66. En un esfuerzo por contrarrestar el aumento de los delitos cometidos en el mar, la Organización Marítima de África Occidental y Central (MOWCA), con la asistencia de la OMI, está mejorando la cooperación entre los organismos encargados de hacer cumplir la ley mediante el establecimiento de una red de unidades de guardacostas.	1
El pueblo israelí, que había esperado que la retirada de Israel del Líbano, que fue certificada por este Consejo hace seis años, traería seguridad a lo largo de su frontera norte, se encuentra bajo constantes ataques con cohetes de Hezbolá, que cada día llegan más adentro del territorio israelí. .	0
Armas de fuego caseras. Cócteles molotov. Cohetes improvisados ​​fabricados en talleres metalúrgicos.	0
El Consejo adoptó por unanimidad la resolución 2185 (2014), su primera resolución dedicada a cuestiones policiales. La resolución incluía una serie de medidas prácticas para aumentar la eficacia de la labor policial de las Naciones Unidas.	0
La región tiene una baja presencia e influencia de fuerzas militantes opositoras, incluso si estas fuerzas utilizan rutas de transporte y dependen de refugios en la provincia de Farah.	1
En África Oriental y Meridional, apoya la Red Nacional de Control de Aduanas, que permite a los países registrar y analizar información sobre envíos y personas sospechosas, incluidos aspectos relacionados con la lucha contra el terrorismo.	1
En relación con las F-FDTL, un decreto-ley establece la estructura del ejército, pero las leyes que rigen la disciplina y la carrera militar son las leyes de la UNTAET.	1
Uganda no apoya a ninguna milicia congoleña, como afirma el Representante Permanente de la República Democrática del Congo.	0
En una muestra adicional de hostilidad, Hamas celebró su vigésimo séptimo aniversario haciendo desfilar a 2.000 de sus combatientes armados y cohetes montados en camiones a través de Gaza.	0
La reducción de la amenaza que representan los grupos armados congoleños y extranjeros para los civiles, el establecimiento de instituciones estatales más fuertes y responsables y el fortalecimiento de las prácticas democráticas para reducir el riesgo de inestabilidad deben seguir siendo los criterios clave que guíen la retirada gradual de la MONUSCO.	1
Condenando el continuo flujo ilícito de armas dentro y hacia el [Estado afectado] en violación de las resoluciones [que prescriben sanciones], declarando su determinación de seguir supervisando de cerca la implementación del embargo de armas y otras medidas establecidas en sus resoluciones relativas a [el Estado afectado] estado],	0
:: En el cumplimiento de su mandato, el Comité cuenta con la asistencia de la Dirección Ejecutiva del Comité contra el Terrorismo, bajo la orientación normativa del Plenario.	1
El Presidente Gusmão ordenó a los peticionarios que regresaran al centro de entrenamiento de las F-FDTL en Metinaro y participaran en una comisión de investigación que examinaría las acusaciones planteadas en la petición.	0
Ningún Estado ha revisado su sector sin fines de lucro ni ha realizado una evaluación de riesgos de financiación del terrorismo.	0
18. La Estrategia Global de las Naciones Unidas contra el Terrorismo exige la promoción del diálogo, la tolerancia y el entendimiento entre civilizaciones, culturas, pueblos y religiones y el establecimiento de programas pertinentes de educación y sensibilización pública.	0
3. Los Estados deben llevar ante la justicia a quienes financian, planifican, apoyan o cometen actos terroristas o proporcionan refugio seguro, de conformidad con el derecho internacional, en particular sobre la base del principio de extraditar o procesar;	1
A través de una parte del bloque del motor, encontrada y recogida en la escena del crimen, se ha concluido que el motor proviene de un vehículo Mitsubishi robado el 12 de octubre de 2004 en la ciudad de Sagamihara, Japón.	0
82. Las recomendaciones prioritarias son: a) Promover la adopción por todos los Estados de marcos jurídicos antiterroristas integrales y coherentes que faciliten la aplicación de estrategias antiterroristas jurídicamente sólidas y coherentes;	1
16. Parece que la nueva pauta de misiones conjuntas de exploración y excavación en el marco del Subcomité Técnico es un enfoque prometedor para acelerar los avances prácticos sobre el terreno.	1
En Darfur septentrional, el mayor campamento para desplazados internos del estado, Abu Shouk, se ha visto abrumado por más de 20.000 personas recién llegadas procedentes de la violencia en muchos lugares durante los últimos dos meses.	1
19. Dos Estados han tipificado como delito la financiación del terrorismo, mientras que otros cinco han introducido algunas disposiciones jurídicas para abordar la cuestión.	1
5. Además, se afirma respetuosamente que existen otros métodos más rápidos y sencillos que garantizarán que las víctimas de actos criminales en Ruanda reciban una compensación justa.	1
Consciente de que estas dos milicias mantienen estrechos vínculos regionales, espero que el Gobierno de la República Árabe Siria actúe de manera constructiva en este proceso.	1
Casi la mitad de las solicitudes son presentadas por personas sin asistencia letrada y el Defensor del Pueblo adopta medidas para garantizar que ningún peticionario resulte perjudicado por no tener representación legal.	1
El Equipo considera que la amenaza de Al-Qaida continúa diversificándose, con la evolución de una serie de afiliados poco vinculados y el surgimiento de individuos y células radicalizados de forma autónoma que se basan en la ideología de Al-Qaida.	0
Si bien algunos tardan en responder al Comité, un número cada vez mayor está dispuesto a participar en su trabajo, ya sea presentando nombres o promoviendo ideas para nuevas áreas donde las sanciones u otras acciones del Consejo de Seguridad podrían ayudar a frenar el flujo de reclutas y reducir la probabilidad. de nuevos ataques por parte de Al-Qaida y terroristas relacionados con los talibanes.	1
El Comité del Consejo de Seguridad establecido en virtud de la resolución 1267 (1999) relativa a Al-Qaida y los talibanes (en adelante "el Comité") ha hecho mucho para brindar a los Estados Miembros oportunidades de expresar sus opiniones, ya sea directamente o a través del Equipo.	0
En vista de los altos niveles de transferencias de remesas de trabajadores en la subregión y de los patrones regionales de dependencia de mecanismos informales de transferencias no bancarias, es de importancia prioritaria tomar medidas para regular los sistemas alternativos de remesas y prevenir el abuso de las organizaciones sin fines de lucro.	1
La Ley Penal del Sudán y la Ley de Procedimiento Penal no contienen disposiciones sustantivas y procesales que puedan aplicarse a la situación especial de los crímenes cometidos durante un conflicto armado.	0
Al menos 90 países se ven afectados por los artefactos explosivos improvisados, y Al-Qaida y sus afiliados intercambian información y asesoramiento sobre la mejor manera de construirlos y utilizarlos.	0
Las ejecuciones sumarias se dirigieron al grupo étnico Nande y a los pigmeos, que se vieron obligados a huir al bosque por primera vez para escapar de la persecución por su presunta colaboración con la Coalición Congoleña para la Democracia/Movimiento de Liberación (RCD-ML).	0
22. El primer grupo de 2.000 milicianos se registró en Guiglo en junio de 2006 y posteriormente 981 de ellos fueron desarmados y recibieron un subsidio de red de seguridad en efectivo.	1
9. Solicita al Secretario General que siga informando periódicamente, y al menos cada tres meses, sobre la situación en la República Democrática del Congo y sobre las actividades de la MONUC, y que proporcione al Consejo de Seguridad, con la misma regularidad, información actualizada específica sobre la situación militar;	1
Sin embargo, un hilo común que une prácticamente todas las áreas es la necesidad apremiante de asegurar recursos adecuados para las instituciones del Estado y las fuerzas de seguridad nacionales en términos de un número suficiente de personal adecuadamente capacitado y equipado, así como el apoyo logístico y la infraestructura adecuada para brindar Servicios estatales.	0
Los Janjaweed han participado en algunos de los incidentes que contribuyeron a la destrucción, en particular al infligir daños a la población civil y mediante saqueos a gran escala durante o después de la batalla.	0
120. Todavía hay algunas actividades en la calle Minae Al-Hosn de Beirut antes de la explosión que deben investigarse más a fondo, lo que podría dilucidar detalles de la fase de planificación y, como tal, conducir a los perpetradores.	0
Las conclusiones del informe se basan en una recopilación de relatos de primera mano de víctimas y testigos.	1
Además, cuando el uso de la violencia armada se convierte en un medio arraigado para resolver agravios y conflictos individuales y grupales, los mecanismos legales y pacíficos de resolución de disputas se erosionan y no se puede defender el estado de derecho.	0
La recopilación de información oportuna, precisa, confiable y objetiva sobre la violencia sexual relacionada con los conflictos es crucial para adaptar las respuestas del Consejo, así como para mejorar las medidas para prevenir la violencia sexual.	0
72. Mientras tanto, se han logrado avances considerables en la formación de la Policía Nacional Congoleña que se encargará de la seguridad durante las elecciones.	1
Fueron puestos en libertad inmediatamente y han regresado al servicio activo, en violación de las normas del servicio militar. El 28 de julio, cada una de las viudas de los ocho agentes de policía nacionales asesinados recibió 2.500 dólares, según lo ordenado por el Tribunal de Distrito de Dili en su sentencia de diciembre de 2007.	0
11. Se llevó a cabo formación periódica sobre la base del plan anual. El 11 de agosto los bomberos franceses de la Brigada Multinacional del Nordeste impartieron formación en primeros auxilios en Mitrovica. El 30 de agosto, la Brigada Multinacional Este llevó a cabo un seminario para comandantes de zonas de recogida en Tradoc. El propósito era presentar el Programa de Desarrollo de Oficiales en detalle para garantizar que los comandantes entendieran sus responsabilidades y aseguraran el apoyo al programa. Conclusión 12. La situación general en Kosovo sigue siendo relativamente tranquila, con tensiones subyacentes que continuarán en el futuro previsible.	1
e) El Comité concederá gran importancia a la coordinación con expertos de otros órganos subsidiarios del Consejo de Seguridad relacionados con la lucha contra el terrorismo al preparar visitas y simplificar la presentación de informes;	0
30. La iniciativa de vigilancia comunitaria de la UNMIK ha fortalecido los vínculos con la comunidad local.	1
La mayoría cuenta con medidas adecuadas para la represión del reclutamiento terrorista.	1
29. Como parte de los esfuerzos de la División por contratar expertos bien calificados para formar parte de los grupos, equipos y paneles de vigilancia de las sanciones, y como se hace anualmente, en diciembre se envió una nota verbal a todos los Estados Miembros para solicitar la designación de candidatos calificados para pertenencia a la lista de expertos de la División.	1
El Equipo de Vigilancia no tiene conocimiento de la existencia de ningún caso de personas incluidas en la Lista que hayan sido detenidas en las fronteras desde su último informe, y el Comité no ha recibido ningún informe al respecto.	1
Todos los Estados de la subregión son miembros de INTERPOL y han establecido oficinas centrales nacionales.	1
También aprovecho esta oportunidad para subrayar mi preocupación por los desafíos en el contexto de las elecciones federales y para gobernador que se celebrarán en Nigeria en febrero de 2015, y los graves riesgos de violencia que podrían producirse debido a los ataques de Boko Haram o a la impugnación de las elecciones. resultados.	0
En otros lugares se han producido muertes en circunstancias violentas y las autoridades no han podido o no han querido emitir un documento oficial para certificar la muerte.	0
121. Los combatientes del MPCI se han instalado en diversos edificios públicos.	0
c) movimientos de equipo y suministros militares a la región de Darfur que sean aprobados previamente por el Comité establecido en virtud del párrafo 3 a) de la resolución 1591 (2005) a petición del Gobierno del Sudán;	1
El segundo punto que quisiera subrayar hoy es nuestra continua preocupación por el bienestar del pueblo inocente de Gaza y de los pueblos y ciudades del sur de Israel.	0
Reafirmando su resolución 1540 (2004) y la necesidad de que todos los Estados apliquen plenamente las medidas contenidas en ella, y exhortando a todos los Estados Miembros y organizaciones internacionales y regionales a que cooperen activamente con el Comité establecido en virtud de esa resolución, incluso durante el proceso de examen exhaustivo solicitado en la resolución 1810 (2008),	1
o El 16 de noviembre de 2014, ISIS ejecutó a 17 personas en el mercado de Tabaqa en Raqqa después de haber sido acusadas de espionaje y de trabajar con las fuerzas del régimen.	0
Muchos Estados han introducido medidas para combatir la inmigración ilegal y el tráfico de armas y explosivos, pero en la mayoría de las regiones se requiere una implementación más amplia y consistente.	1
El equipo para Darfur occidental estaba compuesto por dos investigadores y un analista militar, apoyados por uno o dos expertos forenses, según las necesidades.	1
42. Al-Qaida y sus afiliados, así como los financistas individuales asociados con ellos, siguen explotando los sistemas financieros formales e informales para trasladar fondos a través de las fronteras y financiar sus actividades.	0
218. El JEM subrayó que sus reglamentos internos contenían firmes compromisos de respetar el derecho internacional humanitario y el derecho internacional de los derechos humanos, y que ningún objetivo civil había sido ni sería atacado.	1
El bombardeo de las zonas que rodean la aldea parece haber tenido como fin facilitar el saqueo y la destrucción de la aldea por parte de los Janjaweed y las fuerzas armadas del Gobierno sobre el terreno.	0
Las medidas adoptadas hasta ahora por el Gobierno para hacer frente a la crisis han sido manifiestamente inadecuadas e ineficaces, lo que ha contribuido al clima de impunidad casi total por las violaciones de derechos humanos en Darfur.	0
18. Durante el período que abarca el informe, los ataques de grupos extremistas en el norte de Malí y la escalada de violencia en el noreste de Nigeria tuvieron efectos adversos en la seguridad y la estabilidad de la región. De particular preocupación ha sido el impacto de la violencia relacionada con Boko Haram en la parte sur del Níger y en el extremo norte del Camerún.	0
En la 5898ª sesión del Consejo de Seguridad, celebrada el 27 de mayo de 2008, en relación con el examen por el Consejo del tema titulado "Protección de los civiles en los conflictos armados", el Presidente del Consejo de Seguridad formuló la siguiente declaración en nombre del Consejo:	0
La MINUSMA también identificó a 32 supervivientes de violencia sexual relacionada con el conflicto en la región de Tombuctú y los remitió a organizaciones no gubernamentales dispuestas a ayudarles a presentar sus casos ante el sistema de justicia.	0
Tras la aprobación del Comité, la Dirección Ejecutiva dirigió en septiembre de 2008 una misión conjunta del Comité y el Grupo de Trabajo sobre la Ejecución de la Lucha contra el Terrorismo a Madagascar.	1
60. Decide, a fin de ayudar al Comité a cumplir su mandato y apoyar al Ombudsman, prorrogar el mandato del actual Equipo de Vigilancia con sede en Nueva York y de sus miembros, establecido de conformidad con el párrafo 7 de la resolución 1526 (2004). ), por un nuevo período de treinta meses, bajo la dirección del Comité con las responsabilidades indicadas en el anexo I, y solicita al Secretario General que adopte las disposiciones necesarias a tal efecto;	1
Estos incluyen el derecho a la vida; la prohibición de la tortura o penas crueles, inhumanas o degradantes; la prohibición de la esclavitud, la trata de esclavos y la servidumbre; y la libertad de pensamiento, de conciencia y de religión.	1
609. La recomendación de la Comisión de que el Consejo de Seguridad se remita a la Corte Penal Internacional se basa en la suposición correcta de que los tribunales sudaneses no quieren ni pueden enjuiciar los numerosos crímenes internacionales perpetrados en Darfur desde 2003.	0
6) Convenio para la represión del apoderamiento ilícito de aeronaves, firmado en La Haya el 16 de diciembre de 1970; ratificado el 6 de abril de 1972; entró en vigor en la República Socialista Checoslovaca el 6 de mayo de 1972.	0
86. Siete Estados han elaborado estrategias de lucha contra el terrorismo y las instituciones necesarias para aplicarlas.	1
Condena enérgicamente a los talibanes por haber lanzado en julio de 1999, sólo una semana después de la reunión del grupo "Seis más Dos" en Tashkent, una nueva ofensiva, a pesar de las repetidas exigencias del Consejo de que cesaran los combates.	0
Según otro Estado, cualquier respuesta integral dirigida por el Estado para luchar contra el extremismo debe considerar a las propias comunidades como parte integral del marco de seguridad nacional.	1
Se cerraron las escuelas que se negaron a registrarse o que tenían vínculos con organizaciones terroristas proscritas.	1
Procedimientos y criterios de elegibilidad de servicios sociales y de socorro sensibles al género. E.1. Desarrollar, implementar y evaluar políticas y estrategias sobre la incorporación de la perspectiva de género en todos los programas de reconstrucción y rehabilitación posconflicto.	1
Por último, hago un llamado al Consejo de Seguridad para que apoye a Nigeria durante este período crítico y brinde todo el apoyo necesario para evitar una mayor desestabilización y violencia, especialmente en los Estados del Noreste más afectados.	0
10. Del 24 al 28 de octubre de 2011, la División de Asesoramiento Civil Militar de la Fuerza de Kosovo y la Fuerza de Seguridad de Kosovo (KSF) completaron conjuntamente la fase de armonización de su cuarta evaluación conjunta.	1
Todos los Estados tienen una política antiterrorista y la gran mayoría muestra conocimiento de Al-Qaida y los talibanes, aunque es posible que muchos no tengan la Lista Consolidada como su principal objetivo.	1
66. Se han establecido varios mecanismos de cooperación regional para mejorar la capacidad de los Estados de prevenir colectivamente la incitación y denegar refugio en la región de América Latina y el Caribe.	1
Tomando nota de los recientes acontecimientos e iniciativas a nivel internacional, regional y subregional para prevenir y reprimir el terrorismo internacional, tomando nota de la labor del Foro Mundial contra el Terrorismo (GCTF), en particular su reciente adopción de un conjunto integral de buenas prácticas para abordar el problema de los combatientes terroristas extranjeros. fenómeno, y su publicación de varios otros documentos marco y buenas prácticas, incluso en las áreas de lucha contra el extremismo violento, justicia penal, prisiones, secuestros para pedir rescate, prestación de apoyo a las víctimas del terrorismo y actuación policial orientada a la comunidad, para ayudar a los Estados interesados ​​a la aplicación práctica del marco jurídico y normativo de las Naciones Unidas contra el terrorismo y complementar la labor de las entidades pertinentes de las Naciones Unidas contra el terrorismo en esas esferas,	1
16. Reitera a todos los Estados la importancia de proponer al Comité los nombres de los miembros de la organización Al-Qaida y los talibanes o asociados con Usama bin Laden y otras personas, grupos, empresas y entidades asociados con ellos para su inclusión en la lista del Comité , a menos que hacerlo comprometa las investigaciones o las acciones coercitivas;	0
A menudo, sólo las víctimas representadas por un abogado logran un nivel satisfactorio de indemnización.	1
Espero que este paso positivo ayude a crear una atmósfera propicia para poner fin al actual estancamiento y allanar el camino para el tan esperado progreso hacia una solución política justa, duradera y mutuamente aceptable del conflicto.	1
Según su declaración, estaba en su oficina cuando escuchó la explosión, pero pensó que el ruido era resultado de los aviones de combate israelíes que atravesaban la barrera del sonido.	0
e) La reunión inaugural del Grupo de Contacto Internacional sobre Libia, que se celebrará en Addis Abeba el 3 de diciembre de 2014. Apoyaron los esfuerzos realizados por los países vecinos y el Representante Especial del Secretario General para Libia para crear condiciones propicias para el diálogo entre todas las partes libias, con excepción de los grupos terroristas conocidos.	0
13. Se registraron novedades positivas en la estructura de lucha contra la corrupción, incluido el establecimiento de la Comisión Anticorrupción y la redacción de una ley sobre el establecimiento del Alto Tribunal Administrativo, Fiscal y de Auditoría previsto en la Constitución.	1
En el caso de la crisis alimentaria, así como en otras situaciones, el ACNUDH podría proporcionar capas vitales de información que podrían mejorar la eficacia sobre el terreno y ayudar a dar mayor coherencia a las respuestas políticas.	1
39. En el marco del Foro Mundial contra el Terrorismo, el Equipo de Vigilancia participó en el Taller sobre buenas prácticas de lucha proactiva contra el terrorismo para el sector de la justicia penal, celebrado en Abuja, y en la reunión del Grupo de Trabajo del Sahel celebrada en Orán (Argelia) en junio de 2013, con el objetivo de promover el régimen de sanciones y evaluar la amenaza en la región.	1
Los nacidos antes del 25 de mayo de 1988 o reclutados después del 25 de mayo de 2006 debían ser dados de baja inmediatamente, como lo exige el Acuerdo General de Paz.	1
- Introducción de un mecanismo de gestión transparente y buena gobernanza para combatir el fraude y la corrupción.	1
Observamos que no se deben subestimar los desafíos duraderos que enfrenta la policía en Timor-Leste.	0
90. No obstante, los Estados del Foro de las Islas del Pacífico han logrado importantes avances en la aplicación de diversas medidas antiterroristas de conformidad con la resolución 1373 (2001).	1
El Equipo cree que el embargo podría tener un mayor impacto contra ésta y otras amenazas de alta prioridad, como el uso de sistemas portátiles de defensa aérea, si estuviera más estrechamente vinculado a otros regímenes de contraproliferación y control de armamentos.	0
Aunque la Convención de la ASEAN contra el Terrorismo aún no ha entrado en vigor, el Tratado de la ASEAN sobre Asistencia Jurídica Mutua en Asuntos Penales ha sido ratificado por nueve Estados y está en vigor.	1
Esta interpretación se justifica en principios básicos del derecho penal internacional, que establecen que la responsabilidad penal individual surge cuando una persona comete materialmente un delito, así como cuando incurre en otras formas o modalidades de conducta delictiva.	0
- reconoce la importancia de garantizar que las tareas de consolidación de la paz encomendadas se implementen lo antes posible en una operación de mantenimiento de la paz en coordinación con el equipo de las Naciones Unidas en el país y con el debido respeto a las preocupaciones de seguridad y las prioridades del gobierno anfitrión, teniendo en cuenta los programas y políticas preexistentes. implementado antes del inicio de la operación.	1
Reconoce el impacto perjudicial que tiene la proliferación de armas, en particular las armas pequeñas, en la seguridad de los civiles al alimentar los conflictos armados, y alienta [a la misión] a que prosiga sus esfuerzos para prestar asistencia al Gobierno de [la zona afectada] con respecto al proceso de desarme civil, en particular fortaleciendo la capacidad de las autoridades locales para disuadir los conflictos entre comunidades y vigilando las iniciativas de desarme civil forzoso en un esfuerzo por evitar operaciones de desarme que podrían exacerbar la inseguridad en [la zona afectada].	1
C. Europa oriental 46. La mayoría de los Estados de Europa oriental han tipificado como delito la incitación a cometer actos terroristas.	1
Como se explica más adelante, la Comisión ha reunido material muy sustancial que considera que corrobora el uso del término Janjaweed, en el contexto limitado del mandato de la Comisión, como término genérico para describir a las milicias árabes que actúan, bajo la autoridad, con el apoyo, la complicidad o tolerancia de las autoridades del Estado sudanés y que gozan de impunidad por sus acciones.	1
Estoy gravemente preocupado por la última escalada entre Gaza e Israel.	0
4. En su resolución 1521 (2003), el Consejo de Seguridad también estableció un comité para supervisar la aplicación de las medidas. También se creó un panel de expertos para proporcionar al Comité información sobre la implementación de las medidas y los avances realizados en el cumplimiento de las condiciones para el levantamiento de las sanciones.	1
- En cuanto a los dos primeros puntos: en ambos ámbitos se han logrado avances importantes desde la presentación del cuarto informe de la República Checa. La enmienda a la Ley contra el blanqueo de dinero se aprobó el 8 de abril de 2004 y entró en vigor el 1 de septiembre de 2004. Introduce, entre otras cosas, el deber de informar sobre transacciones sospechosas asociadas no sólo al lavado de dinero, sino también al financiamiento del terrorismo. La enmienda define más claramente las personas físicas y jurídicas que entran dentro del ámbito de aplicación de la Ley.	1
Expediente: Orden de investigación emitida por el primer juez de instrucción del tribunal militar de Beirut Nº 23/2005, de fecha 14 de febrero de 2005.	1
Este participante agregó que el papel de los coordinadores políticos había cambiado dramáticamente en los últimos 10 años, convirtiéndose en una parte más formalizada e institucionalizada de cada delegación.	0
c) Promover la implementación de nuevas iniciativas para prevenir la financiación del terrorismo en economías predominantemente basadas en efectivo.	1
