en_es_DEEPL	MatConf
295. Además, dado el carácter discriminatorio por motivos políticos del asesinato sistemático y generalizado de civiles, estos actos pueden muy bien equivaler al delito de persecución como crimen de lesa humanidad.	1
15. Toma nota de las medidas adoptadas por la MONUC para hacer frente a los casos de explotación y abusos sexuales y de la política de tolerancia cero, pide al Secretario General que siga investigando a fondo las denuncias de explotación y violencia sexuales por parte del personal civil y militar de la MONUC, que adopte las medidas adecuadas establecidas en el boletín del Secretario General sobre medidas especiales de protección contra la explotación y los abusos sexuales (ST/SGB/2003/13);	0
Si bien puede resultar poco práctico autorizar a todos los contingentes a llevar a cabo operaciones ofensivas selectivas para neutralizar a los grupos armados, se requieren medidas urgentes para garantizar una contribución más activa de las brigadas marco a las actividades en el contexto de la neutralización de los grupos armados y la protección de los civiles.	1
El puerto de Jebel Ali, en los Emiratos Árabes Unidos, es con diferencia el mayor puerto de Oriente Próximo. Por consiguiente, los Emiratos Árabes Unidos se toman muy en serio la seguridad marítima y la prevención de amenazas, y han implantado sistemas, infraestructuras y procesos avanzados para evaluar y responder a los riesgos, al tiempo que garantizan la fluidez del comercio.	1
Reafirmando sus resoluciones 1265 (1999) y 1296 (2000) sobre la protección de los civiles en los conflictos armados, sus diversas resoluciones sobre los niños y los conflictos armados y sobre las mujeres, la paz y la seguridad, así como su resolución 1631 (2005) sobre la cooperación entre las Naciones Unidas y las organizaciones regionales en el mantenimiento de la paz y la seguridad internacionales, y reafirmando además su determinación de garantizar el respeto y el seguimiento de estas resoluciones,	0
13. Los Comités Ejecutivos de Paz y Seguridad y de Asuntos Humanitarios fueron creados por el Secretario General para proporcionar a los ejecutivos al más alto nivel un foro en el que debatir y formular estrategias de prevención y respuesta a los conflictos armados y las emergencias humanitarias.	0
En la fecha de cierre de este informe, un total del 37% del efluente DF, que fue entregado por el MV Cape Ray los días 30 y 31 de agosto de 2014, ya había sido destruido.	1
La eficacia de las unidades de lucha contra la delincuencia organizada transnacional de Malí sigue viéndose considerablemente obstaculizada por la escasez de recursos, a pesar de la ubicación conjunta de una célula de lucha contra la delincuencia organizada transnacional de la Policía de las Naciones Unidas con sus homólogos malienses.	1
Se confeccionaron listas con los nombres y los correspondientes números de serie de las armas, pero los destinatarios no firmaron por las armas.	1
El Equipo también siguió desempeñando un papel activo en el desarrollo de medidas para luchar contra la financiación del terrorismo mediante su participación en las reuniones plenarias del GAFI y en las reuniones de los órganos regionales de tipo GAFI.	0
En una declaración de la Presidencia (S/PRST/2004/15) adoptada el 14 de mayo, el Consejo expresó su honda preocupación por los informes de una incursión en la República Democrática del Congo por parte de elementos del ejército rwandés, y por los informes del aumento de la actividad militar de las Fuerzas Democráticas de Liberación de Rwanda en la parte oriental de la República Democrática del Congo y de sus incursiones en el territorio de Rwanda.	1
66. Desde agosto de 2005, el Programa de las Naciones Unidas sobre Estado de Derecho y Seguridad presta apoyo técnico y financiero a un seminario sobre aplicación de la ley y a un taller de formación para la Fuerza de Policía de Somalia en Kampala.	0
171. La terminal de frutas del puerto de Abiyán es claramente un lugar estratégico para la descarga de material y equipo militar y requiere una mayor vigilancia de la ONUCI.	0
Otro Estado señaló que la principal responsabilidad en materia de prevención recaía en el ejército nacional y en su dirección de inteligencia y señaló que la presencia de campos de refugiados en su territorio planteaba un reto particular.	0
La comisión trabajó durante dos años, durante los cuales identificó más de 800 lugares de detención, unos 50.000 casos de tortura y 200.000 muertes, y unos 2 millones de desplazados como consecuencia de la limpieza étnica, y llevó a cabo una amplia investigación sobre violaciones sistemáticas, que incluyó más de 500 declaraciones juradas de víctimas que identificaron a sus agresores.	1
La actividad forma parte de un diálogo en curso entre el Programa de las Naciones Unidas sobre Estado de Derecho y Seguridad y el Gobierno Federal de Transición sobre cuestiones relacionadas con las minas y el apoyo a los procesos que garanticen que conoce los instrumentos jurídicos internacionales pertinentes y podría considerar su participación en ellos.	0
"El Consejo de Seguridad reconoce la constante infrarrepresentación de las mujeres en los procesos formales de paz y está profundamente preocupado por los obstáculos y retos persistentes derivados de situaciones como la violencia contra las mujeres, las economías y estructuras sociales destrozadas, la falta de Estado de Derecho, la pobreza, el acceso limitado a la educación y a otros recursos, y diversas formas de discriminación y estereotipos.	1
44. Durante el período que abarca el informe, la situación de seguridad en el nordeste de la República Centroafricana siguió viéndose afectada por los conflictos interétnicos, el bandidaje y la delincuencia transfronteriza. Éstas siguieron siendo las principales amenazas para la seguridad y la estabilidad en las regiones de Vakaga y Haute-Kotto.	1
(a) Pedir a las partes en un conflicto armado que cumplan las obligaciones que les incumben en virtud del derecho internacional humanitario de adoptar todas las medidas necesarias para proteger a la población civil y facilitar el paso rápido y sin obstáculos de los envíos de socorro, el equipo y el personal,	0
Además, la OCI subraya la necesidad de que el Consejo de Seguridad asuma su responsabilidad en el mantenimiento de la paz y la seguridad internacionales y actúe de inmediato para aplicar sus resoluciones pertinentes a fin de promover el logro de una solución justa, duradera y pacífica a este prolongado y trágico conflicto, y hacer realidad los derechos inalienables del pueblo palestino.	0
Esto llevó al Consejo de Seguridad a determinar, en su resolución 1556 (2004), que el conflicto de Sudán constituía una amenaza para la paz y la seguridad internacionales y para la estabilidad de la región, y a pedir al Gobierno, en virtud del capítulo VII de la Carta de las Naciones Unidas, que cumpliera inmediatamente los compromisos contraídos en el comunicado conjunto.	0
Se han proferido algunas amenazas contra el personal del programa.	0
"El Consejo de Seguridad condena las violaciones de los derechos humanos internacionales y del derecho humanitario cometidas por miembros de las FARDC, incluidas las violaciones masivas cometidas en Minova el 24 de noviembre de 2012, y exhorta al gobierno de la RDC a que detenga rápidamente, lleve ante la justicia y haga rendir cuentas a los responsables de dichas violaciones, independientemente de su rango militar".	1
15. Ha surgido una amenaza particular debido al creciente uso por parte de grupos e individuos terroristas de las nuevas tecnologías de la información y la comunicación para el reclutamiento, la incitación y la recaudación de fondos, a menudo a través de fronteras internacionales.	0
Se pronunciaron discursos de apertura en nombre del Ministerio Federal de Asuntos Exteriores de Alemania, la Presidencia del Comité establecido en virtud de la resolución 1540 (2004), la Oficina de Asuntos de Desarme de la Secretaría de las Naciones Unidas, la Comisión Europea, el Departamento de Estado de los Estados Unidos y la Oficina Federal de Asuntos Económicos y Control de las Exportaciones.	0
El Consejo de Seguridad invita también a los tres Comités a que sigan cooperando con el grupo de trabajo establecido en virtud de la resolución 1566 (2004).	0
El Consejo ha adoptado asimismo una declaración de la Presidencia (S/PRST/2011/17), en la que subraya la necesidad de mejorar la comunicación entre él mismo, los países que aportan contingentes y fuerzas de policía, la Secretaría de las Naciones Unidas y otras partes interesadas, a fin de fomentar un espíritu de asociación, cooperación, confianza mutua y garantizar que el Consejo se beneficie de las opiniones de quienes prestan servicio sobre el terreno al adoptar sus decisiones sobre los mandatos de mantenimiento de la paz.	0
Las medidas que ha tomado para contrarrestar la insurgencia en Darfur han supuesto una flagrante violación del derecho internacional.	1
El Equipo de Vigilancia no tiene conocimiento de la existencia de ningún caso de personas incluidas en la lista que hayan sido detenidas en las fronteras desde su último informe, y el Comité no ha recibido ningún informe al respecto.	0
Además, el 25 de junio, el Consejo de Personas Eminentes presentó al Gobierno de Transición una hoja de ruta en la que se esbozan las prioridades para que la transición continúe con éxito: seguridad pública, justicia, elecciones, gobernanza política y medidas económicas.	0
Aunque en la mayoría de los incidentes las fuerzas gubernamentales pueden no haber participado directamente en la destrucción, su complicidad en los ataques durante los cuales se llevó a cabo la destrucción y su presencia en el lugar de los hechos son suficientes para hacerlas corresponsables.	1
Aunque el Consejo de Seguridad ha confirmado que las sanciones financieras también se aplican al suministro de alojamiento en Internet y servicios relacionados, los terroristas y los grupos terroristas pueden hacer un amplio uso de los servicios de Internet.	1
3. En la Declaración, además de reafirmar la importancia de avanzar rápidamente hacia la celebración de elecciones en octubre, las partes acordaron que el desmantelamiento y el desarme de las milicias debían completarse antes del 20 de agosto, y que la Troika, formada por la ONUCI, la Oficina del Primer Ministro de Côte d'Ivoire y la Mediación de la Unión Africana, determinaría qué medidas adicionales eran necesarias para acelerar el proceso.	0
Subraya la importancia de desarrollar la capacidad de una policía nacional eficaz y profesional en Haití.	1
Hacia las 5 de la tarde pasó un vehículo a gran velocidad. El Sr. Kiak y sus hombres abrieron fuego, hiriendo al sacerdote que conducía.	1
Por último, me gustaría formular algunas recomendaciones para cualquier mecanismo de investigación que se establezca:	0
9. El tribunal de distrito dictaminó inicialmente que el Gobierno no había probado que la rama neerlandesa de Al-Haramain, separada y aparte de la organización internacional, hubiera apoyado el terrorismo.	0
A menudo, los civiles fueron desplazados a la fuerza como consecuencia del ataque.	1
Los dirigentes y partidarios del gobierno, por su parte, acusaron al MPCI y a otros "movimientos rebeldes" de utilizar fuerzas extranjeras y cometer atrocidades, especialmente el asesinato de decenas de miembros de la gendarmería en Bouaké.	0
"El Consejo de Seguridad toma nota de la decisión de la cumbre de la Unión Africana celebrada en Sirte, en la que se pide al Consejo que imponga sanciones contra quienes, incluida Eritrea, prestan apoyo a los grupos armados dedicados a socavar la paz y la reconciliación en Somalia y la estabilidad regional.	1
El Consejo debe pedir el cese inmediato de todas las operaciones militares en Gaza y la retirada de las fuerzas de ocupación israelíes de esa zona.	0
Profundamente preocupada por la frecuencia de los actos de violencia cometidos en muchas partes del mundo contra periodistas, profesionales de los medios de comunicación y personal asociado en los conflictos armados, en particular los ataques deliberados que violan el derecho internacional humanitario,	1
Instamos a Israel a que cumpla sus obligaciones con respecto a la población de los territorios ocupados.	0
Por ejemplo, una unidad militar, actuando bajo órdenes superiores, se dispone a detener, contraviniendo el Derecho internacional, a varios civiles enemigos. Uno de los militares, en plena acción militar, mata o tortura a uno de esos civiles.	1
En resumen, la violación es toda invasión física de naturaleza sexual perpetrada sin el consentimiento de la víctima, es decir, por la fuerza o mediante coacción, como la causada por el miedo a la violencia, la coacción, la detención o el aprovechamiento de un entorno coercitivo.	1
51. Un posible impedimento para la realización efectiva del debido proceso a través de la Oficina del Defensor del Pueblo es la posibilidad de que existan restricciones de confidencialidad que impidan revelar la identidad del Estado designante al peticionario y a los Estados pertinentes implicados en el caso.	1
Como ya ha señalado el Equipo, las inscripciones inadecuadas no sirven para nada: no se pueden aplicar correctamente sanciones contra ellas, personas no deseadas con nombres similares sufren consecuencias reales, el sector privado y los funcionarios en las fronteras y otros lugares pierden un tiempo y un esfuerzo valiosos tratando de identificar coincidencias que nunca se pueden confirmar, y el régimen de sanciones en su conjunto pierde apoyo.	1
El ministro declaró que, una vez que el Gobierno recibía información de que había rebeldes en un pueblo determinado, "ya no es una localidad civil, se convierte en un objetivo militar".	1
Unos pocos son incapaces de aplicar las medidas en absoluto y los terroristas pueden saltarse el embargo de armas a su antojo.	1
Su intención y capacidad para planificar atentados quedó demostrada en Argelia y Níger en 2013.	1
En su informe, el Secretario General observa cierta mejora en todas esas áreas, excepto en la cuestión central de la reforma del gobierno local y, en particular, la descentralización, en la que no se ha avanzado.	0
"El Consejo de Seguridad expresa su creciente preocupación por las graves amenazas que plantean el tráfico de drogas y la delincuencia organizada transnacional conexa para la paz y la estabilidad internacionales en África Occidental y en la región del Sahel, como se señala en la Estrategia Integrada de las Naciones Unidas para el Sahel.	0
391. El saqueo de aldeas y la apropiación de ganado, cosechas, enseres domésticos y otras pertenencias personales de los habitantes por las fuerzas gubernamentales o las milicias bajo su control constituye sin duda un crimen de guerra.	1
La mayoría de los Estados tienen una capacidad limitada para congelar fondos y activos sin demora, y ningún Estado aplica medidas adecuadas para proteger a las organizaciones sin ánimo de lucro de la financiación del terrorismo.	0
Kinshasa y otras zonas del oeste experimentaron niveles de amenaza relativamente bajos, aunque los índices de delincuencia siguen siendo motivo de preocupación.	0
Aunque se sabe que las células locales se dedican a actividades delictivas de poca monta, como el fraude con tarjetas de crédito o el tráfico de drogas, y la Oficina de las Naciones Unidas contra la Droga y el Delito (ONUDD) informa de que los grupos que operan a caballo entre Afganistán y Pakistán, la República Islámica de Irán y Uzbekistán cobran tasas de tránsito a los transportistas de drogas, lo que beneficia a los talibanes, hasta ahora apenas existen pruebas consistentes de la implicación de terroristas a gran escala en el tráfico de drogas u otro tipo de delincuencia organizada.	1
Un civil resultó muerto como consecuencia del enfrentamiento.	1
Un asesor militar del Departamento de Operaciones de Mantenimiento de la Paz respondió a las preguntas formuladas por los miembros del Consejo.	0
56. Todos los Estados, excepto uno, han adoptado algunas medidas para establecer un marco jurídico global de lucha contra el terrorismo que incorpore los delitos relacionados con el terrorismo.	0
Además, en la medida en que el proceso sancionador pretende fomentar un cambio de conducta, una descripción de los hechos que llevaron a la exclusión de la lista podría orientar al Defensor del Pueblo en el contexto del diálogo con los peticionarios y proporcionar ejemplos para las personas y entidades incluidas en la lista en general.	1
▪ Salah Suliman Ayyash, de 33 años, conductor de la organización médica Al Ihya en Rif Dimashq, fue asesinado por fuerzas del régimen cuando intentaba entrar en Zibdeen el 27 de noviembre de 2014.	1
Por lo tanto, al igual que en la clase anterior, cualquier delito cometido por ellos implicaba no sólo la responsabilidad penal del autor, sino también la responsabilidad de sus autoridades superiores del Sudán si ordenaban o planeaban esos delitos o no impedían o reprimían dichos delitos (responsabilidad superior).	1
Los Estados de la subregión no han indicado los procedimientos o mecanismos utilizados para prevenir y reprimir la circulación de terroristas a través de las fronteras.	1
La resolución 1373 (2001) del Consejo de Seguridad ya impone a los Estados la obligación de adoptar determinadas medidas para reprimir el terrorismo y el reclutamiento de miembros de grupos terroristas, impedir la circulación de terroristas y llevarlos ante la justicia.	0
Sin embargo, cuando los delitos se cometen con regularidad y a gran escala, como parte de una pauta de conducta delictiva, la responsabilidad del superior es más grave.	1
28. El Consejo está decidido a estudiar sanciones individuales contra quienes violen el embargo de armas en la República Democrática del Congo.	1
El mayor y más mortífero de estos incidentes fue el ataque no provocado de milicias tribales contra el campo de desplazados internos de Aro Sharow y las aldeas de Gosmino y Ardja, en la zona de Kulbus, en Darfur Occidental, cerca de la frontera con Chad, que tuvo lugar el 28 de septiembre.	1
83. A la luz de lo que antecede, recomiendo que el mandato de la MONUSCO se prorrogue por un nuevo período de 12 meses, manteniendo los efectivos militares y las unidades de policía de la Misión en los niveles autorizados actualmente.	0
4. Tras la adopción de la resolución 1595 (2005), se celebraron intensas consultas sobre la creación de la Comisión, su dotación de personal y su apoyo logístico. El 26 de mayo de 2005 llegó a Beirut un pequeño equipo de avanzada encabezado por el Comisario Detlev Mehlis.	0
22. Sobre la base del acuerdo concertado por el Primer Ministro y mi anterior Representante Especial el 13 de mayo de 2009 (véase S/2009/504, párr. 20), en el que se reiteran los criterios mutuamente convenidos para la reasunción por la policía nacional de las responsabilidades policiales primarias, al 20 de septiembre equipos conjuntos de evaluación integrados por representantes civiles y policiales del Gobierno y de la UNMIT habían evaluado los 13 distritos y las 6 unidades.	0
3. Un importante dirigente de Al-Itihaad, responsable general de los campos de entrenamiento, compró fusiles de asalto AK-47, ametralladoras PKM, lanzacohetes RPG-7, granadas de mano F1, granadas de fusil y granadas de mortero en el mercado de armas de Irtogte entre el 7 y el 21 de noviembre de 2004. El mismo individuo compró 2 ametralladoras PKM, 10 ametralladoras medianas SG-43, 120 pistolas TT-33 Tokarev y 60 cargadores para fusiles de asalto AK-47 el 27 de noviembre de 2004, así como 16 ametralladoras PKM y munición para lanzacohetes RPG-7 el 15 de enero de 2005 (S/2005/153, anexo II).	1
Mi hermana de 8 años también estaba conmigo ese día y también fue violada, pero no golpeada.	1
Turquía seguirá ejerciendo sus derechos emanados del derecho internacional en pleno cumplimiento de las normas y reglamentos establecidos, con el fin de proteger a sus ciudadanos y sus fronteras nacionales.	1
Además, debido a la alta incidencia de matrimonios mixtos, apenas pueden distinguirse en su aspecto físico exterior de los miembros de las tribus que supuestamente les atacaron.	1
La comunidad internacional sigue comprometida con la lucha contra el terrorismo en todas sus formas y manifestaciones, pero debe redoblar sus esfuerzos para lograr la plena aplicación de las resoluciones pertinentes y de los instrumentos internacionales de lucha contra el terrorismo.	0
La cooperación y la coordinación en los controles fronterizos entre Estados contiguos son especialmente importantes para proporcionar una vigilancia y una cobertura eficaces a lo largo de extensas fronteras abiertas y porosas.	0
Hay que poner fin a tales actos de terror e intimidación, que forman un patrón de ataque no sólo contra los ciudadanos libaneses, sino también contra los principios de una sociedad democrática y abierta que incluye la libertad de prensa.	1
(s) La prohibición de los castigos colectivos;	1
La víctima quedó embarazada a consecuencia de esta violación y posteriormente dio a luz a un niño.	1
El Equipo cree que el embargo podría tener más impacto contra ésta y otras amenazas de alta prioridad, como el uso de sistemas portátiles de defensa antiaérea, si estuviera más estrechamente vinculado a otros regímenes de lucha contra la proliferación y de control de armamentos.	0
Hay pruebas abrumadoras que sugieren que estos asesinatos fueron en su mayoría no provocados e innecesarios para hacer frente a los manifestantes.	1
Un alto funcionario del Gobierno, a nivel provincial, describió cómo el reclutamiento inicial de combatientes por parte del Gobierno se basó también en proscritos árabes y, como han descrito otros informes, en el reclutamiento de delincuentes convictos.	1
2. Decide que la Dirección Ejecutiva del Comité contra el Terrorismo siga funcionando como misión política especial bajo la orientación política del Comité contra el Terrorismo durante el período que finaliza el 31 de diciembre de 2017 y decide además llevar a cabo una revisión provisional antes del 31 de diciembre de 2015;	0
Prevenir y poner fin al reclutamiento de niños soldados en violación del derecho internacional.	0
El Coordinador Humanitario ha pedido ayuda humanitaria de emergencia para ayudar a las 20.000 familias a sobrevivir al invierno.	0
Observa, a este respecto, que el Consejo de Seguridad puede encomendar a las misiones multidimensionales de mantenimiento de la paz, entre otras cosas, lo siguiente (d) Proporcionar una respuesta rápida en las actividades relativas a las minas, así como servicios de asesoramiento y formación adaptados a las necesidades de las autoridades nacionales, previa solicitud, con miras a posibilitar la reducción de riesgos, la asistencia a las víctimas, el desminado y la gestión y eliminación de existencias;	0
En particular, queremos expresar nuestra profunda preocupación por el estancamiento del desarrollo socioeconómico y la seguridad alimentaria de Haití.	0
2. Como Presidente del Comité contra el Terrorismo del Consejo de Seguridad y uno de los primeros promotores de la Coalición Mundial contra el Terrorismo, la República de Croacia condena enérgicamente el terrorismo internacional en todas sus formas y manifestaciones y, teniendo en cuenta el peligro de que el terrorismo converja con otras amenazas a la paz y la seguridad internacionales, como la proliferación de armas de destrucción masiva, la delincuencia organizada transnacional y el ciberterrorismo, insta a una cooperación mundial aún más estrecha en la supresión de esta lacra de los últimos tiempos.	0
Además, el modo y el patrón de los vuelos aéreos que preceden a los ataques no pueden interpretarse en modo alguno como señales de advertencia, ya que éstos formaban parte claramente del ataque.	1
A este respecto, pedimos que se haga todo lo posible para que estas reuniones se celebren cada dos meses, como se ha acordado, y que, en la medida de lo posible, los jefes de los servicios de inteligencia y seguridad participen personalmente en ellas. Instamos a todas las partes interesadas, incluidos el Centro Africano de Estudios e Investigaciones sobre el Terrorismo, la Unidad de Fusión y Enlace del Sahel y el Comité de Servicios de Inteligencia y Seguridad de África, en estrecha cooperación con la Comisión de la Unión Africana, a que prosigan e intensifiquen sus esfuerzos para intercambiar puntos de vista y asistencia mutua, así como para aplicar los aspectos pendientes de las conclusiones operativas de la reunión de los jefes de los servicios de inteligencia y seguridad.	0
60. Sin embargo, los abusos contra los derechos de los niños, incluida la violencia sexual, siguen siendo motivo de grave preocupación en todo el país.	1
Todos los mandos deben ser considerados responsables de las violaciones graves cometidas por los combatientes bajo su control.	1
El Consejo de Seguridad debate con frecuencia cuestiones humanitarias en países afectados por conflictos.	0
El Consejo de Seguridad recuerda las obligaciones de los Estados de respetar y hacer respetar el derecho internacional humanitario, incluidos los cuatro Convenios de Ginebra, y subraya su responsabilidad de poner fin a la impunidad y procesar a los responsables de genocidio, crímenes contra la humanidad y violaciones graves del derecho humanitario.	0
Por último, es necesario abordar la cuestión de las circunstancias en las que una operación de mantenimiento de la paz está autorizada a utilizar la fuerza, desde la legítima defensa hasta la imposición de la paz y el mantenimiento de la paz sólido, y cómo encaja en la aplicación del mandato de protección de civiles de la operación.	0
Trasladar la culpa, buscar chivos expiatorios para los fracasos en Afganistán y pedir a los que ya están haciendo más que hagan aún más es injusto e inaceptable y, en última instancia, será contraproducente.	0
La Comisión recibió pruebas creíbles del uso de helicópteros Mi-8, helicópteros Mi-24 y aviones Antonov durante los ataques aéreos contra las aldeas.	1
Al mismo tiempo, ha resurgido la amenaza de los talibanes.	1
Por ejemplo, los Estados de la región del Sáhara han tenido dificultades para hacer frente a los campos móviles de entrenamiento de terroristas dirigidos por Al-Qaida en el Magreb Islámico (QE.T.14.01.).	1
Los programas de medios de subsistencia alternativos dirigidos a las comunidades, el acceso a los mercados, la construcción de carreteras e infraestructuras marítimas que fomenten la pesca y el comercio a través de la ayuda al desarrollo harán más sostenibles los beneficios obtenidos gracias a la lucha contra la piratería.	0
9. Pide al Secretario General que adopte las disposiciones necesarias para apoyar la labor del mecanismo de vigilancia, como gasto de la Organización y por conducto de un Fondo Fiduciario de las Naciones Unidas establecido a tal efecto, afirma que dicho Fondo Fiduciario será establecido por el Secretario General, alienta a los Estados a que contribuyan al Fondo y a que aporten, por conducto del Secretario General, personal, equipo y servicios al mecanismo de vigilancia; y pide además al Secretario General que mantenga informado periódicamente al Comité establecido en virtud de la resolución 1267 (1999) sobre las disposiciones financieras de apoyo al mecanismo;	0
51. El éxito de la transición se vería amenazado si las elecciones en la República Democrática del Congo no se celebrasen antes del 30 de junio de 2006.	0
Los incidentes con artefactos explosivos improvisados suelen causar un gran número de víctimas civiles, la destrucción generalizada de infraestructuras y el trastorno económico de comunidades enteras".	1
Si los bancos son demasiado proscriptivos a la hora de decidir qué examinar como posible caso de financiación del terrorismo, es tan probable que pasen por alto el uso de nuevos métodos como que descubran el uso de los antiguos.	0
También ha informado al Consejo sobre la situación humanitaria en las zonas controladas por los grupos armados, que sigue siendo precaria, especialmente en la región de Luhansk.	1
190. Todos los Estados son partes en el Convenio sobre la Financiación del Terrorismo, y todos han introducido legislación contra el blanqueo de capitales y la financiación del terrorismo y establecido unidades de inteligencia financiera que son miembros del Grupo Egmont.	0
A través de estas fronteras se desliza una población migrante de jóvenes combatientes -guerreros regionales- que ven la guerra principalmente como una oportunidad económica.	1
Además, la Sra. Bellamy presentó a tres niños delegados en el Foro de la Infancia -Wilmot, de Liberia; Eliza, de Bosnia y Herzegovina; y José, de Timor Oriental- que ofrecieron relatos personales en los que describían las experiencias de niños atrapados en conflictos armados y hacían un llamamiento para que se ponga fin a la guerra.	0
34. A pesar de la persistente labor de promoción de las Naciones Unidas, nueve niños siguen detenidos en centros de detención de Bamako por presunta asociación con grupos armados, en violación del protocolo sobre la liberación, reunificación y reintegración de los niños asociados con fuerzas o grupos armados en Malí, firmado el 1 de julio de 2013 por el Gobierno.	1
En otros lugares, los grupos se han visto obligados por la eficacia de los controles y la necesidad de eludir la detección a adaptar e improvisar dispositivos a partir de productos más fáciles de obtener.	1
El Gobierno de Malí puso inmediatamente la clínica en cuarentena, y las unidades de policía constituidas de la MINUSMA ayudaron a las autoridades malienses a garantizar la seguridad en torno a la clínica.	0
C. Apoyo a las personas afectadas por el conflicto	0
Preocupados por la ausencia hasta ahora de los principales movimientos armados en las negociaciones, han instado a seguir colaborando con el Gobierno y los movimientos no signatarios para aumentar el carácter inclusivo del proceso de paz.	0
El Equipo de Vigilancia tiene previsto seguir trabajando con la Subdivisión, que debería ser el asociado preferido para la mayoría de las actividades de fomento de la capacidad de las Naciones Unidas en la lucha contra el terrorismo a fin de evitar la duplicación de esfuerzos. E. Organizaciones internacionales y regionales	0
Tras visitar Angola y la República Democrática del Congo, mi Representante Especial para la Violencia Sexual en los Conflictos, Margot Wallström, emitió el 16 de marzo una declaración en la que pedía a ambos países que investigaran las denuncias de violencia sexual en relación con las expulsiones y adoptaran medidas prácticas para prevenir esos delitos.	0
1. El presente informe del Comité del Consejo de Seguridad establecido en virtud de la resolución 1518 (2003) abarca el período comprendido entre el 1 de enero y el 31 de diciembre de 2009.	0
Los niños han sido vistos con uniformes y portando armas en los campamentos rebeldes y sus alrededores.	1
319. Es evidente que la destrucción masiva de aldeas por las fuerzas gubernamentales y los Janjaweed no estaba justificada por necesidades militares.	1
Casi la mitad de esas personas siguen desaparecidas y se teme que muchas hayan muerto.	1
o El 16 de noviembre de 2014, aviones de guerra del régimen atacaron con un misil la ciudad de Maarat Misreen, matando a 5 personas, entre ellas un niño y una mujer, además de destruir edificios residenciales.	1
Aproximadamente 2 km después del puesto de control, unos 20 soldados vestidos con uniformes de camuflaje se acercaron al grupo de mujeres y les ordenaron que se detuvieran, al tiempo que disparaban algunos tiros.	1
El Tribunal de Primera Instancia distinguió las decisiones anteriores que confirmaban las sanciones de la resolución 1267 señalando que la resolución 1373 (2001) no identifica a personas específicas cuyos activos deben ser congelados, lo que convierte la decisión de imponer sanciones a objetivos concretos, y el proceso utilizado para llegar a esa decisión, en una cuestión de discrecionalidad de los Estados miembros y, por tanto, sujeta a un examen más minucioso.	1
Esto limitó la eficacia de la iniciativa a la hora de proporcionar una justicia integral a las víctimas.	0
El acceso humanitario en Darfur ha mejorado drásticamente gracias al levantamiento gradual de las restricciones a la entrega de ayuda humanitaria desde el verano pasado.	0
El término Janjaweed, en particular, ha sido ampliamente utilizado por las víctimas de los ataques para describir a sus agresores.	1
Mientras nos disponemos a debatir los retos de desarrollo a los que se enfrenta Afganistán, el reciente incidente subraya el sombrío panorama relacionado con la situación de la seguridad.	0
Artefactos explosivos improvisados y explosivos de fabricación casera, por ejemplo, nitrato de amonio y nitrato de urea. Coches bomba.	1
Durante el mes de febrero, se denunciaron más de 20 asaltos a mano armada en el eje Guiglo-Duékoué, mientras que en Bangolo se denunciaron 10 ataques armados. El 23 de marzo de 2008, un soldado de las fuerzas de defensa y seguridad de Costa de Marfil fue asesinado en Duékoué por bandidos armados no identificados.	1
Se les recompensa por denunciar a conciudadanos sospechosos de cometer tales "delitos".	1
Cuatro Estados han tipificado adecuadamente como delito la financiación del terrorismo, mientras que tres no lo han hecho en absoluto.	0
Los miembros del Consejo expresaron de nuevo su profunda indignación por todos los iraquíes, así como por los nacionales de otros Estados, que han sido asesinados, secuestrados, violados o torturados por el EIIL, así como por su reclutamiento y utilización de niños.	1
Las F-FDTL también tienen en su poder un Minimi, un 38 Special, una Browning de 9 mm, dos fusiles semiautomáticos G3, un fusil M16 A1 y un arma de fuego M2 del calibre 50, cuya procedencia no se explica.	1
▪ Dirigir ataques contra edificios, material, unidades y transportes sanitarios y personal utilizando los emblemas distintivos de los Convenios de Ginebra de conformidad con el derecho internacional;	1
Un elemento importante es el hecho de que en varias aldeas atacadas e incendiadas tanto por las milicias como por las fuerzas gubernamentales, los atacantes se abstuvieron de exterminar a toda la población que no había huido, sino que mataron selectivamente a grupos de hombres jóvenes.	1
La Comisión observa que durante el conflicto de Darfur ha surgido claramente un patrón de saqueos y violaciones por parte de los Janjaweed, un hecho que no podía haber sido ignorado por las personas identificadas por la Comisión.	1
El espantoso plan de los terroristas concluyó en la mañana del 18 de marzo con otro atentado en Alepo. Los terroristas takfiríes, junto con quienes se mantienen a su lado y los apoyan y les proporcionan abiertamente dinero y armas, siguen llevando a cabo operaciones terroristas como parte de una conspiración dirigida contra Siria, su pueblo y sus instituciones.	1
(n) Consultar con los servicios de inteligencia y seguridad de los Estados miembros, incluso a través de foros regionales, para facilitar el intercambio de información y reforzar la aplicación de las medidas;	0
En la 6897ª sesión del Consejo de Seguridad, celebrada el 20 de diciembre de 2012, en relación con el examen por el Consejo del tema titulado "Consolidación de la paz después de los conflictos", el Presidente del Consejo hizo la siguiente declaración en nombre del Consejo:	0
Al mismo tiempo, tras la retoma de la ciudad por las fuerzas gubernamentales, recibió a unas 11.000 personas desplazadas a las que trató de ayudar lo mejor que pudo.	0
