id	ar	en	es	Relevant
2014/s/2014/439/136:1	:: توجد في حزة 700 1 أسرة ويبلغ العدد الكلي للسكان 310 7 نسمة	:: Haza has 1,700 families and 7,310 total inhabitants	:: Haza tiene 1.700 familias y un total de 7.310 habitantes	0
2008/s/2008/296/714:1	(ق.ق: 433 د.ع (20)-30/3/2008)	(Summit resolution 433, 20th ordinary session - 30 March 2008)	(Resolución 433/20 de la Cumbre, aprobada el 30 de marzo de 2008)	0
2014/s/2014/351/348:1	1 - شيشيلي IT-03-67-Ar15bis	1. Šešelj IT-03-67-Ar15bis	1. Šešelj IT-03-67-Ar15bis	0
2004/s/ac_26/2004/1/212:3	وتدعم السجادات فاتورتان من هذا المورد يرجع تاريخهما إلى ما قبل الغزو وتحددان كل مادة بوضوح.	The carpets were supported by two pre-invasion invoices from this supplier that clearly identified each item.	Respecto de las alfombras existen dos facturas expedidas por ese proveedor antes de la invasión, en las que están claramente identificadas.	0
2014/s/prst/2014/3/235:1	قرار مجلس الأمن 2121 (2013)، الفقرة 8 من الديباجة	S/RES/2121 (2013), pp. 8	S/RES/2121 (2013), párr. 8 del preámbulo	0
2013/s/2013/440/254:1	149 - وتقترب حالياً ثلاث من بين الشركات العشرين من مرحلة الإنتاج، وذلك كما يلي:	149. Of the 20 companies, 3 are now nearing production:	De las 20 empresas, tres están a punto de iniciar la producción:	0
2014/s/2014/190/17:7	وباستثناء حركة غوران، ستخوض تلك الأحزاب الانتخابات معا في محافظة صلاح الدين وحدها.	Kurdish parties, with the exception of Gorran, will run together only in Salah al-Din governorate.	Los partidos kurdos, con la excepción de Gorran, solo se presentarán en la provincia de Salah al-Din.	0
2008/s/2008/260/126:2	فالمستأجرون يتخلفون على نطاق واسع عن دفع الإيجار. ومن بين هؤلاء المستأجرين منظمات دولية (منظمة الأمن والتعاون في أوروبا، والقوة الأمنية الدولية في كوسوفو، وغيرهما).	The occupants do not pay the rent on a mass scale. Such occupants include international organizations (OSCE, KFOR and others).	Un gran número de ocupantes no paga el alquiler. Esos ocupantes incluyen a organizaciones internacionales (OSCE, KFOR y otras).	0
2005/s/2005/781/43:4	كما أن عدد مشاهدي ومستمعي وقائع المحاكمات عن طريق موقعنا على الإنترنت مذهل.	Further, the numbers of people who have watched or listened to the proceedings via our internet site are impressive.	Además, la cantidad de personas que han visto o escuchado las actuaciones a través de nuestro sitio en la Internet es impresionante.	0
2009/s/pv_6111/47:1	السيد موليه (تكلم بالفرنسية): أشكر أعضاء المجلس على إتاحة الفرصة لي لإطلاعهم على المستجدات في الحالة في شرق تشاد وفي شمال شرق جمهورية أفريقيا الوسطى.	Mr. Mulet (spoke in French): I thank members for the opportunity to update them on the situation in eastern Chad and north-eastern Central African Republic.	Sr. Mulet (habla en francés): Quisiera dar las gracias a los miembros por la oportunidad que se me ofrece de presentar información actualizada sobre la situación en el este del Chad y en el nordeste de la República Centroafricana.	0
2010/s/2010/519/48:1	23 - يقرر إبقاء المسألة قيد نظره.	23. Decides to remain seized of the matter.	23. Decide seguir ocupándose de la cuestión.	0
2002/s/ac_26/2002/13/782:4	وعدّل الفريق تكلفة الاستبدال المقدرة للشركة بتطبيق معدل استهلاك يتناسب مع المعدلات القياسية الصناعية للأصول المعنية.	The Panel adjusted PIC's estimated replacement cost by applying a depreciation rate commensurate with industry standard rates for the assets in question.	El Grupo ajustó el costo de sustitución estimado por la PIC aplicando un porcentaje de depreciación de acuerdo con los porcentajes normales aplicados por la industria a estos bienes.	0
2005/s/ac_26/2005/10/622:1	296- وكان الفريق قد نظر في بادئ الأمر في المطالبة رقم 5000394 ضمن الدفعة الأولى من المطالبات من الفئة	Claim No. 5000394 was originally considered by the Panel in the first "F4" instalment.	296. La reclamación Nº 5000394 fue examinada inicialmente por el Grupo en la primera serie de reclamaciones "F4".	0
2014/s/2014/553/159:1	الحالة 11، منذر بن محسن بن علي البعزاوي (الوضع: رفع اسمه من القائمة)	Case 11, Mondher ben Mohsen ben Ali al-Baazaoui (Status: delisted)	Caso 11, Mondher ben Mohsen ben Ali al-Baazaoui (situación: nombre excluido de la Lista)	0
2003/s/ac_26/2003/13/18:1	حاء- خسائر أخرى 94 -112 24	H. Other losses 94 - 112 19	H. Otras pérdidas 94 - 112 20	0
2014/s/2014/943/27:6	وإجمالا، يتولى 95 في المائة من المحافظين في مناطق تمبكتو وغاو وموبتي أداء مهامهم، فضلا عن حوالي 80 في المائة من نواب المحافظين.	In total, in the Gao, Mopti and Timbuktu regions, 95 per cent of prefects perform their functions, as do roughly 80 per cent of subprefects.	En total, en las regiones de Gao, Tombuktú y Mopti, desempeñan sus funciones el 95% de los prefectos, así como aproximadamente el 80% de los subprefectos.	0
2002/s/2002/1023/167:3	ويشمل هيكل قوة الدرك الوطني ما يلي:	The structure of the Gendarmería Nacional includes:	Dispone de:	0
2004/s/2004/800/55:4	وتضاعفت الأنشطة مع اقتراب السنة الدراسية وحشدت الحكومة كميات كبيرة من المواد والمعدات للمؤسسات الدراسية والعيادات الصحية.	Activities have gathered momentum as the impending school year approaches, the Government has mobilised large quantities of items and equipment for the educational institutions and health clinics.	Las actividades han adquirido impulso a medida que se acerca el inicio del curso escolar, y el Gobierno ha movilizado una gran cantidad de artículos y equipo para las instituciones de educación y las clínicas de salud.	0
2002/s/ac_26/2002/26/446:1	268- أدخل تعديل على نفقات المعدات الموردة لمراعاة قيمتها المتبقية.	An adjustment to the expenses for the equipment supplied has been made to take account of its residual value.	268. Se han ajustado los gastos correspondientes al equipo para tener en cuenta su valor residual.	0
2013/s/agenda/7091/2:1	المقرر عقدها يوم الثلاثاء 24 كانون الأول/ديسمبر 2013، الساعة 15:00	To be held on Tuesday, 24 December 2013, at 3 p.m.	Que se celebrará el martes 24 de diciembre de 2013, a las 15.00 horas	0
2011/s/agenda/6613/2:1	المقرر عقدها يوم الأربعاء 14 أيلول/سبتمبر 2011، الساعة 20/10	To be held on Wednesday, 14 September 2011, at 10.20 a.m.	Que se celebrará el miércoles 14 de septiembre de 2011, a las 10.20 horas	0
1998/s/1998/1028/23:2	ويتعين في هذا الصدد فتح مطار أوزوالدو فييرا الدولي والميناء البحري فورا؛	In this regard, the Oswaldo Vieira international airport and the seaport shall be opened immediately;	Con este fin, el aeropuerto internacional Oswaldo Vieira y el puerto marítimo se abrirán inmediatamente;	0
2007/s/ac_50/2007/91/9:2	وعلاوة على ذلك، أُدرج المزيد من أسماء الأشخاص والكيانات في المرفق الثاني لموقف المجلس الموحد برقم 2007/140/CFSP.	Moreover, additional persons and entities have been listed in the Annex II of Council Common Position 2007/140/CFSP.	Además, se han añadido otras personas y entidades a la lista del Anexo II de la Posición Común 2007/140/PESC del Consejo.	0
2005/s/agenda/5329/2:1	المقرر عقدها يوم الخميس، 15 كانون الأول/ديسمبر 2005، الساعة 25/17	To be held on Thursday, 15 December 2005, at 5.25 p.m.	Que se celebrará el martes 15 de diciembre de 2005, a las 17.25 horas	0
2006/s/2006/543/51:1	ليختنشتاين 21 تموز/يوليه 2005 S/AC.47/2005/12	Liechtenstein 21 July 2005 S/AC.47/2005/12	Liechtenstein 21 de julio de 2005 S/AC.47/2005/12	0
2001/s/ac_26/2001/18/703:1	`3` إزالة النفط المسكوب	(iii) Clean-up of oil spill	iii) Limpieza de derrames de petróleo	0
2009/s/prst/2009/1/278:1	S/RES/1834 (2008)، الفقرة 12 من الديباجة	S/RES/1834 (2008), pp.12	S/RES/1834 (2008), párr. 12 del preámbulo	0
2006/s/2006/183/46:4	ويتوقف اعتماد مشروع القانون على الانتهاء من الإجراءات التشريعية.	The completion of the bill is pending upon finalizing the legislative procedure.	La conclusión del proyecto de ley está a la espera de que finalice el procedimiento legislativo;	0
1999/s/ac_26/1999/16/972:1	(ع) Lewis & Zimmerman Associates, Inc (الولايات المتحدة الأمريكية): لا شيء.	(p) Lewis & Zimmerman Associates, Inc,(United States of America): nil.	p) Lewis & Zimmerman Associates, Inc, (Estados Unidos de América): ninguna.	0
2008/s/2008/10/add_48/11:1	7 - الحالة في الشرق الأوسط (18 تموز/يوليه 1960؛ 30 تشرين الأول/أكتوبر 2008).	7. The situation in the Middle East (18 July 1960; 30 October 2008).	7. La situación en el Oriente Medio (18 de julio de 1960; 30 de octubre de 2008).	0
1999/s/1999/1146/82:2	وكان موقع قرية موتاعين محددا على الخرائط التي تستخدمها القوة الدولية في تيمور الشرقية بوصفها تقع في تيمور الشرقية.	Motaain was marked on maps in use by INTERFET as in East Timor.	En los mapas utilizados por la INTERFET, Motaain figuraba en Timor Oriental.	0
2012/s/2012/826/5:1	وفي هذه اللحظة الحرجة، يقع على كاهل أعضاء مجتمع الأمم واجب لا لبس فيه.	At this critical moment, responsible members of the family of nations have an unmistakable duty.	En este momento crítico, incumbe un deber inequívoco a los miembros responsables de la familia de naciones.	0
2005/s/2005/192/47:1	ولا يتعرض قانون مكافحة الجريمة الاقتصادية والجريمة المنظمة لمسألة الملكية.	The Economic and Organized Crime Control Act and Proceeds of Crime Act are silent on property.	La Ley de represión de la delincuencia económica y de la delincuencia organizada y la Ley del producto del delito guardan silencio sobre los bienes.	0
2010/s/2010/67/44:1	- صياغة الولايات (إشارة واضحة إلى استراتيجيات الانتقال والخروج)؛	- The drafting of mandates (clear mention of transition and exit strategies);	- La formulación de los mandatos (mención clara de las estrategias de transición y de salida);	0
2012/s/agenda/6883/2:1	المقرر عقدها كجلسة خاصة يوم الأربعاء، 12 كانون الأول/ديسمبر 2012، الساعة 00/10	To be held in private on Wednesday, 12 December 2012, at 10 a.m.	Que se celebrará a puerta cerrada el miércoles 12 de diciembre de 2012, a las 10.00 horas	0
1999/s/ac_26/1999/24/1097:1	مطالبة الحكومة رقم 56، مطالبة لجنة الأمم المتحدة للتعويضات رقم 5000188	Government Claim No. 56, UNCC Claim No. 5000188	Reclamación del Gobierno Nº 56, reclamación de la CINU Nº 5000188	0
2006/s/2006/951/10:2	وهناك قضيتان في مرحلة تحرير الأحكام ومن المتوقع صدورها قريبا.	Two cases are at the judgment writing stage and are expected soon.	Dos causas se encuentran en la etapa de redacción del fallo y se espera que concluyan en breve.	0
2008/s/pv_5986/41:1	أفهم أن مجلس الأمن على استعداد للشروع في التصويت على مشروع القرار المعروض عليه.	It is my understanding that the Council is ready to proceed to the vote on the draft resolution before it.	Tengo entendido que el Consejo está dispuesto a proceder a la votación del proyecto de resolución que tiene ante sí.	0
2002/s/ac_26/2002/32/1234:1	٢7/9٠/345 - آب/أغسطس ١99٠	2 27/90/345 – August 1990	27/90/345 - agosto de 1990	0
2008/s/2008/10/add_43/16:1	12 - الحالة في قبرص (16 تموز/يوليه 1974؛ 4 أيلول/سبتمبر 2008).	12. The situation in Cyprus (16 July 1974; 4 September 2008).	12. La situación en Chipre (16 de julio de 1974; 4 de septiembre de 2008).	0
2002/s/ac_26/2002/15/1378:2	وبأن القسط الأول لن يستحق السداد وفقا لموعد زمني محدد ، بل بالأحرى لقاء إنجاز الشركة لمرحلة محددة من العمل (أي أن يسدد القسط الأول لقاء إنجاز نسبة قدرها 50 في المائة من العمل).	The first payment was not due to be made according to a specific time, but rather according to a particular stage of completion (50 per cent for the first payment).	El primer pago no tenía que hacerse en un momento específico sino más bien cuando los trabajos se hubieran completado en una proporción determinada (50% para el primer pago).	0
2009/s/2009/212/302:1	(ق.ق: 459 د.ع (21) - 30/3/2009)	(Summit resolution 459, 21st ordinary session - 30 March 2009)	(Resolución 459/21 de la Cumbre, aprobada el 30 de marzo de 2009)	0
1999/s/1999/483/add_1/146:1	٨ - اﻹحالة إلى هيئة الطعون	8. Referral to the Appeals Chamber	8. Competencia de la instancia de apelación	0
2012/s/2012/124/24:3	وشوهد مرةً أفراد يجتازون الخط الأزرق ويلتقطون صورا للمنطقة.	On one occasion, individuals were observed crossing the Blue Line and photographing the area.	En una ocasión, se observó como varias personas cruzaban la Línea Azul y sacaban fotografías de la zona.	0
2007/s/2007/68/82:3	فبسبب خط سكك حديدية لا يعمل وطرق يتعذر طرقها، انعزلت مدينة مبوجي مايي عن باقي البلد.	Mbuji-Mayi is cut off from the rest of the country because of a dysfunctional railway and impassable roads.	Mbuji Mayi está aislada del resto del país a causa del mal funcionamiento del ferrocarril y del estado intransitable de las carreteras.	0
2001/s/2001/550/36:1	أمينة عامة سابقة لنادي قدامى الحقوقيين السنغاليين.	Former Secretary-General of the Senegalese Jurists Club.	Ex Secretaria General de la Asociación de Juristas Senegaleses.	0
2008/s/2008/264/64:4	فلهم بلدهم، ومؤسساتهم ودستورهم الخاص، وهم قادرون على القيام بذلك بأنفسهم.	They have their own country, their own institutions and their own Constitution and they are capable of doing that by themselves.	Ellos tienen su propio país, sus propias instituciones y su propia Constitución, y son capaces de hacerlo por sí mismos.	0
2006/s/2006/912/75:2	وفيما يلي أمثلة على مؤشرات تقع ضمن هذا المجال:	The following are examples of indicators that fall within this domain:	A continuación figuran algunos ejemplos de indicadores relacionados con este campo:	0
2002/s/2002/277/157:1	تشكل الكاميرون، منذ 23 تشرين الأول/أكتوبر 1961، طرفا في اتفاقية جنيف المؤرخة 28 تموز/يوليه 1951 والمتعلقة بمركز اللاجئين.	On 23 October 1961, Cameroon became a party to the Convention relating to the Status of Refugees of 28 July 1951.	El Camerún es parte, desde el 23 de octubre de 1961, en la Convención sobre el Estatuto de los Refugiados, firmada en Ginebra el 28 de julio de 1951.	0
2003/s/2003/487/54:2	وهذا الحكم واضح في روح المادة 9 من قانون المعاهدات النيبالي.	This provision is clearly envisaged in Section 9 of the Nepal Treaty Act.	Esta disposición está claramente prevista en el artículo 9 de la Ley de tratados de Nepal.	0
2002/s/2002/225/17:1	1 - المنطقة الشمالية: (130) طلعة جوية مسلحة بسرعة (720-780) كم/ساعة وبارتفاع (6-12) كم وكما مبين تفاصيلها أدناه:	In the northern region 130 sorties were flown at speeds of 720 to 780 kilometres per hour and at altitudes of 6,000 to 12,000 metres, as follows:	I. Región septentrional: se efectuaron 130 incursiones, a velocidades de 720 a 780 kilómetros por hora y a una altura de entre 6.000 y 12.000 metros, según se detalla a continuación:	0
2002/s/2002/1153/120:1	وترد القائمة الكاملة بالمنتجات المرخَّصة في المرسوم الحكومي رقم 112/1990 (ثاني عشر - 23 -).	The full list of licensed products is contained in the Government Decree No.112/1990.(XII.23.).	La lista completa de los productos autorizados figura en el Decreto del Gobierno No. 112/1990.(XII.23.).	0
2011/s/agenda/6470/2:1	المقرر عقدها يوم الأربعاء 19 كانون الثاني/يناير 2011، الساعة 30/10	To be held on Wednesday, 19 January 2011, at 10.30 a.m.	Que se celebrará el miércoles 19 de enero de 2011, a las 10.30 horas	0
2005/s/ac_44/2004/_02_/102/113:1	قامت جنوب أفريقيا بإبرام ثلاثة عشر اتفاقا للتسليم مع دول أخرى.	South Africa has concluded thirteen Extradition Agreements with other States.	Sudáfrica ha celebrado 13 acuerdos de extradición con otros Estados.	0
2007/s/2007/568/34:3	فبدلا من ذلك، تم التركيز في عملية تنظيم المحفوظات على خزن الملفات في صناديق تتضمن مجموعات من وثائق شبيهة بها.	Instead, the organization of the archives has centred on the storage of folders in boxes of collections of similar documents.	En consecuencia, la organización de los archivos ha consistido en guardar en cajas carpetas de documentos similares agrupados en colecciones.	0
2009/s/2009/133/38:2	وتخضع كفاية الغطاء التأميني لاستعراض المصرف المركزي.	The adequacy of the insurance coverage is subject to review by the Central Bank.	El Banco Central podrá cerciorarse de que la cobertura de seguro sea suficiente.	0
2002/s/ac_26/2002/33/364:2	وتتضمن الأدلة قوائم تخزين مؤرخة 7 تشرين الأول/أكتوبر 1990 و13 آذار/مارس 1992 تستعرض نوعية البنود المخزنة وأوصافها.	The evidence includes storage lists dated 7 October 1990 and 13 March 1992 listing the quality and description of items stored.	Entre las pruebas presentadas figuran sendas listas de almacén fechadas el 7 de octubre de 1990 y el 13 de marzo de 1992 con la calidad y la descripción de la mercancía almacenada.	0
2010/s/2010/204/1187:1	(ق.ق: 534 د.ع (22) - 28 آذار/مارس 2010)	(Summit resolution 534, 22nd ordinary session - 28 March 2010)	(Resolución 22/534 de la Cumbre, aprobada el 28 de marzo de 2010)	0
2002/s/ac_26/2002/15/2282:1	(أ) China National Overseas Engineering Corporation (شركة "شركة الصين الوطنية للأعمال الهندسية فيما وراء البحار"): 815 573 9 دولاراً من دولارات الولايات المتحدة؛	(a) China National Overseas Engineering Corporation: USD 9,573,815;	a) China National Overseas Engineering Corporation: 9.573.815 dólares de los EE.UU.;	0
2011/s/res/1975_2011_/48:1	تاريخ الميلاد: 1 كانون الثاني/يناير 1953	Date of birth: 1 January 1953	Fecha de nacimiento: 1 de enero de 1953	0
2004/s/ac_26/2004/8/82:2	وأُدخلت نتائج الاستعراض في قاعدة البيانات.	The results of the review were entered into the database.	Los resultados de ese examen se incorporaron en la base de datos.	0
1999/s/1999/907/22:1	ثانيا - بيع النفط والمنتجات النفطية	II. SALE OF PETROLEUM AND PETROLEUM PRODUCTS	II. VENTA DE PETRÓLEO Y PRODUCTOS DERIVADOS DEL PETRÓLEO	0
2004/s/2004/625/54:1	39 - جرى تكوين المجلس الدولي للمشورة والمراقبة، في تشرين الأول/أكتوبر 2003، والتقى في أول اجتماع تنظيمي له في 5 كانون الأول/ديسمبر 2003، في نيويورك، ثم واصل الانعقاد على أساس شهري منذ ذلك الحين.	39. The International Advisory and Monitoring Board was constituted in October 2003 and first met in an organizational session on 5 December 2003 in New York, and has met on a monthly basis since then.	La Junta Internacional de Asesoramiento y Supervisión se constituyó en octubre de 2003 y celebró su primera reunión institucional el 5 de diciembre de 2003, en Nueva York; desde entonces, se ha reunido mensualmente.	0
2006/s/agenda/5478/2:1	المقرر عقدها يوم الخميس، 29 حزيران/يونيه 2006، الساعة 20/10	To be held on Thursday, 29 June 2006, at 10.20 a.m.	Que se celebrará el jueves 29 de junio de 2006, a las 10.20 horas	0
2008/s/2008/589/8:1	والحكمة كي نميز بين الإثنين.	And the wisdom to distinguish one from the other.	Y la sabiduría para distinguir unas de otras.	0
2013/s/2013/651/8:5	ولا تزال ولاية الوحدة تحت قيادة حاكمَين مؤقتين.	Unity and Lakes States remain under caretaker governors.	Los estados de Unidad y Lagos siguen con gobernadores en funciones.	0
2003/s/2003/913/40:3	وعمت الفوضى الحياة الاقتصادية والاجتماعية للبلاد. وغدت كوت ديفوار تعيش على وتيرة بطيئة.	The country's economic and social life is in shambles. Côte d'Ivoire is crawling along.	La vida económica y social del país está desorganizada y, en suma, Côte d'Ivoire vive en cámara lenta.	0
2011/s/2011/10/5:1	2 - الحالة في الشرق الأوسط (18 تموز/يوليه 1960؛ 22 كانون الأول/ ديسمبر 2010).	2. The situation in the Middle East (18 July 1960; 22 December 2010).	2. La situación en el Oriente Medio (18 de julio de 1960; 22 de diciembre de 2010).	0
2014/s/prst/2014/3/1007:1	S/RES/2068 (2012)، الفقرة 2 من المنطوق	S/RES/2068 (2012), op. 2	S/RES/2068 (2012), párr. 2	0
2003/s/2003/223/289:1	116 - وعلى غرار عثمان آتو، قيل لهيئة الخبراء أن ديلاف يمكنه السفر بحرية إلى البلدان المجاورة، بل وإلى المراكز الاقتصادية في أوروبا أيضا.	116. As is the case with Osman Atto, Deylaf is being described to the Panel as a man with free access not only to the neighbouring countries but also to the economic centres of Europe.	Al igual que Osman Atto, Deylaf ha sido descrito al Grupo como una persona con libre acceso no sólo a los países vecinos sino también a los centros económicos de Europa.	0
2002/s/2002/711/23:1	في الساعة 25/17 تم رصد طائرة مروحية إيرانية تحلق في المنطقة المقابلة لرأس البيشة.	At 1725 hours an Iranian helicopter was seen hovering in the area opposite Ra's al-Bishah.	A las 17.25 horas, se detectó un helicóptero iraní que sobrevolaba la zona frente a Ras al-Bisha.	0
2005/s/2004/1023/77:2	وتايلند بصدد النظر أيضا في إمكانية الانضمام إلى الاتفاقية الدولية المتعلقة بالمساعدة الإدارية المتبادلة في المسائل الجمركية (اتفاقية جوهانسبرغ).	Thailand is also in the process of considering becoming a party to the International Convention on Mutual Administrative Assistance in Customs Matters (Johannesburg Convention).	También está considerando la posibilidad de pasar a ser parte del Convenio Internacional sobre asistencia administrativa mutua en materia aduanera (Convenio de Johannesburgo).	0
2001/s/ac_26/2001/22/73:3	ويرد في الفقرات 111-116 من التقرير الأول عن مطالبات الفئة "هاء - 4" وصف لهذه الأدلة.	This evidence is described in paragraphs 111-116 of the First "E4" Report.	Esas pruebas se describen en los párrafos 111 a 116 del primer informe "E4".	0
2012/s/2012/10/add_23/12:1	عدم الانتشار (29 آذار/مارس 2006؛ 7 حزيران/يونيه 2012)	Non-proliferation (29 March 2006; 7 June 2012)	No proliferación (29 de marzo de 2006; 7 de junio de 2012)	0
2007/s/2007/215/13:1	إن مجلس الجامعة على مستوى القمة،	The Council of the League of Arab States, at the Ministerial level,	El Consejo de la Liga, reunido a nivel de cumbre,	0
2012/s/2012/732/89:2	ورغم أنها مجزأة، فقد تحققت بعض النتائج على المستوى المحلي.	While piecemeal, there are some results at the local level.	Se han obtenido algunos resultados, pero no han sido sistemáticos.	0
2014/s/prst/2014/3/1011:1	S/RES/1868 (2009)، الفقرة 9 من المنطوق	S/RES/1868 (2009), op. 29	S/RES/1868 (2009), párr. 29	0
2014/s/2014/3/177:9	ونوه جميع المشاركين بالاحتفال في 19 آب/أغسطس باليوم العالمي للعمل الإنساني.	All the participants made reference to the commemoration, on 19 August, of World Humanitarian Day.	Todos los participantes hicieron referencia a la conmemoración, el 19 de agosto, del Día Mundial de la Asistencia Humanitaria.	0
2008/s/2008/274/378:2	ويظهر اسم سليم آليو إبرو مطبوعا تحت توقيع غير واضح، ثم ترد الكلمات التالية باللغة الصومالية "الوزير، وزارة الثقافة والتعليم العالي/نائب رئيس الوزراء".	The name Salim Alio Ibrow is typed under an illegible signature, as are the words "the Minister, Ministry of Culture & High Education/Deputy Prime Minister" in Somalia.	El nombre de Salim Alio Ibrow aparece mecanografiado bajo una firma ilegible, así como las palabras "Ministro, Ministro de Cultura y Educación Superior/Viceprimer Ministro" en somalí.	0
2006/s/2006/545/203:1	اتفاقية جنيف المتعلقة بحماية الأشخاص المدنيين في وقت الحرب، 12-8-1949	Geneva Convention relative to the Protection of Civilian Persons in Time of War. 12/08/1949	- Convenio de Ginebra relativo a la protección debida a las personas civiles en tiempo de guerra, 12 de agosto de 1949	0
2006/s/ac_44/2004/_02_/98/add_1/97:1	وحصل قانون تنفيذ اتفاقية الأسلحة البيولوجية والتكسينية على الموافقة الملكية في عام 2004.	The BTWCIA received Royal Assent in 2004.	La Ley recibió asentimiento de la Corona en 2004.	0
2013/s/2013/307/66:1	:: تلقيم 53 كغم من سادس فلوريد اليورانيوم المثرى بنسبة 3.34 في المائة من اليورانيوم - 235 في عملية تحويل في إطار البحث والتطوير، وإنتاج 24 كغم من اليورانيوم في شكل ثاني أكسيد اليورانيوم()؛	:: Fed into the R&D conversion process at UCF 53 kg of UF6 enriched to 3.34% U-235 and produced 24 kg of uranium in the form of UO2;	:: Introducir en el proceso de conversión en el marco de la I+D en la UCF 53 kg de UF6 enriquecido al 3,34% en U 235 y producir 24 kg de uranio en forma de UO2;	0
2002/s/2002/470/105:1	23 - يرد وصف لولاية الفريق في الفرع "ألف" أعلاه.	23. The Panel's mandate is described in section A above.	El mandato del Grupo de Expertos se describe en la sección A supra.	0
2002/s/ac_26/2002/8/419:1	(ب) الإعفاء من الإيجار	b) Forgiveness of rent 18,066,422 14,407,000 150-155	b) Condonación de alquileres	0
2005/s/2005/265/205:1	الأجانب ذو الإقامة الخاصة هم:	Foreigners having special residency status are:	Los extranjeros con un permiso especial de residencia son:	0
1998/s/ac_26/1998/13/153:1	)ب( قطع الغيار والمواد ١٧٣ ٦٩	(b) Spare parts and materials 371	b) Repuestos y materiales 371 104	0
2002/s/2002/1050/134:3	ولم تصل ردود الدول حتى الآن.	To date, replies from States have not been received.	Hasta la fecha, no se ha recibido respuesta.	0
2001/s/agenda/4268/2:1	المقرر عقدها يوم الأربعاء، 31 كانون الثاني/يناير 2001، الساعة 30/13	To be held on Wednesday, 31 January 2001, at 1.30 p.m.	Que se celebrará el miércoles 31 de enero de 2001, a las 13.30 horas	0
2008/s/2008/141/41:1	المرفق الأول 1 - أمير مؤيد علي (ضالع في إدارة تجميع وهندسة أجهزة الطرد المركزي)	Annex I 1. Amir Moayyed Alai (involved in managing the assembly and engineering of centrifuges)	Anexo I 1. Amir Moayyed Alai (participa en la gestión del montaje y la ingeniería de centrifugadoras)	0
2001/s/2001/613/16:3	وأتمنى له النجاح في أعماله المقبلة.	I wish him well in his future endeavours.	Le deseo toda suerte de éxitos en sus actividades futuras.	0
2014/s/2014/10/83:1	75 - الحالة في ميانمار (15 أيلول/سبتمبر 2006؛ 13 تموز/يوليه 2009).	75. The situation in Myanmar (15 September 2006; 13 July 2009).	75. La situación en Myanmar (15 de septiembre de 2006; 13 de julio de 2009).	0
1999/s/ac_26/1999/13/61:1	باء - خسارة المعدات 213-215 58	B. Loss of equipment 213 - 215 54	B. Pérdida de equipo 213 - 215 54	0
2001/s/2001/237/22:1	17 - يعاني اقتصاد غينيا - بيساو من ضائقة شديدة.	17. The economy of Guinea-Bissau is in dire straits.	La economía de Guinea-Bissau se halla en una situación desesperada.	0
1999/s/ac_26/1999/16/117:1	(ج) خسارة المركبات المملوكة للشركة 239- 241 57	(c) Loss of own vehicles 239 - 241 50	c) Pérdida de vehículos propios 239 - 241 58	0
2001/s/2001/1123/149:1	6 - تيترانيتروبنـزوتريازولبنـزوتريـــــازول (TACOT) (رمــــز تحديــد السلعـــــة: CA 25243-36-1)؛	6. Tetranitrobenzotriazolobenzotriazole (TACOT) (CAS 25243-36-1);	6. Tetranitrobenzotriazolobenzotriazol (TACOT) (CAS 25243-36-1).	0
1999/s/ac_26/1999/4/648:1	عُدلت المطالبة لمراعاة القدم وبيسبب أوجه القصور في اﻷدلة.	Adjusted for seasonality and evidentiary shortcomings.	Ajustada para tener en cuenta la estacionalidad y la insuficiencia de pruebas.	0
2010/s/2010/352/29:3	ومنذ بداية مهمتها في تشرين الأول/أكتوبر 2006، قامت فرقة العمليات البحرية باعتراض واستجواب نحو 500 30 سفينة.	Since its mission began, in October 2006, the Maritime Task Force has hailed and queried some 30,500 vessels.	Desde el inicio de su misión en octubre de 2006, el Equipo de Tareas Marítimo ha interceptado y solicitado información a unos 30.500 buques.	0
2012/s/ac_44/2012/6/70:1	- القانون رقم 25/62 الصادر في 21 أيار/مايو 1962 الذي ينظم المنشآت الخطرة وغير الصحية وغير الملائمة؛	- Law No. 25/62 of 21 May 1962, which regulates hazardous, unsanitary and poorly built structures	- La Ley núm. 25/62, de 21 de mayo de 1962, de regulación de los establecimientos peligrosos, insalubres y molestos;	0
2007/s/2007/682/86:1	68 - وحتى 16 تشرين الثاني/نوفمبر، بلغ عدد البورونديين المطرودين من جمهورية تنزانيا المتحدة 902 8 في عام 2007.	68. As at 16 November, 8,902 Burundians had been expelled from the United Republic of Tanzania in 2007.	Al 16 de noviembre, un total de 8.902 burundianos habían sido expulsados de la República Unida de Tanzanía durante 2007.	0
2008/s/2008/647/246:1	44 - ويخدم جعفر محمد الحسن في القوات المسلحة السودانية ومقره في الخرطوم.	44. Gaffar Mohmed Elhassan is serving in SAF and is based in Khartoum.	Gaffar Mohmed Elhassan presta servicio en las Fuerzas Armadas del Sudán y está destinado en Jartum.	0
2013/s/2013/493/74:1	التنسيق بين البعثة وفريق الأمم المتحدة القطري	Coordination between the Mission and the United Nations country team	Coordinación entre la Misión y el equipo de las Naciones Unidas en el país	0
2012/s/2012/947/546:1	أ - هيدرازين (رقم المختصر الكيميائي: 302-01-2) بتركيز يتجاوز نسبة 70 في المائة؛	Hydrazine (CAS 302-01-2) with a concentration of more than 70%;	a) Hidracina (CAS 302-01-2) con una concentración de más del 70%.	0
