en	Relevant
لا تتوفر أرقام رسمية تشير إلى وجود خدمات تحويل الأموال/تحويل القيمة.	0
2 شارع الحجاز مصر الجديدة	0
المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية: مشروع قرار	0
11. ومن الأهمية بمكان أن تحشد القارة بأكملها دعمها لمالي كجزء من الحل الذي تقوده أفريقيا ويدعمه المجتمع الدولي.	0
المقرر عقدها يوم الأربعاء 12 كانون الأول/ديسمبر 2012، الساعة 00/15	0
المقرر عقدها يوم الخميس، 31 آذار/مارس 2005، الساعة 30/10 مساء	0
ج. المعرفات: D.O.B. 1966؛ بديل. تاريخ الميلاد. 1965	0
20. كنيسة الثالوث الأقدس، فيليكا ريكا، بالقرب من فوتشيترن	0
باء - المتطلبات المنبثقة عن الوثيقتين A/46/827-S/23308 وA/46/828-S/23309	0
ومنذ 13 تموز/يوليه 2010، تقوم إيران بتلقيم سادس فلوريد اليورانيوم المنخفض التخصيب في السلاسل التعاقبية المترابطة (السلسلتان التعاقبيتان 1 و6).	0
وتطبق أحكام القانون على الأجانب وفقا لذلك.	0
"(أ) تحليل ""الديون القديمة"""	0
2. الوضع في تيمور الشرقية	0
ويرأس نظام الدعم الإداري للهيئات الخاصة القاضي المنسق، وهو موظف دولي.	0
10- يقرر إبقاء المسألة قيد نظره.	0
المقرر عقدها يوم الجمعة، 30 حزيران/يونيه 2006، الساعة 25/15	0
(د) كل من يتدخل في العلاقات الدولية.	0
اتفاقية الحماية المادية للمواد النووية	0
ومن المتوقع أن تبدأ المرحلة الثانية في أوائل الربيع. في 8 نيسان/أبريل، اجتمع الفريق العامل الثالث للمرة الأولى منذ 18 شهراً في سوخومي برئاسة المنسق المقيم لبرنامج الأمم المتحدة الإنمائي.	0
وردت الردود وفقا للفقرة 20 من القرار 1596 (2005) الدولة	0
ولم ترد شركة Pacific على الإخطار الرسمي بموجب المادة 15.	0
وإذ يتصرف بموجب الفصل السابع من ميثاق الأمم المتحدة،	0
"وتشير الإحصاءات المحدودة المتاحة إلى ما وصفه البنك الدولي بأنه ""صورة مروعة للمؤشرات الاجتماعية""."	0
22- وكان ما يقرب من ثلث الحالات الموثقة يتعلق بأطفال تقل أعمارهم عن 15 عاماً.	0
تدريب AFL من قبل الولايات المتحدة	0
23. صناديق معدنية دائرية تحتوي على شرائح عدد (14) .	0
قرار مجلس الأمن 1828 (2008)، الصفحات 12	0
وبالتالي، بموجب المادتين 7 و 14 من الإعلان، لا يمكن لأي وافد الدخول والإقامة في إريتريا إلا إذا كان لديه وثيقة سفر صالحة وتأشيرة دخول.	0
المقرر عقدها كجلسة خاصة يوم الخميس، 15 حزيران/يونيه 2000، الساعة 30/11 صباحا	0
14- يقرر إبقاء المسألة قيد نظره.	0
مذكرة شفوية مؤرخة 7 نيسان/أبريل 2006 موجهة من البعثة الدائمة لترينيداد وتوباغو لدى الأمم المتحدة إلى رئيس اللجنة	0
دفعات الإيجار المقدمة - 3,353,891 دولارًا أمريكيًا	0
وفي بعض الحالات، استناداً إلى استعراضه لتأكيدات أصحاب المطالبات والأدلة الداعمة، أعاد الفريق تصنيف جميع المطالبات أو أجزاء منها.	0
6. اتفاقية الحماية المادية للمواد النووية 1980	0
"وقد ارتبط عدد من الشخصيات المحلية بعمليات حركة الشباب في بونتلاند، ولا سيما محمد إسماعيل كينكين ومحمد سعيد ""أتوم"" (انظر الفرع دال أدناه)."	0
يتم تمييز الأجزاء المعدنية عادةً عن طريق وضع علامات باردة عن طريق العلامة التجارية، بينما يتم تمييز بعض الأجزاء عن طريق النقش.	0
- معضمية الشام: 20 ألف نسمة	0
11. تتضمن الفقرة (109) ما يلي:	0
6- يقرر إبقاء المسألة قيد نظره.	0
12. يقرر إبقاء المسألة قيد نظره.	0
ومن المؤمل أن يسود تفاهم مشترك حول آليات توزيع الغذاء، وألا تحدث أي انقطاعات أخرى في المستقبل.	0
المخزون في مقر شركة البترول الوطنية الكويتية 329 - 338 82	0
واختتمت مرافعة الادعاء في 4 كانون الأول/ديسمبر 2007.	0
وتؤكد أن هذه الوثائق نُقلت من موقع المشروع في الكازاك إلى بغداد، على مسافة حوالي 400 كيلومتر.	0
(ز) تسهيل الاستيراد والتصدير بين البلدين.	0
1.1 العودة إلى الشرعية الدستورية	0
الحالة في ليبيا (22 فبراير 2011؛ ​​28 يوليو 2011)	0
وتشير التقديرات إلى أنه في الفترة من عام 1993 إلى عام 1998، حقق المنتسبون ليونيتا إيرادات من بيع الماس المهرب تتراوح بين مليارين إلى 4 مليارات دولار تقريبا.	0
س. أي مسؤولية أخرى تحددها اللجنة.	0
ليس لدى غيانا أسماء إضافية تود تقديمها إلى اللجنة.	0
وسأبدأ بالإشارة إلى هذه الجوانب الثلاثة.	0
- إجراءات المراقبة الداخلية التي يتم تحديثها باستمرار حتى يتسنى كشف أي محاولة لغسل الأموال.	0
تقع جميع المواقع في أحياء ذات أغلبية مسيحية.	0
6. اعتبارًا من 12 أبريل 2012:	0
2 - اختصاصات البعثة مرفقة بالوثيقة S/2003/558.	0
وأجرت هيئة المسح الجيولوجي بالولايات المتحدة تنقيحات أولية على قاعدة البيانات الرقمية وأرسلت حاسوبا محمولا مع قاعدة البيانات المنقحة إلى وزارة الأراضي والمناجم والطاقة في شباط/فبراير 2009.	0
ومن المتوقع أن تتفاقم الحالة الغذائية أكثر في عام 2005 بسبب ضعف حصاد المحاصيل في أيلول/سبتمبر - تشرين الأول/أكتوبر 2004.	0
9. تعليق واستئناف عملية تحديد الهوية.	0
وتبلغ الميزانية التقديرية للعملية التي تستغرق سنة واحدة نحو 190 مليون دولار.	0
هيدستامب FN/74/FN هيرستال، بلجيكا	0
1 - سعد مشعل أسود سلامة العنزي	0
(د) السبائك المتخصصة (مثل الكروم والنيكل)؛	0
المقرر عقدها يوم الأربعاء 19 كانون الأول/ديسمبر 2012، الساعة 15/15	0
المقرر عقدها يوم الاثنين 19 آب/أغسطس 2013، الساعة 11:10 صباحاً	0
الجهاز المركزي/MEC/AMB/COMM.(XCVII)	0
10 - شكوى مقدمة من كوبا (انظر S/10855/Add.38).	0
وكانت الأمم المتحدة والحكومات والمنظمات الدولية والإقليمية دائما في طليعة هذه الجهود.	0
تنص المادتان 389 و390 على ما يلي:	0
إن الإنفاق على السلع والخدمات يقل حاليًا عن المتوقع في هذا الوقت من العام.	0
وحصل المرشحون المستقلون على 35 مقعداً في المجمل، في حين ذهبت المقاعد المتبقية إلى الأحزاب والائتلافات الصغيرة.	0
تنطبق أحكام الهجرة السويسرية على الدخول إلى ليختنشتاين والعبور عبرها.	0
ويجادل المشترون بأن السعر المرجعي غير تنافسي وسيضر بهم لأنه لا يعكس الأسعار العالمية.	0
قانون الصلاحيات الخاصة للقوات المسلحة، 1958؛	0
:: في 22 كانون الأول/ديسمبر 2001، وصل غوس كوينهوفن إلى مونروفيا قادما من أبيدجان.	0
ONDCP هو عضو في مجموعة Egmont.	0
ويوجد حاليًا 33 ولاية مواضيعية و8 ولايات قطرية.	0
"وبدلاً من ذلك، تم وصف الحالة التي كان الفريق المعني بالمطالبات من الفئة ""هاء-2"" يتناولها على النحو التالي:"	0
الحالة في جمهورية أفريقيا الوسطى (6 آب/أغسطس 1997؛ 14 كانون الأول/ديسمبر 2010)	0
ويغطي القانون تصدير السلع ذات الصلة بأسلحة الدمار الشامل من أستراليا وتقديم الخدمات ذات الصلة بأسلحة الدمار الشامل، داخل أستراليا وخارجها على السواء.	0
وقد تم ترسيخ هذه الأحكام الدستورية في مجموعة واسعة من التشريعات الوطنية.	0
5 - جرت التدريبات الربيعية السنوية للحرس الوطني في الفترة من 16 إلى 18 أيار/مايو.	0
المقرر عقدها يوم الجمعة الموافق 25 أغسطس 2006 الساعة العاشرة صباحاً.	0
وقد تساعد هيئات الرقابة في القطاع الخاص في هذه العملية.	0
وتحدد اللائحة خطوات الحصول على هذا الترخيص.	0
"وفقًا لسجلات مجلس الشيوخ الأمريكي، فقد عاد للظهور مرة أخرى كأحد عملاء ""كونترا جيت""، حيث كان يتلقى راتبًا من كل من وكالة المخابرات المركزية ووزارة خارجية الولايات المتحدة."	0
109 - الحالة في كوت ديفوار (انظر S/2002/30/Add.50؛ S/2003/40/Add.5، 17، 19، 29، 31، 45، 47 و 48؛ S/2004/20 /Add.5، 8، 17، 21، 31، 44، 46 و50 وS/2005/15/Add.4، 12، 13، 16، 17، 21، 24، 26، 34، 40، 41 و؛ 47-49).	0
4- يقرر إبقاء المسألة قيد نظره.	0
92. في محطة الشحن، تستخدم الجمارك ماسحتين ضوئيتين لتخليص البضائع التجارية، يكملهما البحث اليدوي.	0
تم تكليفه بدعم القوات.	0
(أ) الديون المعدومة نفسها قابلة للتعويض؛ و	0
توفي القاضي الماليزي.	0
القرار 1896 (2009)، الفقرة 12	0
وفيما يلي نص الأحكام ذات الصلة:	0
15. إحراق عدد من المنازل الصربية في أوبيليتش يوم 9 يونيو.	0
المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية: مشروع قرار	0
أنا. شمال دارفور: 68 في المائة؛	0
سادسا - فريق التفتيش المشترك التابع للجنة الأمم المتحدة للرصد والتحقق والتفتيش في الموصل	0
تشمل أمثلة الهباء الجوي المبيدات الحشرية المستخدمة في غبار المحاصيل والمواد الكيميائية الجافة المستخدمة في تلقيح السحب.	0
الكاربورانات، والديكابورانات، والبنتابورانات ومشتقاتها؛	0
كما تواصلت المجموعة بشكل منتظم مع لجان الخبراء الأخرى.	0
وذلك يوم الاثنين 22 ديسمبر 2014 الساعة 3 بعد الظهر.	0
الاتفاقية الأوروبية بشأن تسليم المجرمين (ETS 24)	0
وتمت تبرئة شخص آخر، مدرج أيضًا في القائمة، من جميع التهم.	0
68 - الحالة في الأراضي العربية المحتلة (4 أيار/مايو 1976؛ 13 تموز/يوليه 1998).	0
أدعو السيد العنابي إلى شغل مقعد على طاولة المجلس.	0
(ب) إعلان دمشق الصادر عن الدورة العشرين لمجلس جامعة الدول العربية؛ (ج) كلمة فخامة الرئيس بشار الأسد، رئيس الجمهورية العربية السورية، أمام الجلسة الافتتاحية؛	0
طبيعة الدعوى والغرض منها	0
المرافعة الختامية في 14 شباط/فبراير 2008.	0
- التعرف على الأشخاص الذين يحملون وثائق أو تأشيرات مزورة أو الذين يحاولون دخول البلاد بهوية مزورة؛	0
2. توزيع إجمالي عائدات النفط المقبوضة منذ البداية وحتى تاريخه والنفقات المقابلة لها هي كما يلي:	0
7. انخفاض مستوى الأسرة إلى ارتفاع المبلغ الفردي	0
بيان صادر عن المبعوث الشخصي للأمين العام	0
ويتم الآن التنسيق بشكل مركزي تحت إشراف وزير الصحة الاتحادي.	0
جواز السفر أو وثيقة السفر التي وصل بها الشخص إلى أستراليا؛	0
علاوة على ذلك، ووفقا للمادة 23 من نفس القانون الأساسي، يحتفظ البنك بالحق في:	0
القائمة الحساسة للسلع والتقنيات ذات الاستخدام المزدوج	0
:: لائحة المجلس (المفوضية الأوروبية) رقم 2368/2002 المؤرخة 20 كانون الأول/ديسمبر 2002	0
3. الاتحاد الروسي 17 7 4.	0
المقرر عقدها يوم الثلاثاء، 29 آب/أغسطس 2006، الساعة 00/10	0
وتم توفير الشروط الأساسية في 30 في المائة من مواقع العودة.	0
2 نخيل الزيت (منتجات غابات ليبينك وليبيريا)	0
خامساً: تنفيذ النهج التدريجي ثلاثي المراحل	0
أ. الوصف: را كيونغ سو هو أحد المسؤولين في بنك تانشون التجاري (TCB).	0
25. الانتهاء من وضع الركائز ومسح البناء للقطاع الشرقي.	0
4 الخسائر المدعومة بتقرير استلام الطلب - 84,946,259 دولارًا أمريكيًا	0
وقد نشر أربعة كتب وعدة مقالات في مجلات دولية وألقى محاضرات في العديد من البلدان.	0
ويبلغ الدين المستحق حاليا حوالي 2 مليون دولار.	0
ويثير منسق الشؤون الإنسانية هذه القضية مع وزارة التعليم.	0
وأجريت أيضا مشاورات مع أعضاء السلك الدبلوماسي والمجتمع المدني والمنظمات غير الحكومية الوطنية والدولية.	0
هاء- أصدقاء كوت ديفوار[6]	0
2. عمود خلط/عجن واحد على الأقل مثبت خارج المركز؛	0
17. الوضع في الأراضي العربية المحتلة.	0
"أولاً، قامت شركة الخليج لصناعة البتروكيماويات بحساب مستوى الإنتاج ""المتوقع"" من الميثانول البالغ 26774 طناً مترياً باستخدام معدل إنتاج متوسط ​​يبلغ 1217 طناً مترياً من الميثانول يومياً، مضروباً في 22 يوماً من نقص ثاني أكسيد الكربون."	0
:: الشيفونية أهل البلد تضم 650 أسرة ويبلغ عدد سكانها 2795 نسمة	0
2. منشأة إنتاج الموليبدينوم واليود والزينون للنظائر المشعة (MIX)	0
في المجمل، تم رفع 47 قضية من أصل 55 قضية من قبل أفراد، وحالتين من قبل فرد مع كيان واحد أو أكثر و6 من قبل كيانات وحدها.	0
ولا يبدو أن الجمع بين قدرات العديد من الوكالات هو الخيار المرغوب فيه.	0
دايوون للشحن والإدارة (2008)26 5489276 بيونغ يانغ سوبايكسو	0
4. تفاصيل خط سير الشحنة (مكان المغادرة ونقاط العبور ومكان التسليم).	0
55. قناة NDTV الهندية -- 15 أكتوبر 2011	0
قرار مجلس الأمن 1923 (2010)، ص 4	0
ويوجد لدى بعثة الأمم المتحدة في ليبيريا أيضًا 11 مستشارًا لشؤون الهجرة.	0
هناك سفينتان مسجلتان فقط في جيبوتي تبحران إلى الصومال.	0
الحالة في سيراليون (انظر S/2001/15/Add.7؛ انظر أيضا S/2000/40/Add.50؛ S/2001/15/Add.4, 10, 13, 20, 26, 38, 45 و 51؛ S/2002/30/Add.2، 8، 12، 18، 20، 27، 38، 48 و49؛ و 51 و S/2004/20/Add.10 و 13 و 22 و 24 و 37 و 51).	0
يرجى تقديم أمثلة على أي حالات ذات صلة.	0
وإذ يتصرف بموجب الفصل السابع من ميثاق الأمم المتحدة،	0
2. الوضع في غينيا بيساو	0
والسؤال هو كيفية تنفيذ ولايتنا مع ضمان عدم اضطرار الأمم المتحدة إلى العودة في العقد المقبل.	0
تنفيذ البيان المشترك الصادر في 2 نيسان/أبريل 2009	0
51- وشهدت البعثة انقساماً كبيراً بين العاصمة بورت أو برنس والمناطق النائية.	0
ب. بوليميدات مفلورة تحتوي على 10% وزناً أو أكثر من الفلور المدمج؛	0
لقد زودونا بآراء وأفكار مهمة حول هذا الموضوع.	0
:: القانون الاتحادي السويسري بشأن المواد الحربية الصادر في 13 كانون الأول/ديسمبر 1996 (قانون المواد الحربية؛ SR 514.51)	0
23 - ناصر عايد دهيران العتيبي	0
(د) التكاليف الاستشارية لرئيس الجمعية الفنلندية العربية 194 - 196	0
فخامة السيد زين العابدين بن علي، رئيس الجمهورية التونسية	0
المشكلات الجديدة التي تنشأ في مطالبات التطبيق	0
منذ بداية مهمتها في أكتوبر 2006، قامت فرقة العمل البحرية بالاستعلام عن أكثر من 21980 سفينة في منطقة عملياتها.	0
15 - محمد غازي سعد علي المطيري	0
(ب) المعدات القادرة على تحديد حجم الجسيمات الناتجة إلى أقل من 400 ميكرون.	0
المقرر عقدها يوم الجمعة، 15 أيلول/سبتمبر 2000، الساعة 50/12 ظهرا	0
أ. غرف بيئية قادرة على محاكاة جميع ظروف الطيران التالية:	0
2300 شخص عبر نهر ميريب في 7 أغسطس.	0
المرجع نفسه، البنود 9 و10 و11	0
"وبشكل أعم، يعرف قانون 1939 كلمة ""منظمة"" بأنها تشمل الجمعيات والجمعيات وغيرها من المنظمات أو مجموعات الأشخاص من أي نوع كانت طبيعتهم أو نوعها سواء كانوا معروفين أو غير معروفين باسم مميز."	0
ومن المتوقع أن تبدأ المكاتب الميدانية عملها بحلول حزيران/يونيه.	0
وتم تسجيل سفينتين فقط لدى شركة سابيد للشحن نفسها.	0
معاهدة الفضاء الخارجي. تمت المصادقة عليها بالقانون رقم 42 لسنة 1972 في 9 يونيو 1972.	0
51 - تركز الحكومة حاليا على ضمان امتثال قطاع الماس لنظام عملية كيمبرلي لإصدار الشهادات.	0
المقرر عقدها يوم الأربعاء، 23 كانون الأول/ديسمبر 2009، الساعة 40/10 صباحا	0
ومن بين سبع حالات تم استطلاعها، لم يكن لدى حالتين أي دخل على الإطلاق في الشهر الماضي.	0
كما ذكرنا سابقًا، فإن تشريعات تسليم المجرمين في ليسوتو قديمة جدًا ويجري اتخاذ خطوات لمراجعتها.	0
(بب) أي مسؤولية أخرى تحددها اللجنة.	0
في أي وقت خلال مدة الاتفاقية	0
2. تكاليف إنهاء المشروع 409 - 411	0
8 - الحالة في الصومال (17 آذار/مارس 1992؛ 29 تموز/يوليه 2009).	0
الحالة بين إريتريا وإثيوبيا (انظر S/1998/44/Add.25؛ S/1999/25/Add.3، 5 و 7؛ S/2000/40/Add.18، 19، 30، 32، 36، 45 و46؛ S/2001/15/Add.6، 11، 16، 20، 37 و46؛ /Add.10؛ انظر أيضًا S/2001/15/Add.37؛	0
التنغستن والسبائك التي تحتوي على 97% وزناً أو أكثر من التنغستن؛	0
اسم صاحب المطالبة: شركة أنظمة الهاتف المحمول.	0
(هـ) شركة إنشاء خطوط الأنابيب: 564 30 دولاراً أمريكياً؛	0
إحالة الحالة رقم 8 إلى اللجنة	0
وحتى 31 كانون الثاني/يناير، تم إيداع مبلغ 355.5 مليون يورو في حساب المرحلة التاسعة، على النحو المأذون به بموجب قراري المجلس 1284 (1999) و 1330 (2000)، ليصل إجمالي إيرادات مبيعات النفط منذ بداية البرنامج إلى 333.9 37 مليون دولار و 934.9 1 مليون دولار. مليون يورو.	0
2. المستندات الأخرى التي توضح مصادر الذهب المطلوب إحضاره (إن وجد).	0
جهود التوعية التي يبذلها فريق الرصد المعني بالصومال	0
ينص دستور 20 أغسطس 2003 لـ EAPCCO في مادته 3 على بعض الأهداف التالية:	0
قرار مجلس الأمن 1882 (2009)، مرجع سابق. 9	0
3. يقرر إبقاء المسألة قيد نظره.	0
قرار مجلس الأمن/827 (1993)، مرجع سابق. 2	0
(أ) الشركة الوطنية العامة للنقل البحري	0
"وتشكل الخطة الاستراتيجية ""فورس 2020"" خطوة مهمة في هذا الصدد."	0
:: بيتر ماورير، رئيس اللجنة الدولية للصليب الأحمر	0
كما تم جردها والمخزون موجود.	0
"تحذف الفقرة 6: ""المرسوم الرئاسي رقم 117 المؤرخ 13 شباط/فبراير 1998""."	0
الوضع في كوت ديفوار	0
"وآخر منظمة جديدة، جبهة الفتح، هي ""منظمة ناشئة"" أسسها مساعد سابق لقلب الدين حكمتيار (QI.H.88.03)."	0
(د) ترقيم ما يصل إلى 48 صفحة بالترتيب التسلسلي؛	0
وإذ يتصرف بموجب الفصل السابع من ميثاق الأمم المتحدة،	0
وهذا يصل إلى 4,031,240 دولارًا أمريكيًا.	0
قرار مجلس الأمن/2113 (2013)، مرجع سابق. 16	0
الحالة في الصومال (17 آذار/مارس 1992؛ 14 كانون الثاني/يناير 2010)	0
ستاندرد آند بورز: A-1+؛ موديز: ف-1.	0
وأخيرا، أشكر السيد مارتن على خدمته المثالية في دعم الشعب الليبي وفي قيادة بعثة الأمم المتحدة للدعم في ليبيا.	0
يتم تحديث هذه القائمة بشكل يومي.	0
وكانت العناصر الأكثر صلة بولاية الرصد الموكلة إلى لجنة الأمم المتحدة للرصد والتحقق والتفتيش هي أجهزة الاستشعار البيولوجية والأساليب الطيفية، مثل قياس الطيف الكتلي وقياس طيف رامان، بالاشتراك مع مختلف الأساليب اللونية والمناعية.	0
وقد أبرمت أيسلندا عدة معاهدات ثنائية لتسليم المجرمين، بما في ذلك مع الولايات المتحدة الأمريكية، وبلجيكا، وفرنسا، وهولندا، وإيطاليا، ولوكسمبورغ، وإسبانيا، وألمانيا، والمملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية.	0
دور اللجنة الوطنية واللجنة الدولية للصليب الأحمر	0
وإذ يتصرف بموجب الفصل السابع من ميثاق الأمم المتحدة،	0
وإذ يتصرف بموجب الفصل السابع من ميثاق الأمم المتحدة،	0
1.7 استخدام أساليب التحقيق الخاصة غير منصوص عليه حاليًا في التشريع الأيرلندي.	0
وإذ يتصرف بموجب الفصل السابع من ميثاق الأمم المتحدة،	0
لقد عاش في تشيلي وألمانيا والمملكة المتحدة وإسبانيا.	0
قرار مجلس الأمن 1674 (2006)، مرجع سابق. 22	0
المصدر: هانسويلي كرابف (عبر ويكيميديا ​​كومنز) وجوجل إيرث.	0
ستقوم الكاميرا متعددة الأطياف بمسح مناطق واسعة تغطي عشرات الكيلومترات.	0
تشمل بنود التقييم المجوهرات والتحف والمقتنيات واللوحات الفنية والسجاد والخيول (خيول السباق والتربية).	0
صدرت في 13 مارس 1904. الجريدة الرسمية: 5 أبريل 1904.	0
3.2.4 اتفاقيات المساعدة القانونية المتبادلة	0
2. الوضع في تشاد وجمهورية أفريقيا الوسطى والمنطقة دون الإقليمية	0
الحالة في الصومال (17 آذار/مارس 1992; 11 أيار/مايو 2011)	0
الحالة بين إريتريا وإثيوبيا (26 حزيران/يونيه 1998؛ 30 تموز/يوليه 2008)	0
4. يقرر إبقاء المسألة قيد نظره.	0
الناتو وجمهورية مولدوفا	0
الفقرتان 19 و 20 من القرار 1874 (2009):	0
5 × 2000 فرنك = 10000 فرنك أفريقي	0
صدر في 16 شباط/فبراير 1999 في أسمرة	0
5. المؤلف: علي صباح السالم الصباح وزير الداخلية	0
وبعد ذلك تم إنهاء إجراءات الاستئناف في حقه.	0
2. يقرر إبقاء المسألة قيد نظره.	0
(أ) زيارة فريق الخبراء إلى أبيدجان	0
ويرد شرح الفئات في الجدول II.3 أدناه.	0
10 - الحالة في جورجيا (8 تشرين الأول/أكتوبر 1992؛ 15 حزيران/يونيه 2009).	0
وستكون هذه القدرات بالإضافة إلى الوحدات المتوفرة في حزمة الدعم الثقيل.	0
20 - الحالة بين إريتريا وإثيوبيا (26 حزيران/يونيه 1998؛ 30 تموز/يوليه 2008).	0
انظر أيضًا، على سبيل المثال، S/PRST/2013/2 (2013)، الفقرة. 13 و 14؛ قرار مجلس الأمن/2109 (2013)، مرجع سابق. 13؛ قرار مجلس الأمن 2076 (2012)، مرجع سابق. 11؛ قرار مجلس الأمن 2075 (2012)، مرجع سابق. 13؛ قرار مجلس الأمن 2063 (2012)، الصفحات 12؛ قرار مجلس الأمن 2053 (2012)، مرجع سابق. 26؛ قرار مجلس الأمن/2047 (2012)، مرجع سابق. 11؛ قرار مجلس الأمن/2032 (2011)، مرجع سابق. 9؛ قرار مجلس الأمن 2014 (2011)، مرجع سابق. 10؛ قرار مجلس الأمن 2010 (2011)، الصفحات 13؛ قرار مجلس الأمن/2003 (2011)، مرجع سابق. 15؛ قرار مجلس الأمن 1828 (2008)، مرجع سابق. 7؛ قرار مجلس الأمن 1814 (2008)، مرجع سابق. 12؛ قرار مجلس الأمن 1794 (2007)، مرجع سابق. 17؛ قرار مجلس الأمن 1778 (2007)، مرجع سابق. 17؛ قرار مجلس الأمن 1769 (2007)، مرجع سابق. 14؛ قرار مجلس الأمن 1674 (2006)، مرجع سابق. 8 والمرجع السابق. 22؛ قرار مجلس الأمن 1574 (2004)، مرجع سابق. 11;S/RES/1565 (2004)، مرجع سابق. 20 و المرجع. 21؛ قرار مجلس الأمن 1545 (2004)، مرجع سابق. 12؛ قرار مجلس الأمن 1533 (2004)، مرجع سابق. 5؛ قرار مجلس الأمن 1509 (2003)، الصفحات 6 والمرجع السابق. 8؛	0
وتعتمد البلاد حالياً بشكل كبير على المنظمات غير الحكومية، التي توفر حوالي 90 في المائة من خدمات الرعاية الصحية الأولية والمستشفيات.	0
يمكن أن يحصل الضباط على ما يصل إلى 233 دولارًا.	0
توغو بلد يتمتع بفرص متنوعة، وهو بلد عبور به ميناء للمياه العميقة.	0
قرار مجلس الأمن 1542 (2004)، الفقرة 7 (ثالثا) (ب) من المنطوق	0
أ. طبيعة الدعوى والغرض منها 9-10 9-10 18181818	0
ثالثا. أنشطة مبعوثي الخاص	0
و. مراقبة النقل غير الملموس للتكنولوجيا	0
إريتريا وإثيوبيا (15 مارس 2001)	0
56 - ويجري بذل الجهود لتنشيط أمانة اتحاد نهر مانو، الموجودة في فريتاون.	0
ويكون تحديد مجلس الإدارة فيما يتعلق بالمناطق المؤهلة كما يلي:	0
(ج) الآليات التنظيمية وآليات المتابعة	0
طريبيل الوليد زاخو أم قصر	0
وجلبت هذه الصادرات 793.33 369 دولارا إلى خزانة ليبريا (المرفق الرابع).	0
وربما كانوا يأملون أن يفلتوا من العقاب مرة أخرى في إثيوبيا.	0
وفي عام 2005، تم أيضًا تشكيل مجموعة فرعية لقضايا الطب الشرعي.	0
إذ يتصرف بموجب المادة 41 من الفصل السابع من ميثاق الأمم المتحدة،	0
ويحدونا الأمل في أن تتعافى اليابان من هذه المآسي في أقرب وقت ممكن.	0
ج. افتتاح فرع أروشا	0
أودعت جمهورية قبرص صك تصديقها لدى حكومات الاتحاد الروسي والمملكة المتحدة والولايات المتحدة الأمريكية في 17 تشرين الثاني/نوفمبر 1971، و17 تشرين الثاني/نوفمبر 1971، و30 كانون الأول/ديسمبر 1971، على التوالي، القانون رقم 63/1974.	0
قرار مجلس الأمن 1539 (2004)، الفقرة 1 من المنطوق	0
القضاء على المعالجة البيولوجية في الموقع والرصد على المدى الطويل؛	0
الحالة في الشرق الأوسط (انظر S/7913، S/7923، S/7976، S/8000، S/8048، S/8066، S/8215، S/8242، S/8252، S/8269، S/ 8502، S/8525، S/8534، S/8564، S/8575، S/8584، S/8595، S/8747، S/8753، S/8807، S/8815، S/8828، S/8836، S/8885، S/8896، S/8960، S/9123، S/9135، S/9319، S/9382، S/9395، S/9406، S/9427 وCorr.1، S/9449، S/ 9452، S/9805، S/9812، S/9930، S/10327، S/10341، S/10554، S/10557، S/10703، S/10721، S/10729، S/10743، S/10770/ Add.4، S/10855/Add.15، 16، 23، 24، 29، 30، 33، 41، 43 و44؛ S/11185/Add.14-16، 21، 42/Rev.1 و47؛ S/11593/Add.15، 21، 29، 42 و49؛ S/11935/Add.21، 42 و48؛ S/12269/Add.12، 13، 21، 42 و48؛ 10، 11، 17، 21، 37، 39، 42، 47 و48؛ S/13033/Add.2، 16، 19، 21، 23، 34، 47 و50؛ 21، 24-26، 33، 47 و50؛ S/14326/Add.10، 11، 20، 24، 28، 29، 47 و50؛ S/14840/Add.8، 21-25، 27، 30- 33 و37 و42 و48؛S/15560/Add.3، 21، 29، 37، 42، 45، 47 و48؛ 40 و47؛ S/16880/Add.8-10، 15، 20، 21، 41 و46؛ S/17725/Add.2، 15، 21، 28، 35، 38، 43 و 47؛ S/18570/Add.2، 21، 30 و 47؛ S/19420/Add.2-4، 18، 19، 22 وCorr.1، 30، 48 و50؛ S/20370/Add.4، 12، 16، 21، 30، 32، 37، 44، 46، 47 و51؛ S/21100/Add.4، 21، 30 و 47؛ S/22110/Add.4، 21، 30 و 47؛ S/23370/Add.4، 7، 21، 30 و 47؛ S/25070/Add.4، 21، 30 و 48؛ S/1994/20/Add.3، 20، 29 و 47؛ S/1995/40/Add.4، 21، 29 و 47؛ S/1996/15/Add.4، 15، 21، 30 و 47؛ S/1997/40/Add.4، 21، 30 و 46؛ S/1998/44/Add.4، 21، 30 و 47؛ S/1999/25/Add.3، 20، 29 و 46؛ S/2000/40/Add.4، 15، 20، 21، 24، 29 و 47؛ S/2001/15/Add.5، 22، 31 و 48؛ S/2002/30/Add.4، 21، 30 و 50؛ S/2003/40/Add.4، 25، 30 و 51؛ S/2004/20/Add.4، 26، 30، 35، 42 و 50؛ S/2005/15/Add.3، 6، 13، 16، 17، 22-24، 29، 42، 43، 49 و50؛ S/2006/10/Add.3، 4، 10، 12، 15، 19، 23، 27-31، 38، 43، 46، 49 و50؛ و S/2007/10/Add.11 و 12 و 15)	0
كما تم تزويدهم بالترجمة التركية للقرار بما في ذلك مرفقاته.	0
