ar	Relevant
(المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية)	0
48 - المرحلة التمهيدية: في بداية الولاية الثانية، في حزيران/يونيه 1999، كان هناك عدد كبير من الطلبات التمهيدية المعلقة.	0
وركز المؤتمر على التحول الاقتصادي للبلد، ودور القطاع الخاص، وإصلاح القطاع العام، وإصلاح المؤسسات المملوكة للدولة، والإدارة المالية العامة.	0
الآثار الضارة	0
4 - وكانت البعثة مؤلفة من الأعضاء التالية أسماؤهم:	0
المقرر عقدها يوم الجمعة، 11 تشرين الأول/أكتوبر 2002، الساعة 00/10	0
المقرر عقدها يوم الخميس، ٢٧ آب/أغسطس ١٩٩٨، الساعة ٣٠/١٥	0
- حظر إتاحة الأموال لأسامة بن لادن وشركائهم؛	0
90 - وهناك عدة حالات شاذة إضافية مرتبطة بكلا الرحلتين.	0
- تسليم شخص مؤقتاً وضمان إعادته (المادتان 501 و502)؛	0
- فقدان أو انبعاث الإشعاع عن طريق الإهمال؛	0
وكان من المقرر أن تنتهي في 31 كانون الأول/ديسمبر 1990.	0
المقرر عقدها يوم الاثنين، 10 أيلول/سبتمبر 2007، الساعة 40/17	0
ونتيجة لذلك، فإن التوقعات الرسمية العامة للموسم الزراعي الحالي مواتية.	0
2 - المنطقة الجنوبية: (197) طلعة جوية بسرعة (720-780) كم/ساعة وبارتفاع (9-13) كم وكما مبين تفاصيلها أدناه:	0
- المبالغ المدفوعة قبل 2 آب/أغسطس 1990	0
ويعزى ذلك إلى احتمال عدم وجود سوق للمكون الواحد، بل للمصنع ككل فقط.	0
موارد قسميْ أو 3 من مركبات	0
غير أن عدد المستفيدين من ذلك المرفق غير معروف.	0
حاجي شرف الدين من مقاطعة باند تيمور في قندهار*	0
المقرر عقدها يوم الثلاثاء 19 تشرين الثاني/نوفمبر 2013، الساعة 10:00	0
"كما تنتمي باراغواي إلى آلية ""3+1"" التي تتألف من الأرجنتين وباراغواي والبرازيل والولايات المتحدة الأمريكية."	0
وحوالي 50 في المائة من هذه الرحلات تحلق بها الخطوط الجوية الدولية العادية المقررة مثل الإمارات، وخطوط الطيران الكينية، وما إلى ذلك، في حين أن الـ 50 في المائة الأخرى هي رحلات جوية مع وجهات أو أصول في الصومال.	0
(أ) رقم جواز السفر أو رقم وثيقة السفر للشخص المدرج في القائمة؛	0
29 - يقرر أن يبقي المسألة قيد نظره.	0
ثالثا - التقدم المحرز في سبيل تحقيق تسوية تفاوضية	0
المهام الرسمية: المفتش العام للقوات المسلحة	0
تقرير الأمين العام عن دارفور (S/2006/591 و Add.1).	0
الفقرات الإضافية (الفقرات 2 و6 و7)	0
ويتضمن قانون النظام العام لعام 1972 عدة مواد ذات صلة بالتحريض.	0
وحصل الفريق على نسخة من مشروع بلاغ عُين فيه لوميمبو منسقا لمغترب اتحاد القوى من أجل التجمع (انظر المرفق 33).	0
18 - وتتفاوت البلدان التي تمزقها الحروب أيضا من حيث القدرات الاقتصادية والاجتماعية.	0
وأودع صك الانضمام في 17 حزيران/يونيه 1980.	0
:: لا يزال مركز حلب يعمل ويعمل فيه حاليا موظفون دوليون ووطنيون.	0
3- الممتلكات المادية الأخرى - 528 946 266 26	0
وإجمالا، تصدر كينيا حاليا إلى الصومال ما يتراوح بين 000 5 و 000 7 طن من القات سنويا.	0
الزيادة في تكلفة الخدمات الإدارية	0
٤ - يقرر أن يبقي المسألة قيد نظره.	0
وقد عولجت الخسائر المعاد تصنيفها في الفرع المتعلق بفئة الخسائر التي أعاد الفريق تصنيف الخسائر فيها.	0
المقرر عقدها يوم الجمعة، 28 نيسان/أبريل 2006، الساعة 00/10	0
أنظمة رابطة النقل الجوي الدولي للبضائع الخطرة	0
التعويض أو الخسارة كلياً: معدات مكتبية (القيمة)	0
لا أحد من الأشخاص المدرجين في القائمة من مواطني كوستاريكا أو المقيمين فيها.	0
وجاءت هذه المجموعات من مناطق تتوفر فيها الإمدادات الرئيسية.	0
12 - يقرر أن يبقي المسألة قيد نظره.	0
7 - كانياميبوا فيليسيان (الولايات المتحدة الأمريكية).	0
ويضطلع مكتب الأخلاقيات بثلاث مهام رئيسية هي: الأحكام، والامتحانات، وتثقيف العملاء والتواصل معهم.	0
كما حسب الفريق أن الشركة كانت ستحقق تكاليف إنتاج متغيرة قدرها 340 276 دولاراً (استناداً إلى تكاليف متغيرة قدرها 17.73 دولاراً للطن المتري الواحد) للأمونيا و124 16 دولاراً (استناداً إلى تكاليف متغيرة قدرها 20.08 دولاراً للطن المتري الواحد) للميثانول.	0
(أ) رقم جواز السفر أو رقم وثيقة السفر للشخص المدرج في القائمة؛	0
1- الممتلكات الملموسة الأخرى 185-216 44	0
وتم تشغيل 50 مركزا عن طريق الاشتراك مع مواقع الأفرقة القائمة، بما في ذلك 11 مركزا تم تشييدها حديثا.	0
وعلاوة على ذلك، هناك أدلة على أن تجديد الغطاء النباتي الطبيعي بدأ في هذه المناطق.	0
1 - اتفاق بشأن النظام الموحد لمراقبة الصادرات من جانب الدول الأعضاء في الجماعة الاقتصادية للمنطقة الأوروبية الآسيوية.	0
المرسوم رقم 365/69 (31 تموز/يوليه 1969)	0
الحالة في أنغولا (انظر S/25070/Add.4 و 10 و 17 و 22 و 23 و 28 و 37 و 44 و 50؛ و S/1994/20/Add.5 و 10 و 21 و 25 و 31 و 35 و 38 و 42 و 43 و 48؛ و S/1995/40/Add.5 و 9 و 14 و 18 و 31 و 40 و 50؛ و S/1996/15/Add.5 و 16 و 18 و 27 و 40 و 49؛ و S/1997/40/Add.4 و 8 و 11 و 12 و 15 و 26 و 29 و 34 و 39 و 43؛ انظر أيضا S/19420/Add.51؛ و S/22110/Add.21؛ و S/2003/40/Add.12 و 27 و 37 و 40 و 43 و 48 و 51)	0
ومع ذلك، لا يزال هناك أكثر من 560 1 شخصا في إثيوبيا وأكثر من 320 شخصا في إريتريا.	0
وفي كوستي، مر أكثر من 000 10 فرد عبر مركز العبور منذ كانون الثاني/يناير 2010، في تنقلات عفوية إلى أماكن إقامتهم السابقة، الواقعة أساسا في ولايات أبيي وأعالي النيل وجنوب كردفان وواراب وشمال بحر الغزال.	0
3 - المجلس الوطني للدفاع عن الديمقراطية/قوات الدفاع عن الديمقراطية	0
القانون رقم 793 لسنة 2002 بشأن إجراءات إنهاء حقوق الملكية:	0
إذ يتصرف بموجب الفصل السابع من ميثاق الأمم المتحدة،	0
ووفقا لما ذكرته إيران، فإن تحليلها للصور الساتلية وبيانات الأرصاد الجوية يكشف بوضوح أن السخام كان أساسا فوق مقاطعتي إيران الجنوبية والجنوبية الغربية.	0
وقد يكون الوقت المناسب للقيام بذلك قد حان منذ وقت طويل، ولكن من الأفضل أن يتأخر الوقت أكثر من أي وقت مضى.	0
2 - 2، 4، 6 - تريس (2-إيثيل-1 - أزيريدينيل)-1، 3، 5 - تريازين (HX-874) (رقم المختصر الكيميائي: 1894-91-9)؛	0
وبالإضافة إلى ذلك، نُقل 113 مدرسا من المخيم إلى أماكن أخرى، وحل محلهم فيما بعد نحو 30 مدرسا.	0
17 - 1، 1، 3 - ترنيتروزيتيدين (TNAZ) (رقم المختصر الكيميائي: 97645-24-4)؛	0
المقرر عقدها يوم الأربعاء، 24 تشرين الأول/أكتوبر 2007، الساعة 00/10	0
المهنة: طالب (الصف الثالث، المدرسة الثانوية)	0
٥ - يقرر أن يبقي المسألة قيد نظره.	0
3- وزارة الداخلية	0
المقرر عقدها يوم الاثنين 13 أيلول/سبتمبر 2010، الساعة 00/10	0
وقد حدثت الثلاث الأولى في آب/أغسطس 1987، والأخيرة في 19 كانون الثاني/يناير 1989.	0
19-30-2200 عشاء يستضيفه سفير تركيا	0
الاتفاقية الأوروبية بشأن المساعدة المتبادلة في المسائل الجنائية (TS 30)	0
1-10 تم وضع الصيغة النهائية لمشروع قانون جديد لجرائم الطيران المدني، سيحل محل قانون جرائم الطيران المدني لعام 1972.	0
وكان من شأن حملة عامة أكثر قوة أن تتجنب، في جملة أمور، التصورات الخاطئة العامة بشأن منطقة التقسيم الخاصة حول دير ديتشان/ديتشاني.	0
2 - الحالة في تيمور الشرقية	0
وفي هذه المرحلة من النظر في المسائل، لم يكن من الممكن الحصول على أرقام لهذا الجانب.	0
الزيادة في التكاليف: تكاليف إعادة توجيه المسار (الرحلات الجوية للأسيمان)	0
دعم الأمم المتحدة لجهود الوساطة	0
136 - منطقة وسط أفريقيا (انظر S/2003/40/Add.47).	0
تزييف وتحوير المال والقول بتزوير أو تحوير المال	0
الأمم المتحدة	0
فعلى سبيل المثال، أسفرت عمليات جمع الأموال التي قام بها الشتات الصومالي، خلال الأشهر الأخيرة، عن تبرعات، عن طريق نظام الحوالة، تقدر بـ 1.1 مليون دولار من المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية وما يقدر بـ 000 300 دولار من المجتمعات الصومالية في السويد والنرويج والدانمرك وفنلندا.	0
(أ) يشمل نوع الخسارة هذا عنصر الفائدة.	0
"في البند 15-باء. يعني ""المائدة السفلى"" جدولاً أو سطحاً مسطحاً دون أي تثبيت أو تجهيزات."	0
وينص البرنامج أيضا على استعراض قطاع الدفاع وإصلاحه من خلال التشريعات المناسبة.	0
الحالة في كرواتيا (انظر S/25070/Add.37؛ و S/1995/40/Add.5 و 16 و 17 و 19 و 23 و 30 و 31 و 35 و 39 و 39 و 46 و 50؛ و S/1996/15/Add.1 و 2 و 4 و 7 و 20 و 26 و 28 و 30 و 32 و 45 و 45 و 32 و 45 و 32 و 45 و Add.2 و 4 و 9 و 11 و 16 و 16 و 18 و 28 و 37 و 42 و 42 و 50 و S/1998/Add.2 و 6 و 9؛ انظر أيضا S/22110/Add.38 و 47 و 50؛ و S/1994/20/Add.1 و 5 و 7 و 14 و 16 و 19 و 21 و 23 و 24 و 26 و 28 و 29 و 31 و 32 و 35-37 و 40 و 43 و 45 و 46 و 49 و 50؛ و S/25070/Add.1 و 4 و 7-9 و 18 و 11 و 13 و 15-19 و 21-23 و 24 و Corr.1 و 26 و 28 و 32-30 و 32-34 و 37 و 39 و 45؛ و S/1994/20/Add.4 و 6 و 8 و 10 و 12-17 و 20 و 21 و 23 و 25 و 26 و 31 و 34 و 37 و 37 و 38 و 38 و 38 و 44 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 31 و 16 و 16 و 16 و 16 و 16 و 16 و 16 و 16 و 16 و 16 و 16 و 16 و 16 و 16 و 16 و 16 و 16 و 16 و 16 و 16 و 16 و 16 و 16 و 16 و 16 و 16 و 16 و 6 و 16 و 16 و 6 و 6 و 16 و 16 و 16 و 16 و 16 و 16 و 16 و 16 و 16 و 16 و 16 و	0
- الجماعة الاقتصادية لدول غرب أفريقيا ورئيسها، صديقي جون كوفور؛	0
(ب) معدات الطباعة المقتناة حديثاً - 284 973 26 دولاراً من دولارات الولايات المتحدة.	0
98 - وسيتم التصدي للأخطار الصحية الخاصة المرتبطة بالخدمة في منطقة البعثة عن طريق توفير التغطية الطبية في مسرح العمليات بدءا من الرعاية الأساسية حتى المستوى 3 من الخدمات الطبية في المستشفيات.	0
كما نُشر نص القرار 1874 (2009) على الموقع الشبكي للوكالة.	0
15 - محمد غزاي على علي المطيري	0
وإنني أثق ثقة تامة في الجهود التي يبذلها مستشاري الخاص، ألكسندر داونر، وفريقه لدعم هذه النتيجة.	0
المقرر عقدها يوم الأربعاء، 29 تشرين الثاني/نوفمبر 2006، الساعة 45/12	0
وخلال العام الماضي، قدم القسم ما يقرب من 300 17 صفحة ترجمة (49 في المائة منها إلى اللغة الإنكليزية (لا سيما من اللغة العربية)، و 31 في المائة إلى اللغة العربية، و 19 في المائة إلى اللغة الفرنسية (1 في المائة إلى اللغات الأخرى).	0
قرار مجلس الأمن 2062 (2012)، الفقرة 13 من المنطوق	0
وتخطط الجماعة الاقتصادية لدول غرب أفريقيا لإرسال مراقبين للانتخابات.	0
2 - الحالة في الشرق الأوسط	0
50 - الحالة في ليبيا (22 شباط/فبراير 2011؛ 13 أيار/مايو 2014).	0
٣ - يقرر أن يبقي المسألة قيد نظره.	0
بشأن الحالة في غينيا - بيساو	0
1 ألف/90/348A - تموز/يوليه وآب/أغسطس 1990	0
ويتم عادة تخزين النفط الخام ومعالجته وتصديره من جزيرة خرج.	0
وكما ذُكر سابقاً، ووفقاً لقرار الحكومة، تتولى وحدة الاستخبارات المالية مؤقتاً الدور الرقابي في حالة المهن التي ليس لها مكتب دون إقليمي.	0
12 - الحالة في بوروندي (25 تشرين الأول/أكتوبر 1993؛ 10 أيار/مايو 2010).	0
ثالثا - أنشطة مبعوثي الشخصي	0
23 - حصلت ليبريا على مبلغ 961 277 دولارا من رسوم تصدير الماس خلال الأشهر التسعة الأولى من عام 2008.	0
الفقرة 159-160؛ الفقرات 28-31 و 161-163.	0
- في حالات الاعتراف بالأطفال المولودين خارج إطار الزواج؛	0
بيان من رئيس مجلس الأمن	0
الموقع: سدفاند طريق طهران، طهران، إيران	0
بيد أنها لم تقدم ترجمات إنكليزية لهذه الوثائق.	0
وتم تسليم اللوازم والمعدات والخدمات التي تبلغ قيمتها 1.67 بليون دولار في المحافظات الشمالية الثلاث، مما ترك رصيدا غير مرتبط به قدره 1.7 بليون دولار.	0
وقد أظهر اقتصاد كوت ديفوار حتى الآن قدرة كبيرة على الصمود أمام الانكماش العالمي، ولكن هناك مؤشرات على حدوث تباطؤ في بعض القطاعات الاقتصادية، بما في ذلك التعدين والصادرات غير التقليدية، وهي منتجات غير البن والكاكاو.	0
المرسوم رقم 385 المؤرخ 22 حزيران/يونيه 2000 الصادر عن رئيس وزراء جمهورية أرمينيا بشأن الموافقة على النظام الأساسي للوكالة.	0
إذ يتصرف بموجب الفصل السابع من ميثاق الأمم المتحدة،	0
وإذ يرحب باقتراح إثيوبيا الخمس نقاط المؤرخ 25 تشرين الثاني/نوفمبر 2004،	0
التعاون مع دولة أجنبية ومؤسسات دولية	0
- إنتاج صور تبين تعرض بيئات المياه الجوفية للتلوث؛	0
أودعكم طيه ثلاث وثائق:	0
ويعزى التضخم أساساً إلى ارتفاع أسعار الأغذية وتكاليف النقل، وهو ما يعكس ارتفاع أسعار مشتقات النفط المستوردة.	0
(أ) مشروع الري والصرف	0
٤٤ - أحرز تقدم في مجال تحويل المؤسسات المملوكة للحكومة إلى القطاع الخاص.	0
وفي الوقت نفسه، فإن مطاري جوهر وكيسمايو مفتوحان، ومن الممكن إيفاد بعثات يومية لموظفي الأمم المتحدة.	0
ووقعت عمليات اختطاف في 29 مقاطعة من المقاطعات الـ 32، ولا سيما في أنتيوكيا وبوغوتا وكالداس وكازاناري وكونديناماركا وفالي ديل كاوكا وفيشادا.	0
وتنص الفقرة 1 بوجه خاص على ما يلي:	0
مراسيم حكومة جمهورية أرمينيا	0
108 - والفريق غير مقتنع بأن طائرة An-26 تُستخدم حصرا لأداء الأدوار المبينة أعلاه.	0
غير أنه لا يوجد حتى الآن حل دائم.	0
ويمكن بسهولة أن يتيح التصعيد في الأزمات المحلية فرصا للمفسدين إذا لم تعالج هذه الأزمات بطريقة ملائمة ومستدامة.	0
منطقة وسط أفريقيا (S/PRST/2013/6)	0
وفي إطار مشروع VIND، نُقل 030 8 عنصراً من عناصر الوقود ذات اليورانيوم المنخفض والعالي التخصيب إلى الاتحاد الروسي بوصفه دولة المنشأ.	0
ومن المقرر تنفيذ برامج مماثلة في الأشهر المقبلة.	0
الامتثال للفقرة 6 من القرار 1903 (2009)	0
2-3-2 إمكانية الوصول إلى الترددات الإذاعية البوروندية؛	0
٨٠١- تم تدمير ممتلكات المجموعات الصحفية والمحطات الإذاعية:	0
وانقسم الفريق إلى مجموعتين قامتا بجولة في المنطقة سيرا على الأقدام.	0
إذ يتصرف بموجب الفصل السابع من ميثاق الأمم المتحدة،	0
الفئة صفر - المواد والمرافق والمعدات النووية	0
وكان من المقرر أصلاً أن تستمر الإجراءات حتى 27 آذار/مارس 2008.	0
ويتوقع أن تقدم شهادات مراجعة الحسابات مؤسسات مراجعة الحسابات التابعة للدول الأعضاء.	0
رابعا - دعم الأمم المتحدة لبعثة الاتحاد الأفريقي في السودان	0
المقرر عقدها يوم الخميس 10 تشرين الأول/أكتوبر 2013، الساعة 15/10	0
ولا تزال الحالة الاقتصادية تبعث على القلق.	0
:: وسام الأسد الهولندي، الصليب الأكبر مع الكولا، مملكة هولندا، 2006	0
2 - يحظر على هذا الشخص نقل أي أموال أو ممتلكات أخرى ملحقة بهذا الأمر أو التعهد بها أو التصرف فيها على أي نحو آخر، إلا على النحو المحدد في الأمر.	0
9 - الحالة في الصومال (17 آذار/مارس 1992؛ 4 حزيران/يونيه 2014).	0
:: جمهورية تنزانيا المتحدة (تشرين الأول/أكتوبر 2007)	0
الإجراءات التي اتخذتها الدول في حوض نهر مانو	0
المرسوم رقم 5772/966 (23 تشرين الثاني/نوفمبر 1966)	0
- وعملا بمرفق ميثاق آلية عقد رئاسة مجلس جامعة الدول العربية على مستوى القمة بصفة منتظمة ومنتظمة،	0
الموقع: 18 شارع مهرشاد، شارع سداغات، مقابل بارك ملاط، فالي عسر عصفي، طهران، إيران؛ 265، بجوار مهرشاد، شارع سدغات، مقابل ملاط بارك، فالي عسر عفري، طهران 1A001، إيران	0
1-2 تدرج الأحكام المنصوص عليها في المادة 1، المبادئ العامة، من هذه التسوية.	0
عدم الانتشار (29 آذار/مارس 2006؛ 10 كانون الأول/ديسمبر 2008).	0
إن مجلس الجامعة على المستوى الوزاري،	0
كما أنها تساعد على تنظيم توزيع الأمطار وتوفر سبل العيش للحياة البرية.	0
وقد أنجزت العملية في الموقع خلال أيلول/سبتمبر.	0
الممتلكات العقارية (486 360 9 ريال سعودي)	0
وقد أدت مؤخرا رواسب الماس المكتشفة حديثا في مقاطعتي غباربولو ونيمبا إلى انتقال عدد كبير من المضاربين إلى هاتين المنطقتين.	0
أنغولا: الحكومة/البعثة الدائمة لدى الأمم المتحدة	0
المقرر عقدها يوم الخميس، 15 تموز/يوليه 2010، الساعة 00/10	0
كما أدخل تعديل لمراعاة القيمة المتبقية للمعدات المستخدمة في برنامج استعادة النفط اعتبارا من ٣١ كانون الأول/ديسمبر ١٩٩٢.	0
34 - الحالة في سيراليون (27 تشرين الثاني/نوفمبر 1995؛ 21 كانون الأول/ديسمبر 2007).	0
المقرر عقدها يوم الجمعة، 27 شباط/فبراير 2009، الساعة 00/10	0
شعبة التحقيقات المركزية في الجرائم	0
وتضاف هذه المعدات إلى أجهزة المسح الضوئي للأمتعة اليدوية وأجهزة الكشف عن المعادن للركاب.	0
53 - وفي إطار هذه الرؤية، تضطلع البعثة بدور حيوي.	0
(مطالبة لجنة الأمم المتحدة للتعويضات رقم المطالبة رقم 5000227	0
ومكنت هذه المعدات الوحدة من أداء المهمة الحاسمة المتمثلة في نقل قطع أخرى من المعدات في المنطقة.	0
2 - الحالة في كوت ديفوار.	0
19- وفي 9 تموز/يوليه، أعلنت الحكومة عن حصول 246 مستفيداً إضافياً من قانون العفو الصادر في 11 شباط/فبراير.	0
S/PRST/2013/15 (2013)، الفقرة 11	0
وعلاوة على ذلك، لم تقدم الوثائق المنهجية أي توجيهات في هذا الصدد.	0
6 - وكنت على علم بأنه كانت هناك عدة بوادر زائفة.	0
59 - إحاطة يقدمها السيد كارل بيلدت، المبعوث الخاص للأمين العام للبلقان (see S/2000/40/Add.8 and 24).	0
بدأت المحاكمة في 5 تشرين الثاني/نوفمبر 2003.	0
' 5` النتائج الأساسية لبرنامج التحقق	0
ومهما كانت الأهداف، فليس لديهم فرصة للنجاح.	0
20 - أصبحت جميع عناصر بعثة الأمم المتحدة للإدارة المؤقتة في كوسوفو الآن مزودة بملاك أفضل من الموظفين.	0
(أ) الخدمات المالية أو مقدمي الخدمات المالية المساعدين،	0
انظر أيضا، على سبيل المثال، S/RES/1769 (2007)، الفقرة 15 من المنطوق؛ و S/RES/1756 (2007)، الفقرة 2 من المنطوق؛ و S/RES/1701 (2006)، الفقرة 12 من المنطوق؛ و S/RES/1590 (2005)، الفقرة 16 من المنطوق؛ و S/RES/1565 (2004)، الفقرة 4 من المنطوق والفقرة 5 من المنطوق؛ و S/RES/1542 (2004)، الفقرة 9 من المنطوق؛ و S/RES/1528 (2004)، الفقرة 6 من المنطوق؛ و S/RES/1509 (2003)، الفقرة 3 (ك)؛ و S/RES/1502 (2003)، الفقرة 5 (أ)؛ و S/RES/1492 (2003)، الفقرة 25 من المنطوق؛ و S/RES/1289 (2000)، الفقرة 12 من المنطوق؛ و S/RES/1270 (1999)، الفقرة 14 من المنطوق.	0
2-2 على الصعيد الإقليمي	0
فخامة السيد عبد اللهي يوسف أحمد، رئيس جمهورية الصومال	0
(ج) خوارزمية تشفير منفصلة؛	0
ب - المرحلة 2: 205 3 من جميع الرتب و 90 من المراقبين العسكريين.	0
عدد المطالبات الموصى بدفع تعويض بشأنها	0
المقرر عقدها يوم الثلاثاء، 15 شباط/فبراير 2005، الساعة 05/13	0
19 - يقرر أن يبقي المسألة قيد نظره.	0
١ - ثانيا - أكاديمية العلوم الطبيعية	0
٧ - في الساعة ٢٨/١٧ من يوم ٣١/٣/١٩٩٨ قام تشكيل من طائرتين أمريكيتين باختراق حاجز الصوت فوق مدينة بطاعي.	0
المعلومات المطلوبة والواردة من الوكالة الدولية للطاقة الذرية	0
للحصول على التأشيرات ووثائق السفر الأخرى	0
من المعروف أن هذه ملكية (تشارلز تايلور)	0
قرار مجلس الأمن 1612 (2005)، الفقرة 13 من المنطوق	0
ويقدر أن مجموع هذه النسبة الأخيرة يبلغ 31.1 في المائة، حيث يعيش 20 في المائة من السكان تحت خط الفقر و30 في المائة أخرى حول خط الفقر.	0
ولا تستخدم الجمارك النرويجية برنامج بيان المسافرين.	0
وقد حفزت هذه الحركة، التي بدأت بأقل من 100 مدني، الزخم وغمرت البلد بأسره في نهاية المطاف وحظيت بدعم الشعب.	0
ووفقا لما ذكره المرسل، فإن الشحنة ككل لم تستخدم إلا في 27 طائرة من طراز فوكر.	0
باء - بيان محتويات مركز التراث	0
وبما أن جمهورية هنغاريا عضو في الاتحاد الأوروبي، يشار إلى التقرير المشترك للاتحاد الأوروبي الذي سيحال إلى اللجنة الخاصة المنشأة عملا بالقرار 1540 بشكل منفصل.	0
تحرك عشرة مفتشين بطائرة مروحية من مطار الرشيد إلى مصفاة البصرة التابعة لوزارة النفط.	0
السفير عمر الرفاعي، المندوب الدائم، المملكة الأردنية الهاشمية	0
2 - المنطقة الجنوبية: (20) طلعة جوية بسرعة (720-780) كم/ساعة وبارتفاع (9-13) كم وكما مبين تفاصيلها أدناه:	0
(ق.ق: 537/د د د د د/د - 22 - 28 آذار/مارس 2010)	0
وتدعم اليونيسيف ومنظمة الصحة العالمية وصندوق الأمم المتحدة للسكان وزارة الصحة في وضع الصيغة النهائية للاستراتيجية الوطنية المتعلقة بالصحة الإنجابية وصحة الأم والطفل.	0
وينص الميثاق على الحكم الذاتي الإقليمي، على أساس المناطق الـ 18 التي كانت قائمة في نهاية نظام سياد بري.	0
أخذ الفريق أنبوبا من عيار 81 ملم وصور جميع الأنابيب.	0
3 - يقرر تجديد ولاية عملية الأمم المتحدة في كوت ديفوار، على النحو المبين في القرار 1933 (2010)، حتى 30 حزيران/يونيه 2011؛	0
2 - المجموعة الثانية: تحركت المجموعة المكونة من أربعة مفتشين من فندق القناة في بغداد في الساعة 40/8 ووصلت إلى كلية الهندسة الأولى لجامعة بغداد في بغداد.	0
سادسا - الأولويات لبعثة جديدة	0
وكانت مواصفات الحواسيب منخفضة جدا (486-DX)، ولم يكن لدى سوى 8 في المائة منها قدرات متعددة الوسائط (CD-ROM)، مما يجعلها غير فعالة تقريبا في بيئة تعليمية.	0
وفي ضوء ذلك، تنص التشريعات الإيطالية على الأحكام التالية: القانون الموحد للأعمال المصرفية (المرسوم التشريعي 385 المؤرخ 1 أيلول/سبتمبر 1993):	0
طاء - الخسائر الأخرى 171 - 173 56	0
(أ) الأقنعة الواقية من الغازات للبالغين والمعالين (200 522 6 ريال سعودي)؛	0
ياتيكس ياكوت تاريم ساناييي أوروونليري ايكسبورت أ. س.	0
وسجلت نتائج الاستعراض، بما في ذلك المسائل الهامة التي تم تحديدها، في قاعدة بيانات المطالبات.	0
المهام المسندة إلى العملية الدولية بقيادة أفريقية	0
:: نشر قائمة الناخبين النهائية ووضع خريطة الانتخابات الجديدة	0
٣ - يقرر أن يبقي المسألة قيد نظره.	0
٤ - يقرر أن يبقي المسألة قيد نظره.	0
هل هناك وكالة أو إدارة محددة مسؤولة عن رصد صحة التراخيص الفردية و/أو انتهاء صلاحيتها؟	0
- باء - بوابة عمدة عمدة مورامبي	0
وسيصدر الحكم في إحدى هذه القضايا في حزيران/يونيه، ومن المقرر أن تنتهي قضيتان في وقت لاحق من هذا العام، وقضيتان في العام المقبل، والخمس المتبقية في عام 2012.	0
46 - الحالة في ميانمار (15 أيلول/سبتمبر 2006؛ 13 تموز/يوليه 2009).	0
سادساً - مطالبة شركة C. Hushhahan GMBH & Co.	0
الوزير المستشار في فيصل مقداد (الجمهورية العربية السورية)	0
الحالة في بوروندي (25 تشرين الأول/أكتوبر 1993؛ 14 أيار/مايو 2014)	0
رسالة مؤرخة ١٧ كانون الأول/ ديسمبر ١٩٩٨ موجهة	0
٧٧ - وكانت آثار الجفاف على إنتاج الحبوب شديدة في المحافظات الشمالية الثلاث بقدر ما كانت في الوسط والجنوب.	0
ولاحظ الفريق في كل من بونيا وأرو أن المسؤولين قاموا بتفتيش الطائرات القادمة والصادرة، ولو بشكل سطحي.	0
25 - أسلم تركي كوسيمان العجمي	0
لاس النقش في تسجيل وصورة الحائز	0
وتنتهي مدة عضوية القاضيين المخصصين العاملين في قضية بوبوفيتش وآخرين، القاضي كيمبرلي بروست (كندا) والقاضي أولي بيورن ستول (النرويج)، في 31 كانون الأول/ديسمبر 2009.	0
ويمكن الوصول إلى قواعد البيانات الإلكترونية للبحث في مطارين دوليين (2) في البلد وفي الموانئ البحرية الرئيسية.	0
20 - يقرر أن يبقي المسألة قيد نظره.	0
السيد بانديكي بيسيموا أدولفي، منسق، اللجنة المدنية في بوكافو	0
وترد في الضميمة 3 التشكيلة المتعددة الجنسيات لفريق الخبراء الاستشاري المؤلفة من تسع دول، ومهمته ومنظمة عمله.	0
تاريخ الميلاد: 6 حزيران/يونيه 1966	0
63 - وقامت دائرة الأمم المتحدة للإجراءات المتعلقة بالألغام وشركاؤها بمسح 404 كيلومترات من الطرق، بما في ذلك الطريق الرئيسي بين بور وملكال.	0
المقرر عقدها يوم الخميس، 26 شباط/فبراير 2009، الساعة 00/10	0
ثالثا - عمليات بعثة مراقبي الأمم المتحدة في جورجيا	0
مذكرة من رئيس مجلس الأمن	0
وقد حسبت المملكة العربية السعودية قيمة الخسائر الإيكولوجية في مصائد الأسماك للسنوات 1990-2001 باستخدام بيانات منشورة عن الكميات المصيدة من الأربيان والمجمعات للفترة 1980 إلى 1989 ومن 1990 إلى 1996 من أجل مقارنة الاتجاهات السابقة للغزو والاتجاهات اللاحقة للغزو.	0
