es	Relevant
a) El Presidente, los Magistrados, el Fiscal y el Secretario del Mecanismo también podrán ocupar el cargo de Presidente, Magistrado, Fiscal y Secretario, respectivamente, del Tribunal Internacional para la ex Yugoslavia o del Tribunal Penal Internacional para Rwanda;	0
Las partes han reclamado:	0
El Consejo Ministerial de la Liga de los Estados Árabes,	0
Se han reembolsado los gastos de los contingentes y el equipo de propiedad de los contingentes correspondientes al período comprendido entre agosto y junio de 2008, respectivamente, de conformidad con el calendario de pagos trimestrales.	0
c) Se está trabajando en la rehabilitación del aeropuerto de Geneina;	0
- Inspecciones de cargamentos sospechosos desde y hacia el Irán en puertos y aeropuertos (párrafo 14 de la resolución 1929 (2010))	0
S/RES/1208(1998), párr. 4, 12	0
b. Se añadirá un nuevo párrafo B ii) como sigue:	0
La participación total fue del 56,4%.	0
III. Lecciones aprendidas: reflexiones de la clase de 2012	0
6. Decide seguir ocupándose de la cuestión.	0
Estos bienes y tecnologías se enumeran en el anexo I del Reglamento;	0
"BP Oil presentó una copia de un ""Acuerdo de Lubricantes Marinos"" entre él y IOTE de fecha 27 de noviembre de 1987, en vigor hasta el 30 de noviembre de 1990, así como copias de las 15 facturas, junto con 14 recibos de entrega."	0
"""Informe del Secretario General sobre la Operación Híbrida de la Unión Africana y las Naciones Unidas en Darfur (S/2013/420)""."	0
No hay infraestructura ni equipo para la inspección de la carga.	0
62. The Washington Post, periódico estadounidense; Liz Sly, periodista estadounidense, 19 de octubre de 2011	0
Informe del Secretario General sobre la situación en la República Centroafricana (S/2014/857)	0
Véanse también, por ejemplo, las resoluciones 1325 (2000), párr. 6; y 1296 (2000), párr. 19.	0
92. Dada su importancia para el futuro de Libia, el proceso constitucional ha recibido con razón la atención de los libios y de la comunidad internacional por igual.	0
d) Operaciones de identificación de la población y registro de votantes	0
Hecho en Luanda, el 14 de febrero de 2003.	0
Reino Unido de Gran Bretaña e Irlanda del Norte (Embajador Jeremy Greenstock)	0
Merrill Lynch & Co Ltd. (parte separada de 4002249)	0
En la medida de lo posible, el apoyo a los movimientos estratégicos se basará en la capacidad y las líneas de suministro regionales de las Naciones Unidas;	0
Actuando en virtud del Capítulo VII de la Carta de las Naciones Unidas,	0
Conteo de votos y compilación de resultados (hasta el 6 de septiembre).	0
Muchas zonas siguen siendo en gran medida inaccesibles.	0
En la actualidad, el proyecto de decreto está a la espera de las opiniones de los Comités de Justicia y Derechos Humanos y de Finanzas y Crédito Público de la Cámara de Diputados.	0
Cumbre de la CEDEAO (Accra, 19 de enero de 2005) y Cumbre de la Unión Africana (Abuja, 30 a 31 de enero de 2005)	0
Los países miembros de la CEDEAO dedican un promedio de entre el 20% y el 60% de los ingresos de exportación al servicio de la deuda externa.	0
Se trataría de un ejercicio técnico que no entrañaría ninguna alteración sustantiva de la frontera.	0
:: Identificar productos, instrumentos y otras formas de prueba;	0
Nicholas Williams (Reino Unido de Gran Bretaña e Irlanda del Norte)	0
Desde 1998 se han introducido espacios de pasaporte para los menores, que se clasifican por edad: de 1 a 3 años, de 7 a 12 y de 12 a 16 años.	0
Que se celebrará el jueves 26 de octubre de 2006, a las 10.00 horas	0
Apéndice, párrafo 3, apartados b) y c)	0
2. La situación en Timor Oriental	0
- Capacitación en el uso del sistema.	0
1. Consejo de la Asociación Euroatlántica, 1992	0
2. La situación entre Eritrea y Etiopía	0
5. Mohammad Ahmad alShatiwi, de Namr, Daraa	0
Promulgado por Decreto No 500, de 8 de mayo de 1931, Boletín Oficial: 26 de mayo de 1931.	0
Que se celebrará el viernes 18 de julio de 2003, a las 10.20 horas	0
Pasaportes y otros documentos de viaje alterados y robados	0
El Gobierno Federal de Transición bajo el mando del Primer Ministro Gedi recibió:	0
Véase también, por ejemplo, S/RES/1880 (2009), párr. 27	0
Otros magistrados llegarán en un futuro próximo a medida que comiencen los nuevos juicios.	0
Que se celebrará el miércoles 5 de noviembre de 2014, a las 15.00 horas	0
La misión entregó suministros médicos esenciales a una clínica administrada por una organización no gubernamental en la ciudad de Um Dukhun.	0
Josef Durica, editor jefe de una revista semanal, 11 de diciembre de 2011	0
17. La situación en la región de los Grandes Lagos (1 de noviembre de 1996; 21 de julio de 2011).	0
El papel desempeñado en estas cuestiones por el CICR es encomiable.	0
Otras tareas de la Oficina del Ombudsman	0
En 2006, la Mesa estuvo integrada por Oswaldo de Rivero (Perú), Presidente del 1° de enero al 28 de julio, Jorge Voto-Bernales (Perú), Presidente del 26 de octubre al 31 de diciembre, y el Japón como Vicepresidente (véase S/2006/846).	0
El Comité está ahora presidido por el Primer Ministro e incluye dos miembros del PCUN-M, el NC y el UML, y uno del MPRF, el MPRF-D y el TMDP.	0
DAP, DOMP, PNUD, UNESCO, ACNUR, UNICEF, PMA	0
En el período comprendido entre el 25 de noviembre de 1998 y el 26 de febrero de 1999 se realizaron 149 inspecciones, 56 en la República Srpska y 93 en la Federación.	0
V. Equipo multidisciplinario de la UNMOVIC en Mosul	0
6. Decide seguir ocupándose de la cuestión.	0
Tuvo que conducir unos 20 kilómetros al sur para obtener un sello oficial de entrada.	0
12. Safah Ibjad Aloush Al-Mutairi	0
El Gobierno se enfrenta actualmente a varios meses de atrasos salariales.	0
iii) Estación de válvulas y manguera de carga de SBM No 3	0
3. La situación en Chipre (27 de diciembre de 1963; 15 de junio de 2010).	0
Dos Estados han ratificado 13 instrumentos y siete han ratificado 12.	0
Actuando en virtud del Capítulo VII de la Carta de las Naciones Unidas,	0
En las zonas rurales, las cifras fueron del 15,4% en 1998 y del 23,8% en 1999, muy por debajo de las normas de calidad de la OMS.	0
B. Banco Central de los Estados de África Occidental (BCEAO)	0
m) W.J. White Ltd. (Reino Unido): nada.	0
Las estimaciones sitúan el valor de esta cartera en alrededor de 30 millones de dólares, aunque algunas han elevado la cifra a 300 millones de dólares.	0
Anexo de las directrices del Comité	0
107. A continuación se indican los porcentajes de las asignaciones anuales totales gastadas en el período de seis meses comprendido entre julio de 2005 y enero de 2006:	0
Esta experiencia puede constituir la base de un mecanismo viable para pagar estipendios en el futuro.	0
Por lo tanto, en muchos aspectos se trata de un ejercicio legislativo.	0
Además, los bares de ensaladas eran frecuentados por numerosos viajeros que utilizaban la carretera contigua, y sus enfermedades probablemente no estaban incluidas en los totales registrados.	0
La situación en Côte d'Ivoire	0
Los ingresos se generan a partir de impuestos sobre las importaciones, las exportaciones y el atraque en el puerto marítimo.	0
2. La situación en la región de los Grandes Lagos	0
Beneficiarios seleccionados por grupo temático y por país	0
De no ser así, ¿se está planificando una auditoría de ese tipo?	0
Las Naciones Unidas no adquirirán ni proporcionarán al Gobierno material de doble uso.	0
Durante 2012 y 2013, los Estados Unidos también se dirigieron oficialmente a numerosos países de África, Asia y América para alentarlos a suscribir el Código de Conducta de La Haya contra la Proliferación de Misiles Balísticos.	0
El CICR aún no ha recibido el certificado correspondiente al tercer eritreo.	0
Apartados b) y c) del párrafo 3	0
Pero justo cuando el país entra en un período de escasez de alimentos, que coincide con la temporada de lluvias, el Programa Mundial de Alimentos se enfrenta a un déficit de financiación de más de 300 millones de dólares.	0
2. La situación en el Oriente Medio.	0
II. ACONTECIMIENTOS DURANTE EL PERÍODO QUE SE	0
También se ha impartido capacitación a 163 directores y administradores de ese Departamento.	0
S/RES/2095 (2013), págs. 7	0
En cuanto al artículo 185 bis del Código Penal, sólo se aplica a los fondos en función de su origen.	0
18 de septiembre de 1998 RESOLUCIÓN 1197 (1998)	0
La situación en el Oriente Medio (véanse S/7913, S/7923, S/7976, S/8000, S/8048, S/8066, S/8215, S/8242, S/8252, S/8269, S/8502, S/8525, S/8534, S/8564, S/8575, S/8584, S/938, S/8747, S/8753, S/8807, S/8815, S/8828, S/8885, S/8896, S/8960, S/9123, S/9135, S/9319, S/9382, S/9395, S/9406, S/9427 y Corr.1, S/944949, S/9452, S/9805, S/9812, S/9930, S/9930, S/10327, S/10341, S/10554, S/10703, S/10721, S/0729, S/0729, S/Add.11, S/10743, S/Add.4, S/1070, S/Add.11, S/10855/Add.15, S/31, S/, S/1032, S/31, S/;	0
B. Muerte y mutilación de niños	0
1. La Convención sobre la protección física de los materiales nucleares, 1979;	0
En noviembre, 10 niños de los centros de tránsito apoyados por el UNICEF se reunieron con sus familias.	0
Alrededor del 30% de los niños se encuentran en zonas de difícil acceso.	0
CZ Ropotovë e Madhe/Veliko Ropotovo	0
E. Contribuciones de otros asociados internacionales	0
«exactitud» incluye la no linealidad, la histéresis y la repetibilidad a temperatura ambiente.	0
Periódico chino China Youth Daily, editor Ho Yanguang, 19 de diciembre de 2011	0
i) El Gobierno de San Vicente y las Granadinas o cualquiera de sus partes constitucionales; o	0
S/PRST/2013/15 (2013), párr. 13	0
"Omar Muhammad Mohamud ""Finish"", Ministro de Religión y Dotación del Gobierno Federal de Transición. Controla el puerto marítimo de Mogadishu y parte del aeropuerto de Mogadishu"	0
Nació: 27 de enero 1959	0
Actualmente, una unidad contiene centrifugadoras IR2m; cinco contienen centrifugadoras IR-1; y las otras dos unidades no contienen centrifugadoras.	0
:: Hacerse parte en los instrumentos en los que todavía no es parte; y	0
S/RES/1325 (2000), párr. 15	0
Todavía no se ha fijado fecha para el juicio.	0
"El artículo 535 define ""aeronave en vuelo"" y ""aeronave en servicio"" como sigue:"	0
Exposición del Presidente de la Unión Africana (31 de mayo de 2006; 31 de mayo de 2006).	0
conocimiento o intención de que dicho apoyo o recursos se utilicen -	0
S/RES/1738 (2006), párr. 4	0
La EEI proporcionó una lista de los activos pertinentes, incluidos el número de serie y el número de modelo de los activos junto con su valor. La EEI no indicó la antigüedad de los activos y no hizo ningún ajuste por depreciación.	0
Se convirtió en una de las seis repúblicas iguales en la nueva federación yugoslava.	0
3. Reclamación No 5000381 (KOC: eliminación de municiones) 107-117 21	0
2 Cancelación de gastos de la tercera emisión: 195.672 dólares de los EE.UU. [xxxix]/	0
Como resultado, está ganando constantemente la confianza y el respeto del público.	0
Aparte de Bangladesh, las Partes en la Convención son el Reino de Bhután, la República de la India, la República de Maldivas, el Reino de Nepal, la República Islámica del Pakistán y la República Socialista Democrática de Sri Lanka.	0
Reclamación consolidada (Reclamación de la CINU No 5000062)	0
Sin embargo, en los últimos dos años y medio, la posición de Eritrea sobre Somalia ha demostrado ser más realista y correcta.	0
Italia y los Estados Unidos de América aportaron fondos en febrero para resolver el atraso en los pagos de estipendios.	0
10. Suministros y servicios	0
Paso a pérdidas y ganancias de las pérdidas de efectivo y cuentas por cobrar	0
A continuación se describen con más detalle.	0
27 de octubre de 2012 a 20 de abril de 2013	0
III. CUESTIONES Y OBSERVACIONES RELATIVAS AL ARTÍCULO 16	0
:: Restricciones o reglamentos, en su caso, sobre el movimiento de objetos preciosos como oro, diamantes y otros artículos conexos.	0
Utilizable en los sistemas incluidos en los artículos 1.A o 19.A.1.	0
La cláusula 43.3 dice lo siguiente:	0
Aunque el Gobierno no fijó un precio de referencia, está negociando con empresarios privados nacionales la compra de anacardos de 200 francos CFA a 230 francos CFA por kilo.	0
En el momento de redactarse el presente informe, la Escuela Primaria Orina del subcondado de Adilang, distrito de Pader, estaba ocupada por las FDPU.	0
Que se celebrará el miércoles 14 de diciembre de 2005, a las 17.40 horas	0
El Ministro de Finanzas puede autorizar las transacciones con bienes o la prestación de servicios en algunas circunstancias (por ejemplo, para permitir que un tercero con un interés válido en los bienes, o en el mantenimiento o la disposición de los mismos, obtenga reparación);	0
Que se celebrará el miércoles 21 de enero de 2009, a las 15.00 horas	0
Para que la familia árabe pueda convertirse en:	0
El envío fue organizado por una compañía de fachada comercial.	0
85. Trbic IT-05-88/1-Ar73.1 20/07/06	0
Que se celebrará el martes 13 de diciembre de 2005, a las 15.00 horas	0
Desde principios de año, el ACNUR ha llegado a 434.645 personas en 91 zonas de difícil acceso y sitiadas.	0
TEMAS RELACIONADOS CON LA SITUACIÓN EN LA EX YUGOSLAVIA	0
Funcionarios del Ministerio del Interior de Côte d'Ivoire confirmaron al Grupo el 12 de septiembre y el 1 de octubre de 2013 que la cuestión de los pagos no se había comunicado al Gobierno de Liberia.	0
Las directrices fueron emitidas por el Banco Negara Malasia al sector de los seguros el 25 de abril de 2001.	0
Hungría (Ley de ratificación No 7 de 1983)	0
Las variedades desembarcadas son atún, bonito, caballa, calamar, tiburón, langosta y camarón.	0
(para el período comprendido entre el 1° de junio y el 27 de noviembre de 2000)	0
Además, las lluvias están obstaculizando el acceso por carretera a diversas partes de la región.	0
2. Partido Comunista de Nepal-Maoísta (PCN-M)	0
El NRBT y el Ministerio de Finanzas también prestarán apoyo a este grupo en relación con los aspectos de financiación.	0
Carácter y finalidad del procedimiento	0
:: Coordinación de los organismos estatales en todas esas esferas.	0
Algunos de los aspectos más destacados se enumeran en los párrafos siguientes.	0
Esperamos que este apoyo pueda mantenerse, en particular en el contexto de la próxima conferencia de Washington.	0
Consideraciones comunes a las opciones que entrañan la participación de las Naciones Unidas en los nuevos mecanismos judiciales	0
2. TRATADOS Y OTRAS MEDIDAS INTERNACIONALES	0
573 de 637 toneladas métricas (90%)	0
Que se celebrará el jueves 13 de octubre de 2005, a las 15.30 horas	0
E. Pérdida de bienes corporales 378 - 387 90	0
Informe del Secretario General sobre la Oficina de las Naciones Unidas en Burundi (S/2013/36).	0
Estado financiero III. Estado de las corrientes de efectivo para el bienio terminado el 31 de diciembre de 2007	0
Que se celebrará el jueves 6 de marzo de 2014, a las 10.00 horas	0
:: Las remesas bancarias a los proveedores de la empresa de Kampala en nombre de los comerciantes de Ituri.	0
El párrafo 1 del artículo 4 de la ordenanza prohíbe la entrada en Suiza y el tránsito por Suiza de las personas enumeradas en el anexo.	0
v) Cualquier otra responsabilidad que determine el Comité.	0
Las exhumaciones se realizan con la ayuda de la comunidad internacional.	0
Angola, Argelia, Benin, Brasil, Chile, China, España, Federación de Rusia, Filipinas, Francia, Pakistán	0
"De hecho, la tragedia abjasia ha tenido un ""efecto boomerang""."	0
1. La documentación completa relativa a las normas laborales árabes e internacionales;	0
o) Seguir ocupándose de la cuestión.	0
En el anexo II se enumeran todos los documentos pertinentes.	0
Si el funcionario de migración autoriza al extranjero a entrar, se concluye el procedimiento.	0
Melvin E. Holt, hijo (Estados Unidos de América)	0
Había abandonado Liberia y residido en varios lugares, entre ellos Ghana, desde mediados de 2001.	0
Los gastos del Gobierno Federal de Transición se han centrado en los gastos de funcionamiento, incluido el pago de los sueldos de los funcionarios públicos y los gastos generales de los ministerios.	0
El desglose es el siguiente: i) gastos corrientes, 20.351 millones de francos CFA; ii) gastos de capital, 921 millones de francos CFA; iii) pagos de deuda, 11.266 millones de francos CFA; iv) atrasos, 24.375 millones de francos CFA; y v) operaciones de tesorería, 436 millones de francos CFA.	0
La primera etapa del proceso electoral ha demostrado ser un éxito notable.	0
Transmisión del caso 4 al Comité	0
iv) El estatuto definitivo de la zona de Abyei;	0
Una encuesta reciente mostró que, si bien el 97% de los consumidores del centro/sur reciben sus raciones de alimentos a tiempo, sólo el 77% lo hacen en el norte.	0
Cada grupo contiene una lista de elementos por puntos con una descripción detallada.	0
Las Islas Salomón tienen ahora un proyecto de ley sobre blanqueo de dinero, que se presentará al próximo período de sesiones del Parlamento Nacional.	0
Se ha difundido ampliamente entre las oficinas sobre el terreno.	0
Los gastos administrativos, calculados sobre la base de la tasa de explotación, se estiman en 162.432.000 francos CFA.	0
Un componente de este último aspecto es la conclusión del estudio de referencia centrado en las concentraciones ambientales de tritio.	0
La información se difunde periódicamente a través de los sitios web, publicaciones y folletos del Gobierno.	0
El Consejo de la Liga de los Estados Árabes,	0
Que se celebrará el martes 19 de agosto de 2008, a las 17.30 horas	0
Nos tomó tres días encontrar a mi padre porque había sido enterrado.	0
En cuarto lugar, SerVaas aportó pruebas en forma de declaración jurada de un empleado de alto nivel de que se había enterado de que la planta estaba en funcionamiento en 1992.	0
La KPC alega que un buque, Sea Music II, se encontraba en los muelles de la refinería de Shuaiba el 2 de agosto de 1990 y estaba parcialmente cargado con una carga de azufre.	0
Vicepresidentes: Federación de Rusia, Francia y Gabón	0
D. Cuestiones D8/D9 (pérdidas mercantiles individuales)	0
También es evidente que Zambia ha desempeñado un papel fundamental en la liberación del África meridional, incluida la de Angola.	0
Daños a los recursos naturales sin valor comercial	0
2. La situación en el Chad, la República Centroafricana y la subregión	0
Tomando nota de las circunstancias excepcionales imperantes en la ciudad de Nueva York a raíz del huracán Sandy,	0
Restricciones o reglamentaciones, en su caso, impuestas al movimiento de objetos preciosos como oro, diamantes y otros artículos conexos.	0
Sin embargo, durante el mandato del Grupo no fue posible viajar a un pequeño número de zonas de interés para el Grupo, incluidas Sirba en Darfur occidental y la zona de Dobo (Jebel Marra oriental).	0
La situación en Côte d'Ivoire (20 de diciembre de 2002; 25 de junio de 2014)	0
Reclamación reclasificada como pérdida de bienes materiales, existencias y vehículos.	0
3. El país al que se exportará el producto y el puerto o aduana de partida.	0
S/RES/1820 (2008), pp.8	0
Dos de ellos anunciaron posteriormente su dimisión del partido.	0
En caso de repetición puede resultar en la pérdida de la licencia de la entidad de crédito.	0
De conformidad con el anexo de la Carta sobre el mecanismo para convocar el período ordinario de sesiones del Consejo de la Liga de los Estados Árabes a nivel de conferencia en la cumbre,	0
Que se celebrará el miércoles 24 de agosto de 2005, a las 10.00 horas	0
Tratado de prohibición completa de los ensayos nucleares	0
"Algunos de los equipos de las fotografías llevan el nombre de ""Felten & Guilleaume""."	0
III. LABOR E INFORME DEL GRUPO	0
29. Se han reembolsado los gastos de los contingentes y el equipo de propiedad de los contingentes correspondientes a los períodos terminados el 30 de septiembre de 2008 y el 30 de junio de 2009, respectivamente, de conformidad con el calendario de pagos trimestrales.	0
Está a punto de concluirse un proyecto de reglamento sobre el blanqueo de dinero.	0
c) Informar sobre las transferencias sospechosas en caso de que se sospeche que están a punto de realizarse inmediatamente (cuadro 3)	0
A. Sentencias en primera instancia pendientes al 15 de noviembre de 2013	0
10. Oficial en servicio especial (S&GAD/Law) 26 de agosto de 1984 a 2 de febrero de 1985	0
39/90/499 - diciembre de 1990	0
Plan de Acción de la ASEAN para combatir la delincuencia transnacional	0
5. Desviación por las FDLR de las existencias de las FARDC	0
Estas listas de equipos son extensas, pero pueden resumirse de la siguiente manera:	0
- Examen a fondo de las resoluciones y tratados pertinentes de las Naciones Unidas.	0
Entre el 1o de enero y el 30 de junio de 1991 estos empleados estuvieron en reserva durante varios períodos de tiempo.	0
Un gran porcentaje de esta suma no se ha utilizado debido a los procedimientos defectuosos y complejos del Comité 661.	0
La UNIOGBIS y el equipo de las Naciones Unidas en el país están apoyando al Gobierno en sus esfuerzos por organizar la mesa redonda.	0
2. En la resolución se dispone que el plan abarcará:	0
Ley No 15.430 (12 de julio de 1983)	0
II. ACONTECIMIENTOS DURANTE EL PERÍODO QUE SE	0
3. La misión de los expertos comenzó el 23 de julio de 2007.	0
2. Análisis y valoración 376 - 379 71	0
La Sala de Primera Instancia espera dictar su fallo en mayo de 2010.	0
:: Material nuclear, incluidos el uranio, el plutonio y el torio;	0
Turquía tiene la costumbre de inventar excusas y pretextos vanos para justificar sus operaciones agresivas.	0
1 x 600 000 F = 600 000 CFA	0
Añádanse los Decretos presidenciales Nos. 06-117 y 06-118, de 11 de abril de 2005.	0
Según esta ley, la prohibición de entrada es temporal o indefinida.	0
sabkha: término árabe para salino, generalmente localizado en áreas de descarga de aguas subterráneas expuestas sólo raramente al agua de mar independiente.	0
La interrupción de todos los niveles de educación es extensa en toda Serbia.	0
Proyecto de gestión de expedientes digitales/electrónicos	0
Estados Unidos de América: proyecto de resolución	0
1. Región septentrional: Realizaron incursiones 54 aparatos que, a velocidades de 720 a 780 kilómetros por hora y a una altura de 6.000 a 12.000 metros, fueron los siguientes:	0
No obstante, se ha avanzado en la reestructuración y reforma de las FARDC.	0
El fomento de la capacidad era uno de los principales objetivos.	0
64. Denuncia de Cuba (17 de septiembre de 1973; 18 de septiembre de 1973).	0
f) La compra o venta en efectivo de moneda extranjera;	0
Como resultado, muchas zonas de la costa están casi desprovistas de vida vegetal y animal o muestran una reducción significativa de la diversidad biológica.	0
Las instituciones financieras no deben llevar cuentas numeradas.	0
Actuando en virtud del Capítulo VII de la Carta de las Naciones Unidas,	0
Por consiguiente, una pequeña célula de ingenieros y personal administrativo permanecerá como parte del equipo de liquidación de la Misión y supervisará la finalización de esos proyectos.	0
B. Órdenes dictadas por el Departamento de Justicia	0
Para el impuesto sobre la renta personal, 9.879 empleadores solicitaron 4,7 millones de euros.	0
c) Fotocopia del documento de identidad y del certificado judicial;	0
Un extranjero puede ser expulsado de Islandia:	0
Que se celebrará el martes 17 de junio de 2014, a las 10.09 horas	0
Con arreglo a los párrafos 4, 5 y 6: el 100% del valor de las mercancías que hayan participado en la transferencia internacional pertinente;	0
9. Convención sobre asistencia en caso de accidente nuclear o emergencia radiológica;	0
:: Ley federal suiza de lucha contra las enfermedades humanas transmisibles, de 18 de diciembre de 1970 (Ley de epidemias; SR 818.101)	0
Apoyo de las Naciones Unidas en la etapa de consolidación	0
Que se celebrará el viernes 11 de octubre de 2002, a las 10.20 horas	0
Que se celebrará el miércoles 2 de mayo de 2012, a las 11.00 horas	0
Actuando en virtud del Capítulo VII de la Carta de las Naciones Unidas,	0
A menos que escuche objeciones, someteré ahora a votación el proyecto de resolución.	0
En el campamento de Smara, está previsto que la preinscripción comience en la tercera semana de mayo de 1998.	0
g) Traslado de personas (artículo 16 de la Convención, previsto en el artículo 22 del proyecto de ley);	0
79. Se produjo un menor revuelo después de que Serbia anunciara que el proyectado gasoducto de gas natural Southern Stream también podría servir a la República Srpska.	0
La situación en Guinea-Bissau (véanse S/1998/44/Add.44 y 51)	0
Que se celebrará el lunes 6 de abril de 2009, a las 10.00 horas	0
Que se celebrará el viernes 16 de mayo de 2003, a las 13.25 horas	0
Preveo que los magistrados de las Salas de Primera Instancia y de Apelaciones sólo comenzarán sus funciones judiciales oficiales en una etapa posterior.	0
17. Decide seguir ocupándose de la cuestión.	0
Presidente de la República de Angola	0
Tiene ahora la palabra la Sra. Ameerah Haq.	0
Informe del Secretario General sobre la situación en Malí (S/2014/403).	0
El grupo, integrado por 10 inspectores, salió del Hotel Canal a las 8.40 horas y llegó a las 9.40 horas a la Facultad de Medicina Veterinaria de la Universidad de Bagdad, en Abu Ghraib, a unos 15 kilómetros al oeste de Bagdad.	0
Esas directrices se elaborarán en el curso de 2006.	0
Aplicación de las Normas Contables Internacionales para el Sector Público	0
También auditará los atrasos internos acumulados entre 2000 y 2006 y los pagos de algunos de esos atrasos entre 2006 y 2007.	0
2. Gastos de la administración pública 468 93	0
Las declaraciones semestrales debían presentarse el 15 de enero y el 15 de julio de 1999.	0
1-3 secciones a pie / 1 o 2 camionetas 10 diciembre 2013	0
El costo se define como el valor nominal más o menos cualquier prima o descuento sin amortizar.	0
Que se celebrará el lunes 23 de mayo de 2005, a las 17.10 horas	0
"Los nombres y detalles de la Lista consolidada se han incluido en la ""Lista de vigilancia"" del sistema de información de la Oficina Nacional de Inmigración de la Garda."	0
Hay indicios de que elementos del Ejército de Resistencia del Señor están utilizando el territorio de la República Centroafricana para reaprovisionamiento.	0
2. Un segundo grupo, integrado por siete inspectores, salió del Hotel Canal a las 9.00 horas y se dirigió a la planta de depuración de agua de Dawrah, dependiente del Departamento de Aguas de Bagdad.	0
LA SITUACIÓN RELATIVA A LA REPÚBLICA DEMOCRÁTICA DEL CONGO	0
56. La situación en Libia (22 de febrero de 2011; 12 de marzo de 2012).	0
Que se celebrará el martes 19 de julio de 2011, a las 11.41 horas	0
El papel de las Naciones Unidas será fundamental para el éxito de esos esfuerzos.	0
S/RES/1863 (2009), párr. 2	0
Durante el período que se examina, el UNICEF y la OMS iniciaron la tercera serie de vacunas contra la poliomielitis para niños.	0
Se supone que el documento es una filtración de fuentes al Sr. Walker, corresponsal diplomático de The Sunday Times, 1 Pennington Street, London E98 1ST.	0
Hasta la fecha, no se han registrado casos de cuentas o activos de personas y entidades identificadas en Vanuatu.	0
Los proveedores de productos petrolíferos recibieron un aviso que prohibía atracar en Pointe Noire a los buques de Liberia, Guinea y Sierra Leona.	0
9.B Equipos de ensayo y de producción	0
En particular, el Comité contra el Terrorismo desearía:	0
Un total de 13 estudiantes se graduaron en 2012, con lo que el número total de graduados desde 1992 asciende a 84.	0
QUE SE HALLAN SOMETIDOS AL CONSEJO DE SEGURIDAD	0
Se estima que el número total de desplazados internos nuevos y antiguos asciende a 1,3 millones.	0
8. Decide seguir ocupándose de la cuestión.	0
13. Decide seguir ocupándose de la cuestión.	0
La pregunta del Comité parece basarse en una interpretación errónea de la respuesta inicial de México a este párrafo de la resolución 1373 (2001).	0
Como se detalla en el anexo III, esta Junta estará copresidida por el Gobierno del Afganistán y las Naciones Unidas y contará con el apoyo de una pequeña secretaría.	0
en virtud de las resoluciones 751 (1992) y 1907 (2009)	0
B. Apoyo inmediato a las zonas recuperadas	0
ii) Ajustes de los gastos efectuados 136 - 139 40	0
A continuación, el equipo inspeccionó las instalaciones de la empresa y se dirigió a la empresa estatal Hattin, que pertenece al MIC.	0
2. Reembolso al personal diplomático por pérdida de bienes personales	0
Esos gastos incluían los sueldos de los ingenieros y el personal de mantenimiento.	0
Se prestó asistencia a 1.000 familias de Fallujah, que recibieron tiendas de campaña, linternas, colchones y cocinas.	0
Cuadro sinóptico del Ministerio de Educación	0
A. Sectores de las fases I y II	0
B. Evaluación: la cuestión del registro electoral	0
Este enfoque ya se ha seguido en relación con la conferencia sobre el estatuto en el caso Charles Taylor en La Haya.	0
Ubicación: P.O. Box 16785-195, Teherán, Irán	0
La expedición de esos visados habría ahorrado un tiempo considerable a la espera de la expedición de visados de entrada única de un mes, que los miembros del Grupo recibían en Addis Abeba cada vez que vencían sus visados.	0
B. Sentencias por desacato dictadas en el período comprendido entre el 16 de noviembre de 2013 y el 15 de mayo de 2014	0
Esos fondos excedentes se combinan en una de las dos cuentas mancomunadas gestionadas internamente, que invierten en los principales segmentos de los mercados monetario y de renta fija.	0
No lanzaron ni una sola piedra.	0
Nuestro país ha ratificado los nueve instrumentos internacionales siguientes:	0
Se previó un diámetro de cráter de 2,45 m con una profundidad aparente de 0,73 m para este tipo de dispositivo que detona en la superficie; tales dimensiones están dentro del margen de error del 5% para el diámetro.	0
Hasyildiz Lastik Sinayi ve Ticaret A.S.	0
D. REQUISITOS EVIDENCIALES E. VERIFICACIÓN Y VALORACIÓN	0
El Grupo comenzó su examen de la 15a serie el 30 de enero de 2002.	0
El mandato del Grupo, enunciado en el párrafo 29 de la resolución 1929 (2010), es el siguiente:	0
Entre las zonas de reciente acceso se encuentran Jebel Marra oriental, Thur y Umm Dukhum. La campaña de vacunación contra la poliomielitis del 26 al 28 de marzo también llegó a muchas zonas que anteriormente habían sido inaccesibles.	0
Al 30 de abril de 2001 sólo se disponía de 3,5 millones de dosis para el sarampión (unos ocho meses de suministro) y alrededor de 1 millón de dosis de difteria-pertussin-tetano (dos meses de suministro).	0
- Sr. Sergei Aleckseevich Egorov (Federación de Rusia)	0
Comenzó el 27 de noviembre de 2003 y comenzó de novo el 9 de junio de 2005.	0
7. La situación en Liberia (22 de enero de 1991; 16 de marzo de 2011).	0
:: En el barrio de Tel al-Hawa, ciudad de Gaza, los días 15 y 16 de enero de 2009	0
32. Sobre la base de las observaciones del Grupo en los antiguos campamentos de las ADF y de un análisis de los documentos, parece que las ADF se organizaron en diferentes departamentos (véase el anexo 9).	0
Espacio Económico Europeo (EEE) y nacionales suizos y sus familiares a cargo	0
El Gobierno reembolsó 1,5 millones de dólares en septiembre de 2007 y 2,5 millones de dólares en los últimos meses, lo que deja un saldo de 2,8 millones de dólares por reembolsar.	0
Informe del Secretario General sobre la Administración de Transición de las Naciones Unidas para Timor Oriental (S/2002/432 y Add.1).	0
