es	Relevant
2. Gestión de la transición de las misiones	0
2. Los pactos internacionales de derechos humanos	0
"84. Televisión italiana RAI, periodista Giuseppe Bonavolontà -- 5 de noviembre de 2011"	0
"- Del 14 al 21 de julio, cinco convoyes interinstitucionales llegaron a Madamiyet Elsham y proporcionaron alimentos, artículos no alimentarios y suministros de higiene a 30.000 personas en total (20.000 dentro de Madamiyet y 10.000 en las zonas de la ciudad controladas por el Gobierno)."	0
Estados Unidos de América: proyecto de resolución	0
"Así pues, es fácil darse cuenta de los subterfugios concertados y sutiles que se han puesto en marcha para tender una trampa a Eritrea;"	0
Otros organismos de control del sistema nacional de control de las exportaciones	0
"Actuando en virtud del Capítulo VII de la Carta de las Naciones Unidas,"	0
"El Consejo de Jefes de Estado de la Comunidad de Estados Independientes,"	0
Asistencia para un Detector de Documentos Fraudulentos. Formación.	0
"S/RES/1917 (2010), op. 20"	0
155. Mohammad Serhan Aswad El-Enezi	0
"En primer lugar, en un formulario presentado ante la División del Impuesto sobre la Renta figuraban Benoni Urey y Emmanual Shaw como receptores de 18.000 dólares cada uno procedentes de PLC Investments durante el año natural 2001."	0
Informe del Secretario General sobre la Misión de Estabilización de las Naciones Unidas en Haití (S/2012/128).	0
16. La situación en los territorios árabes ocupados1 (4 de mayo de 1976; 13 de julio de 1998).	0
También he seleccionado a Atabou Bodian para presidir el Grupo de Expertos.	0
Dirección de correo electrónico del Grupo de Expertos	0
"""3. Hace un llamamiento a todos los Estados para que:"	0
"(Resolución 507 de la Cumbre, 22º período ordinario de sesiones - 28 de marzo de 2010)"	0
(a) Pago o socorro a terceros	0
59. La cuestión de Hyderabad (16 de septiembre de 1948; 24 de mayo de 1949).	0
"S/RES/1880 (2009), op. 14"	0
"(Resolución 486 de la Cumbre, 21º período ordinario de sesiones - 30 de marzo de 2009)"	0
El Sr. Valdés asumió oficialmente sus responsabilidades el 17 de agosto de 2004.	0
1. La afluencia de evacuados a Jordania en 1990 y 1991	0
"Tendrá lugar el jueves 16 de julio de 2009, a las 10.00 horas."	0
"Otras entradas en el modelo incluyen datos petrofísicos derivados de muestras de testigos y registros de pozos (como la permeabilidad y porosidad de la roca y los niveles de saturación de agua), propiedades de los fluidos y configuraciones de los pozos."	0
XI. D3 SINIESTROS MORTALES 171 - 244 37	0
Pérdidas o gastos indemnizables 9 - 11 7	0
"Actuar en virtud del Capítulo VII de la Carta de las Naciones Unidas,"	0
La prima otorgada al consenso infunde necesariamente actitudes de cooperación.	0
"Apartados. 27-31, 152-160; 156; 160"	0
Comunicado sobre la situación en Malí	0
31. La situación en Costa de Marfil (20 de diciembre de 2002; 25 de abril de 2013).	0
5. La organización administrativa y financiera del proyecto: proyecto de estatutos de la organización árabe para un sistema de vigilancia terrestre por satélite;	0
"Condonación de pérdidas de tesorería, títulos de crédito y propiedades"	0
"S/RES/2100 (2013), pp. 9"	0
El Equipo ya ha descubierto un caso de este tipo.	0
2. Shahid Bagheri Industrial Group (SBIG) (entidad subordinada de la AIO).	0
"8. La situación en el subcontinente India/Pakistán (véanse S/10435, S/10462, S/10471 y S/10479)."	0
67. Convertirse en parte de los instrumentos de los que aún no es parte.	0
"68. El 17 de enero, el monte Nyiragongo, situado a 10 km al norte de Goma, entró en erupción, enviando corrientes de lava a la ciudad de Goma y sus alrededores."	0
"Los resultados de la revisión, incluidas las cuestiones significativas identificadas, se registraron en la base de datos de reclamaciones."	0
Baykal Makine Sanayi ve Ticaret AS	0
2. La situación en Timor Oriental	0
11. Decide seguir ocupándose del asunto.	0
"En opinión del Secretario General, estas credenciales están en regla."	0
S/AC.49/2011/10/Add.1	0
n-Butil ferroceno(CAS 31904-29-7);	0
:: Se han obtenido copias de los pasaportes de Benjamin Yeaten (anexo III) y Coo Coo Dennis (anexo IV).	0
"No obstante, cabe suponer razonablemente que el nivel medio de empleo se sitúa entre 5.000 y 8.000 personas."	0
Garantizar una asignación equilibrada y justa de los recursos nacionales e internacionales para ofrecer a todas las partes del país perspectivas tangibles de bienestar;	0
"El Ministerio de Defensa valoró su pérdida del sistema de fuentes estadounidenses en el coste histórico del sistema, ajustado a la inflación y la depreciación."	0
Los convenios y protocolos en cuestión son:	0
"Por último, permítanme decir unas palabras sobre las Naciones Unidas."	0
Alrededor del 44% del volumen transportado procedía de Ceyhan (Turquía).	0
"Se celebrará el viernes 16 de julio de 2004, a las 10.00 horas."	0
:: Andiamo Exploration comenzará su producción en 2016	0
Para una lista detallada de las respectivas circulares BaFin cf. pregunta 11.	0
Nota del Secretario General (S/2006/409).	0
":: Cualquier tala doméstica, incluido el aserrado en foso"	0
El primer juez ad litem tomó posesión de su cargo el 1 de septiembre de 2003 y otros tres jueces ad litem llegaron en octubre de 2003.	0
"5. Cada mes llegan a Somalia unos 1.250 vuelos, principalmente de países vecinos y otros Estados de la región."	0
"Se celebrará el miércoles 7 de marzo de 2007, a las 11.50 horas."	0
Las altitudes más bajas tienen una vegetación rala de arbustos y cedros.	0
"7. Por supuesto, las Naciones Unidas no tienen el monopolio de la mediación."	0
4. Presta servicios a la misma	0
(ii) Las inversiones incluyen valores negociables y otros instrumentos negociables adquiridos por la Organización para producir ingresos.	0
El Consejo había puesto fin a su prohibición de importar madera de Liberia en junio de 2006 y de importar diamantes en bruto de Liberia en abril de 2007.	0
Informe del Secretario General sobre la situación en Abjasia (Georgia) (S/2004/26).	0
"c. Ley atómica de 29 de noviembre de 2000, (Diario de Leyes de 2001, nº 3 punto 18), última actualización: Diario de Leyes de 2004, nº 70 y nº 96."	0
50. La situación en Libia (22 de febrero de 2011; 16 de diciembre de 2013).	0
8.5. Aumento de la proporción de población con acceso a agua potable y electricidad	0
"Sin embargo, no se aportó ninguna prueba en apoyo de estas afirmaciones."	0
Esto es responsabilidad de la Secretaría Nacional Antidroga (SENAD) en virtud de la Ley nº 108/91.	0
"Afirmando resoluciones anteriores a este respecto, de las cuales la última fue la resolución 388 (Riad, 29 de marzo de 2007) de la 19ª sesión ordinaria del Consejo de la Liga de Estados Árabes a nivel de cumbre,"	0
"Entre otras cosas, estas nuevas disposiciones estipulan que:"	0
La eliminación del tratamiento de desorción térmica a alta temperatura del material excavado.	0
Dirigido por el Embajador Jorge Voto-Bernales (Perú)	0
Conversaciones con el Gobierno y con el Proceso de Kimberley	0
- Tiene dolores en la región de la mano izquierda y en el abdomen.	0
Reino Unido de Gran Bretaña e Irlanda del Norte	0
Los observadores coinciden en que el anuncio público inmediato del recuento no tuvo ningún efecto adverso en el resultado global.	0
160. Mansour Faleh Nasser Al-Ajmi	0
"A continuación, el grupo inspeccionó todas las instalaciones de almacenamiento del arsenal."	0
"- Centro de esquí ""Tornik"" en el monte Zlatibor el 8 de abril de 1999;"	0
17. La situación en la región de los Grandes Lagos (1 de noviembre de 1996; 9 de noviembre de 2009).	0
Las infraestructuras son prácticamente inexistentes fuera de las principales ciudades y las líneas de suministro son extremadamente largas.	0
Efectivo y depósitos a plazo y cuenta mancomunada al final del periodo	0
8.10. Porcentaje creciente de la población que considera que el nivel de vida está subiendo	0
La opinión de la República Democrática de Timor Oriental sobre esta cuestión es bien conocida y es un asunto de dominio público.	0
Cuentas en el extranjero en poder del Banco Central	0
"Se celebrará el miércoles 13 de junio de 2001, a las 10.35 horas."	0
B. Evaluación de mi Enviado Personal	0
"El reclamante también organizó autobuses para transportar a muchos de estos evacuados desde el campamento hasta Aqaba, desde donde viajaron en barco a Egipto, o hasta Ammán, desde donde viajaron en avión a Egipto."	0
Total (tres millones novecientos mil dólares)	0
1. La Declaración Universal de los Derechos Humanos (1948);	0
Sólo en este último aspecto puede estar implicada una función cuasi judicial.	0
"Se celebrará el miércoles 11 de junio de 2008, a las 10.00 horas."	0
Pagos de incentivos al personal (3.562.429 SAR);	0
"(d) en los subapartados (a), (b) y (c)-."	0
Coronel AMID HUSAIN AL KUNI Gobernador de Ghat (sur de Libia).	0
Informe del Secretario General sobre la situación en Abyei	0
(a) Acceso en helicóptero al pilar y al lugar del marcador asociado;	0
Informe del Secretario General sobre la Misión de Estabilización de las Naciones Unidas en Haití (S/2008/586).	0
La situación en Timor-Leste (15 de diciembre de 1975; 25 de febrero de 2008)	0
S/AC.29/2004/(03)/13	0
"Abogaron por un enfoque constitucional en relación con los acuerdos de transición, con un nuevo gobierno de transición encabezado por el Vicepresidente."	0
Gastos de los servicios públicos (14.312.881.900 SAR)	0
1. Eliminación del tratamiento HTTD del material excavado;	0
"2. Decide poner fin, con efecto inmediato, a las prohibiciones de venta o suministro a Sierra Leona de petróleo y productos derivados del petróleo a que se refiere el párrafo 6 de la resolución 1132 (1997);"	0
Empresas especializadas en la revisión de la diligencia debida con respecto al cliente	0
Suiza es miembro del OIEA desde 1957.	0
65. El organigrama correspondiente se adjunta al presente Informe.	0
VIII. Cuestiones transversales de la Misión	0
"S/RES/1925 (2010), op. 11"	0
"4. Capaz de equilibrar hasta un desequilibrio residual específico de 0,2 g mm por kg de masa del rotor;"	0
"El comercio de khat, que sigue desempeñando un papel importante en la vida cotidiana de la población somalí, se canaliza a través de los países vecinos."	0
56. La cuestión de Hyderabad (16 de septiembre de 1948; 24 de mayo de 1949).	0
D.3. Otras actividades relacionadas con el enriquecimiento	0
La situación actual ya no es sostenible.	0
"Canal 1 de la radio argelina, periodista Samir Aqun -- 30 de diciembre de 2011"	0
4. Reclamación nº 5000285 66-72 16	0
Estudio para nuevo zoo - 2.044.822 USD	0
"En todos los casos, los datos del salario mensual anterior no se habían introducido en la base de datos o se habían introducido incorrectamente."	0
"No puede solicitar ni recibir instrucciones de ningún Gobierno, ni de ninguna otra fuente."	0
Compensabilidad 202 43 Método de valoración 203-206 43	0
prueba de residencia permanente en Australia; y	0
Se refiere a todas las fases de producción como:	0
Informe del Secretario General sobre Chipre (S/2004/302).	0
Sentencia prevista para septiembre de 2010. A. S. Ntahobali	0
"1. Artículos 2.3, 2.4 y 94.1 de la Carta de las Naciones Unidas"	0
- Gestión del dinero u otros activos de un cliente;	0
"Para el curso escolar 2006/07, el Ministerio de Educación estimó que se matricularían 1.660.000 alumnos."	0
1. Reafirmar todas sus resoluciones anteriores sobre la cuestión de la ocupación por Irán de las tres islas árabes pertenecientes a los Emiratos Árabes Unidos en el Golfo Arábigo;	0
"Deseamos afirmar que, por su parte, Haití está dispuesto a hacerlo."	0
"S/RES/1674 (2006), op. 12"	0
"69. El carbón vegetal representa el 99,7% de los impuestos a la exportación recaudados en el puerto marítimo de Kismaayo, mientras que la chatarra representa el 0,3% restante."	0
"Actuando en virtud del artículo 41 del Capítulo VII de la Carta de las Naciones Unidas,"	0
III. Antigüedades y patrimonio cultural	0
Generalmente se consideran parte de los gastos generales. Estos costes pueden tratarse en el precio de diversas maneras.	0
La segunda carta de crédito no se abrió.	0
73. La situación en Georgia (8 de octubre de 1992; 15 de junio de 2009).	0
"Se han producido procesamientos y condenas a raíz de ROS, pero no se dispone de datos que permitan elaborar cifras."	0
II. CONCLUSIÓN DEL MANDATO DEL GRUPO DE APOYO POLICIAL	0
"8. El 15 de septiembre, la Asamblea Nacional y el Senado abrieron una sesión ordinaria del parlamento."	0
Otras pérdidas - US$14.359.998 Pérdida de expedientes de estudiantes - US$14.359.998	0
Una vez al año se realiza un inventario de los expedientes.	0
Trevi s.p.a (Coliseo de Trevi s.p.a)	0
No se ha identificado a ningún solicitante de visado cuyo nombre aparezca en la Lista.	0
6. Anima a los Estados miembros a proporcionar recursos financieros al IGASOM;	0
"Paralelamente a la construcción de viviendas, se están planificando instalaciones y servicios complementarios, como escuelas, sanidad, agua y carreteras."	0
"Además, sólo las empresas tienen la obligación de registrar y almacenar los datos de tráfico en cuestión."	0
"S/RES/1894 (2009), op. 31"	0
ABANDONO DEL PROGRAMA NUCLEAR CLANDESTINO	0
"A celebrarse el martes 24 de diciembre de 2002, a las 11.40 horas."	0
"S/PRST/2013/15 (2013), par. 9"	0
"La participación de los miembros y no miembros del Consejo en la sesión de recapitulación de junio de 2002 se centrará en los temas que se exponen a continuación, sin ningún orden de prioridad:"	0
:: Mudira tiene 1.400 familias y 6.020 habitantes totales	0
:: Controla la importación y el almacenamiento de determinadas plantas y plagas vegetales que pueden incluir patógenos y otros organismos que pueden afectar a la salud de las plantas.	0
Fue descorazonador sentir su sentimiento de frustración y desilusión.	0
"Se celebrará el miércoles 5 de enero de 2011, a las 15.00 horas."	0
60. La situación en Libia (22 de febrero de 2011; 4 de abril de 2011).	0
"Un ejemplo de este tipo de confianza sería cuando la cláusula prevé la aceleración de pagos que, de otro modo, no habrían vencido."	0
3. Mladić IT-09-92-T	0
"Hasta la fecha, este sistema API se sigue utilizando ampliamente en Antigua y Barbuda."	0
"(Resolución 409 de la Cumbre, 20ª sesión ordinaria - 30 de marzo de 2008)"	0
1. Aparición del término Janjaweed	0
"74. El FMI ha revisado las estimaciones de crecimiento económico de Burundi en 2007 del 5% al 3,5%, debido principalmente a los malos resultados del sector del café, principal producto de exportación de Burundi."	0
(c) Estado(s) de las operaciones en curso;	0
Véase la respuesta a la pregunta 20.	0
"La ciudadanía, la nacionalidad y el derecho a ser elegido para un alto cargo se vincularon a esta cuestión y despertaron profundas pasiones."	0
Aún no está claro cuándo se pondrán en marcha estos fondos adicionales.	0
(b) Completar el Mando de la Fuerza Terrestre Operativa para el Ejército Nacional Afgano;	0
- Las personas jurídicas de la Federación Rusa adquieren propiedades y tierras en las regiones secesionistas;	0
Bulgaria (Ley de ratificación 18 de 1984)	0
II. Apartados c) y d) del párrafo 1	0
"El puerto marítimo de San Pedro (10,4 millones de dólares en 2009) ha experimentado reducciones similares."	0
"El registro y el empadronamiento también proporcionan un mecanismo de verificación, de conformidad con el artículo 4, párrafo VI, de la Ley de Inmigración."	0
Se están estudiando otras nueve subestaciones.	0
"Iglesia de San Nicolás, Sredskë/Sredska, Prizren/Prizren"	0
"37. La última zona de reunión y el centro de desmovilización de Gitega se cerraron oficialmente los días 10 y 15 de agosto, respectivamente."	0
:: Burundi ocupa el último lugar en el Índice Global del Hambre 2013 (igual que en 2012).	0
"Según Nevsun, la producción de oro en 2012 ascendió a 313.000 onzas."	0
"En este momento, solo la Presidencia ejerce a tiempo completo."	0
31. El pasado ha dejado una profunda huella en el Timor Oriental de hoy.	0
"La situación en África, Asia y Europa"	0
11. Decide seguir ocupándose del asunto.	0
Más de 6.000 propiedades siguen bajo la administración de HPD.	0
"Zambia, en su calidad de Presidente de la Reunión"	0
"Que se celebrará el miércoles 19 de marzo de 2014, a las 10:18 horas."	0
(b) Fotocopia legible de la tarjeta de identidad personal o documento de residencia en el territorio nacional;	0
"Figura 25 316. El 29 de abril, uno de los dos Mi-24 de las FAS en la zona se estrelló en un lugar situado a unos 15-20 km de la localidad de Umm Rai."	0
Luxemburgo no tiene previsto introducir nueva legislación nacional sobre estas cuestiones.	0
VI. MEDIDAS PROPUESTAS POR LAS NACIONES UNIDAS	0
(g) Al Manbaa Drilling Company (Emiratos Árabes Unidos): nada.	0
- Habrá una segunda lectura del proyecto	0
"Además, esas áreas se identificaron como prioritarias para muchas entidades de las Naciones Unidas en la"	0
"Resolución 1925 (2010), undécimo párrafo del preámbulo."	0
"A continuación, el equipo inspeccionó los registros de comercialización y los ordenadores."	0
"Se celebrará el jueves 12 de enero de 2012, a las 10.00 horas."	0
I. Mandato de la misión	0
3. Enmiendas a la Ley Bancaria en materia de blanqueo de capitales	0
(ii) El coste medio de una cortadora de plasma es de 2.000 dólares.	0
"- Sr. Laurent GBAGBO, Presidente de la República"	0
"En otras disposiciones de este proyecto de ley, se han especificado los individuos, instituciones y órganos cubiertos por este proyecto de ley."	0
13. La situación en Sierra Leona (27 de noviembre de 1995; 26 de marzo de 2013).	0
9 Bienes materiales de las Fuerzas Aéreas (libros y manuales técnicos) - 5.518.874 USD	0
"Cuando terminó, quedaban menos de 50.000 armenios en Bakú, de un total de 215.000."	0
"(a) Posición Común 2005/411/PESC del Consejo, de 2 de junio de 2005;"	0
"identificación de organizaciones sin ánimo de lucro que operan indebidamente al margen del sistema de ingresos, por ejemplo mediante técnicas de cotejo de datos"	0
":: Convenio sobre las infracciones y ciertos otros actos cometidos a bordo de las aeronaves, desde el 13 de noviembre de 1978;"	0
La secretaría también mantuvo y actualizó periódicamente la lista de Estados que se han dirigido al Comité en virtud de la resolución.	0
"El mundo entero, especialmente el pueblo de Sierra Leona, seguirá con atención sus actuaciones."	0
14 Fuerzas terrestres (artillería) - 117.587.631 USD	0
Obtención de la nacionalidad con una tarjeta de nacionalización	0
El asunto ocupa ahora el primer lugar en el orden del día del Comité 1267.	0
"La empresa estadounidense Devon Energy Corporation es también operadora de los campos Lion y Panthere, que producen cerca de 20.000 barriles diarios en el bloque CI-11."	0
"(A) Legislación, reglamentos y procedimientos administrativos"	0
"Actuación en virtud del Capítulo VII de la Carta de las Naciones Unidas,"	0
22. La situación en Guinea-Bissau (6 de noviembre de 1998; 5 de marzo de 2010).	0
6. Traslado forzoso de población civil	0
Nombre del demandante: Musaad Al-Saleh Travel Company	0
"WMD Act, 2005 (Secciones 9 y 10)"	0
Equivalente en dólares estadounidenses: IRR 455.090.972/1.375 USD 330.975	0
46. La situación en Myanmar (15 de septiembre de 2006; 13 de julio de 2009).	0
"Se celebrará el jueves 11 de enero de 2001, a las 17.00 horas."	0
134. Hamoud Muhareb Ali Al-Shamry	0
QUE SE CELEBRE EL CONSEJO DE SEGURIDAD Y EN EL ESCENARIO	0
5. Decide seguir ocupándose del asunto.	0
"Por lo que respecta a la primera parte de la pregunta, remítase al apartado d) del párrafo 2."	0
"Los casos se referían a organizaciones con sede, al menos en parte, en Estados Unidos (una de las cuales estaba dirigida por un ciudadano estadounidense nacido en Somalia, Garad Nor). Dos de los grupos eran organizaciones benéficas: Benevolence International Foundation y Global Relief Foundation (incluidas en 2002 junto con varias oficinas extranjeras)."	0
Reino Unido de Gran Bretaña e Irlanda del Norte	0
El Grupo está realizando un seguimiento con el Embajador de Liberia ante las Naciones Unidas.	0
"Tendrá lugar el miércoles 15 de mayo de 2013, a las 11:30 horas."	0
"A estos efectos, se aplican los periodos compensables establecidos en el apartado."	0
"A celebrarse el jueves 23 de junio de 2011, a las 15.15 horas."	0
B. Desminado en la zona tampón	0
"El sistema de las Naciones Unidas, incluidas las instituciones de Bretton Woods, tienen un papel indispensable que desempeñar."	0
Misión Permanente de Somalia ante las Naciones Unidas	0
"23. Cada año circulan por el mundo más de 500 millones de contenedores marítimos, que representan el 90% del comercio internacional. Sin embargo, sólo el 2% de estos contenedores son inspeccionados."	0
"9. En el Plan de Acción para todo el sistema de las Naciones Unidas 2008-2009 se esbozaban los siguientes objetivos para cada una de las áreas temáticas (S/2007/567, párr. 42):"	0
Decreto-Ley núm. 12/1970 sobre la ratificación y posterior promulgación del TNP por parte de Hungría;	0
"Los recursos para sectores clave como el agua, la salud y la nutrición están financiados en menos de un 40%."	0
C. Seguimiento e investigación de los mercados de diamantes pertinentes y de terceros países	0
Oficina del Wali (Darfur occidental)	0
"El 21 de marzo de 1997, el Grupo emitió su primer conjunto de órdenes procesales con respecto a las Reclamaciones."	0
3. La situación en Chipre (27 de diciembre de 1963; 24 de enero de 2013).	0
:: Reglamentos de importación y datos aduaneros sobre la importación de diamantes.	0
Una aerolínea regional es una aerolínea con base en Oriente Medio o en sus proximidades.	0
":: Reglamento (CE) nº 539/2001 del Consejo, de 15 de marzo de 2001."	0
"Interrogó al director de la planta sobre la naturaleza de sus operaciones, los tipos de aves de corral criadas y la capacidad de las incubadoras y los campos."	0
Pagos graciables y amortización de bienes	0
- Centro de recogida de refugiados en Pristina el 7 de abril de 1999;	0
"Los dos centros existentes han prestado atención médica a 171 heridos hospitalizados, 1.634 pacientes ambulatorios y actualmente proporcionan fisioterapia a 726 pacientes."	0
"Se celebrará el lunes 24 de octubre de 2011, a las 10.15 horas."	0
"Por tanto, no era un empleo de larga duración."	0
Abandonaban las casas al poco tiempo.	0
"Los dhows operan regularmente desde y hacia Somalia desde el antiguo y el principal puerto de Mombasa, transportando café, té, etc. a Somalia y carga general, pescado, etc. a Kenia."	0
"4. Ahmad Taher Termanini, residente en Atmeh, Rif Idlib"	0
"Las bandas de delincuentes son, sin duda, organizaciones prohibidas y, por tanto, están contempladas en el texto."	0
Los costes del Comité se sufragan con fondos destinados a los gastos administrativos y operativos del programa.	0
"La situación en Oriente Próximo (véanse S/7913, S/7923, S/7976, S/8000, S/8048, S/8066, S/8215, S/8242, S/8252, S/8269, S/8502, S/8525, S/8534, S/8564, S/8575, S/8584, S/8595, S/8747, S/8753, S/8807, S/8815, S/8828, S/8836, S/8885, S/8896, S/8960, S/9123, S/9135, S/9319, S/9382, S/9395, S/9406, S/9427 y Corr.1, S/9449, S/9452, S/9805, S/9812, S/9930, S/10327, S/10341, S/10554, S/10557, S/10703, S/10721, S/10729, S/10743, S/10770/Add.4, S/10855/Add.15, 16, 23, 24, 29, 30, 33, 41, 43 y 44; S/11185/Add.14-16, 21, 42/Rev.1 y 47; S/11593/Add.15, 21, 29, 42 y 49; S/11935/Add.21, 42 y 48; S/12269/Add.12, 13, 21, 42 y 48; S/12520/Add.10, 11, 17, 21, 37, 39, 42, 47 y 48; S/13033/Add.2, 16, 19, 21, 23, 34, 47 y 50; S/13737/Add.15, 16, 21, 24-26, 33, 47 y 50; S/14326/Add.10, 11, 20, 24, 28, 29, 47 y 50; S/14840/Add.8, 21-25, 27, 30-33, 37, 42 y 48; S/15560/Add.3, 21, 29, 37, 42, 45, 47 y 48; S/16270/Add.6-8, 15, 20, 21, 34, 35, 40 y 47; S/16880/Add.8-10, 15, 20, 21, 41 y 46; S/17725/Add.2, 15, 21, 28, 35, 38, 43 y 47; S/18570/Add.2, 21, 30 y 47; S/19420/Add.2-4, 18, 19, 22 y Corr.1, 30, 48 y 50; S/20370/Add.4, 12, 16, 21, 30, 32, 37, 44, 46, 47 y 51; S/21100/Add.4, 21, 30 y 47; S/22110/Add.4, 21, 30 y 47; S/23370/Add.4, 7, 21, 30 y 47; S/25070/Add.4, 21, 30 y 48; S/1994/20/Add.3, 20, 29 y 47; S/1995/40/Add.4, 21, 29 y 47; S/1996/15/Add.4, 15, 21, 30 y 47; S/1997/40/Add.4, 21, 30 y 46; S/1998/44/Add.4, 21, 30 y 47; S/1999/25/Add.3, 20, 29 y 46; S/2000/40/Add.4, 15, 20, 21, 24, 29 y 47; y S/2001/15/Add.5; véase también S/2000/40/Add.39, 44, 46, 47 y 50; y S/2001/15/Add.11-13)"	0
"Se celebrará el viernes 28 de marzo de 2014, a las 10.00 horas."	0
"Sin embargo, las tiendas de campaña han demostrado ser inapropiadas para las duras condiciones del este de Chad, especialmente durante la temporada de lluvias de junio a septiembre."	0
Felten & Guilleaume Kabelwerke GmbH Minimax GmbH	0
- En cuanto al punto 13 de la página 2 de la matriz (Otros convenios/tratados): Viet Nam se adhirió a la Convención sobre la pronta notificación de accidentes nucleares en octubre de 1987 y a la Convención sobre asistencia en caso de accidente nuclear o emergencia radiológica en octubre de 1987.	0
":: Nada Waleed al-Tayasnahi, 12 años"	0
III. RETORNO DE REFUGIADOS Y PERSONAS DESPLAZADAS	0
VII. Equipo conjunto de inspección de la UNMOVIC en Mosul	0
5. Decide seguir ocupándose del asunto.	0
La persona autorizada lo pondrá en conocimiento de la Oficina de Prevención de Operaciones de Blanqueo de Capitales.	0
Ley de 2005 sobre el Blanqueo de Dinero (Sección 11) 9. Ley de Impuestos Centrales de 1944	0
Circular nº 002/04-87 (7 de abril de 1987)	0
"a Reclamaciones por siniestros tanto de MPA como de ""C6""."	0
"Estas aeronaves pueden operar a un coste inferior precisamente porque no están debidamente mantenidas ni aseguradas y porque sólo pagan tasas de explotación y registro nominales, si las hay. C. Explotación del aeropuerto de Bukavu-Goma"	0
"(c) ordenará a la persona que lo reciba en custodia que lo traslade al Estado extranjero y, a su regreso a Tonga, que devuelva al detenido al lugar de reclusión en Tonga que se especifique en la orden;"	0
"Entre 2008 y 2010 se detectaron varias aeronaves privadas que volaban de la República Bolivariana de Venezuela a África Occidental, entre ellas aviones bimotores turbohélice y reactores."	0
Artículo 27: Gestión de los archivos	0
Čović fue elegido posteriormente presidente de este principal partido nacionalista croata.	0
Los registros de todas las revelaciones anteriores se han recopilado en una base de datos maestra para su entrega al Mecanismo Residual.	0
2 Gastos de la sede central y las sucursales	0
Estos gastos tienen dos consecuencias graves.	0
Las mercancías se precintan invariablemente con un precinto numerado de aduanas y este número se indica en el recibo de aduanas.	0
Ayudar a la PNTL a alcanzar los niveles necesarios de capacidad profesional y técnica de acuerdo con las normas internacionales.	0
"El Mando de Operaciones de la Bundeswehr, con su Centro de Coordinación de Operaciones de la ISAF con dotación binacional alemana y neerlandesa, funciona como escalón superior del Cuartel General de la ISAF."	0
República Árabe Siria - Ministerio de Turismo	0
No hizo ningún intento de hacer ninguna de estas cosas.	0
"Se celebrará el martes 15 de diciembre de 2009, a las 10.20 horas."	0
8. La situación en Somalia (17 de marzo de 1992; 28 de enero de 2010).	0
- Sumas de dinero y otros activos en su poder que pudieran resultar del blanqueo de dinero;	0
Les deseo a todos un bendecido aniversario de la independencia.	0
""" Reino Unido de Gran Bretaña e Irlanda del Norte (Embajador Mark Lyall Grant), cojefe de misión"	0
"Embajadora Susan Rice (Estados Unidos de América), Jefa de Misión"	0
"Párrafos 45-49, 53-55; párrafos 45-48; párrafo 57."	0
"Basora, Artawi, Busayyah, Salman, Jalibah, Ashbajah, Qal`at Salih, Lasaf, Qurnah, Amarah, Nasiriyah, Safwan, Shinafiyah, Mashkhab, Nukhayb"	0
Una mayoría significativa de Estados miembros se han convertido en partes de 10 o más instrumentos.	0
"Se celebrará el martes 28 de octubre de 2003, a las 15.15 horas."	0
Las disposiciones legales relativas a las cuestiones de blanqueo de dinero figuran en los artículos 12 a 15 del Decreto-Ley nº 59 de 2003:	0
"Las bombas de agua, adquiridas entre diciembre de 1990 y febrero de 1991, debían utilizarse para hacer funcionar los pozos en caso de avería de las plantas desalinizadoras."	0
El Comité recibió 44 notificaciones invocando el párrafo 21 de la resolución 1970 (2011).	0
"Christian B. Dietrich, Estados Unidos de América (aviación)"	0
Periódico turco Vakit -- 4 de enero de 2012	0
I. Situación del personal y los locales de las Naciones Unidas	0
"S/RES/1674 (2006), op.24"	0
Pagos para los que no se han recibido certificados de auditoría	0
En calidad de Relatora del Comité.	0
Al Gobierno de Sri Lanka	0
2. La situación en Oriente Medio	0
1. Dinamarca cuenta con la siguiente legislación nacional	0
303. Conceder un papel destacado y central al sector privado árabe en la acción económica conjunta.	0
"Sin embargo, las previsiones de beneficios de Geosonda no tienen en cuenta los probables costes de financiación de Geosonda."	0
1. Bienes inmuebles 85-106 29	0
51. Derribo de dos aviones civiles el 24 de febrero de 1996 (véanse S/1996/15/Add.8 y 29).	0
"Papel de las finanzas, los transportes y las aduanas"	0
"17. Asedios registrados de pueblos: Gadnje, Orahovac, Gornja Srbica, Koretin y los pueblos de los alrededores de Gnjilane."	0
La propuesta de celebrar una cumbre cultural árabe	0
"Según las disposiciones transitorias de la Constitución, el Consejo de la Presidencia, compuesto por el Presidente y dos Vicepresidentes, sustituirá a la Presidencia de la República durante el primer mandato de cuatro años de la nueva Constitución."	0
"Actuando en virtud del Capítulo VII de la Carta,"	0
"A efectos de lo anterior, la residencia en un país nórdico durante un período agregado no inferior a 7 años equivale a la residencia en Dinamarca."	0
"- La Estrategia Árabe sobre la Familia, y"	0
"Su disciplina y porte han sido de alto nivel, reflejando crédito en ellos mismos, en sus países y en las Naciones Unidas."	0
"Actuando en virtud del Capítulo VII de la Carta de las Naciones Unidas,"	0
El Grupo observó esta aeronave en el Aeropuerto Internacional de Jartum en febrero de 2007 y posteriormente registró la operación de este helicóptero en el Aeropuerto de El Fasher en agosto de 2007 (véase la fig. 6).	0
