es_en_GOOGLE	MatConf
10. Stresses the urgent need for the full and immediate implementation of this resolution to foreign terrorist fighters, emphasizes the particular and urgent need to apply this resolution to foreign terrorist fighters associated with ISIL, the Al-Nusra Front and other cells, affiliated entities or splinter or derivative groups of Al-Qaida, designated by the Committee, and expresses its willingness to consider designating, pursuant to resolution 2161 (2014), individuals associated with Al-Qaida who commit the acts set forth in paragraph 6 of this resolution;	0
However, the Security Council strongly condemns the continued recruitment and use of children in armed conflict, in violation of applicable international law, the killing and mutilation of children, rape and other forms of sexual violence, abductions, the denial of humanitarian aid access to children and attacks on schools and hospitals by parties to armed conflicts.	0
The conditions of the regime were modified by resolutions 1333 (2000) and 1390 (2002), to impose three targeted measures (asset freeze, travel ban and arms embargo) against individuals and entities associated with the Taliban and Al -Qaida.	1
In that attack, 17 police officers, all of them from African tribes, were also killed.	1
The Dutch forensic team was assisted by numerous people while carrying out the investigation at the crime scene, for example, forensic technicians from the Internal Security Forces, a British team of divers, a French team of explosives experts, a forensic scientist from Northern Ireland, a German electrical engineer specializing in jamming devices, a Japanese team of crime scene investigators, a German automobile expert, a Dutch automobile expert and several Lebanese specialists.	0
Despite persistent advocacy by the United Nations, nine minors allegedly associated with armed groups remain in Bamako detention centres, in contravention of the protocol on the release, reunification and reintegration of children associated with armed forces. armed groups in Mali, signed on July 1, 2013 by the Government.	1
Visits of the President to selected countries In accordance with paragraph 37 of resolution 1822 (2008), the President made two visits in 2009. On 9 June 2009, at the invitation of the Russian Federation, he attended a meeting of the special forces, security agencies and law enforcement organizations, held in Irkutsk, Russian Federation. On 8 and 9 October 2009, the President traveled to Brussels to discuss with officials of the European Union institutions the application of sanctions by the European Union and its 27 Member States.	0
:: Will encourage States to promote dialogue and cooperation, including with civil society, academia and industry, to address the threat posed by the illicit trafficking of nuclear, chemical or biological weapons, their delivery systems and related materials	0
The Council underlines the need for any military action against the LRA to be carried out in accordance with applicable international law, in particular international humanitarian law, international human rights law and international refugee law, and to be reduced to minimize the risk of harm to the civilian population in those areas.	0
Four States have established policies and measures to suppress trafficking in arms and explosives, two have adopted some measures to that end, and another has no capacity in this area.	0
The Commission has had access to a huge number of reports from various sources documenting that a large number of civilian killings have been committed throughout Darfur from early 2003 to the date of publication of this report.	1
At this point it is sufficient to say that, both in the 1948 Convention and in the corresponding norms of customary law, genocide is understood as acts perpetrated with the intention of destroying, in whole or in part, a national, ethnic, racial or religious group ( killing of members of the group, serious injury to the physical or mental integrity of members of the group, intentional subjection of the group to conditions of existence that will lead to its physical destruction, in whole or in part, measures intended to prevent births within the group group and forcible transfer of children from the group to another group).	0
- The Syrian regime continued its policy of indiscriminate artillery bombardment against vital centers located in areas controlled by the opposition with the aim of paralyzing civil, economic and commercial operations, and disrupting educational, health and food structures in those areas. .	1
They therefore pointed out to the Commission that the police had been one of the targets of the attacks on the villages, but they mainly blamed the Janjaweed for these actions.	1
In the early morning hours of 11 July, unidentified gunmen broke into the home of Abdul Qadir Yahya, a veteran peace activist and senior member of the Center for Research and Dialogue, and murdered him.	1
The Mitsubishi Canter truck, which was used to transport the bomb, entered Lebanon from Syria via the Bekaa border, using a lane reserved for military traffic, on January 21, 2005, at 1:20 p.m. It was driven by a Syrian colonel from the tenth division of the army.	1
s) The prohibition of the imposition of collective punishments;	1
The authorization was extended after the Under-Secretary-General for Political Affairs presented on 22 October the report of the Secretary-General on the situation with respect to piracy and armed robbery at sea off the coast of Somalia (S/ 2014/740).	0
Deeply concerned by the frequency with which acts of violence are committed in many parts of the world against journalists, media professionals and their associated personnel in armed conflicts, including deliberate attacks in contravention of international humanitarian law,	1
At the end of the reporting period, the UNMIK Police consisted of approximately 4,400 officers from 53 countries, representing more than 90 per cent of the total authorized strength.	1
iv) Prepare and periodically update, at least monthly, a calendar of outreach or other similar activities, covering future periods of at least six months and including information on other activities of the States concerned, as well as of relevant international, regional and subregional organizations, the Counter-Terrorism Committee, the Committee established pursuant to resolution 1267 (1999) and other United Nations bodies;	0
One of those arrested was the driver and bodyguard of Majed Hamdan, the brother of Mustapha Hamdan, who runs a company that apparently handles security at the St. Hotel.	1
24 Member States of the European Union (with 420 police officers) and nine contributing States that are not members of the European Union (with 52 police officers) participate in the Mission.	0
Progress has also been made in the exchange of information on such individuals - especially through the International Criminal Police Organization (INTERPOL) - as well as in cooperation on border security.	0
These weapons are prized for their compact dimensions and because they allow terrorists to attack from afar and cause considerable damage.	1
g) The Chief of the Defense Force cannot be held responsible for the fact that F-FDTL soldiers shot at PNTL officers after the ceasefire on May 25;	1
The group attacked and killed 54 people, injured 24 others and set fire to homes before retreating with a loot of livestock and household items.	1
According to witness statements, and as indicated in public statements by the Director General of Police, security forces were stationed on the morning of March 25 in several key areas of Abidjan, in particular in Abobo, Adjam̩, Yopougon, Anyama and Koumassi.	1
In Lerneb (Timbuktu region) the MMA (Platforma) warned at several public meetings in September that it would punish members of the local population who provided information to MINUSMA and French forces. On September 23, the body of a decapitated man was found in the Zouera area, 80 km north of Timbuktu. He was one of the five men that Al-Qaida in the Islamic Maghreb had kidnapped on September 16 for collaborating with international forces and who have been missing since then.	1
However, my delegation deplores the fact that security conditions remain worrying.	0
During the Janjaweed attack on Mengarassa village in Western Darfur in November 2003, 20 girls were kidnapped and taken to Ammar camp.	1
f) Provide each other with the highest level of assistance with regard to investigations or criminal proceedings related to the financing of acts of terrorism or the support provided to them, in particular for obtaining the evidence they possess and which are necessary in those procedures;	0
It is particularly important to establish practical exchanges between the Security Council and the General Assembly on containing illicit flows of arms and ammunition to crisis and conflict zones.	1
Furthermore, as indicated below, the destruction appears to have been systematically accompanied by the looting of valuable personal effects, cash and, above all, livestock.	1
European Union Member States are also required to criminalize &quot;public provocation&quot; under amendments introduced in 2008 to the 2002 Framework Decision on Combating Terrorism.	0
Torture is prohibited in numerous conventions, in particular in article 7 of the International Covenant on Civil and Political Rights, in article 2 of the United Nations Convention against Torture and Other Cruel, Inhuman or Degrading Treatment or Punishment and in the Article 5 of the African Charter on Human and Peoples&#39; Rights.	0
b) Contribute to improving the security conditions under which humanitarian assistance is provided, and assist the voluntary return of refugees and internally displaced persons;	0
All States are parties to the Convention on the Financing of Terrorism, have enacted laws relating to money laundering and combating the financing of terrorism and have established financial intelligence units registered with the Egmont Group.	0
Notes, in this regard, that it may entrust multidimensional peacekeeping missions, among others, with the following functions: d) Provide rapid response in mine action, as well as advisory and training services adapted to the needs of national authorities, upon request, with a view to enabling risk reduction, victim assistance, demining and stockpile management and disposal;	0
At the beginning of the conflict, most of the fighting appears to have occurred in Northern Darfur and northern Western Darfur, gradually extending into Southern Darfur in the final months of 2004.	1
The Katanga Bakata Movement has destabilized much of the province since 2012 when, after escaping from prison, Kyunugu Mutanga G̩d̩on began forcing local people, including children, to join his ranks or flee.	1
The Security Council expresses its deep concern about the direct threat that the activity of armed groups represents for the security of the civilian population and the implementation of humanitarian operations.	0
Civil defense vehicles, firefighters and the Red Cross quickly headed to the scene and began to put out the fire, gather the bodies and take the injured to the hospital.	0
Around 1.8 million people were forcibly displaced and became refugees or internally displaced persons and are in need of protection.	1
Calling on States to ensure, in accordance with international law, in particular international human rights law and international refugee law, that refugee status is not misused by those who commit, organize or facilitate acts of terrorism, particularly by foreign terrorist fighters,	0
Gunshots were heard throughout the night, particularly in western Dili, where F-FDTL had established positions in Rai Kotu, Taci Tolu and Beduku. Rumors that F-FDTL had killed 60 people gained momentum on April 29 and spread rapidly thereafter, to the point that the license plate number of the F-FDTL truck that had allegedly been killed was mentioned. used to transport the bodies, in boxes or in a container, from Taci Tolu to the Viqueque District on May 1, 2006.	1
According to data from a survey carried out in the Mornei camp in Western Darfur, medical teams treated approximately 20 victims of sexual violence between April and June 2004.	0
The Security Council also reiterates its serious concern about the consequences of the instability in northern Mali for the Sahel region and beyond, and highlights the need to react quickly to this crisis, using a strategic and comprehensive approach, in order to to ensure the territorial integrity of Mali and restore its stability and prevent instability from spreading to other Sahel States.	0
Expressing full support for MONUC, condemning all attacks against United Nations peacekeepers and humanitarian personnel, regardless of who they are responsible for, and insisting that those responsible for such attacks must be brought to justice ,	0
In line with these recommendations, it is suggested that the Committee: a) encourage States, before proposing a name for the list and without prejudice to their right to continue the submission, consider the possibility of contacting the State residence or citizenship of the person whose inclusion is proposed; b) clarify the procedure to be followed in cases where innocent people may have their assets frozen by a State by mistake, because their name is similar to that of someone included on the list, c) require that States refer delisting requests to the Committee, even if they have objections to certain requests, so that the Committee is the final decision-maker; d) expand the number of States that can submit name deletion requests; e) endeavor to reach a decision on deletion requests within a set deadline, where possible, and notify the requesting State of the result; f) clarify that there is the possibility of deleting names from the list, under certain conditions, in cases where a party has been included in error and in cases of persons who renounce terrorism and demonstrate to the satisfaction of the Committee that they have They are not associated with Al-Qaida or the Taliban; and g) allow, in appropriate circumstances, the delisting of the names of deceased persons (S/2005/572, paras. 28, 31 and 55 to 57 and note 26).	0
b) Strengthen its ability to immediately freeze terrorist funds and assets by establishing national &quot;freezing&quot; mechanisms that complement regional instruments;	1
Serious concern was also expressed about reports of threatening statements and slogans against the United Nations and international staff during the recent demonstrations in Abidjan.	0
At the same time, once these courts become operational, they lack their own enforcement mechanisms and require the Council to remain involved and supportive.	0
I expressed the deep concern of this Council and the Secretary-General at the recent rise in tensions between the north and the south, as well as the continued lack of progress on Abyei and other post-Comprehensive Peace Agreement issues.	0
The Security Council takes note of the cooperation between the International Maritime Organization, the United Nations Office on Drugs and Crime and the Division for Ocean Affairs and the Law of the Sea with regard to the compilation of national legislation in piracy, encourages countries that have not yet provided their legislation to do so and notes that copies of national legislation received by the Secretariat have been posted on the United Nations website.	0
This fragmented control of the Somali maritime environment has created or promoted three important sources of income for local administrations: a) the commercial export from Somalia of a large amount of charcoal, among other products, b) unimpeded access by foreign fishing vessels to Somali marine and fishing resources and c) widespread acts of piracy. Charcoal	1
The PNTL&#39;s actions were publicly denounced, calling it excessive and disrespectful towards a prominent former resistance fighter.	0
64. Since 1950, as a matter of State policy, the Democratic People&#39;s Republic of Korea has been systematically engaging in large-scale kidnapping, denial of repatriation and subsequent enforced disappearance of people from other countries.	1
On 12 November, another suicide bomb attack took place at a school in Kontagora, Niger State, injuring dozens of people. On November 25, two girl suicides killed more than 45 people in the Maiduguri market. On November 27, a bomb explosion in the Maraba-Mubi area of Adamawa State killed at least 40 people. On November 28, an attack on the central mosque in Kano left at least 120 dead and 270 injured.	1
In other words, those who survive the attacks on villages were not immediately killed in order to eradicate the group, but are forced to leave their homes and live together in places chosen by the Government.	1
By stating that the slaughter of Yemenis would be without consequences, the agreement enshrining immunity has contributed to prolonging the bloodshed.	1
Since then, the Government has repeatedly stated that it prefers to receive direct bilateral assistance to strengthen the capacity of its security forces.	0
It is clear that the Commission may not be in a position to carry out these functions if it has not previously determined a) whether the transgressions constitute international crimes and, if so, b) to what categories of crimes they correspond (war crimes, crimes against humanity , genocide or other crimes).	0
In some cases where the Committee considered that the information available was not sufficient to make a decision on the appropriateness of maintaining an entry on the List, it requested the Team to seek further information. This was especially true in cases where a person was believed to have died but their death certificate or equivalent official documentation was lacking.	0
The timetable for completing the destruction of Syrian chemical weapons is contained in the comprehensive report on the elimination of the Syrian chemical weapons program (paragraph 25 of document EC-76/DG.16, dated 4 July 2014), from which notes the Council at its seventy-sixth session.	0
The main risk is that Africa will become a training ground, recruitment base and transit point for terrorists and a center for mobilizing funds for other illicit activities.	0
The widespread proliferation of weapons outside of state control, coupled with the continued presence of heavily armed militias, is a major concern for me when it comes to the stability of Lebanon.	0
Aware of the demand of the people of Lebanon that all those responsible for the terrorist bombing that caused the death of the former Prime Minister of Lebanon, Mr. Rafiq Hariri, be identified and held accountable,	1
Although joint operations against the Alliance of Patriots for a Free and Sovereign Congo (APCLS) and the Nduma Defense for Congo/Cheka (CND/Cheka) continue in North Kivu, MONUSCO continues to play a role in areas affected by the activities of the Lord&#39;s Resistance Army (LRA) in the Eastern Province.	1
Incorporation of a gender perspective in coordinated actions to prevent and respond to armed conflicts and humanitarian emergencies.	0
Citizens caught practicing Christianity suffer serious punishments in violation of the right to freedom of religion and the prohibition of religious discrimination. B. Discrimination	1
In a note, Theo Van Boven called this provision more complex and specific on the right of victims to obtain reparation than any other preceding international human rights treaty.	0
Therefore, the Security Council determined in its resolution 1556 (2004) that the situation in the Sudan constituted a threat to international peace and security and to the stability of the region and, acting under Chapter VII of the Charter of United Nations, urged the Government of the Sudan to immediately fulfill all the promises made in the joint communiqu̩.	0
I call on the donor community to contribute generously to Landmine Action&#39;s demining activities, which are essential for the safety of the local population and United Nations military and civilian personnel in Western Sahara.	0
The officer in charge of the crime scene, General Naji Mulaeb of the Internal Security Forces, arrived at the scene at 1:05 p.m. on February 14, 2005. He has released a report dated March 3, 2005 on the examination carried out by the Lebanese authorities [General Directorate of Internal Security Forces, Beirut Police Unit, reference No. 95] in which it states the following:	0
This especially applies to people who enlisted in the F-FDTL and subsequently returned their weapons.	0
b) Failure to impose effective measures to prevent rape of Ethiopian women and girls;	1
The promotion process was fully managed by the Government, supported by a committee comprising five international experts (from Australia, Malaysia, New Zealand, Portugal and Singapore) and technical support from UNMIT police.	0
For example, the Commission concluded that on numerous occasions the victims and some members of the authorities used the term Janjaweed to describe specific men they had named as ringleaders of attacks on villages in which civilians were killed and crimes committed. violations.	1
Calls on all stakeholders to ensure that the protection of children and their rights and well-being is expressly incorporated into peace processes and agreements and post-conflict recovery and reconstruction programs and planning.	0
Furthermore, the Council decided to examine within three to six months whether conditions on the ground could permit a reduction of military peacekeeping personnel to a strength of 6,000 troops.	0
The report, which deals with the results of the review described in paragraph 25 of resolution 1822 (2008), is being considered by the Security Council Committee established pursuant to resolution 1267 (1999) concerning Al-Qaida and the Taliban and associated individuals and entities.	0
The Security Council, recalling its resolutions 2042 (2012) and 2043 (2012), welcomes the appointment of the Joint Special Representative for Syria of the United Nations and the League of Arab States as an important step forward in cooperation between the two organizations and expresses its support for the efforts being made to continue the good offices of the Secretary General in this regard.	0
Additionally, MINUSTAH documented the deaths of children in Cit̩ Soleil and other poor districts as a result of shootouts between gangs and the Haitian National Police and the continued use of sexual violence against children.	1
However, any changes to the agreements will have to be mutually acceptable and consistent with the principle that the military forces should maintain the status quo during the ceasefire, and that MINURSO military observers should be allowed to enjoy of full freedom of movement, in accordance with the basic principles of peacekeeping.	0
The Young Communist League has apparently assimilated many of the members of the disbanded CPN-Maoist militias. Many of the children recruited during the recruitment drive that followed the 2006 ceasefire did not join the Maoist army.	1
- Prevent and repress in their territories by all lawful means the preparation and financing of any terrorist act;	1
Also causing concern is the rapid deterioration of the economy, aggravated by the continuation of the conflict.	1
The Personal Envoy added that contacts were continuing and indicated that the Government of Morocco had on several occasions expressed its disappointment with the content of the latest report and briefing that the Personal Envoy had made to the Council at the informal consultations in April 2014. .	0
In fact, many of the laws in force today in Sudan contravene basic human rights standards.	1
Recalling the statement of its President of 8 July 1999 (S/PRST/1999/21) and insisting on his call for their inclusion, where appropriate, in certain peace agreements and, where appropriate, in the mandates of the United Nations peacekeeping operations clear provisions regarding the disarmament, demobilization and reintegration of former combatants, including the safe and timely disposal of weapons and ammunition,	0
...urges the [national] authorities to take all necessary measures to protect human rights, end impunity and initiate investigations to identify the perpetrators of such acts and bring them to justice, and to act to protect witnesses in order to ensure procedural guarantees; urges them to take steps to mitigate the climate of fear resulting from restrictions on freedom of expression and freedom of assembly;	0
Mr. Sidikou highlighted that, even though Al-Shabaab had suffered military setbacks, the group retained a considerable number of fighters and equipment, especially in rural areas, and considered that this was probably aimed at maintaining a prolonged asymmetric struggle.	1
:: On November 8, 2014, regime forces attacked the town of Sheikh Miskeen, killing five people, including two children and two women.	1
We were therefore frustrated that the Secretary-General&#39;s report recommended only a partial reduction in reinforcement troops.	0
The economies of all States in the subregion are based on cash operations and this increases the risk of resorting, for the financing of terrorism, to the cross-border physical transport of money and other bearer instruments, and to the informal transfer of money and securities through alternative remittance sending systems.	1
Instructs the Commission to carry out an analysis on the financing of ECOWAS activities in order to ensure that the institutions have sufficient resources.	0
The Security Council remains gravely concerned about the insecurity and significant humanitarian crisis unfolding in the Sahel region, which is further complicated by the presence of armed groups, including separatist movements and terrorist and criminal networks, and by the intensification of its activities, as well as the continued proliferation of weapons from within and outside the region, which pose a threat to the peace, security and stability of the States of that region and, in this regard, highlights the importance that all relevant Security Council resolutions, including those relating to arms embargoes, are implemented.	0
In March 2005, vessels registered in Greece and Panama were making clandestine unloadings without declaration to customs or the police.	1
Given the concerns mentioned above and the continued presence and activities of militias in Lebanon, improving the management and control of the country&#39;s land borders is essential to prevent the illegal flow of weapons to armed groups.	0
At the same time, President Al-Bashir is threatening the international community with reprisals and even more crimes.	0
:: Fact-finding mechanisms should be established early enough during a crisis to contribute to the prevention of future violations;	0
One speaker stressed that it was essential to maintain uniformity of action among committees and working groups, particularly those dealing with counter-terrorism activities, and for the Council to reaffirm that need.	0
In this regard, the Security Council encourages the continued mainstreaming of child protection in the advocacy, policies, programs and mission planning of these organizations and agreements, as well as in the training of personnel, and the inclusion of child protection personnel in its peacekeeping and field operations, and the establishment, in its secretariats, of child protection mechanisms, including through the appointment of child protection coordinators.	0
However, additional measures are needed regarding the criminalization of the illicit production, possession and trafficking of small arms and light weapons, as well as explosives.	1
- Consider the possibility of applying selective and graduated measures against parties to an armed conflict who commit serious violations against children in situations of armed conflict.	1
When the work of all panels of commissioners of the United Nations Compensation Commission came to an end in June 2005, 1.55 million claims (out of a total of 2.69 million) had been determined to give rise to compensation.	0
Furthermore, on 15 November 2004, the Office of the United Nations High Commissioner for Refugees (UNHCR) reported that 203,051 people from the Darfur region were living as refugees in 11 camps and other locations in eastern Chad, along the border with Sudan.	1
The ordinary officers of the National Police only had their weapons.	1
Although the threat from illegal militias in the west will remain low compared to most of Afghanistan, these forces will continue to represent the second most important risk to regional security, after threats related to drugs and delinquency.	1
For example, several women who had gone to the market or to fetch water in Tarne, northern Darfur, were found to have been abducted, detained for two or three days and raped by the military in around March 2003.	1
Of the 57 civilians killed, 5 were children (2 died under torture) and 51 were rebel fighters.	1
f) Cooperate with other sanctions committees of the Security Council as appropriate and with the Committee established pursuant to paragraph 6 of its resolution 1373 (2001);	0
The determining element of genocidal intent, however, seems to be missing, at least as far as the central government authorities are concerned.	0
Some reports also indicate that foreigners from Chad, the Libyan Arab Jamahiriya and other States responded to the call and that the Government was more than willing to recruit them.	1
The center&#39;s current strength is 544 members of the Forces Nouvelles and the national defense and security forces, out of an authorized total of 568, including mixed police units.	1
The Council underlines the importance of national ownership, constructive dialogue and partnership between national authorities and the international community to help address priority peacebuilding needs and the underlying causes of recurrent instability.	0
In the Declaration, in addition to reaffirming the importance of accelerating preparations for the holding of elections in October, the parties agreed that the disarmament and dismantling of the militias should be completed by August 20 and that the troika composed of ONUCI, the Office of the Prime Minister of C̫te d&#39;Ivoire and the African Union Mediation Mission would determine what additional measures needed to be taken to expedite the process.	0
On March 13, 2014, after the Security Council adopted resolution 2136 (2014) on January 30, the Secretary-General appointed six individuals to serve on the Group of Experts until February 1, 2015, specializing in weapons. , armed groups, customs/aviation, financing, natural resources and regional issues (see S/2014/183).	0
Only five States have partially implemented measures to prevent the misuse of asylum procedures.	0
In my meeting with the highest Congolese authorities, including President Joseph Kabila, I raised the issues of due process in trials and the use of the death penalty.	0
13. Urges Member States to promote the dissemination of the Al-Qaida Sanctions List as widely as possible, including among relevant national agencies, the private sector and the general public to ensure effective implementation of the sanctions list. measures indicated in paragraph 1, and encourages Member States to urge their respective business and property registries and other relevant public and private registries to periodically collate the information contained in their databases, including information relating to legal owners or usufructuaries, with which it appears on the Al-Qaida Sanctions List;	0
Therefore, the Executive Directorate always raises these issues during its visits to countries, in the videoconference workshops it organizes and in any other contact, and considers that it is a good investment for the future to intensify collaboration with States in relation to the practical aspects of those approaches.	0
Terrorist groups and other non-state armed groups with access to cross-border criminal markets may have fewer incentives to abandon conflicts and reach a political settlement.	1
Reiterating that Member States have the obligation to prevent the movement of terrorist groups by imposing effective border controls, among other means, and, in this context, to rapidly exchange information and improve cooperation between competent authorities to prevent entry and departure of terrorists and terrorist groups from their territories, as well as the supply of weapons to terrorists and funds that could finance their activities,	1
The Committee removed five names in January 2010 and five more in July 2010, as two of the names were deceased and the others were considered to have reconciled with the Government of Afghanistan.	0
- Impose selective and graduated measures in response to messages inciting genocide, the commission of crimes against humanity, war crimes or other serious violations of human rights.	1
As is well known, the decision was taken in 1996 against the backdrop of a serious confrontation between the parties to the conflict, Georgia and Abkhazia, which followed the bloody war of 1992-1993.	1
13. The Committee considered the following main issues where further progress could be made: further improvement of assistance procedures; detect and analyze assistance needs; continue to establish dialogue on assistance with international, regional, subregional organizations and, as appropriate, non-governmental organizations; strengthen the capacity of the Committee and its experts to provide assistance; and increase awareness of care issues.	0
:: External and internal security devices (classification procedures to separate armed elements from civilians; demobilization and disarmament measures; technical assistance and training offered by international civil police or military observers; location of camps at sufficient distance from international borders and risk zones; regional and subregional arrangements).	0
Likewise, the Committee hopes that an implementation plan will be approved to achieve the objectives of the Almaty action plan that have not yet been achieved and to fulfill the commitments that have been systematically appearing in the final documents approved at the three previous special meetings, including, in particular, measures to improve the exchange of information with and between international, regional and subregional organizations.	0
:: Respect for the right of refugees and internally displaced persons to return voluntarily and in conditions of safety and dignity to their places of origin.	0
Aware that no country in the subregion alone is in a position to implement these recommendations, BONUCA will facilitate, when requested, together with subregional and regional organizations, cooperation between these countries to put a lasting stop to this cross-border insecurity caused by armed groups and roadblocks.	0
- The Russian Federation continues to illegally maintain its military base in Gudauta, which operates without the consent of Georgia and in violation of international commitments assumed by Russia;	1
The United States urges the United Nations and the Haitian National Police to redouble vetting efforts.	0
FAO is also providing technical and legal support to the Federal Government of Somalia to facilitate the adoption of a sound legal framework for fisheries, including the establishment of a Somali Federal Fisheries Authority under the Ministry of Fisheries and Marine Resources.	0
:: The Committee should attach great importance to coordination with experts from the other subsidiary bodies of the Security Council competent in the fight against terrorism with regard to the preparation of visits and the simplification of reporting procedures.	0
Now that brokering and related activities have become so prominent in the international arms trade, it is extremely important that countries enact effective laws and regulations to govern the current broad spectrum of arms brokering.	0
Before presenting the results of the Commission&#39;s fact finding and legal qualification, it is useful to explain some aspects of the displacement and destruction in order to give a clear picture of the magnitude and seriousness of the situation.	1
However, one of the characteristics common to virtually all areas is the pressing need to ensure sufficient resources for state institutions and national security forces, specifically a sufficient number of properly trained and equipped personnel, as well as logistical support and infrastructure. adequate to provide state services.	0
We urge Israel to respect its obligations towards the population of the occupied territories.	0
However, the Team considers that the arms embargo offers an opportunity to resolve this issue, and recommends: i) that the Committee explicitly include improvised explosives and explosives intended for civilian uses in the explanation of terms document; ii) that the Committee compile the experiences of Member States in combating this threat in a document published on its website; and iii) that the Security Council specify in a future resolution on this topic that &quot;related materials of all types&quot; also include improvised explosives intended for civilian uses.	0
:: Will report to the Committee established pursuant to resolution 1540 (2004) after each meeting	0
The Security Council highlights the important role of regional and subregional organizations in combating the illicit trade in small arms and light weapons, and the need for the mandates of peacekeeping operations to take into account, where appropriate, regional instruments that empower States to detect and trace illegal small arms and light weapons.	0
Expressing deep solidarity with the victims of terrorism and their families, highlighting the importance of providing assistance to victims of terrorism and providing support to them and their families in coping with loss and grief, recognizing the important role that networks of victims and survivors play in the fight against terrorism, including through their courageous statements against violent and extremist ideologies, and by welcoming and encouraging the efforts and activities of Member States in this regard and the United Nations system, in particular the Counter-Terrorism Implementation Task Force, in this area,	0
On 29 May, for the first time since the crisis began in 2012, two aid workers were killed in the Timbuktu region when the vehicle they were traveling in made contact with a remotely controlled improvised explosive device. On November 8 and 9, two vehicles belonging to international non-governmental organizations were kidnapped near M̩naka (Gao region).	1
Although the Government may not have participated in the destruction in most cases, its complicity in the attacks during which the destruction was caused and its presence at the scene are enough to make it responsible for it as well.	1
I encourage the Congolese authorities to hold accountable all those responsible for the mass rape and looting in Walikale in July and August 2010.	0
The Security Council recalls its resolution 2048 (2012) and, in this regard, reiterates its readiness to consider further measures, including, if deemed necessary, targeted sanctions against persons who undermine efforts to restore order. constitutional.	1
The F-FDTL was the subject of widespread public criticism, particularly by ex-combatants&#39; organizations that were created in 2001.	0
2. Also decides that all States, in accordance with their national procedures, should adopt and implement appropriate and effective laws prohibiting all non-State actors from manufacturing, acquiring, possessing, developing, transporting, transferring or the use of nuclear, chemical or biological weapons and their delivery systems, in particular for the purposes of terrorism, as well as attempts to carry out, participate in, assist or finance any of the aforementioned activities;	0
The abduction of children for military purposes, which characterized the period of conflict, has decreased considerably during the reporting period.	1
a) Decides to authorize the [peacekeeping mission] to take all necessary measures, in the areas of deployment of its forces and to the extent that it considers it has the capacity to do so, in order to: ...	1
This is one of the main avenues through which negative forces can obtain weapons and reorganize.	1
On behalf of the Czech Republic, I would like to thank the Counter-Terrorism Committee for everything it does in the fight against international terrorism.	0
It is clearly essential that States ensure that their control regimes, both for military and civilian explosives, are as strict as possible.	0
The village of Nurei, near the town of Mornei in Western Darfur, was attacked by Janjaweed and government forces in December 2003.	1
The Assistant Secretary-General also noted that ISIL and all other parties to the conflict were killing and wounding people and destroying villages, towns and cities with impunity.	1
Looting by rebels during attacks on villages was also reported in very few cases, particularly in Western Darfur.	1
The Special Police Units provided support to the UNMIK customs service and the special operations teams of the Mission police.	0
The Bir Lahlou team site was reinforced with additional military observers from the Tifariti base and the Mission remained in close contact with the Polisario Front.	0
The Security Council expresses its readiness to consider the specific recommendations of its Working Group on Children and Armed Conflict regarding violations and abuses committed against children by parties listed in the annexes to the reports of the Secretary-General, when occur, with a view to considering the adoption of measures in this regard, without prejudging or entailing the adoption of a decision by the Security Council on whether or not to include a given situation among the issues submitted for its consideration.	0
Parallel to the 12 conventions on terrorism and in the absence of a universally accepted definition of terrorism, the list is both a symbol of the determination of the international community and a practical measure to meet the global challenge to international peace and security posed by Al-Qaida, the Taliban and their associates.	0
Shipments of small arms to conflict zones from abroad are generally small consignments -- a small, steady entry of weapons across porous borders.	1
In addition, the Monitoring Team traveled twice to Belgium, once to attend the International Civil Aviation Organization symposium and once to meet with representatives of the World Customs Organization, and to France to attend an expert meeting on targeted financial sanctions. organized by the Financial Action Task Force and the third plenary session of that Group.	0
The Security Council reiterates that there is no military solution to the conflict in Afghanistan and that only a negotiated political settlement aimed at the establishment of a broad-based, multi-ethnic and fully representative government, acceptable to all Afghans, can lead to peace and the reconciliation.	0
On the basis of the Commission&#39;s conclusions and the investigations carried out to date by the Lebanese authorities, as well as the material and documentary evidence obtained, and taking into account the leads followed so far, there is evidence pointing to joint participation of Lebanese and Syrians in this terrorist act.	0
As highlighted in these briefings, Eritrea&#39;s decision to limit all types of UNMEE helicopter flights in Eritrean airspace severely limits the Mission&#39;s ability to implement its monitoring mandate, as requested by the parties. in the Cessation of Hostilities Agreement of June 18, 2000 and authorized by the Secretary General in his resolutions 1312 (2000) and 1320 (2000).	0
The Special Police Units carried out special protection measures in areas where minority communities live, provided security services at important events and provided essential protection to the zvecan lead foundation, UNMIK facilities and the Mitrovica Court, whose personnel is international.	0
They expressed concern about the extensive use of the Internet by Al-Qaida and its associates, the irresponsible attitude of some media outlets as demonstrated by the way they dealt with sensitive issues, and the use of satellite phones by terrorists.	1
In March 2004, a group of Janjaweed militiamen and 150 soldiers reportedly kidnapped and raped 16 teenage women in Kutum, northern Darfur.	1
The continued incorporation of non-Syrian fighters into Jabhat al Nusrah is a cause for concern shared by various national authorities who have been monitoring the problem.	1
