id	ar	QuadClass
2008/s/2008/379/160:1	94 - قامت جميع الدول، إلا واحدة لا تتوفر عنها معلومات، بوضع استراتيجيات وإنشاء هياكل مؤسسية لمحاربة الإرهاب، وهناك تنسيق تام أو جزئي بين أجهزة إنفاذ القانون التي تُعنى بقضايا محاربة الإرهاب.	2
2006/s/2006/154/107:3	وقد أُلقي القبض على ثلاثة على الأقل من 142 من عناصر الطالبان أدرجت أسماؤهم في القائمة، رغم أنه من غير الواضح بعد ما هي على التحديد التهم الموجهة إليهم.	2
2005/s/2005/60/638:1	"في يوم السبت 27 كانون الأول/ديسمبر 2003، بقرية دوماي تاميت في جنوب دارفور:""تعرضنا لهجوم في الصباح الباكر حوالي وقت صلاة الفجر في نحو الساعة 30/5. [أظهر الشاهد جرحا بالرصاص في ساقه]. وكان المهاجمون يمتطون خيولا وجمالا وكان بعضهم يرتدون زيا رسميا."	1
2009/s/2009/289/42:3	كما أقامت المديرية التنفيذية علاقات متينة مع بعض المنظمات الإقليمية ودون الإقليمية، ولا سيما الجماعة الكاريبية ولجنة البلدان الأمريكية لمناهضة الإرهاب التابعة لمنظمة الدول الأمريكية في الأمريكتين؛ والمركز الأفريقي للدراسات والبحوث المتعلقة بالإرهاب، والاتحاد الأفريقي، والجماعة الاقتصادية لدول غرب أفريقيا، وبرنامج بناء القدرات من أجل مكافحة الإرهاب، التابع للهيئة الحكومية الدولية المعنية بالتنمية والجماعة الإنمائية للجنوب الأفريقي في أفريقيا؛ ومجلس أوروبا، والاتحاد الأوروبي، ومنظمة الأمن والتعاون في أوروبا؛ ومنتدى جزر المحيط الهادئ، في منطقة المحيط الهادئ؛ ومصرف التنمية الآسيوي، ورابطة أمم جنوب شرق آسيا، في آسيا.	2
2005/s/2005/60/875:1	577- وقد اتبعت المحاكم المختلطة التي أُنشئت في صراعات أخرى نموذجين متشابهين ولكنهما متميزان.	0
2005/s/2005/635/120:6	إذ سيكون تعزيز تنفيذ المعايير ضروريا لتعميق الثقة في صرب كوسوفو والأقليات الأخرى، خلال هذه الفترة التي يتزايد فيها التوتر السياسي. وسيكون من الضروري الحصول على ثقة المنطقة والمجتمع الدولي.	4
2014/s/prst/2014/3/5:1	"""ويلاحظ مجلس الأمن أن هذا العام يصادف الذكرى السنوية الخامسة عشرة لنظر مجلس الأمن المتوالي في مسألة حماية المدنيين في النزاع المسلح كمسألة موضوعية، ويقر بالضرورة الملحة لأن يواصل مجلس الأمن والدول الأعضاء تعزيز حماية المدنيين في النزاع المسلح."	4
2014/s/res/2161__2014_/56:1	14 - يقرر أن تقوم الدول الأعضاء، سعيا إلى منع تنظيم القاعدة وغيره ممن يرتبط به من أفراد وجماعات ومؤسسات وكيانات من الحصولِ على جميع أنواع المتفجرات، سواء كانت عسكرية أو مدنية أو مرتجلة، وكذلك المواد الأولية والمكونات التي قد تُستخدَم في صنع الأجهزة المتفجرة المرتجلة أو الأسلحة غير التقليدية، بما في ذلك (على سبيل المثال لا الحصر) العناصر الكيميائية، أو أسلاك التفجير، أو السموم، أو مناولةِ هذه المواد كلها أو تخزينِها أو استخدامِها أو السعيِ إلى الحصول عليها، باتخاذ التدابير المناسبة بهدف تشجيع توخي الحذر من جانب مواطنيها، والأشخاص الخاضعين لولايتها، والشركات المنشـأة على أراضيها أو الخاضعة لولايتها الذين يشاركون في إنتاج هذه المواد وبيعها وتوريدها وشرائها ونقلها وتخزينها، بما يشمل إصدار الممارسات الجيدة في هذا الصدد؛ ويشجع كذلك الدول الأعضاء على تبادل المعلومات، وإنشاء الشراكات، ووضع الاستراتيجيات وتنمية القدرات على الصعيد الوطني من أجل مكافحة الأجهزة المتفجرة المرتجلة؛	2
2005/s/2005/60/678:1	421- إن دور الشرطة في الصراع الحالي غير واضح تماما.	0
2012/s/2012/373/57:1	وأشير في هذا السياق إلى أنه، بالإضافة إلى الإسهام إسهاما حاسما في جهود مكافحة الإفلات من العقاب في حد ذاتها، فإن إنشاء المجلس للمحكمتين المخصصتين له أيضا أثر محفز على الصعيد الوطني: فوجود وعمل المحكمة الدولية ليوغوسلافيا السابقة قد شجع إنشاء محاكم وطنية لمحاكمة مرتكبي جرائم الحرب في البوسنة والهرسك وصربيا وكرواتيا؛ كما أن وجود وعمل المحكمة الجنائية الدولية لرواندا أحدثا ضغطا كبيرا على رواندا لإصلاح نظامها القضائي.	2
2005/s/2005/60/426:4	"وأضاف قائلا إنه في رأيه""القرية منطقة صغيرة، يصعب تقسيمها إلى أجزاء، ومن ثم تصبح القرية بأكملها هدفا عسكريا""."	1
2014/s/res/2195__2014_/34:1	6 - يشير إلى الالتزامات المذكورة في الفقرة 2 (هـ) من منطوق القرار 1373 (2001)، ويشير على وجه الخصوص إلى ما يتعلق منها بالهجمات الإرهابية ضد موظفي الأمم المتحدة وحفظة السلام التابعين لها ومنشآتها؛	4
2010/s/2010/125/26:1	13 - وفيما يتعلق بتوصية فريق الرصد بشأن دفع فدية للكيانات المدرجة في القائمة (الفقرة 60)، تود اللجنة أن تشير إلى الفقرة 5 من القرار 1904 (2009)، التي يؤكد فيها المجلس أن المقتضيات الواردة في الفقرة 1 (أ) من القرار نفسه تنطبق أيضا على دفع فديات للأفراد أو الجماعات أو المؤسسات أو الكيانات المدرجة أسماؤهم في القائمة الموحدة.	0
2005/s/2005/662/45:1	:: 14 آذار/مارس 2005، مظاهرة مضادة يقودها المسيحيون والسنة تطالب بانسحاب القوات السورية واعتقال رؤساء أجهزة الأمن والاستخبارات.	3
2008/s/2008/324/124:1	48 - توخياً للفعالية، من الأساسي المبادرة بتجميد جميع الأصول المستهدفة التي يملكها فرد أو كيان مدرج في القائمة حالما يتم هذا الإدراج.	0
2014/s/2014/957/73:4	لذلك يتعين على البلدان المساهمة بوحدات وبأفراد الشرطة أن تكفل، من خلال التصديق الذاتي، أن يكون الأفراد الذين ينشرون قد تلقوا التدريب السابق للنشر في مجال حماية المدنيين.	0
2005/s/2005/662/475:7	وأفاد لاحقا أن اللواء آصف شوكت أجبر السيد أبو عدس على تسجيل الشريط في دمشق قبل 15 يوما تقريبا من الاغتيال.	1
2005/s/2005/625/135:1	47 - وإضافة إلى الزيادة الملحوظة في تدفقات الأسلحة إلى داخل الصومال، يقوم كلا الجانبين أيضا بتوزيع الأسلحة والذخيرة بنشاط شديد على المليشيات التابعة لهما، وتزويد رجال المليشيات بمعدات قتال فردية، وتأمين المواد الغذائية والأدوية والوقود والضرورات الأخرى اللازمة للقتال المستمر وتخزينها، وتنظيم أنفسهم في هياكل عسكرية الطابع، وتصعيد تجنيد المليشيات وتدريبها، ووضع الاستراتيجيات والخطط لإلحاق الهزيمة العسكرية بالجانب الآخر.	1
2005/s/2005/662/6:2	وخلال هذه الفترة، ستواصل اللجنة تحقيقها في الجريمة ومساعدتها للسلطات اللبنانية على متابعة التحقيق.	2
2013/s/prst/2013/2/19:2	ويسلم مجلس الأمن بضرورة استمرار تعامل الوكالات الإنسانية مع جميع الأطراف في النزاعات المسلحة للأغراض الإنسانية، بما في ذلك القيام بأنشطة تهدف إلى ضمان احترام القانون الدولي الإنساني.	0
2012/s/2012/16/141:3	وأعربت آليات حقوق الإنسان التابعة للأمم المتحدة عن قلقها، على سبيل المثال، إزاء التدابير التي اتخذتها بعض الدول لتقييد أنشطة بعض الجماعات الدينية أو أعضائها، أو لتجريمها في بعض الحالات.	3
2004/s/2004/384/94:4	وفي ما خلا الحالات التي يقبض فيها على فرد متلبسا بارتكاب جريمة، على المسؤولين عن إنفاذ القانون أن يقدموا أمرا بالقبض على الشخص بغية توقيفه أو احتجازه.	0
2011/s/2011/299/13:1	5 - يطلب إلى الأمين العام، عملا بالفقرة 6 من القرار 1980 (2011)، أن يُبقيه على علم في التقرير النهائي المشار إليه في الفقرة 2 أعلاه وموعده 30 حزيران/يونيه 2011 وكذلك في تقاريره ذات الصلة المقبلة عن عملية الأمم المتحدة في كوت ديفوار وبعثة الأمم المتحدة في ليبريا، على علم بالتطوّرات وبالتدابير المتخذة والجهود المبذولة في تنسيق العملية والبعثة من أجل مساعدة كل من حكومتي كوت ديفوار وليبريا على مراقبة حدودهما والمناطق المحيطة بها، ويشمل ذلك تزويده بمعلومات عن الكيفية التي تسهم بها في هذا الجهد الأصول المنقولة، مع إيلاء اهتمام خاص إلى أي تنقلات للمقاتلين أو أي نقل للأسلحة عبر الحدود، ويشجّع في هذا الصّدد العملية والبعثة على القيام معا، في إطار ولايتيهما وضمن حدود قدراتهما ومناطق انتشارهما، بمساعدة حكومتي كوت ديفوار وحكومة ليبريا في نزع سلاح من يعرّض المصالحة الوطنية وتوطيد السلام للخطر؛	2
2008/s/prst/2008/31/6:2	ويذكِّر المجلس الدول أن عليها أن تكفل الامتثال، في أي تدابير تتخذها من أجل مكافحة الإرهاب، لجميع الالتزامات التي قطعتها بمقتضى القانون الدولي، لا سيما القانون الدولي لحقوق الإنسان والقانون الدولي للاجئين والقانون الإنساني الدولي.	0
2014/s/2014/73/35:1	19 - وواصلت أمينة المظالم التواصل مع ممثلي فرقة العمل المعنية بالتنفيذ في مجال مكافحة الإرهاب والمديرية التنفيذية للجنة مكافحة الإرهاب المنشأة عملا بالقرار 1373 (2001)، إضافة إلى فرع منع الإرهاب التابع لمكتب الأمم المتحدة المعني بالمخدرات والجريمة ومفوضية الأمم المتحدة لحقوق الإنسان.	0
2005/s/2005/60/117:4	ولا يعتبر هذا التصنيف ضروريا من أجل تحديد ما إذا كانت تلك الجرائم ترقى إلى مرتبة الإبادة الجماعية فحسب، بل ومن أجل تحديد هوية مرتكبيها.	0
2005/s/2005/604/22:2	بيد أن من المهم التذكير بأنه، فيما عدا تدابير بناء الثقة هذه، تظل الحكومة الإيفوارية هي المسؤولة عن ضمان سلامة وأمن مواطنيها. وفي 6 أيلول/سبتمبر هاجمت جماعة من الوطنيين الشباب في أبيدجان عيسى دياكيت، وزير إدارة الإقليم.	1
2006/s/2006/154/264:1	وفي عمان، هاجم مفجِّرون انتحاريون يوم 9 تشرين الثاني/نوفمبر 2005 ثلاثة فنادق، مما أدى إلى مصرع 60 شخصا وجرح ما لا يقل عن 115 شخصا آخر.	1
2014/s/2014/957/42:2	فعلى الرغم من احتمال أن يكون الإذن لجميع الوحدات بالقيام بعمليات هجومية محددة الأهداف لشل نشاط الجماعات المسلحة أمرا غير عملي، يلزم اتخاذ تدابير عاجلة من أجل ضمان مساهمة أكثر فعالية للألوية الإطارية في الأنشطة المضطلع بها في سياق شل نشاط الجماعات المسلحة وحماية المدنيين.	0
2013/s/prst/2013/18/5:4	ويشجع المجلس الدول المجاورة على التعاون مع فرقة العمل الإقليمية من أجل القضاء على التهديد الذي يشكله جيش الرب للمقاومة.	4
2005/s/2005/662/521:2	وترى اللجنة أنه ينبغي بالطبع اعتبار جميع الأشخاص، بمن فيهم أولئك الذين اتهموا بجرائم جسيمة، أبرياء حتى تثبت إدانتهم في محاكمة عادلة.	0
2014/s/2014/945/74:1	الاتجار بالمخدرات والجريمة المنظمة العابرة للحدود الوطنية	1
2005/s/2005/684/14:1	وإذ يقر أيضا بالتوصية المتزامنة للجنة بأن هناك حاجة إلى استمرار تقديم المساعدة الدولية إلى السلطات اللبنانية ومعاونتها على كشف كل خفايا هذا العمل الإرهابي، وبأنه من الضروري أن يقوم المجتمع الدولي بجهد متواصل لإقامة برنامج للمساعدة والتعاون مع السلطات اللبنانية في ميدان الأمن والعدالة،	0
2012/s/res/2083__2012_/144:1	2 - أما طلبات الرفع من القائمة التي لم يجر إعادتها إلى مقدميها، فيحيلها أمين المظالم على الفور إلى أعضاء اللجنة، والدولة/الدول التي اقترحت إدراج أسماء أصحابها في القائمة، ودولة/دول الإقامة والجنسية أو التأسيس، وهيئات الأمم المتحدة ذات الصلة، وأي دول أخرى يعتبرها أمين المظالم معنية بالأمر.	0
2011/s/2011/463/291:7	ويشهد التعاون في المنطقة دون الإقليمية تحسناً مستمراً، ولكن ينبغي تعزيزه بقدر أكبر لا سيما في المناطق الحدودية وذلك من أجل تعزيز الضوابط للحماية من أي توغل إرهابي محتمل وانتشار الجريمة العابرة للحدود.	2
2011/s/2011/463/347:1	193 - من أجل التصدي بفعالية للطابع اللامتناظر للتهديد الإرهابي، من الضروري تعزيز التعاون من خلال إقامة تبادل مستمر للمعلومات بين الوكالات المعنية بإنفاذ القانون وأمن الحدود والاستخبارات.	2
2005/s/2005/60/117:5	إذ يجب كي يعلن اسم شخص ما باعتباره متهما بارتكاب جرائم أن تحدد الجرائم الدولية التي قد يكون مسؤولا عنها.	0
2008/s/2008/259/57:3	ولا ينص المشروع أيضا على أي تدابير خاصة بالأطفال الضحايا أو الشهود أو الأطفال المتهمين.	0
2004/s/2004/384/37:2	ويتبدى هذا التناحر على السلطة في أشكال مختلفة ويهدف إلى اجتذاب مختلف القوى الوطنية داخل المجتمع المدني والرأي العام من أجل الحصول على دعم أو نفوذ شعبي إضافي.	0
2005/s/2005/572/384:1	"3 - اشترى قائد كبير في منظمة الاتحاد، وهو مسؤول مسؤولية كاملة عن معسكرات التدريب، بنادق هجومية من طراز AK-47، ومدافع رشاشة من طراز PKM، وقاذفات صواريخ من طراز RPG-7، وقنابل يدوية من طراز F-1، وقنابل يدوية تُطلق بواسطة البنادق وقذائف هاون عيار 60 مم - 82 مم من سوق ارتوغت في الفترة ما بين 7 و 21 تشرين الثاني/نوفمبر 2004. واشترى الشخص نفسه بندقيتين هجوميتين من طراز PKM، و 10 مدافع رشاشة متوسطة من طراز SG-43، و 120 مسدس من طراز TT-33 ""توكاريف"" و 60 خزنة ذخيرة لبنادق هجومية من طراز AK-47 في 27 تشرين الثاني/نوفمبر 2004؛ وكذلك 16 مدفع رشاش من طراز PKM، وذخيرة لقاذفات صواريخ من طراز RPG-7 في 15 كانون الثاني/يناير 2005) (S/2005/153، المرفق الثاني)."	1
2000/s/2000/1196/36:1	27 - بنهاية الفترة المشمولة بالتقرير، كان قوام شرطة البعثة يناهز 400 4 ضابط ينتمون إلى 53 بلدا، ويمثلون ما يزيد على 90 في المائة من إجمالي القوام المأذون به للبعثة.	1
2009/s/2009/389/2:1	مرفق بهذه الرسالة برنامج عمل اللجنة المنشأة عملاً بالفقرة 6 من قرار مجلس الأمن 1373 (2001)، الذي يغطي الفترة من 1 تموز/يوليه إلى 31 كانون الأول/ديسمبر 2009 (انظر المرفق).	0
2006/s/2006/154/86:2	وتمثل التجديد الذي جاء به في نقل الهدف من البلدان المسلمة إلى الغرب، خاصة الولايات المتحدة الأمريكية؛ وبوصف إرهابه بأنه صراع بين الإسلام وأعدائه، تمكن من جمع عدة جماعات متنوعة وفي الغالب متنافسة تحت راية واحدة.	3
2011/s/2011/463/204:2	أما عن وكالات إنفاذ القانون، فهي جيدة التنظيم، وقد أنشأت وكالات ولجان ووحدات خاصة لمكافحة الإرهاب.	0
2011/s/res/1988_2011_/20:1	وإذ يكرر تأكيد دعمه لمكافحة الإنتاج غير المشروع للمخدرات الصادرة من أفغانستان والسلائف الكيميائية المتجهة إليها ومكافحة الاتجار غير المشروع بتلك المخدرات والسلائف، وذلك في البلدان المجاورة والبلدان الواقعة على طول طرق تهريب المخدرات والبلدان الموَجَّهة إليها والبلدان المنتجة للسلائف،	4
2005/s/2005/68/55:5	ولا تزال المليشيات تقـوم بهجمات بحجة أنها ليست طرفا في أي اتفاق. ولم تعمل الحكومة على وقفها.	1
2005/s/2005/662/314:5	وقد استُجوب 10 أشخاص يومَ الانفجار، فيما جرى استجواب قرابة 40 شخصا خلال الشهرين التاليين.	2
2005/s/2005/631/30:2	غير أنه في بور - أو - برانس، أدى تزايد ملحوظ للعنف والإجرام، بما في ذلك عمليات الاختطاف، إلى نشوء شعور عام بالقلق الشديد خلال أيار/مايو وحزيران/يونيه.	1
2014/s/2014/935/66:3	واختتم اللواء موغيس عرضه محذرا من أن اقتراب موسم الجفاف يزيد من مخاطر تجدد الأعمال العدائية، ولهذا السبب زادت قوة الأمم المتحدة الأمنية المؤقتة لأبيي من عدد الدوريات المسيّرة، ولكنه شدد على أنه إذا لم يكن هناك حوار فلن يكون ممكنا منع تدهور الحالة في مرحلة ما.	3
2010/s/2010/521/5:2	وفي أعقاب اجتماعه المعقود في 8 أيلول/سبتمبر 2010، اعتمد الفريق العامل استنتاجاته بشأن الأطفال والنزاع المسلح في كولومبيا (انظر S/AC.51/2010/3).	0
2005/s/res/1617_2005_/8:1	وإذ يؤكد الالتزام الملقى على عاتق جميع الدول الأعضاء بتنفيذ القرار 1373 (2001) تنفيذا كاملا، بما في ذلك فيما يتعلق بحركة الطالبان أو تنظيم القاعدة، وأي جهات من الأفراد أو الجماعات أو المؤسسات أو الكيانات لها صلة بتنظيم القاعدة أو أسامة بن لادن أو حركة الطالبان وتكون قد شاركت في تمويل أنشطة إرهابية أو التخطيط لها أو تسهيلها أو التجنيد لارتكابها أو الإعداد لها أو ارتكابها أو دعمها، وكذلك التزامها بتيسير تنفيذ الالتزامات المتعلقة بمكافحة الإرهاب وفقا لقرارات مجلس الأمن ذات الصلة،	3
2014/s/2014/945/26:8	وفي 12 تشرين الثاني/نوفمبر، وقع تفجير انتحاري آخر في مدرسة في كونتاغورا بولاية نيجر، مما أسفر عن إصابة عشرات الأشخاص. وفي 25 تشرين الثاني/نوفمبر، نفّذت فتاتان عملية تفجير انتحاري قُتل فيها أكثر من 45 شخصا في سوق مايدوغوري. وفي 27 تشرين الثاني/نوفمبر، انفجرت قنبلة في منطقة مارابا - موبي في ولاية أداماوا، فقتلت ما لا يقل عن 40 شخصا. وتعرض مسجد كانو المركزي لهجوم في 28 تشرين الثاني/ نوفمبر، مما أسفر عن مقتل 120 شخصا على الأقل وإصابة أكثر من 270 آخرين.	1
2014/s/prst/2014/3/1253:1	يقرر سريان التدابير المشار إليها في الفقرة [المعنية] أعلاه [تدابير حظر السفر وتجميد الأصول] على الأفراد التالين، وعلى الكيانات التالية، حسب الاقتضاء، ووفقاً لما تحدده اللجنة: ... (هـ) الأفراد أو الكيانات العاملون في [البلد المعني] الذين يرتكبون انتهاكات جسيمة تنطوي على استهداف الأطفال أو النساء في حالات النـزاع المسلح، بما في ذلك القتل والتشويه والعنف الجنسي والاختطاف والتشريد القسري؛	1
2006/s/2006/822/165:2	وأُحرِقتْ مركبتان. ونُهِبتْ مكاتب الدور الأرضي.	1
2008/s/2008/80/65:1	14 - ستظل المجموعات الجغرافية الثلاث القائمة (ألف وباء وجيم) دون تغيير وستسمر في تشكيل الهيكل الإداري الأساسي ضمن مكتب التقييم والمساعدة التقنية.	0
2005/s/2005/60/447:3	وذكر الشهود أنه في جنوب دارفور هاجم المتمردون ونهبوا مركزا للشرطة ومكاتب حكومية في ياسين، في كانون الثاني/يناير 2004.	1
2014/s/2014/957/75:5	وحددت القوة أيضا بعض الأصول العسكرية التي لا تستخدم على نحو كاف ويمكن إعادتها إلى الوطن دون إلحاق ضرر بقدرة البعثة على تنفيذ العمليات.	0
2008/s/2008/258/106:3	وبدون هذه التقييمات الأساسية والأهداف المتفق عليها، من الصعب تحديد نطاق وأبعاد المشكلة، ووضع مشاريع فعالة ورصد ما يحرز من تقدم.	0
2012/s/prst/2012/23/16:2	ويدرك مجلس الأمن أن حقوق الإنسان الواجبة للنساء والفتيات تتعرض للخطر الشديد في حالات النزاع المسلح وفيما بعد انتهاء النزاع، ويلاحظ أن أفراد المجتمع المدني الناشطين في قضايا حقوق الإنسان الواجبة للمرأة يمكن أن يكونوا عرضة للاستهداف في بعض تلك الحالات.	3
2008/s/2008/379/146:5	أما القدرة على تجميد الأموال والأصول المرتبطة بالإرهاب، فهي في الغالب غير كافية ومحدودة في جميع الدول.	0
2005/s/2005/60/651:4	كما أثبتت اللجنة أن القوات المسلحة الحكومية، وجهاز أمن الدولة والاستخبارات العسكرية مسؤولة عن الحبس والاحتجاز غير المشروعين للمدنيين.	3
2005/s/2005/760/14:2	لذلك، ستحيل اللجنة تلك التوصيات إلى لجنة مكافحة الإرهاب المنشأة عملا بالقرار 1373 (2001).	0
2005/s/2005/60/263:2	"وكما جاء في بيان صدر في آذار/مارس 2003 صاغت فيه الحركة سياستها، فإن ""حركة/جيش تحرير السودان حركة وطنية تستهدف، هي والجماعات السياسية ذات الفكر المماثل، معالجة وحل المشاكل الأساسية التي يواجهها السودان في مجموعه."	0
2014/s/2014/905/62:2	والأهم من ذلك، تحث هذه السلطات على التقيد الصارم بالموعد النهائي لإجراء الانتخابات الديمقراطية بحلول تشرين الثاني/نوفمبر 2015.	0
2006/s/2006/154/268:2	ومع أنه لم تستجد في الحقيقة أي حالة منذ آخر تقرير للفريق، فإنه ما زال يُخشى أن تحتفظ الجماعات والأفراد المدرجين في القائمة بأملهم في شن هجوم من هذا القبيل، هذا عدا عدد من التقارير التي تفيد باستمرار وجود مخزون غير قانوني من المواد الإشعاعية، في مناطق تشمل المناطق التي ينشط فيها تنظيم القاعدة وحركة الطالبان().	3
2013/s/2013/447/19:2	ووفقا للمادة 3 المشتركة بين اتفاقيات جنيف الأربع، ينطبق القانون الإنساني الدولي أيضا في النـزاعات المسلحة التي ليس لها طابع دولي.	0
2003/s/res/1456_2003_/20:1	"3 - يجب على الدول أن تقدم إلى العدالة، وفقا للقانون الدولي وبالاستناد بصفة خاصة إلى مبدأ ""إما التسليم وإما المحاكمة""، كل من يمول الأعمال الإرهابية أو يدبرها أو يدعمها أو يرتكبها أو يوفر الملاذ الآمن للإرهابيين؛"	0
2012/s/2012/168/5:1	- وحول ما جاء في الفقرات 46 و 48 و 49 حول الحظر المفروض على السلاح ومراقبة الحدود، فالحقيقة هي أن تهريب الأسلحة هو من لبنان إلى سوريا، حيث يعلم الجميع بوجود فئات معينة في لبنان تشارك في محاولات زعزعة الاستقرار في سوريا من خلال تزويد المجموعات الإرهابية المسلحة في سوريا بالأسلحة والأموال للقيام بالنيل من استقرار سوريا.	1
2008/s/2008/379/311:1	استيراد - تصدير الأسلحة: رصد وضبط أعمال التهريب	0
2005/s/2005/60/830:3	فعلى سبيل المثال، تباشر وحدة عسكرية على إثر إصدار أوامر عليا إليها اعتقال عدد من المدنيين الأعداء خلافا للقانون الدولي؛ غير أن أحد الجنود يقوم في معترك العملية العسكرية بقتل أو تعذيب أحد المدنيين المذكورين.	1
2008/s/2008/250/6:4	وما برحت جثث خمسة أشخاص يُعتقد أنهم من مؤيدي السيد كوليبالي، وتوجد بها آثار جروح من طلقات الرصاص والتعذيب، محجوزة في مشرحة بواكي منذ أواخر كانون الأول/ديسمبر، انتظارا لنتائج التحقيقات الجنائية.	1
2009/s/prst/2009/1/112:1	:: إنفاذ الإجراءات التأديبية العسكرية المناسبة والتقيد بمبدأ مسؤولية القيادة.	0
2010/s/2010/522/34:4	وفضلا عن ذلك، تثير نتائج عملية ترقية ضباط الشرطة الوطنية في وحدة دورية الحدود ووحدة الشرطة الخاصة والوحدة البحرية القلق لأن النقط التي حصلوا عليها في الاختبار الكتابي كانت أقل بكثير من النقط المحصلة من قبل نظرائهم من الضباط في الوحدات الأخرى.	0
2005/s/2005/60/185:7	وتشير بعض التقارير أيضا إلى أن بعض الأجانب من تشاد والجماهيرية العربية الليبية ودول أخرى استجابوا للنداء وأن الحكومة كانت أكثر من راغبة في تجنيدهم.	1
2005/s/2005/60/476:10	وهذه حالة أخرى من حالات الهجوم المشترك المخطط والمنظم من قِبل القوات الحكومية والجنجويد، التي ارتكبت خلالها عمليات قتل جماعي وعمليات إعدام عاجلة.	1
2008/s/2008/25/65:3	وبالمحافظة على قائمة موحدة بالأفراد والكيانات المرتبطين بالقاعدة والطالبان واستحداثها وتحسينها، وبالقيام برصد فعال لتنفيذ الدول الأعضاء للجزاءات التي تستهدف الأفراد والكيانات الواردة أسماؤهم في القائمة، تؤدي اللجنة دوراً حيوياً في الجهود التي تبذلها الأمم المتحدة لمكافحة الإرهاب.	0
2005/s/2005/60/673:7	وعلى نحو ما ذكر أعلاه، أكدت مصادر مختلفة أن الأطفال يرتدون الزي الرسمي ويحملون الأسلحة.	1
2000/s/2000/591/20:1	2 - يكرر تأكيد أن السلطات في البوسنة والهرسك هي التي تتحمل المسؤولية الأساسية عن تحقيق مزيد من النجاح في تنفيذ عملية السلام، وأن استمرار المجتمع الدولي والمانحين الرئيسيين في إبداء الاستعداد لتحمل العبء السياسي والعسكري والاقتصادي لجهود التنفيذ والتعمير سيحدده امتثال جميع السلطات في البوسنة والهرسك ومشاركتها النشطة في تنفيذ اتفاق السلام وإعادة بناء مجتمع مدني، وخاصة بالتعاون الكامل مع المحكمة الجنائية الدولية ليوغوسلافيا السابقة في تعزيز المؤسسات المشتركة وتسهيل عمليات عودة اللاجئين والمشردين؛	0
2012/s/2012/245/11:1	وإذ يؤيد دعوة المبعوث الحكومةَ السوريةَ إلى أن تنفذ فورا وبشكل واضح كل عناصر اقتراح المبعوث ذي النقاط الست بأكملها للتوصل إلى تحقيق وقف مستمر لأعمال العنف المسلح بجميع أشكاله من جانب كل الأطراف،	4
1999/s/res/1267_1999_/36:1	)ز( بحث التقارير المقدمة عمﻻ بالفقرة ٩ أدناه؛	0
2011/s/2011/463/140:1	64 - وتجدر الإشارة إلى أن قدرة دول المنطقة دون الإقليمية (لا سيما دول الساحل) على منع الإرهابيين من تنظيم صفوفهم والتحرك بحرية عبر أراضيها لا ترتهن بمدى فعالية التعاون على الصعيدين الثنائي ودون الإقليمي فحسب بل وأيضا بالتدابير المتخذة لتطبيق أفضل القواعد والممارسات الدولية المتصلة بإنفاذ القانون ومراقبة الحدود وبمدى فعالية حماية الحدود والسواحل والمناطق غير الساحلية ومراقبتها.	0
2005/s/2005/604/18:1	11 - لا يزال الوجود النشط لميليشيات ذات انتماء عرقي ونابعة من المجتمع المحلي يشكل مصدرا رئيسيا لعدم الاستقرار، ولا سيما في الجزء الغربي من البلد، الذي كان خلال الأشهر الأخيرة مسرحا لصدامات عنيفة بين مجموعات عرقية.	1
2014/s/2014/41/56:6	ويرسي هذا التقرير أيضاً ثلاثة نهج محددة لتعزيز تنفيذ الجزاءات. :: أولا منع مبالغ الفدية التي تدفع إلى تنظيم القاعدة والجماعات المنتسبة له، بهدف تعزيز عملية تجميد الأصول :: ثانيا استعمال الاستدلالات البيولوجية وإجراء تغييرات في المعايير الوطنية لتحديد الركاب غير المصرح لهم باستخدام وسائل السفر، تعزيزاً لحظر سفر الأفراد المدرجين في القائمة :: ثالثا النهوض بعمليات تحليل الأجهزة المتفجرة المرتجلة التي يستخدمها تنظيم القاعدة والجماعات المنتسبة له واتخاذ تدابير للحد من توافر العناصر المكونة لتلك الأجهزة.	1
2014/s/2014/276/107:1	49- وخلال فترة المجاعة، استُخدم التلقين العقائدي الإيديولوجي للحفاظ على النظام وكان الثمن أن تفاقم الجوع إلى حد خطير وانتشرت المجاعة.	1
2000/s/2000/595/14:1	وجرى تجاهل الطابع المتعدد الأعراق لكوسوفو وميتوهيا الذي يتحدث عنه التقرير، وأكثر ما يدل على هذا التجاهل هو النظام القضائي الذي جرى إنشاؤه في كوسوفو وميتوهيا (الفقرة 57).	0
2005/s/2005/673/66:3	"وصرح لي الرئيس عباس كذلك بأن ""النقل غير المشروع لكميات كبيرة من الأسلحة إلى مخيمات اللاجئين عن طريق بعض الجماعات الفلسطينية يهدد لبنان بالخطر ولا يخدم القضية الفلسطينية""."	3
2012/s/2012/160/12:3	وفي ختام المؤتمر، اعتمدت إعلانات بشأن المجالات المواضيعية الرئيسية، من قبيل الحوكمة السياسية والاقتصادية؛ وتنمية القطاع الخاص؛ وإدارة الموارد الطبيعية؛ ودعم أبناء سيراليون المغتربين؛ والمساءلة؛ وأطر استغلال الموارد الطبيعية وتوزيع موارد الدولة.	0
