es	Relevant
"Que se celebrará el martes 25 de octubre de 2005, a las 10.00 horas"	0
Párrafo 13 de la resolución 1973 (2011)	0
2. Presentación de información por el Secretario General.	0
Las deliberaciones del Comité concluyeron con el mantenimiento en las listas de la persona y la entidad.	0
"Es triste, a la vez que una señal de torpeza, que el Grupo de Supervisión se lo crea todo y baile al son que ellos le imponen."	0
22. La situación en Guinea-Bissau (6 de noviembre de 1998; 21 de diciembre de 2011).	0
Por la Jamahiriya Árabe Libia Popular y Socialista	0
Sólo entonces podría darse por finalizada esta cuestión.	0
"Sin embargo, se produjeron claras diferencias entre las observaciones según fueran hechas en los lugares de inscripción situados en campamentos o fuera de ellos."	0
Deseo expresar mi gratitud al Embajador Michael Bell y al Gobierno del Canadá por su eficaz presidencia del Mecanismo en los últimos dos años.	0
"Sí, el Sistema de Control de las Fronteras Nacionales incluye a las personas que figuran en la Lista."	0
"46. Yuta Furukawa, de la cadena japonesa TBS, el 19 de diciembre."	0
"APTN, canal de televisión y Associated Press, agencia de noticias; Zayna Karim y Bassam Hatum, periodistas, 25 de febrero de 2012"	0
Se está revisando la Ley contra la corrupción.	0
Este mes se espera llegar a un acuerdo al respecto.	0
Se estudiaron un total de 54 servicios de salud de ocho gobernaciones (cinco gobernaciones de la región central y tres de la región septentrional).	0
Que se celebrará el jueves 7 de julio de 2005 a las 12.50 horas	0
"La situación en Georgia (véanse los documentos S/23370/Add.40; S/25070/Add.4, 26, 27, 31, 34, 37, 42, 44, 45 y 51; S/1994/20/Add.4, 8, 9, 11, 13, 25, 28 y 47; S/1995/40/Add.1, 10, 18 y 32; S/1996/15/Add.1, 16, 27 y 42; S/1997/40/Add.4, 18, 30 y 44; S/1998/44/Add.4, 21, 30 y 47; S/1999/25/Add.3, 17, 29 y 44; S/2000/40/Add.4, 18, 29 y 45; S/2001/15/Add.5, 12, 17, 31 y 44; S/2002/30/Add.4 y 30; S/2003/40/Add.4 y 30; S/2004/20/Add.4, 8, 17 y 30; y S/2005/15/Add.3, 11, 17 y 29)"	0
"Rossiiskaya Gazeta, periódico; Vladimir Snegirev, periodista, 23 de febrero de 2012"	0
a) Determinaciones del Grupo en el caso de la primera serie	0
Haití se encuentra en una coyuntura crítica.	0
"Hecho en Abuja, el 16 de septiembre de 1999"	0
26 a 28 de febrero 20° Seminario asiático sobre control de las exportaciones	0
Su Centro Al-Hayat de Medios es una operación sofisticada. Sus vídeos se producen profesionalmente y su material se traduce a varios idiomas distintos.	0
"Además de esa lista, sólo presentó un conjunto de 20 facturas, unas sin traducir, otras ilegibles y otras extendidas a nombre de particulares cuya relación con la empresa no se especifica."	0
Lugar y año de nacimiento: 1980	0
"Los Grupos Especiales consistían en dos Grupos de Primera Instancia y un Grupo de Apelaciones, cada uno de ellos compuesto por dos magistrados internacionales y un magistrado de Timor Oriental."	0
"- Que se establezca un dispositivo de seguimiento, vigilancia y prevención en la materia;"	0
":: Saif Madeen al-Rajih, de 12 años de edad"	0
"El 13 de julio se estableció también en Bunia la Autoridad del distrito de Ituri, en sustitución de la Autoridad Provisional de Ituri, que funcionaba desde abril de 2003."	0
"El jeque Yusuf Indohaadde se encarga de la administración local del bajo Shabelle, donde ocupa el cargo de gobernador."	0
La Embajada del Senegal ha vuelto a abrir completamente sus puertas en Bissau.	0
"El primer caso ocurrió el 19 de septiembre de 2010, en el vuelo inaugural de Delta Airlines (vuelo 135), en el que viajaba la Presidenta de Liberia."	0
El capitán Moussa Dadis Camara acabaría convirtiéndose en Presidente de la República el 23 de diciembre.	0
"El 1 de julio de 2007, Rwanda se adhirió a esa Comunidad y en la actualidad forma parte de la unión aduanera."	0
2. Cuestión de India-Pakistán (véase S/7382).	0
Hasta la fecha se han inscrito más de 200.000 habitantes.	0
Comunicado sobre la situación en Malí	0
:: Tercera fase (cinco años): US$4.840.000	0
También distribuyó 3.000 vacunas contra la polio para su uso en ese campamento.	0
Estos documentos se pueden consultar en el sitio web del Comité.	0
"Entre enero y fines de agosto, más de 2.000 menores pasaron por los centros de tránsito de Kivu septentrional, incluso el de Beni, y unos 800 por los centros de Kivu meridional."	0
Un libro de bitácora descubierto a bordo detallaba la misión del submarino.	0
"Que se celebrará el lunes 11 de septiembre de 2006, a las 11.00 horas"	0
La KPC alega que durante la ocupación se perdieron 1.300 toneladas métricas de petróleo crudo y 222.600 toneladas métricas de productos refinados pertenecientes a la KPC y almacenados en instalaciones de la KNPC.	0
2. La situación en el Oriente Medio (18 de julio de 1960; 21 de octubre de 2011).	0
H. Ministerio de Educación 286 - 331 70	0
En lo que respecta a la erradicación se han erradicado de 5.100 hectáreas o el 5% de la cosecha total.	0
La entrega a las FANCI de 22 vehículos UAZ-3151 procedentes de Belarús en la terminal de la fruta del puerto de Abidján el 23 de junio de 2005 demuestra la facilidad con que es posible soslayar los procedimientos normales de importación en el puerto.	0
"Actuando en virtud del Capítulo VII de la Carta,"	0
101. Presentación de información por el Secretario General (véase S/2000/40/ Add.45).	0
2. Otros bienes materiales 407 - 417 91	0
"El Sr. Brahimi, que llegó a Luanda el 31 de julio de 1998, fue recibido por el Presidente dos Santos el 3 de agosto, y por el Sr. Savimbi en Andulo al día siguiente."	0
"El Estatuto del Mecanismo, que figura en el anexo I de la resolución 1966 (2010), señala que las sedes de las subdivisiones del Mecanismo son La Haya y Arusha."	0
ii) Las inversiones comprenden los valores y otros instrumentos negociables adquiridos por la Organización para producir ingresos.	0
"Al 13 de mayo de 2012, el Irán había producido unos 1 500 kg de uranio natural en forma de UO2."	0
Todavía no se ha dado el caso.	0
Análisis de un caso concreto: Benevolence International Foundation	0
El empleador de este proyecto era la SOLR.	0
Factores externos que inciden en la ejecución de la estrategia de conclusión	0
"El 17 de marzo de 2005, Brunei Darussalam entró a formar parte de la Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura (UNESCO) como miembro 191."	0
Es igualmente importante que el impulso generado por la ampliación de la FIAS no se pierda y que esa Fuerza se interne en la región occidental del país.	0
E. Asignación de los recursos en función de las prioridades	0
El 83% restante utilizó medios de transporte públicos o privados.	0
"Servicio en lengua española del canal ruso Segodnya, 19 de noviembre de 2011"	0
Los proyectos de la Fuerza son financiados por las propias naciones que forman parte de ella con el apoyo económico de los Estados Unidos de América y la Unión Europea.	0
"Que se celebrará el jueves 7 de agosto de 2014, a las 15.00 horas"	0
"Está claro que cada componente tienen ""orígenes"" institucionales diferentes y criterios y plazos distintos."	0
DECLARACIÓN DEL PRESIDENTE DEL CONSEJO DE SEGURIDAD	0
"S/RES/1880 (2009), párr. 26"	0
El MNLA celebró su congreso en Kidal del 29 de abril al 2 de mayo.	0
"Ley de importación y exportación, 1993"	0
El proceso de inscripción de votantes concluyó el 10 de febrero.	0
"La comercialización incluye la adquisición, pero también la venta, la importación o la exportación."	0
"El Grupo encontró documentación que indica tres fuentes principales: pérdida de aranceles aduaneros, pérdida de impuestos sobre las importaciones de petróleo y pérdida de ingresos procedentes de la venta de mineral de hierro."	0
:: La Organización de los Estados Americanos (OEA);	0
"Este recorte pone en grave peligro la capacidad de funcionamiento de la Dirección de Desarrollo Forestal, especialmente fuera de Monrovia."	0
La OSCE constituye una valiosa aportación por sus conocimientos y su experiencia sobre el terreno.	0
"""Cuando se depende de fuentes de financiación imprevisibles no hay garantía de que se contará con la capacidad esencial, lo que a su vez puede dejar sin efecto los supuestos utilizados en la planificación."	0
"La Ley de control de las exportaciones de 2007 regula la exportación de equipo, tecnología y servicios principalmente sobre la base de la Lista de municiones del Acuerdo de Wassenaar."	0
7. Decide seguir ocupándose de esta cuestión.	0
"Las personas y entidades no residentes pueden tener fondos (por ejemplo, cuentas corrientes) en instituciones financieras estonias."	0
Donaciones de la Organización para la Prohibición de las Armas Químicas a la República del Paraguay	0
"Singapur considera, como el propio Comité, que se trata de un ámbito prioritario."	0
"Los fondos excedentes se combinan en una de las tres cuentas mancomunadas gestionadas a nivel interno, que invierten en los principales segmentos de los mercados monetario y de renta fija."	0
1. Ley de protección del medio ambiente de 1986	0
"Actuando con arreglo al Capítulo VII de la Carta de las Naciones Unidas,"	0
Sólo una iniciativa concertada puede lograr buenos resultados en este empeño.	0
"Que se celebrará el martes 22 de mayo de 2007, a las 10.00 horas"	0
ORIGINAL: INGLÉS CARTA DE FECHA 6 DE JULIO DE 1999 DIRIGIDA AL SECRETARIO GENERAL	0
Párrafo 21: Substitúyase el texto actual por el siguiente:	0
S/AC.26/1991/7/Rev.1	0
"Tanto el Níger como Guinea depositaron sus instrumentos de ratificación, con lo cual son ahora cinco los países de África Occidental que han ratificado ese instrumento."	0
Presentación de información por el Presidente de Burundi.	0
"Resolución 32/2003, CITMA, Artículo 19 b"	0
:: Reglamentos del Gran Ducado de fecha 5 de octubre de 2000 que regulan la exportación y el tránsito de productos y tecnología de doble uso.	0
855. National afirmó que el empleador había certificado que se debía pagar la cantidad de 36.977 dólares de los EE.UU.	0
:: Las visitas de embarcaciones de recreo o aeronaves privadas a Samoa pueden dar lugar a problemas relacionados con el apartado g) del párrafo 2 de la resolución. ¿Cómo se abordan estos problemas en Samoa?	0
12/403/90 - septiembre de 1990	0
Pero esos esfuerzos no necesariamente podrán ser sostenidos en el largo plazo.	0
"Francia, Luxemburgo, Marruecos, Pakistán, Rwanda y Togo: proyecto de resolución"	0
2. Método de verificación y valoración 155 - 157 34	0
"El Capítulo VIII de la Carta de las Naciones Unidas y lo que abarca; la posibilidad de aplicar la Carta a las asociaciones entre las Naciones Unidas y los acuerdos regionales o incluso subregionales y las comunidades económicas regionales, como la CEDEAO, la Comunidad Económica de los Estados de África Central y otras."	0
84. Sistema de certificación del Proceso de Kimberley (28 de enero de 2003; 28 de enero de 2003).	0
"Actuando en virtud del Capítulo VII de la Carta de las Naciones Unidas,"	0
Se ha puesto a su disposición la lista consolidada para que la utilicen.	0
"20. La cadena Rusia Hoy en español, el 1 de enero."	0
Las zonas catastrales (ZC) que forman cada municipio se enuncian a continuación:	0
1. Ley de secretos oficiales de 1923	0
Viceministro de Educación y Ciencia;	0
Instrumento de ratificación depositado el 19 de agosto de 2004	0
LA QUE SE INDICAN LOS ASUNTOS QUE SE HALLAN SOMETIDOS AL	0
"Al 20 de marzo de 2008, la suma adeudada por servicios médicos ascendía a 88.648 dólares."	0
"No obstante, se calculaba que el desempleo superaba el 10%."	0
":: Doctor honoris causa de la Universidad Estatal de Bakú (Azerbaiyán), 2005."	0
Las partes están cerca de llegar a un convergencia de opinión sobre las cuestiones básicas en el capítulo de la economía.	0
Transmisión del caso 8 al Comité	0
"Que se celebrará el viernes 20 de julio de 2012, a las 11.00 horas"	0
Encomio también al pueblo de Burkina Faso por la forma tan responsable con que llegó a un consenso sobre los arreglos de transición.	0
"65. La cadena de televisión turca TV5, el 5 de enero."	0
7. La situación en Liberia (22 de enero de 1991; 19 de diciembre de 2008).	0
"En 2007, la Lista se transmitió en tres oportunidades, en febrero, junio y octubre (SCA/2/07(2), SCA/2/07(8) y SCA/2/07(22))."	0
"Eran claramente visibles una cabina de mando y una cola, pero no lo eran el fuselaje ni las alas."	0
Aquellos que dicen que no tienen ningún programa oculto sólo podrán demostrarlo mediante hechos y posiciones concretas que lo confirmen.	0
La protección de los civiles en el país es una responsabilidad que incumbe ante todo al Gobierno.	0
"Al 14 de junio, casi 28.000 personas, principalmente somalíes y etíopes, habían llegado a la costa del Yemen."	0
"Que se celebrará el jueves 19 de abril de 2012, a las 10.45 horas"	0
"Actuando en virtud del Capítulo VII de la Carta de las Naciones Unidas,"	0
"Después de las fuertes lluvias de abril y mayo, la morbilidad disminuyó en todo el centro y sur de Somalia, hasta que en junio todos los centros de tratamiento del cólera estaban ya cerrados."	0
Vicepresidentes: Costa Rica y Viet Nam	0
"Tras hacerlo, obtuvo la confirmación de la Asamblea Nacional de la República Srpska el 29 de noviembre."	0
2. La justicia y el Estado de derecho: el papel de las Naciones Unidas	0
Las Naciones Unidas prestaron apoyo para 300 observadores de Estados miembros de la SADC.	0
La Unión Europea apoya igualmente la misión de verificación aérea de la OTAN y celebraría la participación de la Federación de Rusia y otros países miembros de la OTAN.	0
"- Ley de protección contra las radiaciones ionizantes, Ley No. 115(I)/2002, de 2002"	0
"Lugar y año de nacimiento: Sidi Bouzid, 1984"	0
"Las Islas Caimán, Bermuda y Gibraltar están estableciendo su propia legislación correspondiente a las leyes de 2000 y 2001."	0
"El número total de fallos se elevará así a 20 con respecto a 26 personas, como se refleja en el anexo I."	0
"Resolución núm. 444-08, del 10 de septiembre de 2008"	0
Fija normas que regulan la carga de cartuchos con fines comerciales.	0
4/90/456 - octubre de 1990	0
La atención médica y la educación son sumamente limitadas.	0
"El gerente para Europa oriental de Daniel Chekroun, Mark Veltman, se sirvió entonces de una firma lituana para transportar los vehículos desde Minsk hasta el puerto lituano de Klaipeda."	0
Liechtenstein atribuye máxima prioridad a pasar a ser Estado parte en estos dos convenios lo antes posible.	0
"De los casos revisados hasta ahora, el 29% se han sustanciado, con lo que la cifra total de nombres inscritos en el registro civil supera holgadamente los 930.000."	0
Visita del Presidente a la zona de la misión en Eritrea y Etiopía	0
Este es el momento de promover ese objetivo.	0
"Francia, Portugal, Reino Unido de Gran Bretaña e Irlanda"	0
"iv) Decreto (""Portaria"") 439/94, de 29 de junio: lista de bienes y tecnologías que puedan afectar a los intereses estratégicos nacionales, sujetos a la obtención previa de licencia y certificación;"	0
"Según el Índice Global del Hambre 2011 del Instituto Internacional de Investigación sobre Políticas Alimentarias, más del 50% de la población está malnutrida."	0
El Equipo de Vigilancia está dispuesto a hacer un estudio detallado de la cuestión.	0
A. Los artículos sujetos a las disposiciones de la resolución 1051 (1996) del Consejo de Seguridad.	0
MODIFICACIONES SUGERIDAS A LA RECLAMACIÓN Nº 5000434 (KUWAIT)	0
":: 1 Contra niños, niñas y adolescentes o mayores de setenta años."	0
1. Bienes inmuebles: 11.313.419 dólares de los EE.UU.	0
La evaluación externa final de la primera asignación comenzó el 12 de septiembre y terminará para fines de octubre de 2011.	0
28/90/468 - noviembre de 1990	0
Señaló que la situación en Jerusalén Oriental ponía de relieve la importancia de que las partes se abstuvieran de toda provocación e instigación.	0
Las alegaciones del Grupo de Supervisión tienen que ver con dos cuestiones distintas:	0
"Las condiciones de los campamentos son deficientes, con un acceso desigual al agua y a los retretes, y las tasas generales de malnutrición aguda llegan al 12,5% en los campamentos."	0
2. Decide que el mandato de la UNSOM sea el siguiente:	0
"Que se celebrará el viernes 11 de noviembre de 2011, a las 10.30 horas"	0
I. EXAMEN GENERAL DE LA PRIMERA SERIE DE RECLAMACIONES	0
"470. En lo que respecta a la cuestión de los intereses, el Grupo se remite a los párrafos 19 y 20 del presente informe."	0
Nuestros propósitos y fines no son diferentes.	0
"- La resolución No. 1481 del Consejo de Ministros de la República de Belarús, de 24 de octubre de 2002, sobre el programa estatal de medios químicos de protección de plantas (plaguicidas) para el período 2003-2006 y años posteriores."	0
S/AC.47/2007/PE/OC.33	0
XII. RECLAMACIÓN DE LA OGE DRILLING INC. 462 - 500 115	0
221. El Fondo deriva sus ingresos de dos fuentes:	0
Dos de ellas tendrían su base en Dili y las otras dos en las zonas occidental y oriental del país.	0
La reunión se celebró del 20 al 27 de marzo de 1998.	0
"Además, hay que mencionar en este contexto el párrafo 7 del artículo 78 de la Ley de Bancos."	0
"Además, el Irán ha estado introduciendo intermitentemente UF6 natural en centrifugadoras IR-6 individuales y en centrifugadoras IR-1, IR-2m, IR-4 e IR-6, a veces individualmente y a veces en cascadas de diversos tamaños."	0
"En el párrafo 1 del Artículo 5 del Estatuto, se dispone que:"	0
"Sería útil a este respecto, añadió un participante, que hubiera mayor flexibilidad respecto al contenido del orden del día del Consejo y a la frecuencia con la que se trataba una tema."	0
1 x 5 días x 9 horas x 42 dólares de los EE.UU. por hora	0
Algunos de esos contaminantes podrían influir negativamente en la salud del ganado.	0
A. Bizimungu Jefe de Estado Mayor de las FAR	0
"De carácter general Al 6 de julio de 2010, la EULEX estaba integrada por 2.746 empleados (1.633 de contratación internacional y 1.100 de contratación local)."	0
"Que se celebrará el miércoles 9 de junio de 2010, a las 11.15 horas"	0
"2. Iman Abdulrahman, enfermero, de Kebtan Aljabal"	0
"Al acoger con beneplácito a la MINURCA, aprovecho la oportunidad para expresar mi más sincero reconocimiento a los Estados miembros de la OUA, especialmente a Burkina Faso, el Chad, el Gabón, Malí, el Senegal y el Togo, por el indispensable papel que han desempeñado en la MISAB."	0
"Que se celebrará el viernes 29 de octubre de 2010, a las 15.00 horas"	0
"En otros casos, se presenta a las partes la posibilidad de mediación y se les ayuda a entender sus ventajas."	0
2. La situación en el Oriente Medio.	0
En mayo habrá otra oportunidad para que 400 miembros puedan inscribirse y se interrumpiría la inscripción durante el resto del año.	0
Vicepresidentes: Portugal y Sudáfrica	0
- La resolución 1373 (2001) de 28 de septiembre de 2001;	0
Los asesinatos e intentos de asesinato se cometieron prácticamente en hechos cotidianos a finales del mes de mayo y durante la primera semana del mes de junio de 2007.	0
"Hemos logrado mucho, pero este no es el momento para perder el impulso."	0
Saldo al 29 de febrero de 2008	0
Correo electrónico: jsandoval@sre.gob.mx	0
"Revólveres: calibre 45, 38, 32, 22 magnum, .357, .41 y .44"	0
"a) El 13 de mayo, el Presidente Karzai anunció los distritos y provincias que formarían parte de la tercera etapa de la transición."	0
"Que se celebrará el miércoles 17 de mayo de 2000, a las 10.00 horas"	0
"Sin embargo, lo que ese sistema no hace, ni puede hacer, es separar los diamantes comercializados por la UNITA y los diamantes objeto de contrabando por otros grupos que existen dentro de Angola."	0
No se ha registrado ningún caso de poliomielitis en Somalia desde marzo de 2007.	0
"La Oficina funciona bien por lo general, aunque sus funcionarios expidieron un certificado a un exportador no autorizado."	0
"Las conclusiones a que llegó el Grupo en relación con estas cuestiones figuran en los párrafos 161 a 193 del Primer Informe ""E4""."	0
CARTA DE FECHA 18 DE JUNIO DE 1999 DIRIGIDA AL PRESIDENTE DE LA REPÚBLICA POPULAR DEMOCRÁTICA DE COREA ANTE LAS	0
iv) Situación humanitaria y socioeconómica	0
33. Decide seguir ocupándose de la cuestión.	0
"Causa ""Gobierno"" (acumulación de acciones). Comenzó el 5 de noviembre de 2003."	0
"Que se celebrará el jueves 3 de noviembre de 2011, a las 10.00 horas"	0
El estudio inicial realizado por la Misión sobre la rentabilidad de la opción de la carretera y la vía fluvial indica que la inversión de capital en camiones cisterna tendría que amortizarse durante dos años más antes de que la opción fuera más rentable que el suministro de combustible por vía aérea.	0
"Al ganar 41 de los 83 escaños en la Asamblea Nacional de la República Srpska, el Sr. Dodik estuvo cerca de obtener una mayoría absoluta y duplicó con creces los anteriores 19 escaños del SNSD."	0
"Sin embargo, también ofrecían indicaciones importantes sobre la prevención de los abusos y la falta de disciplina en las FARDC."	0
"Acogiendo con beneplácito además que el Secretario General haya designado a la ex-Presidenta de Irlanda, Sra. Mary Robinson, su Enviada Especial para la Región de los Grandes Lagos,"	0
"ii) La Convención sobre la protección física de los materiales nucleares, de 1980;"	0
El Consejo de Administración celebró también su 11º período extraordinario de sesiones el 11 de marzo de 2003 para elegir un nuevo Presidente y un nuevo Vicepresidente del Consejo. Alemania y Angola fueron elegidas por aclamación en calidad de Presidente y Vicepresidente del Consejo respectivamente.	0
"Por consiguiente, Enka asumió la responsabilidad principal en el Consorcio por la gestión del Proyecto."	0
"De ellos, unos 7.000 niños se incorporarán en programas dirigidos por el UNICEF."	0
"i) En cuanto al costo del equipo, un soplete para corte con chorro de plasma es más caro que un soplete oxiacetilénico. No obstante, permite hacer el mismo trabajo en aproximadamente la mitad del tiempo y es más fácil de usar, con lo cual se puede reducir el costo de la mano de obra."	0
:: Reforma financiera de la Secretaría General y racionalización de los gastos	0
"Actuando en virtud del Capítulo VII de la Carta de las Naciones Unidas,"	0
"La UNMOVIC y/o el OIEA proporcionarán al Comité, por conducto de la Oficina del Programa para el Iraq, una explicación por escrito de esta determinación."	0
Párrafos 9 y 11 de la resolución 1572 (2004)	0
6. Decide confiar a la ONUCI el mandato siguiente:	0
- Ministerio de Enseñanza Técnica y Formación Profesional y Ministerio de Producción Agraria y Recursos Pesqueros	0
"Además, es necesario hacer las siguientes comprobaciones:"	0
3. Exhorta a todos los Estados a:	0
Indulto o conmutación de la pena	0
"Hasta el momento, la Secretaría General no ha recibido respuesta."	0
"Observando que no todos los Estados son partes en el Estatuto de Roma,"	0
"Con arreglo al artículo 15 del estatuto, el Secretario se encarga de la administración de las subdivisiones del Mecanismo y de prestarles servicios."	0
"Código Penal, artículos 247, 248 y 249"	0
f) Mercancías en tránsito: 268.707 dólares de los EE.UU.	0
"Entre esos bienes figuran mobiliario y equipo de oficina, artículos de inventario, vehículos y maquinaria."	0
CARTA DE FECHA 15 DE DICIEMBRE DE 1998 DIRIGIDA AL PRESIDENTE	0
Un miembro del Consejo hizo uso de la palabra en el Salón del Consejo.	0
Informe del Secretario General sobre la Misión de las Naciones Unidas en la República Centroafricana y el Chad (S/2010/409).	0
1. Artículo 40 de la Ley de 2000 relativa a la aplicación de la Convención sobre las armas químicas	0
"En la primera quincena de junio, se celebró una sesión de seguimiento del examen estratégico."	0
C. Contra el Ejército de Yugoslavia	0
A. Adaptación del mandato de la Misión de las Naciones Unidas en Liberia para la etapa de consolidación	0
"Que se celebrará el miércoles 29 de junio de 2005, a las 10.00 horas"	0
Nacido el 13 de julio de 1942 en Pau (Francia)	0
4. Decide seguir ocupándose activamente de la cuestión.	0
"(Azerbaiyán, China, Federación de Rusia y Pakistán)."	0
13. Decide seguir ocupándose de la cuestión.	0
a) El Convenio de 1963 relativo a las infracciones y ciertos otros actos cometidos a bordo de las aeronaves;	0
"Aparte de la planta de asfalto, el empleado no mencionó ningún otro artículo en concreto."	0
Proyectos y programas de vivienda que tengan en cuenta las cuestiones de género.	0
Dependencia de inspección y control de las radiaciones del Departamento de Inspección Laboral	0
"Que se celebrará el jueves 16 de junio de 2005, a las 15.00 horas"	0
La inmensa mayoría de los Estados todavía utiliza sistemas manuales.	0
Fuente: Ministerio de Geología y Minas de Angola.	0
5. Majbal Nouri Zouhayr (con documento de identidad)	0
En el cuadro 2 figuran los ingresos combinados procedentes de las exportaciones de cacao y petróleo.	0
"He tratado de argumentar en favor de la participación de los observadores, pero no tuve éxito."	0
"El jefe de la explotación es el Sr. Paulo Kalufele, hermano de Sandra, la viuda de Savimbi."	0
1.12 Seychelles cuenta con una base de datos informatizada sobre todas las personas que entran y salen del país.	0
Deducción para evitar reembolso múltiple h. Gastos discrecionales.	0
III. La disolución del Frente Revolucionario Unido	0
1. Las Salas tendrán la siguiente composición:	0
"El presupuesto para 2007 asciende a 36.003.900 dólares, el presupuesto para 2008 a 33.014.900 dólares y el presupuesto para 2009 a 20.033.300 dólares."	0
Existen los siguientes tipos de permiso:	0
"El Consejo, mediante un mecanismo adecuado, seguiría examinando cualquier cuestión abierta, pendiente o nueva relacionada con el examen de los mandatos."	0
Safah Ibjad Aloush al-Mutairi	0
1. Respecto de la situación en el norte de Malí	0
"Así pues, el Ministerio de Defensa valoró su pérdida de las tres embarcaciones al costo estimado de sustitución depreciado."	0
"La población está expuesta a estos materiales peligrosos a diario por el aire, los alimentos, el agua y los bienes de consumo."	0
"Una vez efectuados los análisis necesarios, se certificó que ninguno de ellos había contraído el virus y se los trasladó a instalaciones médicas adecuadas tras la finalización de la cuarentena, el 6 de diciembre."	0
"13. Miembros del cuerpo diplomático y consular acreditados en la República del Yemen, a condición de que exista reciprocidad."	0
:: El concepto de Parque Industrial tecnológico polaco-ruso en Tarnów (Polonia).	0
"Las Secciones de Servicios Generales han encontrado espacio de oficinas apropiado para el personal del Mecanismo Residual y están prestando servicios relacionados con los viajes, los visados, el correo y el transporte."	0
27. Decide seguir ocupándose de la cuestión.	0
El Consejo encomia los notables esfuerzos que ya se están realizando en este ámbito.	0
"Teniendo presente la Convención sobre el Estatuto de los Refugiados, de 28 de julio de 1951"	0
e) Subsidios de repatriación 257 - 258 60	0
"En el pasado, las medidas nacionales, regionales e internacionales han logrado, en la mayoría de los casos, hacer frente a las manifestaciones inmediatas de las crisis, pero no a los motivos fundamentales que ocasionaron su irrupción."	0
Convenios de los que la República de Guatemala es parte:	0
"El artículo 15.B ""mesa vacía"" (bare table) significa una mesa plana, o superficie, sin accesorios."	0
Otros sistemas de transporte son propiedad de los países que transportan el crudo y sus asociados.	0
Que se celebrará el viernes 29 de junio de 2012 a las 9.30 horas	0
3. La situación en Chipre (27 de diciembre de 1963; 30 de julio de 2013).	0
"6. Insta a una mayor eficiencia y a más economías, siempre que no redunden en desmedro de la capacidad operacional de la Fuerza;"	0
"El sistema, que se basa en tecnología anticuada, será objeto de modernización."	0
"Por consiguiente, el Grupo ha realizado algunos ajustes para tener en cuenta esta insuficiencia de pruebas."	0
22. Decide seguir ocupándose de la cuestión.	0
La industria pesquera comercial está principalmente en manos de intereses extranjeros.	0
2. Método de verificación y valoración 39 11	0
El artículo 11 de la Ley de extradición de 1962 dispone lo siguiente:	0
"Iglesia de la Santísima Vírgen, Sredskë/Sredska, Prizren/Prizren"	0
m) Fuerzas terrestres (artillería)	0
d) Zakaria Abdelnabi Ishag;	0
II. ACONTECIMIENTOS OCURRIDOS DURANTE EL PERÍODO QUE SE EXAMINA	0
"recomienda, desglosadas por país u organización internacional País u organización internacional"	0
D12: Manual de utilización de morteros de 60 mm y 82 mm (Fuerzas de Defensa de Rwanda)	0
En el estudio se detectó una considerable contaminación residual.	0
1.1 Ley de 1984 sobre la concesión de licencias en materia de energía	0
"Sin embargo, no aportó ninguna otra prueba."	0
Reclamación ajustada para tener en cuenta la reposición de material y la obsolescencia.	0
"De ser así, la cantidad total de UF6 enriquecido hasta el 20% en U 235 introducido en el proceso de conversión ascendería a 140,8 kg, y la cantidad total de uranio en forma de U3O8 producida ascendería a 63,1 kg."	0
"El Irán declaró que el nivel de enriquecimiento del producto de UF6 era del 19,89%."	0
III. Ejecución del Acuerdo de 20 de junio de 2011	0
- Protección penal de los jueces y otros funcionarios públicos	0
"Actuando en virtud del Capítulo VII de la Carta de las Naciones Unidas,"	0
"Actualmente, las misiones de Guyana en el extranjero disponen de un mecanismo de archivo manual de la lista consolidada, que las oficinas consulares utilizan como referencia."	0
Transmisión del caso 6 al Comité	0
En la autorización de plantilla de fecha 28 de junio de 2005 se indicaban 67 puestos del cuadro orgánico y del cuadro de servicios generales.	0
"Las conclusiones fueron publicadas como documentos del Grupo de Trabajo el 12 de noviembre con las signaturas S/AC.51/2010/4 y S/AC.51/2010/5, respectivamente."	0
III. COOPERACIÓN CON LAS ORGANIZACIONES REGIONALES Y ESTABLECIMIENTO DE UN RÉGIMEN DE VIGILANCIA	0
"48. La situación en el Chad, la República Centroafricana y la subregión (27 de agosto de 2007; 20 de diciembre de 2010)."	0
Causas en la fase de instrucción (anexo 2)	0
La localidad de Yarmuk está asediada desde junio de 2013.	0
9. Las empresas de correos en relación con la prestación de servicios postales;	0
El correspondiente reglamento está en vigor desde marzo de 2005.	0
Teléfonos: 850-2-18111; 850-2-18111-8642; y 850-2-18111-3818642	0
2. Aplicación de la resolución 1624 (2005)	0
iii) La Feria Comercial Afroárabe	0
"Jefe de Estado Mayor, Fuerzas Armadas Rwandesas"	0
"Al 15 de septiembre todavía había un centro en Duekoué, en la parte occidental del país, que no había comenzado a procesar los datos."	0
El total de las facturas Nos. 13/DM a 16/DM emitidas por la Dodsal ascendía a 4.071.825 DM.	0
El total de gastos administrativos correspondientes al bienio terminado el 31 de diciembre de 2005 fue de 32 millones de dólares mientras que en el bienio terminado el 31 de diciembre de 2003 había sido de 73 millones de dólares.	0
Informe del Secretario General sobre la Misión Integrada de las Naciones Unidas en Timor-Leste (S/2007/50).	0
30. Decide que el mandato de la MINUSCA deberá centrarse inicialmente en las siguientes tareas prioritarias:	0
